Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,43.45,,Michael NORMAN,03 DEC 1997,USA,1f3,,"Torrance, CA (USA)",20 APR 2019,1290
2,43.48,,Steven GARDINER,12 SEP 1995,BAH,1,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1288
3,43.64,,Fred KERLEY,07 MAY 1995,USA,1,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1276
4,44.15,,Anthony José ZAMBRANO,17 JAN 1998,COL,2,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1240
5,44.23,,Kahmari MONTGOMERY,16 AUG 1997,USA,1,,"Austin, TX (USA)",07 JUN 2019,1234
5,44.23,,Kirani JAMES,01 SEP 1992,GRN,2sf2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1234
7,44.25,,Trevor STEWART,20 MAY 1997,USA,2,,"Austin, TX (USA)",07 JUN 2019,1232
8,44.29,,Nathan STROTHER,06 SEP 1995,USA,3,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1230
9,44.31,,Rai BENJAMIN,27 JUL 1997,USA,2f3,,"Torrance, CA (USA)",20 APR 2019,1228
10,44.37,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2sf1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1224
11,44.40,,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,,"Olympic Stadium, London (GBR)",21 JUL 2019,1222
11,44.40,,Vernon NORWOOD,10 APR 1992,USA,4,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1222
13,44.41,,Machel CEDENIO,06 SEP 1995,TTO,1sf3,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1221
14,44.46,,Demish GAYE,20 JAN 1993,JAM,4,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1218
15,44.53,,Quincy HALL,31 JUL 1998,USA,1f1,,"Columbia, SC (USA)",13 APR 2019,1213
16,44.60,,Abderrahman SAMBA,05 SEP 1995,QAT,1f1,,Pretoria (RSA),09 APR 2019,1208
17,44.63,,Wilbert LONDON,17 AUG 1997,USA,3,,"Austin, TX (USA)",07 JUN 2019,1206
17,44.63,,Jonathan JONES,06 FEB 1999,BAR,2,,"Olympic Stadium, London (GBR)",21 JUL 2019,1206
19,44.69,,Michael CHERRY,23 MAR 1995,USA,6,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1201
20,44.73,,Kenneth BEDNAREK,14 OCT 1998,USA,1,,"Hobbs, NM (USA)",18 MAY 2019,1199
21,44.77,,Davide RE,16 MAR 1993,ITA,2f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1196
22,44.78,,Emmanuel BAMIDELE,06 JUL 1999,NGR,1f1,,Padova (ITA),16 JUL 2019,1195
23,44.81,,Tyrell RICHARD,04 AUG 1997,USA,1f1,,"Jacksonville, FL (USA)",05 APR 2019,1193
24,44.84,,Yousef KARAM,15 JUL 1993,KUW,1,,Doha (QAT),22 APR 2019,1191
24,44.84,,Justin ROBINSON,30 MAR 2002,USA,1,,"Albuquerque, NM (USA)",08 JUN 2019,1191
26,44.85,,Nathon ALLEN,28 OCT 1995,JAM,3,,"Olympic Stadium, London (GBR)",21 JUL 2019,1190
27,44.90,,Abbas Abubakar ABBAS,17 MAY 1996,BRN,2f1,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1187
28,44.96,,Obi IGBOKWE,28 JAN 1997,USA,4,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1183
29,44.99,,Nijel AMOS,15 MAR 1994,BOT,1f2,,Padova (ITA),16 JUL 2019,1180
30,45.00,,Leungo SCOTCH,28 FEB 1996,BOT,5sf2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1180
31,45.02,,Jhon Alejandro PERLAZA,26 AUG 1994,COL,5,,"Austin, TX (USA)",07 JUN 2019,1178
32,45.03,,Jonathan SACOOR,01 SEP 1999,BEL,4sf1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1178
33,45.05,,Karsten WARHOLM,28 FEB 1996,NOR,1,,"Emirates Arena, Glasgow (GBR) (i)",02 MAR 2019,1239
34,45.07,,Ditiro NZAMANI,29 JAN 2000,BOT,1,,Yaoundé (CMR),20 JUL 2019,1175
