Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,44.05,,Christopher MORALES-WILLIAMS,05 AUG 2004,CAN,1,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1247
2,44.07,,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1245
3,44.10,,Bayapo NDORI,20 JUN 1999,BOT,1,,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1243
4,44.21,,Michael NORMAN,03 DEC 1997,USA,1f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",04 MAY 2024,1235
5,44.29,,Letsile TEBOGO,07 JUN 2003,BOT,1f2,,"Bestmed Tuks Stadium, Pretoria (RSA)",18 MAR 2024,1230
6,44.31,,Lythe PILLAY,25 FEB 2003,RSA,1,,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",20 APR 2024,1228
7,44.39,,Steven GARDINER,12 SEP 1995,BAH,1,,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1223
8,44.41,,Bryce DEADMON,26 MAR 1997,USA,2,,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1221
9,44.42,,Rai BENJAMIN,27 JUL 1997,USA,1f2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1220
9,44.42,,Christopher BAILEY,29 MAY 2000,USA,1,,"Edwin Moses Track Morehouse College, B.T. Harvey Stadium, Atlanta, GA (USA)",31 MAY 2024,1220
11,44.44,,Alexander DOOM,25 APR 1997,BEL,2,,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1219
12,44.46,,Charles DOBSON,20 OCT 1999,GBR,1,,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1218
13,44.51,,Johnnie BLOCKBURGER,12 JUL 2002,USA,1,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1214
14,44.52,,Matheus LIMA,01 JUN 2003,BRA,1f1,,"COTP Stadium, São Paulo (BRA)",02 MAR 2024,1213
15,44.53,,Samuel OGAZI,14 MAY 2006,NGR,1sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1213
16,44.54,,Leungo SCOTCH,28 FEB 1996,BOT,3,,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1212
16,44.54,,Muzala SAMUKONGA,09 DEC 2002,ZAM,2,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1212
18,44.55,,Judson LINCOLN,01 JUL 2004,USA,1sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1211
