Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,43.75,,LaShawn MERRITT,27 JUN 1986,USA,1,,"National Stadium, Beijing (CHN)",21 AUG 2008,1268
2,43.82,,Jeremy WARINER,31 JAN 1984,USA,1,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1263
3,44.38,,Angelo TAYLOR,29 DEC 1978,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1223
4,44.40,,Christopher BROWN,15 OCT 1978,BAH,2f1,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1222
5,44.60,,Martyn ROONEY,03 APR 1987,GBR,2sf3,,"National Stadium, Beijing (CHN)",19 AUG 2008,1208
6,44.61,,David NEVILLE,01 JUN 1984,USA,3,,"Eugene, OR (USA)",03 JUL 2008,1207
7,44.62,,Andretti BAIN,01 DEC 1985,BAH,1,,"Des Moines, IA (USA)",14 JUN 2008,1206
8,44.63,,Lionel LARRY,14 SEP 1986,USA,2,,"Des Moines, IA (USA)",14 JUN 2008,1206
9,44.64,,Johan WISSMAN,02 NOV 1982,SWE,3sf3,,"National Stadium, Beijing (CHN)",19 AUG 2008,1205
10,44.70,,Xavier CARTER,08 DEC 1985,USA,1f1,,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1201
11,44.71,,Tyler CHRISTOPHER,03 OCT 1983,CAN,2,,"Carson, CA (USA)",18 MAY 2008,1200
12,44.75,,LeJerald BETTERS,06 FEB 1988,USA,1,,Toluca (MEX),18 JUL 2008,1197
13,44.79,,Leslie DJHONE,18 MAR 1981,FRA,1sf2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1194
14,44.80,,Ricardo CHAMBERS,07 OCT 1984,JAM,1,,Barcelona (ESP),19 JUL 2008,1194
14,44.80,,Joel MILBURN,17 MAR 1986,AUS,2h2,,"National Stadium, Beijing (CHN)",18 AUG 2008,1194
16,44.82,,Jordan BOASE,10 OCT 1985,USA,1f5,,"Tempe, AZ (USA)",12 APR 2008,1192
16,44.82,,Renny QUOW,25 AUG 1987,TTO,4sf3,,"National Stadium, Beijing (CHN)",19 AUG 2008,1192
18,44.88,,Kévin BORLÉE,22 FEB 1988,BEL,3sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1188
19,44.89,,Gary KIKAYA,04 FEB 1978,COD,4h2,,"National Stadium, Beijing (CHN)",18 AUG 2008,1187
20,44.90,,James GODDAY,09 JAN 1984,NGR,1f1,,Abuja (NGR),23 JUN 2008,1187
21,44.94,,Andrew STEELE,19 SEP 1984,GBR,1h6,,"National Stadium, Beijing (CHN)",18 AUG 2008,1184
21,44.94,,Nery BRENES,25 SEP 1985,CRC,4sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1184
23,44.99,,Reggie WITHERSPOON,31 MAY 1985,USA,1sf1,,"Eugene, OR (USA)",30 JUN 2008,1180
24,45.01,,Ato STEPHENS,19 JUN 1979,TTO,1f2,,Ponce (PUR),17 MAY 2008,1179
25,45.02,,Saul WELGOPWA,14 JUN 1984,NGR,5sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1178
26,45.06,,William COLLAZO,31 AUG 1986,CUB,6sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1176
27,45.07,,Calvin SMITH,10 DEC 1987,USA,3,,Barcelona (ESP),19 JUL 2008,1175
28,45.10,,Kerron CLEMENT,31 OCT 1985,USA,4,,"Carson, CA (USA)",18 MAY 2008,1173
29,45.11,,Jonathan BORLÉE,22 FEB 1988,BEL,5sf2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1172
30,45.12,,David GILLICK,09 JUL 1983,IRL,1f2,,Villeneuve d'Ascq (FRA),27 JUN 2008,1171
31,45.13,,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,1f1,,Madrid (ESP),05 JUL 2008,1171
32,45.16,,Darold WILLIAMSON,19 FEB 1983,USA,2sf1,,"Eugene, OR (USA)",30 JUN 2008,1169
33,45.17,,Sean WROE,18 MAR 1985,AUS,2h4,,"National Stadium, Beijing (CHN)",18 AUG 2008,1168
33,45.17,,Michael MATHIEU,24 JUN 1984,BAH,3h6,,"National Stadium, Beijing (CHN)",18 AUG 2008,1168
35,45.19,,Tabarie HENRY,01 DEC 1987,ISV,7sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1167
36,45.20,,Greg NIXON,12 SEP 1981,USA,4sf2,,"Eugene, OR (USA)",30 JUN 2008,1166
37,45.21,,Yuzo KANEMARU,18 SEP 1987,JPN,1f2,,Shizuoka (JPN),03 MAY 2008,1165
37,45.21,,Michael BLACKWOOD,29 AUG 1976,JAM,1,,Kingston (JAM),29 JUN 2008,1165
39,45.24,,Jamil HUBBARD,12 MAY 1986,USA,1,,"Auburn, AL (USA)",18 MAY 2008,1163
39,45.24,,Sanjay AYRE,19 JUN 1980,JAM,3,,Kingston (JAM),29 JUN 2008,1163
41,45.25,,Claudio LICCIARDELLO,11 JAN 1986,ITA,3h5,,"National Stadium, Beijing (CHN)",18 AUG 2008,1162
42,45.29,,Joel PHILLIP,12 SEP 1987,GRN,3,,"Tempe, AZ (USA)",17 MAY 2008,1160
43,45.30,,Charles CLARK,10 AUG 1987,USA,1,,"Tallahassee, FL (USA)",12 APR 2008,1159
44,45.31,,Bobby MCCOY,15 APR 1985,USA,4,,"Tempe, AZ (USA)",17 MAY 2008,1158
44,45.31,,Vincent Mumo KIILU,03 AUG 1982,KEN,1,,Nairobi (KEN),04 JUL 2008,1158
46,45.35,,Denis ALEKSEYEV,26 DEC 1987,RUS,2sf2,,Kazan (RUS),17 JUL 2008,1156
47,45.42,,Maksim DYLDIN,15 MAY 1987,RUS,1sf2,,Kazan (RUS),17 JUL 2008,1151
48,45.45,,Christopher LLOYD,10 OCT 1980,DMA,2f2,,Ponce (PUR),17 MAY 2008,1149
49,45.46,,Quentin IGLEHART-SUMMERS,15 JUN 1987,USA,2,,"Boulder, CO (USA)",18 MAY 2008,1148
50,45.47,,Bershawn JACKSON,08 MAY 1983,USA,2,,Rethymno (GRE),14 JUL 2008,1147
51,45.52,,Andrae WILLIAMS,12 JUL 1983,BAH,3f2,,Ponce (PUR),17 MAY 2008,1144
52,45.53,,Marcus BOYD,03 MAR 1989,USA,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1143
53,45.54,,O'Neal WILDER,09 AUG 1989,USA,2,,"Auburn, AL (USA)",18 MAY 2008,1143
53,45.54,,Teddy ATINE-VENEL,16 MAR 1985,FRA,3f2,,Villeneuve d'Ascq (FRA),27 JUN 2008,1143
55,45.56,,Leford GREEN,14 NOV 1986,JAM,2f1,,"Raleigh, NC (USA)",28 MAR 2008,1141
56,45.57,,Simon KIRCH,26 SEP 1979,GER,1,,Nürnberg (GER),06 JUL 2008,1141
57,45.59,,Obra J. HOGANS,29 JUN 1982,USA,3f1,,"Atlanta, GA (USA)",17 MAY 2008,1139
57,45.59,,Rafał WIERUSZEWSKI,24 FEB 1981,POL,1f1,,Bielsko-Biala (POL),30 JUL 2008,1139
59,45.62,,Young Talkmore NYONGANI,02 SEP 1983,ZIM,1f1,,Lapinlahti (FIN),20 JUL 2008,1137
60,45.64,,Nagmeldin Ali ABUBAKR,22 FEB 1986,SUD,1,,Addis Abeba (ETH),02 MAY 2008,1136
60,45.64,,Isaac MAKWALA,24 SEP 1985,BOT,2,,Addis Abeba (ETH),02 MAY 2008,1136
60,45.64,,Piotr KLIMCZAK,18 JAN 1980,POL,2f1,,Bielsko-Biala (POL),30 JUL 2008,1136
63,45.65,,Drew MORANO,20 MAR 1985,USA,1f1,,"Fayetteville, AR (USA)",02 MAY 2008,1135
64,45.66,,Justin KREMER,25 JAN 1988,USA,5,,"Tempe, AZ (USA)",17 MAY 2008,1134
64,45.66,,Jamaal TORRANCE,20 JUL 1983,USA,1f1,,Kalamata (GRE),04 JUN 2008,1134
66,45.67,,Miles SMITH,24 SEP 1984,USA,3,,"Fayetteville, AR (USA)",18 APR 2008,1134
66,45.67,,Arman DIXON,25 JUN 1986,USA,1,,"Tallahassee, FL (USA)",31 MAY 2008,1134
66,45.67,,Ofentse MOGAWANE,20 FEB 1982,RSA,1,,Biberach (GER),28 JUN 2008,1134
66,45.67,,Kamghe GABA,13 JAN 1984,GER,1,,"Wattenscheid, Bochum (GER)",01 AUG 2008,1134
70,45.69,,Dylan GRANT,14 MAR 1988,AUS,1,,Brisbane (AUS),10 FEB 2008,1132
70,45.69,,Lukas HULETT,18 APR 1988,USA,1h4,,"Boulder, CO (USA)",17 MAY 2008,1132
70,45.69,,Terrance REID,19 JAN 1986,USA,2h3,,"Des Moines, IA (USA)",11 JUN 2008,1132
73,45.70,,Maksim BABARYKIN,01 MAR 1979,RUS,1f1,,Tula (RUS),05 JUL 2008,1132
73,45.70,,Kirani JAMES,01 SEP 1992,GRN,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1132
75,45.71,,Bastian SWILLIMS,09 DEC 1982,GER,2,,Nürnberg (GER),06 JUL 2008,1131
75,45.71,,Michael BINGHAM,13 APR 1986,GBR,2f1,,"International Stadium, Gateshead (GBR)",31 AUG 2008,1131
77,45.73,,Erison HURTAULT,29 DEC 1984,DMA,3,,"Tallahassee, FL (USA)",12 APR 2008,1130
77,45.73,,Lansford Winston SPENCE,15 DEC 1982,JAM,2sf1,,Kingston (JAM),28 JUN 2008,1130
77,45.73,,Ezra SAMBU,04 SEP 1978,KEN,2,,Nairobi (KEN),28 JUN 2008,1130
80,45.74,,DeWayne BARRETT,27 DEC 1981,JAM,1f3,,"Atlanta, GA (USA)",17 MAY 2008,1129
81,45.75,,Levi BROOKS,01 MAR 1987,USA,2,,"Tallahassee, FL (USA)",31 MAY 2008,1128
81,45.75,,Joel STALLWORTH,18 JAN 1983,USA,1f1,,"Los Angeles, CA (USA)",07 JUN 2008,1128
83,45.76,,Craig EVERHART,13 SEP 1983,USA,1f1,,"Los Angeles, CA (USA)",10 MAY 2008,1128
84,45.77,,Anton KOKORIN,05 APR 1987,RUS,2f1,,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1127
85,45.78,,Clinton HILL,19 APR 1980,AUS,2f1,,Melbourne (AUS),21 FEB 2008,1126
85,45.78,,Rudolf GÖTZ,10 APR 1983,CZE,1f1,,Ostrava (CZE),31 MAY 2008,1126
87,45.79,,Tyree WASHINGTON,28 AUG 1976,USA,1,,"Los Angeles, CA (USA)",12 APR 2008,1126
