Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,44.45,,Leonard BYRD,17 MAR 1975,USA,1,,"Mangueirão, Belém (BRA)",05 MAY 2002,1218
2,44.53,,Gary KIKAYA,04 FEB 1978,COD,1,,"Baton Rouge, LA (USA)",01 JUN 2002,1213
3,44.60,,Michael BLACKWOOD,29 AUG 1976,JAM,1,,"CM, Madrid (ESP)",20 SEP 2002,1208
4,44.65,,Marcus LA GRANGE,12 DEC 1977,RSA,1,,Pretoria (RSA),12 APR 2002,1204
5,44.72,,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,,Poznan (POL),18 AUG 2002,1199
6,44.75,,Gregory HAUGHTON,10 NOV 1973,JAM,1,,Sevilla (ESP),08 JUN 2002,1197
7,44.78,,Michael MCDONALD,17 MAR 1975,JAM,2,,"Mangueirão, Belém (BRA)",05 MAY 2002,1195
8,44.84,,Rickey HARRIS,29 SEP 1981,USA,1h2,,"Starkville, MS (USA)",11 MAY 2002,1191
9,44.85,,Angelo TAYLOR,29 DEC 1978,USA,1,,"Hayward Field, Eugene, OR (USA)",26 MAY 2002,1190
9,44.85,,Avard MONCUR,02 NOV 1978,BAH,2,,Rethymno (GRE),07 JUL 2002,1190
11,44.86,,Ingo SCHULTZ,26 JUL 1975,GER,2,,"CM, Madrid (ESP)",20 SEP 2002,1190
12,44.89,,Pete Ashbourne COLEY,21 FEB 1981,JAM,2,,"Starkville, MS (USA)",12 MAY 2002,1187
13,44.92,,Sanjay AYRE,19 JUN 1980,JAM,2,,Kingston (JAM),22 JUN 2002,1185
14,44.93,,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,,Doha (QAT),15 MAY 2002,1185
14,44.93,,Calvin HARRISON,20 JAN 1974,USA,1,,Calgary (CAN),30 JUN 2002,1185
16,44.95,,Hamdan Odha AL BISHI,05 MAY 1981,KSA,2,,Busan (KOR),09 OCT 2002,1183
17,44.98,,Daniel CAINES,15 MAY 1979,GBR,1sf2,,Manchester (GBR),27 JUL 2002,1181
18,45.04,,Eric MILAZAR,01 JUN 1975,MRI,2sf2,,Manchester (GBR),27 JUL 2002,1177
19,45.08,,Shane NIEMI,02 JUN 1978,CAN,2sf1,,Manchester (GBR),27 JUL 2002,1174
20,45.11,,Brandon SIMPSON,06 SEP 1981,BRN,1sf1,,Kingston (JAM),21 JUN 2002,1172
