Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,44.91,,Justin ROBINSON,30 MAR 2002,USA,1f3,,"Life University Track & Field Stadium, Marietta, GA (USA)",15 AUG 2020,1186
2,44.98,,Michael CHERRY,23 MAR 1995,USA,2f3,,"Life University Track & Field Stadium, Marietta, GA (USA)",15 AUG 2020,1181
3,45.05,,Karsten WARHOLM,28 FEB 1996,NOR,1,,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1176
4,45.07,,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1175
5,45.21,,Edoardo SCOTTI,09 MAY 2000,ITA,1,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1165
6,45.25,,Yousef KARAM,15 JUL 1993,KUW,2,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1162
7,45.31,,Davide RE,16 MAR 1993,ITA,1,,"Centro Sportivo Fontanassa, Savona (ITA)",16 JUL 2020,1158
8,45.37,,Steven SOLOMON,16 MAY 1993,AUS,1f2,,"AIS Athletics Track, Canberra (AUS)",13 FEB 2020,1154
9,45.40,,Josephus LYLES,22 JUL 1998,USA,2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1152
10,45.44,,Randolph ROSS,01 JAN 2001,USA,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",31 JAN 2020,1212
11,45.46,,Ludvy VAILLANT,15 MAR 1995,FRA,1f1,,"Stadium Municipal, Albi (FRA)",13 SEP 2020,1148
12,45.47,,Karol ZALEWSKI,07 AUG 1993,POL,1,,"Stadion Śląski, Chorzów (POL)",25 AUG 2020,1147
13,45.50,,Kahmari MONTGOMERY,16 AUG 1997,USA,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",19 AUG 2020,1145
14,45.51,,Bryce DEADMON,26 MAR 1997,USA,1f2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",29 FEB 2020,1207
15,45.53,,Lucas CARVALHO,16 JUL 1993,BRA,1,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1143
16,45.55,,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1,,"Montverde Academy, Montverde, FL (USA)",04 JUL 2020,1142
17,45.56,,Wayne LAWRENCE,,USA,1f2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",29 FEB 2020,0
17,45.56,,Jhon Alejandro PERLAZA,26 AUG 1994,COL,2,,"Montverde Academy, Montverde, FL (USA)",04 JUL 2020,1141
19,45.58,,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,1140
20,45.59,,Jakub KRZEWINA,10 OCT 1989,POL,1,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",16 AUG 2020,1139
21,45.62,,Jamal WALTON,25 NOV 1998,CAY,2f2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",29 FEB 2020,1200
22,45.64,,Boitumelo MASILO,05 AUG 1995,BOT,1f2,,"University of Botswana Stadium, Gaborone (BOT)",14 MAR 2020,1136
22,45.64,,Jochem DOBBER,08 JUL 1997,NED,4,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1136
24,45.65,,Deon LENDORE,28 OCT 1992,TTO,1,,"PVAMU Track Stadium, Prairie View, TX (USA)",30 JUL 2020,1135
24,45.65,,Vladimir ACETI,16 OCT 1998,ITA,1f5,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1135
24,45.65,,Rabah YOUSIF,11 DEC 1986,GBR,5,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1135
27,45.66,,Jacory PATTERSON,02 FEB 2000,USA,1f2,,"Loftus Sports Center, Notre Dame, IN (USA) (i)",29 FEB 2020,0
28,45.76,,Baboloki THEBE,18 MAR 1997,BOT,1f3,,"University of Botswana Stadium, Gaborone (BOT)",14 MAR 2020,1128
28,45.76,,Machel CEDENIO,06 SEP 1995,TTO,1,,"Columbia International University, Columbia, SC (USA)",29 AUG 2020,1128
30,45.77,,Emmanuel BAMIDELE,06 JUL 1999,NGR,1f1,,"Bestmed Tuks Stadium, Pretoria (RSA)",07 MAR 2020,1127
31,45.78,,Jonathan JONES,06 FEB 1999,BAR,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1189
31,45.78,,Luka JANEŽIČ,14 NOV 1995,SLO,6,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1126
31,45.78,,Mizuki OBUCHI,19 FEB 1997,JPN,1f2,,"Denka Big Swan Stadium, Niigata (JPN)",03 NOV 2020,1126
34,45.80,,Marvin SCHLEGEL,02 JAN 1998,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",09 AUG 2020,1125
35,45.81,,Anderson HENRIQUES,03 MAR 1992,BRA,2,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1124
36,45.82,,Alex BECK,07 FEB 1992,AUS,2f2,,"AIS Athletics Track, Canberra (AUS)",13 FEB 2020,1124
36,45.82,,Samuel GARCÍA,04 DEC 1991,ESP,1sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1124
36,45.82,,Ashley MOLONEY,13 MAR 2000,AUS,1ce,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",19 DEC 2020,1124
39,45.83,,Rikuya ITO,10 NOV 1998,JPN,1f2,,"Mikio Oda Memorial Athletic Field, Tokorozawa (JPN)",26 JUL 2020,1123
39,45.83,,Daichi INOUE,27 APR 1999,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",11 SEP 2020,1123
41,45.84,,Kyron MCMASTER,03 JAN 1997,IVB,1f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1185
41,45.84,,Charles DOBSON,20 OCT 1999,GBR,1f2,,"Loughborough University Track, Loughborough (GBR)",16 AUG 2020,1122
41,45.84,,Tony VAN DIEPEN,17 APR 1996,NED,3,,"Stadion Śląski, Chorzów (POL)",06 SEP 2020,1122
44,45.86,,Rashard CLARK,04 NOV 1994,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1183
45,45.88,,Kennedy LUCHEMBE,08 JUL 2001,ZAM,1,,"Estadio Vallehermoso, Madrid (ESP)",06 SEP 2020,1119
46,45.96,,Elija GODWIN,01 JUL 1999,USA,1f1,,"Gilliam Indoor Track, College Station, TX (USA) (i)",29 FEB 2020,1177
46,45.96,,Mohamed Nasir ABBAS,01 JAN 1996,QAT,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1114
48,45.97,,Derrick MOKALENG,18 JUN 1997,RSA,2f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",15 FEB 2020,1176
48,45.97,,Tyler JOHNSON,11 FEB 1998,USA,1f1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",29 FEB 2020,0
50,45.98,,Ditiro NZAMANI,29 JAN 2000,BOT,1f3,,"Francistown Stadion, Francistown (BOT)",15 FEB 2020,1113
50,45.98,,LaShawn MERRITT,27 JUN 1986,USA,3,,"Montverde Academy, Montverde, FL (USA)",04 JUL 2020,1113
52,45.99,,Quincy HALL,31 JUL 1998,USA,1f2,,"South Carolina Indoor T&F Complex, Columbia, SC (USA) (i)",22 FEB 2020,1175
52,45.99,,Isayah BOERS,19 JUN 1999,NED,1,,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,1112
54,46.00,,Kyle CLEMONS,27 AUG 1990,USA,2f1,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1174
54,46.00,,Matěj KRSEK,13 MAY 2000,CZE,1f1,,"Vitkovice, Ostrava (CZE)",22 AUG 2020,1111
56,46.01,,Tyler TERRY,03 DEC 1997,USA,3f2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",29 FEB 2020,1173
56,46.01,,Manuel SANDERS,03 APR 1998,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",09 AUG 2020,1111
58,46.03,,Kaito KAWABATA,17 AUG 1998,JPN,1f2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 OCT 2020,1109
59,46.05,,Jeremy FARR,20 NOV 2000,JAM,1f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",14 FEB 2020,1171
59,46.05,,Rafał OMELKO,16 JAN 1989,POL,1f2,,"Stadion Śląski, Chorzów (POL)",20 JUN 2020,1108
61,46.10,,Leungo SCOTCH,28 FEB 1996,BOT,1f12,,"University of Botswana Stadium, Gaborone (BOT)",28 FEB 2020,1105
61,46.10,,Rusheen MCDONALD,17 AUG 1992,JAM,1f3,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",25 JUL 2020,1105
63,46.11,,Daniel MBEWE,30 DEC 1998,ZAM,1f4,,"National Heroes Stadium, Lusaka (ZAM)",07 MAR 2020,1104
64,46.12,,Pavel MASLÁK,21 FEB 1991,CZE,1,,"Atletická hala, Ostrava (CZE) (i)",23 FEB 2020,1166
64,46.12,,Patrick SCHNEIDER,30 NOV 1992,GER,3,,"Eintracht-Stadion, Braunschweig (GER)",09 AUG 2020,1103
64,46.12,,Jared Nyambweke MOMANYI,05 MAY 1990,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020,1103
67,46.13,,Noah WILLIAMS,01 JAN 1999,USA,1f2,,"Stile Athletics Field House, Akron, OH (USA) (i)",29 FEB 2020,0
68,46.14,,Isaac MAKWALA,24 SEP 1985,BOT,2f2,,"University of Botswana Stadium, Gaborone (BOT)",14 MAR 2020,1102
69,46.15,,Brian FAUST,12 JAN 1999,USA,2f1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",29 FEB 2020,0
69,46.15,,Lei YANG,09 MAR 1995,CHN,1f4,,"Sichuan Xipu Training Base, Chengdu (CHN)",24 JUL 2020,1101
69,46.15,,Fuga SATO,01 JUN 1996,JPN,1f2,,"Prefectural Stadium, Fujiyoshida (JPN)",06 SEP 2020,1101
69,46.15,,Maksim FEDYAYEV,01 DEC 1997,RUS,1,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",09 SEP 2020,1101
69,46.15,,Ricky PETRUCCIANI,30 JUN 2000,SUI,4,,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,1101
69,46.15,,Jhon Alexander SOLIS,24 JUN 1993,COL,1,,Cochabamba (BOL),19 DEC 2020,1101
75,46.16,,Christopher O'DONNELL,17 MAY 1998,IRL,1f9,,"Pingles Stadium, Nuneaton (GBR)",02 AUG 2020,1101
76,46.17,,Taj BURGESS,1999,USA,1h6,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",28 FEB 2020,0
77,46.19,,Isaiah JEWETT,06 FEB 1997,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",25 JAN 2020,1161
77,46.19,,Bernat ERTA,15 FEB 2001,ESP,1,,"Polideportivo Juan de la Cierva, Getafe (ESP)",13 SEP 2020,1099
79,46.20,,Kennedy LIGHTNER,2000,USA,1f8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2020,1160
79,46.20,,Lee THOMPSON,05 MAR 1997,GBR,1f1,,"Pingles Stadium, Nuneaton (GBR)",23 AUG 2020,1098
81,46.23,,Vernon NORWOOD,10 APR 1992,USA,1f10,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",14 FEB 2020,1158
81,46.23,,Jonathon SAWYER,,USA,1f2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",02 MAR 2020,1158
83,46.25,,Zibane NGOZI,31 OCT 1992,BOT,1f1,,"University of Botswana Stadium, Gaborone (BOT)",14 MAR 2020,1095
83,46.25,,Onkabetse NKOBOLO,22 JUL 1993,BOT,2f3,,"University of Botswana Stadium, Gaborone (BOT)",14 MAR 2020,1095
83,46.25,,Liemarvin BONEVACIA,05 APR 1989,NED,3,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",16 AUG 2020,1095
83,46.25,,Kalinga HEWA KUMARAGE,25 SEP 1992,SRI,1,,Colombo (SRI),29 DEC 2020,1095
87,46.26,,Rasmus MÄGI,04 MAY 1992,EST,1f2,,"Kadrioru staadion, Tallinn (EST)",08 AUG 2020,1094
87,46.26,,Nobuya KATO,16 APR 1995,JPN,2f2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 OCT 2020,1094
87,46.26,,João FALCÃO,16 APR 1999,BRA,3,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1094
90,46.27,,Jalen BROWN,,USA,2f8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2020,1156
91,46.29,,Ivan Danny GELDENHUYS,09 AUG 2001,NAM,1,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1092
91,46.29,,Oliver MURCKO,03 MAY 2001,SVK,3f1,,"x-bionic sphere, Šamorín (SVK)",11 SEP 2020,1092
91,46.29,,Zakithi NENE,02 APR 1998,RSA,2,,"McArthur Stadium, Potchefstroom (RSA)",03 NOV 2020,1092
94,46.30,,Daeqwan BUTLER,01 JAN 1999,USA,2f2,,"Loftus Sports Center, Notre Dame, IN (USA) (i)",29 FEB 2020,0
94,46.30,,Pieter CONRADIE,20 OCT 1994,RSA,1f1,,"McArthur Stadium, Potchefstroom (RSA)",03 MAR 2020,1091
94,46.30,,Lorenzo BENATI,05 APR 2002,ITA,1,,"Stadio Zecchini, Grosseto (ITA)",19 SEP 2020,1091
