Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,43.03,,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1321
2,43.76,,Kirani JAMES,01 SEP 1992,GRN,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1267
3,43.85,,LaShawn MERRITT,27 JUN 1986,USA,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1261
4,44.01,,Machel CEDENIO,06 SEP 1995,TTO,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1250
5,44.22,,Baboloki THEBE,18 MAR 1997,BOT,1,,Gaborone (BOT),21 MAY 2016,1235
6,44.24,,Tony MCQUAY,16 APR 1990,USA,1sf1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1233
7,44.25,,Karabo SIBANDA,02 JUL 1998,BOT,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1232
8,44.36,,Ali Khamis KHAMIS,30 JUN 1995,BRN,6,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1225
9,44.38,,Bralon TAPLIN,08 MAY 1992,GRN,3,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1223
10,44.46,,Steven GARDINER,12 SEP 1995,BAH,1,,Nassau (BAH),25 JUN 2016,1218
11,44.48,,Matthew HUDSON-SMITH,26 OCT 1994,GBR,2sf3,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1216
12,44.60,,Nery BRENES,25 SEP 1985,CRC,1f1,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1208
13,44.65,,Gil ROBERTS,15 MAR 1989,USA,4sf3,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1204
14,44.69,,Lalonde GORDON,25 NOV 1988,TTO,2f2,,Port-of-Spain (TTO),26 JUN 2016,1201
15,44.71,,Luguelín SANTOS,12 NOV 1992,DOM,4sf1,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1200
16,44.77,,Javon FRANCIS,14 DEC 1994,JAM,3,,Baie Mahault (FRA),14 MAY 2016,1196
17,44.79,,Najee GLASS,12 JUN 1994,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1194
17,44.79,,Kyle CLEMONS,27 AUG 1990,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1194
19,44.81,,Abdalelah HAROUN,01 JAN 1997,QAT,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1193
19,44.81,,Michael CHERRY,23 MAR 1995,USA,5sf1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1193
21,44.82,,Arman Gino HALL,12 FEB 1994,USA,1,,"Eugene, OR (USA)",10 JUN 2016,1192
21,44.82,,David VERBURG,14 MAY 1991,USA,3,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1192
23,44.85,,Isaac MAKWALA,24 SEP 1985,BOT,3,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1190
24,44.96,,Alphas Leken KISHOYIAN,01 JAN 1994,KEN,1,,Eldoret (KEN),01 JUL 2016,1183
25,45.00,,Vernon NORWOOD,10 APR 1992,USA,2,,"National Stadium, Kingston (JAM)",07 MAY 2016,1180
25,45.00,,Yoandys LESCAY,05 JAN 1994,CUB,6sf3,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1180
27,45.03,,Liemarvin BONEVACIA,05 APR 1989,NED,7sf1,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1178
28,45.04,,Martyn ROONEY,03 APR 1987,GBR,1sf2,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1177
29,45.06,,Fitzroy DUNKLEY,20 MAR 1993,JAM,2,,"Eugene, OR (USA)",10 JUN 2016,1176
29,45.06,,Pavel MASLÁK,21 FEB 1991,CZE,3sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1176
31,45.07,,Nathan STROTHER,06 SEP 1995,USA,1sf3,,"Eugene, OR (USA)",08 JUN 2016,1175
31,45.07,,Luka JANEŽIČ,14 NOV 1995,SLO,4sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1175
33,45.10,,Fred KERLEY,07 MAY 1995,USA,2,,"Tempe, AZ (USA)",09 APR 2016,1173
34,45.12,,Dontavius WRIGHT,03 JAN 1994,USA,1,,"Rock Hill, SC (USA)",16 APR 2016,1171
34,45.12,,Matteo GALVAN,24 AUG 1988,ITA,1,,Rieti (ITA),25 JUN 2016,1171
36,45.13,,Kahmari MONTGOMERY,16 AUG 1997,USA,1,,"Tuscaloosa, AL (USA)",14 MAY 2016,1171
37,45.14,,Rafał OMELKO,16 JAN 1989,POL,3sf2,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1170
38,45.17,,Kévin BORLÉE,22 FEB 1988,BEL,3,,"National Stadium, Kingston (JAM)",07 MAY 2016,1168
39,45.18,,Michael BERRY,10 DEC 1991,USA,2,,"Atlanta, GA (USA)",04 JUN 2016,1167
40,45.22,,Rusheen MCDONALD,17 AUG 1992,JAM,2h6,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1165
41,45.23,,Tyrese COOPER,21 MAR 2000,USA,1,,"Humble, TX (USA)",06 AUG 2016,1164
42,45.25,,Diego PALOMEQUE,05 DEC 1993,COL,1f2,,Medellín (COL),30 APR 2016,1162
42,45.25,,Alonzo RUSSELL,08 FEB 1992,BAH,2,,Nassau (BAH),25 JUN 2016,1162
44,45.26,,Donald BLAIR-SANFORD,05 FEB 1987,ISR,1,,Tel Aviv (ISR),22 JUN 2016,1162
45,45.27,,Zack BILDERBACK,27 AUG 1993,USA,1,,"Ames, IA (USA) (i)",27 FEB 2016,0
45,45.27,,Izaiah BROWN,01 JAN 1997,USA,1,,"Lincoln, NE (USA)",15 MAY 2016,1161
45,45.27,,Marcus CHAMBERS,03 NOV 1994,USA,4,,"Eugene, OR (USA)",10 JUN 2016,1161
45,45.27,,Wilbert LONDON,17 AUG 1997,USA,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",22 JUL 2016,1161
49,45.30,,Demish GAYE,20 JAN 1993,JAM,2,,George Town (CAY),14 MAY 2016,1159
50,45.31,,Deon LENDORE,28 OCT 1992,TTO,4,,Baie Mahault (FRA),14 MAY 2016,1158
51,45.33,,Kyle COLLINS,04 SEP 1994,USA,2f7,,"Waco, TX (USA)",23 APR 2016,1157
52,45.34,,Jonathan BORLÉE,22 FEB 1988,BEL,1,,Heusden-Zolder (BEL),16 JUL 2016,1156
53,45.35,,Julian Jrummi WALSH,18 SEP 1996,JPN,1,,Nagoya (JPN),25 JUN 2016,1156
54,45.36,,Peter MATTHEWS,13 NOV 1989,JAM,2sf3,,Kingston (JAM),02 JUL 2016,1155
55,45.38,,Geoffrey KIPROTICH RONO,23 NOV 1997,KEN,1sf3,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",21 JUL 2016,1154
56,45.39,,Mame-Ibra ANNE,07 NOV 1989,FRA,4sf2,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1153
56,45.39,,Nathon ALLEN,28 OCT 1995,JAM,1,,San Salvador (ESA),16 JUL 2016,1153
58,45.40,,Anas BESHR,19 JUL 1993,EGY,1f1,,"Montverde, FL (USA)",11 JUN 2016,1152
58,45.40,,Muhammed Anas YAHIYA,17 SEP 1994,IND,1,,Bydgoszcz (POL),25 JUN 2016,1152
60,45.42,,Michael MATHIEU,24 JUN 1984,BAH,2f1,,"Montverde, FL (USA)",11 JUN 2016,1151
60,45.42,,Aldrich BAILEY JR,06 FEB 1994,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1151
60,45.42,,Jarrin SOLOMON,11 JAN 1986,TTO,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1151
63,45.43,,Kunle FASASI,23 JUN 1996,NGR,1f1,,"Gainesville, FL (USA)",01 APR 2016,1150
64,45.44,,Takeshi FUJIWARA,05 AUG 1985,JPN,1f,,San José (CRC),08 MAY 2016,1149
64,45.44,,Steven SOLOMON,16 MAY 1993,AUS,1,,Townsville (AUS),04 JUN 2016,1149
66,45.45,,Jhon Alejandro PERLAZA,26 AUG 1994,COL,1f4,,Cali (COL),25 JUN 2016,1149
66,45.45,,Rabah YOUSIF,11 DEC 1986,GBR,3,,"Olympic Stadium, London (GBR)",23 JUL 2016,1149
68,45.47,,Arokia RAJIV,22 MAY 1991,IND,1,,New Delhi (IND),29 APR 2016,1147
69,45.50,,Delano WILLIAMS,23 DEC 1993,GBR,1f2,,Kingston (JAM),11 JUN 2016,1145
69,45.50,,Bryshon NELLUM,01 MAY 1989,USA,3,,"Houston, TX (USA)",23 JUL 2016,1145
71,45.51,,Michael NORMAN,03 DEC 1997,USA,1,,"Arcadia, CA (USA)",09 MAY 2016,1145
71,45.51,,Javere BELL,20 SEP 1992,JAM,3sf2,,Kingston (JAM),02 JUL 2016,1145
71,45.51,,Yavuz CAN,23 FEB 1987,TUR,5sf2,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1145
71,45.51,,Jeremy WARINER,31 JAN 1984,USA,3,,Edmonton (CAN),15 JUL 2016,1145
75,45.52,,Cody RUSH,11 NOV 1993,USA,2,,"Lincoln, NE (USA)",15 MAY 2016,1144
76,45.53,,Alberth BRAVO,29 AUG 1987,VEN,4f1,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1143
77,45.54,,Ricky MORGAN,12 SEP 1995,USA,1f1,,"Los Angeles, CA (USA)",26 MAR 2016,1143
77,45.54,,Renny QUOW,25 AUG 1987,TTO,1,,Lignano Sabbiadoro (ITA),13 JUL 2016,1143
79,45.56,,Christopher BROWN,15 OCT 1978,BAH,4h4,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1141
80,45.59,,Freddy MEZONES,24 SEP 1987,VEN,1,,Barinas (VEN),09 APR 2016,1139
80,45.59,,Mohamed Nasir ABBAS,01 JAN 1996,QAT,2,,Monachil (ESP),10 JUL 2016,1139
82,45.60,,Raymond KIBET,04 FEB 1996,KEN,2,,Eldoret (KEN),01 JUL 2016,1138
83,45.61,,Calvin SMITH,10 DEC 1987,USA,4,,"Atlanta, GA (USA)",04 JUN 2016,1138
83,45.61,,Jonia MCDONALD,16 DEC 1989,JAM,2sf1,,Kingston (JAM),02 JUL 2016,1138
83,45.61,,Dylan BORLÉE,20 SEP 1992,BEL,3,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1138
86,45.63,,Brunson MILLER,10 FEB 1991,USA,2f2,,"Montverde, FL (USA)",11 JUN 2016,1136
86,45.63,,Ashton EATON,21 JAN 1988,USA,5,,"Houston, TX (USA)",23 JUL 2016,1136
88,45.64,,Thapelo PHORA,21 NOV 1991,RSA,1,,Pretoria (RSA),08 MAR 2016,1136
88,45.64,,Pedro BURMANN,17 FEB 1992,BRA,3,,Rio de Janeiro (BRA),15 MAY 2016,1136
90,45.65,,Chidi OKEZIE,08 AUG 1993,NGR,2,,"New York, NY (USA)",28 MAY 2016,1135
90,45.65,,Samuel GARCÍA,04 DEC 1991,ESP,5f1,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1135
92,45.66,,Joel ROBERSON,15 DEC 1993,USA,1,,"Greensboro, NC (USA)",07 MAY 2016,1134
92,45.66,,Christopher TAYLOR,01 OCT 1999,JAM,2f2,,Kingston (JAM),11 JUN 2016,1134
92,45.66,,Leonard OPINY,12 DEC 1991,UGA,1,,Kampala (UGA),07 JUL 2016,1134
95,45.67,,Paul DEDEWO,05 JUN 1991,USA,1f1,,"New York, NY (USA)",08 JUN 2016,1134
