Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,44.33,,Tyree WASHINGTON,28 AUG 1976,USA,1,,"Palo Alto, CA (USA)",21 JUN 2003,1227
2,44.43,,Ezra SAMBU,04 SEP 1978,KEN,1,,Nairobi (KEN),26 JUL 2003,1220
3,44.57,,Adam STEELE,10 AUG 1980,USA,1,,"Sacramento, CA (USA)",14 JUN 2003,1210
3,44.57,,Otis HARRIS,30 JUN 1982,USA,2,,"Sacramento, CA (USA)",14 JUN 2003,1210
5,44.58,,Mitch POTTER,16 SEP 1980,USA,3,,"Sacramento, CA (USA)",14 JUN 2003,1209
6,44.74,,Michael BLACKWOOD,29 AUG 1976,JAM,1,,Kingston (JAM),21 JUN 2003,1198
7,44.75,,Eric MILAZAR,01 JUN 1975,MRI,1sf1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1197
8,44.78,,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,,Madrid (ESP),19 JUL 2003,1195
9,44.79,,Marc RAQUIL,02 APR 1977,FRA,2,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1194
10,44.83,,Derrick BREW,28 DEC 1977,USA,1,,Ciudad de México (MEX),03 MAY 2003,1192
10,44.83,,Leslie DJHONE,18 MAR 1981,FRA,4,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1192
12,44.84,,Brandon SIMPSON,06 SEP 1981,BRN,2,,Kingston (JAM),21 JUN 2003,1191
13,44.93,,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,,Amman (JOR),07 SEP 2003,1185
14,44.94,,Christopher BROWN,15 OCT 1978,BAH,1,,Roodeport (RSA),28 MAR 2003,1184
15,44.95,,Darold WILLIAMSON,19 FEB 1983,USA,2,,"Lincoln, NE (USA)",31 MAY 2003,1183
16,44.99,,Hamdan Odha AL BISHI,05 MAY 1981,KSA,3sf1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1180
16,44.99,,Gary KIKAYA,04 FEB 1978,COD,3sf3,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1180
18,45.00,,Corey NELSON,09 OCT 1977,USA,2,,Ciudad de México (MEX),03 MAY 2003,1180
18,45.00,,Avard MONCUR,02 NOV 1978,BAH,3,,Ciudad de México (MEX),03 MAY 2003,1180
20,45.01,,David CANAL,07 DEC 1978,ESP,1,,Jerez (ESP),03 AUG 2003,1179
21,45.02,,Daniel BATMAN,20 MAR 1981,AUS,1,,Canberra (AUS),22 FEB 2003,1178
21,45.02,,Calvin HARRISON,20 JAN 1974,USA,1,,"Carson, CA (USA)",01 JUN 2003,1178
21,45.02,,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1178
24,45.06,,Ingo SCHULTZ,26 JUL 1975,GER,4,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1176
25,45.08,,Leonard BYRD,17 MAR 1975,USA,1f2,,Madrid (ESP),19 JUL 2003,1174
26,45.11,,Yeimer LÓPEZ,28 AUG 1982,CUB,4sf3,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1172
27,45.13,,Jeremy WARINER,31 JAN 1984,USA,1,,"Tempe, AZ (USA)",12 APR 2003,1171
28,45.14,,Kelly WILLIE,07 SEP 1982,USA,5sf1,,"Sacramento, CA (USA)",13 JUN 2003,1170
29,45.16,,Sanjay AYRE,19 JUN 1980,JAM,2sf2,,"Sacramento, CA (USA)",13 JUN 2003,1169
30,45.18,,Davian CLARKE,30 APR 1976,JAM,3,,Kingston (JAM),21 JUN 2003,1167
30,45.18,,Yuki YAMAGUCHI,22 FEB 1984,JPN,1,,Fukuroi (JPN),29 OCT 2003,1167
32,45.21,,Gregory HAUGHTON,10 NOV 1973,JAM,5,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1165
33,45.22,,Félix SÁNCHEZ,30 AUG 1977,DOM,4,,Ciudad de México (MEX),03 MAY 2003,1165
33,45.22,,Shane NIEMI,02 JUN 1978,CAN,1,,Nuoro (ITA),09 JUL 2003,1165
33,45.22,,Nagmeldin Ali ABUBAKR,22 FEB 1986,SUD,2,,Abuja (NGR),13 OCT 2003,1165
36,45.27,,Tim BENJAMIN,02 MAY 1982,GBR,2,,Zürich (SUI),15 AUG 2003,1161
37,45.28,,Obra J. HOGANS,29 JUN 1982,USA,1h1,,"Storrs, CT (USA)",03 MAY 2003,1160
37,45.28,,Jun OSAKADA,02 APR 1974,JPN,1,,Osaka (JPN),29 JUN 2003,1160
39,45.29,,Marcus LA GRANGE,12 DEC 1977,RSA,3,,Roodeport (RSA),28 MAR 2003,1160
39,45.29,,Andrew ROCK,23 JAN 1982,USA,1,,"Canton, NY (USA)",24 MAY 2003,1160
39,45.29,,Clinton HILL,19 APR 1980,AUS,2,,Nuoro (ITA),09 JUL 2003,1160
39,45.29,,Daniel CAINES,15 MAY 1979,GBR,3sf2,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1160
43,45.30,,Paul GORRIES,28 FEB 1981,RSA,4,,Roodeport (RSA),28 MAR 2003,1159
44,45.32,,Vincent Mumo KIILU,03 AUG 1982,KEN,2,,Nairobi (KEN),26 JUL 2003,1158
45,45.33,,James DAVIS,19 MAR 1976,USA,1,,"Walnut, CA (USA)",12 JUL 2003,1157
46,45.35,,Usain BOLT,21 AUG 1986,JAM,1,,Kingston (JAM),05 APR 2003,1156
46,45.35,,Sofiane LABIDI,29 SEP 1977,TUN,1,,Córdoba (ESP),06 SEP 2003,1156
48,45.42,,Rickey HARRIS,29 SEP 1981,USA,2,,"Austin, TX (USA)",03 MAY 2003,1151
49,45.43,,California MOLEFE,12 MAR 1980,BOT,1,,Bordeaux (FRA),11 JUN 2003,1150
49,45.43,,Carlos SANTA,07 JAN 1978,DOM,5sf1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1150
51,45.46,,Michael MCDONALD,17 MAR 1975,JAM,2,,Rethymno (GRE),06 JUL 2003,1148
52,45.48,,Michael CAMPBELL,11 SEP 1978,JAM,5,,Kingston (JAM),21 JUN 2003,1147
53,45.49,,Christopher LLOYD,10 OCT 1980,DMA,1,,"Itta Bena, MS (USA)",04 MAY 2003,1146
53,45.49,,Zsolt SZEGLET,04 MAY 1977,HUN,3,,San Sebastián (ESP),10 AUG 2003,1146
55,45.50,,Mitsuhiro SATO,08 JAN 1980,JPN,1h3,,Yokohama (JPN),07 JUN 2003,1145
55,45.50,,Victor KIBET,26 JAN 1981,KEN,3,,Nairobi (KEN),26 JUL 2003,1145
57,45.51,,Lloyd ZVASIYA,28 MAY 1981,ZIM,1sf2,,Abuja (NGR),12 OCT 2003,1145
58,45.52,,Jerry HARRIS,29 OCT 1981,USA,3sf1,,"Palo Alto, CA (USA)",20 JUN 2003,1144
59,45.54,,Anton GALKIN,20 FEB 1979,RUS,1sf3,,Tula (RUS),08 AUG 2003,1143
60,45.56,,R. A. Sugath THILAKARATNE,30 JUL 1973,SRI,1,,Colombo (SRI),03 AUG 2003,1141
61,45.57,,Otto SPAIN,27 FEB 1981,USA,2,,"Clemson, SC (USA)",11 MAY 2003,1141
61,45.57,,Anastasios GOUSIS,07 JUL 1979,GRE,1,,Pyrgos (GRE),27 JUL 2003,1141
63,45.58,,Iwan THOMAS,05 JAN 1974,GBR,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",21 JUN 2003,1140
63,45.58,,Ian MACKIE,27 FEB 1975,GBR,5,,Gateshead (GBR),13 JUL 2003,1140
65,45.59,,Ashton COLLINS,18 FEB 1984,USA,1,,Bridgetown (BAR),19 JUL 2003,1139
66,45.61,,Ato STEPHENS,19 JUN 1979,TTO,1,,"Auburn, AL (USA)",04 MAY 2003,1138
66,45.61,,Tyler CHRISTOPHER,03 OCT 1983,CAN,2,,"Seattle, WA (USA)",14 JUN 2003,1138
68,45.62,,Dmitriy FORSHEV,30 MAY 1976,RUS,4,,"Stadio Luigi Ridolfi, Firenze (ITA)",21 JUN 2003,1137
68,45.62,,Rafał WIERUSZEWSKI,24 FEB 1981,POL,5,,"Stadio Luigi Ridolfi, Firenze (ITA)",21 JUN 2003,1137
68,45.62,,Anthuan MAYBANK,30 DEC 1969,USA,5,,"Palo Alto, CA (USA)",21 JUN 2003,1137
68,45.62,,Anderson Jorge OLIVEIRA DOS SANTOS,23 APR 1972,BRA,4h1,,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1137
72,45.63,,Adem HACINI,13 DEC 1975,ALG,3,,Amman (JOR),07 SEP 2003,1136
72,45.63,,Tomohiro ITO,16 AUG 1982,JPN,2,,Fukuroi (JPN),29 OCT 2003,1136
74,45.66,,Richard JAMES,01 DEC 1979,JAM,8sf2,,"Sacramento, CA (USA)",13 JUN 2003,1134
75,45.67,,Damion BARRY,03 MAR 1982,TTO,1,,Port-of-Spain (TTO),20 JUN 2003,1134
75,45.67,,Jimisola LAURSEN,13 JUL 1977,SWE,4f2,,Madrid (ESP),19 JUL 2003,1134
75,45.67,,Patrick DWYER,03 NOV 1977,AUS,1,,Canberra (AUS),29 NOV 2003,1134
78,45.68,,Lewis BANDA,16 SEP 1982,ZIM,2,,"Des Moines, IA (USA)",26 APR 2003,1133
79,45.70,,Stilianos DIMOTSIOS,13 NOV 1974,GRE,1,,Trikala (GRE),14 JUN 2003,1132
80,45.71,,Ibrahima WADE,06 SEP 1968,FRA,2,,Malles Venosta (ITA),12 JUL 2003,1131
81,45.72,,Albert BOOKER,10 JAN 1982,USA,1,,"Abilene, TX (USA)",08 MAY 2003,1130
81,45.72,,Danny MCFARLANE,14 FEB 1972,JAM,1,,Cottbus (GER),04 JUN 2003,1130
