Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,43.62,,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1278
2,43.70,,Fred KERLEY,07 MAY 1995,USA,1sf1,,"Austin, TX (USA)",26 MAY 2017,1272
3,43.84,,Isaac MAKWALA,24 SEP 1985,BOT,2,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1262
4,43.89,,Steven GARDINER,12 SEP 1995,BAH,1sf1,,"Olympic Stadium, London (GBR)",06 AUG 2017,1258
5,44.02,,Baboloki THEBE,18 MAR 1997,BOT,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1249
6,44.19,,Nathon ALLEN,28 OCT 1995,JAM,2sf1,,"Olympic Stadium, London (GBR)",06 AUG 2017,1237
7,44.22,,Gil ROBERTS,15 MAR 1989,USA,2,,"Sacramento, CA (USA)",24 JUN 2017,1235
8,44.47,,Wilbert LONDON,17 AUG 1997,USA,3,,"Sacramento, CA (USA)",24 JUN 2017,1217
8,44.47,,Vernon NORWOOD,10 APR 1992,USA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1217
10,44.48,,Abdalelah HAROUN,01 JAN 1997,QAT,3,,"Olympic Stadium, London (GBR)",08 AUG 2017,1216
11,44.50,,Bryshon NELLUM,01 MAY 1989,USA,4,,"Sacramento, CA (USA)",24 JUN 2017,1215
12,44.51,,Tony MCQUAY,16 APR 1990,USA,5,,"Sacramento, CA (USA)",24 JUN 2017,1214
13,44.53,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"El Paso, TX (USA)",14 MAY 2017,1213
14,44.55,,Demish GAYE,20 JAN 1993,JAM,2sf3,,"Olympic Stadium, London (GBR)",06 AUG 2017,1211
15,44.60,,Michael NORMAN,03 DEC 1997,USA,3sf1,,"Sacramento, CA (USA)",23 JUN 2017,1208
16,44.66,,Michael CHERRY,23 MAR 1995,USA,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1203
17,44.74,,Akeem BLOOMFIELD,10 NOV 1997,JAM,1sf2,,"Lexington, KY (USA)",26 MAY 2017,1198
17,44.74,,Matthew HUDSON-SMITH,26 OCT 1994,GBR,4sf2,,"Olympic Stadium, London (GBR)",06 AUG 2017,1198
19,44.78,,LaShawn MERRITT,27 JUN 1986,USA,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1195
20,44.79,,Kévin BORLÉE,22 FEB 1988,BEL,1f2,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1194
21,44.84,,Luka JANEŽIČ,14 NOV 1995,SLO,6,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1191
22,44.85,,My'Lik KERLEY,06 JUN 1996,USA,5sf1,,"Sacramento, CA (USA)",23 JUN 2017,1190
23,44.87,,Karsten WARHOLM,28 FEB 1996,NOR,1,,Florø (NOR),10 JUN 2017,1189
24,44.90,,Machel CEDENIO,06 SEP 1995,TTO,1f2,,Port-of-Spain (TTO),24 JUN 2017,1187
