Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,43.74,,Kirani JAMES,01 SEP 1992,GRN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1269
2,43.92,,LaShawn MERRITT,27 JUN 1986,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1256
3,44.01,,Isaac MAKWALA,24 SEP 1985,BOT,1f1,,La Chaux-de-Fonds (SUI),06 JUL 2014,1250
4,44.36,,Deon LENDORE,28 OCT 1992,TTO,1,,"Lexington, KY (USA)",18 MAY 2014,1225
5,44.38,,Wayde VAN NIEKERK,15 JUL 1992,RSA,2f1,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1223
6,44.43,,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1220
7,44.53,,Luguelín SANTOS,12 NOV 1992,DOM,2f2,,Ponce (PUR),17 MAY 2014,1213
7,44.53,,Gil ROBERTS,15 MAR 1989,USA,1,,"Sacramento, CA (USA)",28 JUN 2014,1213
9,44.59,,Christopher BROWN,15 OCT 1978,BAH,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1208
10,44.71,,Martyn ROONEY,03 APR 1987,GBR,1,,"Letzigrund, Zürich (SUI)",15 AUG 2014,1200
11,44.75,,Matthew HUDSON-SMITH,26 OCT 1994,GBR,2,,"Letzigrund, Zürich (SUI)",15 AUG 2014,1197
12,44.78,,Lalonde GORDON,25 NOV 1988,TTO,3,,"Hampden Park, Glasgow (GBR)",30 JUL 2014,1195
13,44.79,,Pavel MASLÁK,21 FEB 1991,CZE,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1194
14,44.89,,Josh MANCE,21 MAR 1992,USA,2,,"Sacramento, CA (USA)",28 JUN 2014,1187
15,44.92,,Tony MCQUAY,16 APR 1990,USA,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1185
16,44.97,,LaToy WILLIAMS,28 MAY 1988,BAH,1,,Nassau (BAH),28 JUN 2014,1182
17,44.98,,Jarrin SOLOMON,11 JAN 1986,TTO,1,,Heusden-Zolder (BEL),19 JUL 2014,1181
18,45.00,,Javon FRANCIS,14 DEC 1994,JAM,1,,Kingston (JAM),29 MAR 2014,1180
18,45.00,,Kyle CLEMONS,27 AUG 1990,USA,3,,"Sacramento, CA (USA)",28 JUN 2014,1180
18,45.00,,Akheem GAUNTLETT,26 AUG 1990,JAM,1,,Kingston (JAM),29 JUN 2014,1180
21,45.02,,Vernon NORWOOD,10 APR 1992,USA,4,,"Sacramento, CA (USA)",28 JUN 2014,1178
22,45.03,,Anderson HENRIQUES,03 MAR 1992,BRA,1,,Santiago de Chile (CHI),14 MAR 2014,1178
22,45.03,,David VERBURG,14 MAY 1991,USA,3f2,,Ponce (PUR),17 MAY 2014,1178
24,45.04,,Pako SERIBE,07 APR 1991,BOT,2,,Potchefstroom (RSA),10 MAY 2014,1177
25,45.05,,Michael BERRY,10 DEC 1991,USA,1,,"Pullman, WA (USA)",18 MAY 2014,1176
26,45.07,,Bonface MUCHERU,02 MAY 1992,KEN,3,,"Le Grand Stade, Marrakech (MAR)",12 AUG 2014,1175
27,45.08,,Renny QUOW,25 AUG 1987,TTO,1f2,,Port-of-Spain (TTO),21 JUN 2014,1174
28,45.09,,Hugo DE SOUSA,05 MAR 1987,BRA,2,,Santiago de Chile (CHI),14 MAR 2014,1174
28,45.09,,Brycen SPRATLING,10 MAR 1992,USA,1qf1,,"Jacksonville, FL (USA)",30 MAY 2014,1174
28,45.09,,Manteo MITCHELL,06 JUL 1987,USA,5,,"Sacramento, CA (USA)",28 JUN 2014,1174
31,45.11,,Michael MATHIEU,24 JUN 1984,BAH,1f1,,"Clermont, FL (USA)",31 MAY 2014,1172
31,45.11,,Jakub KRZEWINA,10 OCT 1989,POL,1,,Wrocław (POL),14 JUL 2014,1172
33,45.13,,Michael BINGHAM,13 APR 1986,GBR,1f2,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1171
33,45.13,,Machel CEDENIO,06 SEP 1995,TTO,1,,"Hayward Field, Eugene, OR (USA)",24 JUL 2014,1171
