Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:54.25,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1267
2,1:55.86,,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1237
3,1:56.15,,Natoya GOULE,30 MAR 1991,JAM,3,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1232
4,1:56.45,,Ajee' WILSON,08 MAY 1994,USA,4,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1227
5,1:56.71,,Habitam ALEMU,09 JUL 1997,ETH,5,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1222
6,1:57.47,,Rababe ARAFI,12 JAN 1991,MAR,6,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1208
7,1:57.69,,Raevyn ROGERS,07 SEP 1996,USA,7,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1204
8,1:58.01,,Ce'Aira BROWN,04 NOV 1993,USA,1f1,,Karlstad (SWE),25 JUL 2018,1198
9,1:58.04,,Emily Cherotich TUEI,13 MAY 1986,KEN,1,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1198
10,1:58.05,,Charlene LIPSEY,16 JUL 1991,USA,6,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1197
11,1:58.07,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,2,,Gold Coast (AUS),13 APR 2018,1197
12,1:58.39,,Halimah NAKAAYI,16 OCT 1994,UGA,2,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1191
13,1:58.83,,Rénelle LAMOTE,26 DEC 1993,FRA,9,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1183
14,1:58.96,,Nelly JEPKOSGEI,14 JUL 1991,BRN,4,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1181
15,1:59.09,,Laura MUIR,09 MAY 1993,GBR,5,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1179
16,1:59.25,,Eunice Jepkoech SUM,10 APR 1988,KEN,9,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1176
17,1:59.27,,Malika AKKAOUI,25 DEC 1987,MAR,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1175
