Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:56.66,,Janeth JEPKOSGEI,13 DEC 1983,KEN,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1223
2,1:56.77,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1221
3,1:56.91,,Zulia CALATAYUD,09 NOV 1979,CUB,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1218
4,1:57.07,,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,Tula (RUS),14 JUN 2006,1215
5,1:57.21,,Svetlana KLYUKA,27 DEC 1978,RUS,2,,Tula (RUS),14 JUN 2006,1213
6,1:57.23,,Svetlana CHERKASOVA,20 MAY 1978,RUS,3,,Tula (RUS),14 JUN 2006,1212
7,1:57.24,,Olga KOTLYAROVA,12 APR 1976,RUS,4,,Tula (RUS),14 JUN 2006,1212
8,1:57.28,,Yelena SOBOLEVA,03 OCT 1982,RUS,1,,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1211
9,1:57.34,,Tetyana PETLYUK,22 FEB 1982,UKR,1,,Kyiv (UKR),15 JUN 2006,1210
10,1:57.88,,Kenia SINCLAIR,14 JUL 1980,JAM,2,,Rethymno (GRE),21 JUL 2006,1200
11,1:58.20,,Rebecca LYNE,04 JUL 1982,GBR,2,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1195
12,1:58.24,,Hasna BENHASSI,01 JUN 1978,MAR,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1194
13,1:58.26,,Mariya DRYAKHLOVA,24 APR 1984,RUS,5,,Tula (RUS),14 JUN 2006,1194
14,1:58.27,,Natalya TSYGANOVA,07 FEB 1971,RUS,6,,Tula (RUS),14 JUN 2006,1193
15,1:58.90,,Elisa CUSMA,24 JUL 1981,ITA,6,,Rieti (ITA),27 AUG 2006,1182
16,1:58.96,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,7,,Rieti (ITA),27 AUG 2006,1181
17,1:59.02,,Susan SCOTT,26 SEP 1977,GBR,4,,Melbourne (AUS),24 MAR 2006,1180
18,1:59.04,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,7,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1179
19,1:59.10,,Hazel CLARK,03 OCT 1977,USA,3,,"Eugene, OR (USA)",28 MAY 2006,1178
20,1:59.21,,Natalya PANTELEYEVA,10 SEP 1983,RUS,4,,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1176
21,1:59.30,,Brigita LANGERHOLC,23 JUL 1976,SLO,5,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1175
22,1:59.31,,Diane CUMMINS,19 JAN 1974,CAN,5,,Melbourne (AUS),24 MAR 2006,1175
23,1:59.35,,Alice SCHMIDT,03 OCT 1981,USA,1,,Lignano (ITA),16 JUL 2006,1174
24,1:59.38,,Jolanda ČEPLAK,12 SEP 1976,SLO,2,,Lignano (ITA),16 JUL 2006,1173
25,1:59.58,,Rosibel GARCÍA,13 FEB 1981,COL,9,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1170
26,1:59.59,,Seltana AIT HAMMOU,21 MAY 1980,MAR,3,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1170
27,1:59.60,,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1169
28,1:59.73,,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,2,,Salamanca (ESP),05 JUL 2006,1167
29,1:59.74,,Amanda PRITCHARD-MOSS,18 MAR 1980,GBR,5,,"Crystal Palace, London (GBR)",28 JUL 2006,1167
30,1:59.75,,Marilyn OKORO,23 SEP 1984,GBR,6,,"Crystal Palace, London (GBR)",28 JUL 2006,1167
