Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:58.23,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,1,,"Stadio Zecchini, Grosseto (ITA)",27 MAY 2023,1194
2,1:58.32,Catriona BISSET,01 MAR 1994,AUS,1,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",02 APR 2023,1192
3,1:58.59,Habitam ALEMU,09 JUL 1997,ETH,1f1,,"Stade Omnisports Schlossberg, Forbach (FRA)",28 MAY 2023,1188
4,1:58.62,Abbey CALDWELL,03 JUL 2001,AUS,1,,"SOPAC, Sydney (AUS)",11 MAR 2023,1187
5,1:58.72,Mary MORAA,15 JUN 2000,KEN,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1185
6,1:58.80,Vivian Chebet KIPROTICH,07 JAN 1996,KEN,1f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1184
7,1:58.83,Mary MORAA,15 JUN 2000,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1183
8,1:58.92,Abbey CALDWELL,03 JUL 2001,AUS,1f1,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1182
9,1:58.94,Jemma REEKIE,06 MAR 1998,GBR,1,,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1181
10,1:59.01,Ajee WILSON,08 MAY 1994,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1180
11,1:59.03,Nikki HILTZ,23 OCT 1994,USA,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023,1180
12,1:59.08,Michaela ROSE,13 JUN 2003,USA,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023,1179
13,1:59.22,Catriona BISSET,01 MAR 1994,AUS,2,,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1176
14,1:59.24,Allie WILSON,31 MAR 1996,USA,1f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1176
15,1:59.26,Charlene LIPSEY,16 JUL 1991,USA,2f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1175
16,1:59.27,Ciara MAGEEAN,12 MAR 1992,IRL,2f1,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1175
17,1:59.35,Habitam ALEMU,09 JUL 1997,ETH,1,,"National Stadium, Gaborone (BOT)",29 APR 2023,1174
17,1:59.35,Halimah NAKAAYI,16 OCT 1994,UGA,2,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1174
19,1:59.37,Nia AKINS,07 JUL 1998,USA,1,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1174
20,1:59.39,Worknesh MESELE,11 JUN 2001,ETH,1f1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",18 MAY 2023,1173
21,1:59.40,Halimah NAKAAYI,16 OCT 1994,UGA,3,,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1173
22,1:59.51,Susan Lokayo EJORE,09 NOV 1995,KEN,3f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1171
23,1:59.53,Louise SHANAHAN,26 JAN 1997,IRL,1f1,,"Mary Peters Track, Belfast (GBR)",13 MAY 2023,1171
23,1:59.53,Noélie YARIGO,26 DEC 1985,BEN,4,,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1171
25,1:59.57,Brenna DETRA,13 AUG 1995,USA,4f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1170
26,1:59.66,Rose Mary ALMANZA,13 JUL 1992,CUB,2f1,,"Stade Omnisports Schlossberg, Forbach (FRA)",28 MAY 2023,1168
27,1:59.67,Audrey WERRO,27 MAR 2004,SUI,1f2,,"Bungertstadion, Rehlingen (GER)",28 MAY 2023,1168
28,1:59.69,Rose Mary ALMANZA,13 JUL 1992,CUB,1,,"Estadio de la Universidad Militar Bolivariana, Caracas (VEN)",29 APR 2023,1168
29,1:59.73,Michaela ROSE,13 JUN 2003,USA,1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1167
30,1:59.74,Catriona BISSET,01 MAR 1994,AUS,1,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",25 MAR 2023,1167
31,1:59.92,Abigail IVES,06 FEB 2004,GBR,2f1,,"Mary Peters Track, Belfast (GBR)",13 MAY 2023,1164
32,2:00.02,Sahily DIAGO MESA,26 AUG 1995,CUB,2f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1162
33,2:00.04,Claire SEYMOUR,,USA,3f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023,1162
34,2:00.07,Patricia SILVA,09 DEC 1999,POR,3f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1161
35,2:00.11,Catriona BISSET,01 MAR 1994,AUS,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1160
36,2:00.14,Netsanet DESTA,26 OCT 2000,ETH,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1160
37,2:00.17,Lorea IBARZABAL,07 NOV 1994,ESP,4f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1159
