Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.67,,Ajee' WILSON,08 MAY 1994,USA,1,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1204
2,1:57.74,,Sahily DIAGO MESA,26 AUG 1995,CUB,1,,La Habana (CUB),25 MAY 2014,1203
3,1:57.92,,Eunice Jepkoech SUM,10 APR 1988,KEN,2,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1200
4,1:58.15,,Marina ARZAMASOVA,17 DEC 1987,BLR,1,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1196
5,1:58.55,,Yekaterina POISTOGOVA,01 MAR 1991,RUS,1f2,,Sochi (RUS),30 MAY 2014,1188
6,1:58.63,,Winnie NANYONDO,23 AUG 1993,UGA,3,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1187
7,1:58.70,,Janeth JEPKOSGEI,13 DEC 1983,KEN,4,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1186
8,1:58.80,,Lynsey SHARP,11 JUL 1990,GBR,2,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1184
9,1:58.84,,Brenda MARTINEZ,08 SEP 1987,USA,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1183
10,1:59.02,,Margarita MUKASHEVA,04 JAN 1986,KAZ,1,,Incheon (KOR),01 OCT 2014,1180
11,1:59.04,,Laura ROESLER,19 DEC 1991,USA,2,,"Sacramento, CA (USA)",29 JUN 2014,1179
12,1:59.19,,Tintu LUKA,26 APR 1989,IND,2,,Incheon (KOR),01 OCT 2014,1177
13,1:59.24,,Tigst ASSEFA,03 DEC 1996,ETH,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1176
14,1:59.30,,Molly LUDLOW,04 AUG 1987,USA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1175
15,1:59.48,,Rose Mary ALMANZA,13 JUL 1992,CUB,1,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1172
15,1:59.48,,Jing ZHAO,09 JUL 1988,CHN,3,,Incheon (KOR),01 OCT 2014,1172
17,1:59.51,,Agatha JERUTO,02 APR 1994,KEN,1f1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1171
18,1:59.54,,Svetlana ROGOZINA,26 DEC 1992,RUS,1,,Kazan (RUS),24 JUL 2014,1170
19,1:59.63,,Joanna JÓŹWIK,30 JAN 1991,POL,3,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1169
20,1:59.70,,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,1,,Victoria (CAN),08 JUL 2014,1168
21,1:59.75,,Chanelle PRICE,22 AUG 1990,USA,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1167
22,1:59.77,,Jess JUDD,07 JAN 1995,GBR,3,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1166
23,1:59.86,,Olga KOMANDINA,21 SEP 1989,RUS,3,,"Luzhniki, South Arena, Moskva (RUS)",12 JUN 2014,1165
24,1:59.92,,Olha LYAKHOVA,18 MAR 1992,UKR,2f1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1164
25,1:59.93,,Lenka MASNÁ,22 APR 1985,CZE,4,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1163
26,1:59.95,,Sifan HASSAN,01 JAN 1993,NED,5,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1163
27,1:59.96,,Maggie VESSEY,23 DEC 1981,USA,2f1,,"Los Angeles, CA (USA)",15 MAY 2014,1163
28,2:00.06,,Rénelle LAMOTE,26 DEC 1993,FRA,9,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1161
29,2:00.08,,Alison LEONARD,17 MAR 1990,GBR,5,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1161
30,2:00.12,,Yekaterina KUPINA,02 FEB 1986,RUS,2f2,,Sochi (RUS),30 MAY 2014,1160
31,2:00.28,,Natoya GOULE,30 MAR 1991,JAM,1,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1157
32,2:00.30,,Angelika CICHOCKA,15 MAR 1988,POL,4,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1157
33,2:00.32,,Jennifer MEADOWS,17 APR 1981,GBR,7,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1157
34,2:00.41,,Justine FEDRONIC,11 MAY 1991,FRA,10,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1155
35,2:00.49,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,1,,"Hayward Field, Eugene, OR (USA)",24 JUL 2014,1153
36,2:00.50,,Hannah ENGLAND,06 MAR 1987,GBR,1f1,,Oxford (GBR),19 JUL 2014,1153
37,2:00.51,,Noélie YARIGO,26 DEC 1985,BEN,1f1,,Ninove (BEL),02 AUG 2014,1153
38,2:00.55,,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,2,,Heusden-Zolder (BEL),19 JUL 2014,1152
39,2:00.58,,Malika AKKAOUI,25 DEC 1987,MAR,6,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1152
39,2:00.58,,Federica DEL BUONO,12 DEC 1994,ITA,5f1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1152
41,2:00.59,,Angela PETTY,16 AUG 1991,NZL,1f1,,Stretford (GBR),12 JUL 2014,1152
42,2:00.65,,Heather KAMPF,19 JAN 1987,USA,4f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1151
43,2:00.67,,Yevgeniya ZINUROVA,16 NOV 1982,RUS,3f2,,Sochi (RUS),30 MAY 2014,1150
43,2:00.67,,Laura MUIR,09 MAY 1993,GBR,4,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1150
45,2:00.91,,Charlene LIPSEY,16 JUL 1991,USA,2,,"Moratalaz, Madrid (ESP)",19 JUL 2014,1146
45,2:00.91,,Vanya STAMBOLOVA,28 NOV 1983,BUL,6,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1146
47,2:00.92,,Marina POSPELOVA,23 JUL 1990,RUS,4,,"Luzhniki, South Arena, Moskva (RUS)",12 JUN 2014,1146
47,2:00.92,,Jessica SMITH,11 OCT 1989,CAN,3,,Heusden-Zolder (BEL),19 JUL 2014,1146
49,2:00.93,,Selina BÜCHEL,26 JUL 1991,SUI,1h3,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1170
50,2:00.95,,LaTavia THOMAS,17 DEC 1988,USA,3,,"Moratalaz, Madrid (ESP)",19 JUL 2014,1145
51,2:01.05,,Yevgeniya SUBBOTINA,30 OCT 1989,RUS,2,,Kazan (RUS),24 JUL 2014,1144
52,2:01.10,,Geena GALL,18 JAN 1987,USA,2f1,,"Walnut, CA (USA)",19 APR 2014,1143
53,2:01.12,,Shelby HOULIHAN,08 FEB 1993,USA,7,,"Sacramento, CA (USA)",29 JUN 2014,1142
54,2:01.13,,Anna MUSINA,03 NOV 1984,RUS,3,,Kazan (RUS),24 JUL 2014,1142
55,2:01.22,,Kate GRACE,24 OCT 1988,USA,3,,"Ann Arbor, MI (USA)",10 AUG 2014,1140
56,2:01.23,,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,2,,"Letzigrund, Zürich (SUI)",28 AUG 2014,1140
57,2:01.24,,Elena Mirela LAVRIC,17 FEB 1991,ROU,4sf1,,"Letzigrund, Zürich (SUI)",14 AUG 2014,1140
58,2:01.25,,Christina HERING,09 OCT 1994,GER,8,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1140
59,2:01.26,,Brittany MCGOWAN,24 APR 1991,AUS,1,,Brisbane (AUS),29 MAR 2014,1140
60,2:01.29,,Anna SHCHAGINA,07 DEC 1991,RUS,1,,Moskva (RUS) (i),18 FEB 2014,1164
61,2:01.31,,Luiza GEGA,05 NOV 1988,ALB,1f1,,"Dinamo Arena, Tbilisi (GEO)",21 JUN 2014,1139
62,2:01.33,,Nataliya LUPU,04 NOV 1987,UKR,2f1,,"CSKA, Moskva (RUS) (i)",02 FEB 2014,1164
63,2:01.35,,Svetlana ULOGA,23 NOV 1986,RUS,1f1,,Montbéliard (FRA),06 JUN 2014,1138
64,2:01.38,,Diane CUMMINS,19 JAN 1974,CAN,2,,Victoria (CAN),08 JUL 2014,1138
65,2:01.45,,Anastasiya RYEMYEN,20 APR 1993,UKR,2f3,,Kyiv (UKR),04 JUN 2014,1136
66,2:01.46,,Karine BELLEAU-BÉLIVEAU,29 DEC 1983,CAN,1f1,,"Palo Alto, CA (USA)",04 MAY 2014,1136
