Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:55.04,Athing MU,08 JUN 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1253
2,1:55.21,Athing MU,08 JUN 2002,USA,1,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1249
3,1:55.88,Keely HODGKINSON,03 MAR 2002,GBR,2,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1237
4,1:56.07,Athing MU,08 JUN 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1234
5,1:56.28,Rose Mary ALMANZA,13 JUL 1992,CUB,1,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1230
6,1:56.42,Rose Mary ALMANZA,13 JUL 1992,CUB,1f1,,"Altamira estadioa, Ordizia (ESP)",19 JUN 2021,1227
7,1:56.44,Natoya GOULE,30 MAR 1991,JAM,2,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1227
8,1:56.67,Werkuha GETACHEW,07 DEC 1995,ETH,1,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1223
9,1:56.73,Laura MUIR,09 MAY 1993,GBR,1,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1221
10,1:56.81,Raevyn ROGERS,07 SEP 1996,USA,3,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1220
11,1:56.90,Jemma REEKIE,06 MAR 1998,GBR,4,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1218
12,1:56.96,Jemma REEKIE,06 MAR 1998,GBR,2,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1217
13,1:57.00,Chunyu WANG,17 JAN 1995,CHN,5,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1217
14,1:57.20,Kate GRACE,24 OCT 1988,USA,3,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1213
15,1:57.35,Natoya GOULE,30 MAR 1991,JAM,4,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1210
16,1:57.36,Kate GRACE,24 OCT 1988,USA,3,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1210
17,1:57.51,Keely HODGKINSON,03 MAR 2002,GBR,4,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1207
18,1:57.56,Habitam ALEMU,09 JUL 1997,ETH,6,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1206
19,1:57.57,Freweyni HAILU,12 FEB 2001,ETH,1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1206
20,1:57.60,Kate GRACE,24 OCT 1988,USA,1,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1206
20,1:57.60,Kate GRACE,24 OCT 1988,USA,2,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1206
22,1:57.66,Raevyn ROGERS,07 SEP 1996,USA,2,,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1204
22,1:57.66,Alexandra BELL,04 NOV 1992,GBR,7,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1204
24,1:57.71,Habitam ALEMU,09 JUL 1997,ETH,5,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1204
24,1:57.71,Natoya GOULE,30 MAR 1991,JAM,3,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1204
26,1:57.73,Athing MU,08 JUN 2002,USA,1f5,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",17 APR 2021,1203
27,1:57.84,Natoya GOULE,30 MAR 1991,JAM,1,,"National Stadium, Kingston (JAM)",26 JUN 2021,1201
28,1:57.98,Rénelle LAMOTE,26 DEC 1993,FRA,6,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1199
28,1:57.98,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1199
30,1:58.01,Raevyn ROGERS,07 SEP 1996,USA,4,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1198
31,1:58.02,Rose Mary ALMANZA,13 JUL 1992,CUB,1f1,,Castellón (ESP),29 JUN 2021,1198
32,1:58.03,Halimah NAKAAYI,16 OCT 1994,UGA,7,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1198
33,1:58.07,Athing MU,08 JUN 2002,USA,1sf2,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1197
34,1:58.09,Catriona BISSET,01 MAR 1994,AUS,2,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1197
34,1:58.09,Natoya GOULE,30 MAR 1991,JAM,1,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1197
36,1:58.11,Rénelle LAMOTE,26 DEC 1993,FRA,3,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1196
37,1:58.16,Habitam ALEMU,09 JUL 1997,ETH,2,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1195
37,1:58.16,Keely HODGKINSON,03 MAR 2002,GBR,2,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1195
39,1:58.20,Natoya GOULE,30 MAR 1991,JAM,1,,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,1195
40,1:58.26,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1194
40,1:58.26,Natoya GOULE,30 MAR 1991,JAM,8,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1194
42,1:58.27,Jemma REEKIE,06 MAR 1998,GBR,1f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1193
43,1:58.30,Keely HODGKINSON,03 MAR 2002,GBR,5,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1193
44,1:58.34,Kate GRACE,24 OCT 1988,USA,2,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1192
44,1:58.34,Natoya GOULE,30 MAR 1991,JAM,3,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1192
46,1:58.36,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,1,,"Hughes Stadium, Sacramento, CA (USA)",10 JUL 2021,1192
47,1:58.39,Ajee WILSON,08 MAY 1994,USA,3,,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1191
48,1:58.40,Habitam ALEMU,09 JUL 1997,ETH,2sf2,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1191
49,1:58.41,Jemma REEKIE,06 MAR 1998,GBR,1f1,,"Stade Delort, Marseille (FRA)",09 JUN 2021,1191
50,1:58.42,Catriona BISSET,01 MAR 1994,AUS,8,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1191
51,1:58.46,Laura MUIR,09 MAY 1993,GBR,2f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1190
52,1:58.51,Rose Mary ALMANZA,13 JUL 1992,CUB,9,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1189
53,1:58.52,Alexandra BELL,04 NOV 1992,GBR,1f1,,"Mary Peters Track, Belfast (GBR)",29 MAY 2021,1189
54,1:58.55,Michaela MEYER,04 JUL 1998,USA,4,,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1188
55,1:58.61,Jemma REEKIE,06 MAR 1998,GBR,4,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1187
56,1:58.62,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,3f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1187
56,1:58.62,Sadi HENDERSON,12 APR 1996,USA,2,,"Hughes Stadium, Sacramento, CA (USA)",10 JUL 2021,1187
58,1:58.65,Rénelle LAMOTE,26 DEC 1993,FRA,1,,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021,1186
59,1:58.68,Katharina TROST,28 JUN 1995,GER,4,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1186
60,1:58.70,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,1f1,,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021,1186
60,1:58.70,Halimah NAKAAYI,16 OCT 1994,UGA,2,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1186
62,1:58.71,Laura MUIR,09 MAY 1993,GBR,1,,"Irvine, CA (USA)",15 MAY 2021,1185
62,1:58.71,Worknesh MESELE,11 JUN 2001,ETH,3,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1185
64,1:58.73,Chanelle PRICE,22 AUG 1990,USA,5,,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1185
65,1:58.77,Sabrina SOUTHERLAND,18 DEC 1995,USA,3,,"Hughes Stadium, Sacramento, CA (USA)",10 JUL 2021,1184
65,1:58.77,Jemma REEKIE,06 MAR 1998,GBR,3,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1184
67,1:58.78,Halimah NAKAAYI,16 OCT 1994,UGA,6,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1184
68,1:58.82,Sabrina SOUTHERLAND,18 DEC 1995,USA,2f1,,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021,1183
69,1:58.83,Alexandra BELL,04 NOV 1992,GBR,3sf2,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1183
70,1:58.89,Keely HODGKINSON,03 MAR 2002,GBR,1f1,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1182
70,1:58.89,Halimah NAKAAYI,16 OCT 1994,UGA,5,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1182
72,1:58.93,Ajee WILSON,08 MAY 1994,USA,1,,"St. Michael's HS, Austin, TX (USA)",27 FEB 2021,1181
