Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.34,,Alysia MONTAÑO,23 APR 1986,USA,1,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1210
2,1:57.56,,Mariya SAVINOVA,13 AUG 1985,RUS,1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1206
3,1:57.75,,Nancy Jebet LANGAT,22 AUG 1981,KEN,2,,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1203
4,1:57.84,,Janeth JEPKOSGEI,13 DEC 1983,KEN,3,,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1201
5,1:58.16,,Kenia SINCLAIR,14 JUL 1980,JAM,2,,"Poljud Stadion, Split (CRO)",04 SEP 2010,1195
5,1:58.16,,Caster SEMENYA,07 JAN 1991,RSA,1,,Milano (ITA),09 SEP 2010,1195
7,1:58.22,,Phoebe WRIGHT,30 AUG 1988,USA,4,,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1194
8,1:58.40,,Halima HACHLAF,06 SEP 1988,MAR,1,,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1191
9,1:58.43,,Jennifer MEADOWS,17 APR 1981,GBR,2,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1212
10,1:58.50,,Yelena KOFANOVA,08 AUG 1988,RUS,1,,Saransk (RUS),13 AUG 2010,1189
11,1:58.65,,Yevgeniya ZINUROVA,16 NOV 1982,RUS,1f4,,Moskva (RUS) (i),14 FEB 2010,1208
12,1:58.67,,Morgan UCENY,10 MAR 1985,USA,1f2,,Luzern (SUI),08 AUG 2010,1186
12,1:58.67,,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,2,,Milano (ITA),09 SEP 2010,1186
14,1:58.74,,Jemma SIMPSON,10 FEB 1984,GBR,2,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1185
15,1:58.85,,Yvonne HAK,30 JUN 1986,NED,1,,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1183
16,1:58.89,,Anna WILLARD,31 MAR 1984,USA,3,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1182
17,1:58.97,,Yuliya KREVSUN,08 DEC 1980,UKR,1h4,,Donetsk (UKR),02 JUL 2010,1181
18,1:59.00,,Maggie VESSEY,23 DEC 1981,USA,2f2,,Lignano Sabbiadoro (ITA),18 JUL 2010,1180
19,1:59.12,,Mayte MARTÍNEZ,17 MAY 1976,ESP,2h2,,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1178
20,1:59.13,,Elisa CUSMA,24 JUL 1981,ITA,5,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1178
21,1:59.17,,Tintu LUKA,26 APR 1989,IND,4,,"Poljud Stadion, Split (CRO)",04 SEP 2010,1177
22,1:59.28,,Tatyana ANDRIANOVA,10 DEC 1979,RUS,3,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1175
23,1:59.29,,Eglė BALČIŪNAITĖ,31 OCT 1988,LTU,7,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1175
24,1:59.31,,Lucia KLOCOVÁ,20 NOV 1983,SVK,3h2,,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1175
25,1:59.54,,Zahra BOURAS,13 JAN 1987,ALG,1,,"Stadion Juliska, Praha (CZE)",14 JUN 2010,1170
26,1:59.59,,Nataliya LUPU,04 NOV 1987,UKR,1f2,,Yalta (UKR),29 MAY 2010,1170
27,1:59.60,,Neisha BERNARD-THOMAS,21 JAN 1981,GRN,2,,Kingston (JAM),01 MAY 2010,1169
28,1:59.66,,Nikki HAMBLIN,20 MAY 1988,NZL,6,,"Poljud Stadion, Split (CRO)",04 SEP 2010,1168
29,1:59.71,,Lenka MASNÁ,22 APR 1985,CZE,2h3,,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1167
30,1:59.82,,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,3,,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1165
31,1:59.83,,Molly LUDLOW,04 AUG 1987,USA,4f2,,Lignano Sabbiadoro (ITA),18 JUL 2010,1165
