Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:56.85,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1219
2,1:57.20,,Stephanie GRAF,26 APR 1973,AUT,2,,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1213
3,1:57.35,,Letitia VRIESDE,05 OCT 1964,SUR,3,,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1210
4,1:57.59,,Svetlana CHERKASOVA,20 MAY 1978,RUS,1,,Tula (RUS),15 JUL 2001,1206
5,1:57.88,,Kelly HOLMES,19 APR 1970,GBR,2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1200
6,1:57.97,,Natalya TSYGANOVA,07 FEB 1971,RUS,2,,Tula (RUS),15 JUL 2001,1199
7,1:58.02,,Irina MISTYUKEVICH,17 JUN 1977,RUS,3,,Tula (RUS),15 JUL 2001,1198
8,1:58.34,,Faith MACHARIA,09 FEB 1976,KEN,2,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1192
9,1:58.37,,Helena FUCHSOVÁ,03 JUN 1965,CZE,3,,Liévin (FRA) (i),25 FEB 2001,1213
10,1:58.39,,Diane CUMMINS,19 JAN 1974,CAN,1,,Rieti (ITA),02 SEP 2001,1191
11,1:58.60,,Zulia CALATAYUD,09 NOV 1979,CUB,3,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1187
12,1:58.62,,Ivonne TEICHMANN,11 APR 1977,GER,4,,Bruxelles (BEL),24 AUG 2001,1187
13,1:58.71,,Jolanda ČEPLAK,12 SEP 1976,SLO,1,,Nürnberg (GER),17 JUN 2001,1185
14,1:58.73,,Yelena AFANASYEVA,01 MAR 1967,RUS,1,,Moskva (RUS) (i),17 FEB 2001,1207
15,1:58.77,,Olga RASPOPOVA,27 DEC 1978,RUS,5,,Bruxelles (BEL),24 AUG 2001,1184
16,1:58.94,,Olga KUZNETSOVA,23 OCT 1967,RUS,2,,Moskva (RUS) (i),17 FEB 2001,1203
17,1:59.07,,Regina JACOBS,28 AUG 1963,USA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1179
