Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:56.35,,Caster SEMENYA,07 JAN 1991,RSA,1,,"DS, Daegu (KOR)",04 SEP 2011,1228
2,1:57.19,,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,1,,Cheboksary (RUS),22 JUL 2011,1213
3,1:57.42,,Janeth JEPKOSGEI,13 DEC 1983,KEN,2,,"DS, Daegu (KOR)",04 SEP 2011,1209
4,1:57.48,,Alysia MONTAÑO,23 APR 1986,USA,3,,"DS, Daegu (KOR)",04 SEP 2011,1208
5,1:58.04,,Yelena KOFANOVA,08 AUG 1988,RUS,1,,Moskva (RUS),06 AUG 2011,1198
6,1:58.12,,Svetlana USOVICH,14 OCT 1980,BLR,1,,Szczecin (POL),25 JUN 2011,1196
7,1:58.14,,Yuliya STEPANOVA,03 JUL 1986,RUS,1,,Moskva (RUS) (i),17 FEB 2011,1216
8,1:58.21,,Kenia SINCLAIR,14 JUL 1980,JAM,1f1,,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1194
9,1:58.27,,Halima HACHLAF,06 SEP 1988,MAR,1,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1193
10,1:58.30,,Liliya LOBANOVA,14 OCT 1985,UKR,1f2,,Yalta (UKR),31 MAY 2011,1193
11,1:58.37,,Morgan UCENY,10 MAR 1985,USA,1,,Lignano Sabbiadoro (ITA),19 JUL 2011,1192
12,1:58.50,,Maggie VESSEY,23 DEC 1981,USA,4,,"DS, Daegu (KOR)",04 SEP 2011,1189
13,1:58.60,,Jennifer MEADOWS,17 APR 1981,GBR,1,,"Crystal Palace, London (GBR)",05 AUG 2011,1187
14,1:58.61,,Alice SCHMIDT,03 OCT 1981,USA,2,,Lignano Sabbiadoro (ITA),19 JUL 2011,1187
15,1:58.70,,Yuneysi SANTIUSTI,24 DEC 1984,CUB,2,,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,1186
16,1:58.71,,Irina MARACHEVA,24 SEP 1984,RUS,2,,Moskva (RUS),10 JUL 2011,1185
17,1:59.12,,Nataliya LUPU,04 NOV 1987,UKR,2f2,,Yalta (UKR),31 MAY 2011,1178
17,1:59.12,,Molly LUDLOW,04 AUG 1987,USA,3,,Lignano Sabbiadoro (ITA),19 JUL 2011,1178
19,1:59.17,,Yekaterina SHARMINA,06 AUG 1986,RUS,1,,Moskva (RUS),12 JUN 2011,1177
19,1:59.17,,Fantu MAGISO,09 JUN 1992,ETH,3sf3,,"DS, Daegu (KOR)",02 SEP 2011,1177
21,1:59.21,,Zahra BOURAS,13 JAN 1987,ALG,1,,"Stadion Juliska, Praha (CZE)",13 JUN 2011,1176
22,1:59.25,,Phoebe WRIGHT,30 AUG 1988,USA,4,,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1176
23,1:59.30,,Marina ARZAMASOVA,17 DEC 1987,BLR,1,,Brest (BLR),21 MAY 2011,1175
24,1:59.32,,Yuliya KREVSUN,08 DEC 1980,UKR,3f2,,Yalta (UKR),31 MAY 2011,1174
25,1:59.35,,Yelena ARZHAKOVA,08 SEP 1989,RUS,2,,Moskva (RUS) (i),17 FEB 2011,1196
26,1:59.38,,Ilona USOVICH,14 NOV 1982,BLR,2,,Brest (BLR),21 MAY 2011,1173
