Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:55.28,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1248
2,1:56.24,,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1230
3,1:56.89,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1219
4,1:57.02,,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1216
5,1:57.37,,Joanna JÓŹWIK,30 JAN 1991,POL,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1210
6,1:57.47,,Eunice Jepkoech SUM,10 APR 1988,KEN,3,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1208
7,1:57.68,,Molly LUDLOW,04 AUG 1987,USA,4,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1204
8,1:57.69,,Lynsey SHARP,11 JUL 1990,GBR,6,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1204
9,1:58.01,,Rénelle LAMOTE,26 DEC 1993,FRA,2,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1198
10,1:58.28,,Kate GRACE,24 OCT 1988,USA,5,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1193
11,1:58.36,,Marina ARZAMASOVA,17 DEC 1987,BLR,6,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1192
12,1:58.49,,Rose Mary ALMANZA,13 JUL 1992,CUB,1f1,,Barcelona (ESP),30 JUN 2016,1189
13,1:58.60,,Natalya PRYSHCHEPA,11 SEP 1994,UKR,7,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1187
14,1:58.77,,Selina BÜCHEL,26 JUL 1991,SUI,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1184
15,1:58.84,,Sahily DIAGO MESA,26 AUG 1995,CUB,1,,Puebla (MEX),17 APR 2016,1183
16,1:58.93,,Lisneidy VEITÍA,29 APR 1994,CUB,2f1,,Barcelona (ESP),30 JUN 2016,1181
17,1:58.97,,Angelika CICHOCKA,15 MAR 1988,POL,6,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1181
18,1:58.99,,Habitam ALEMU,09 JUL 1997,ETH,3h4,,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1180
19,1:59.12,,Noélie YARIGO,26 DEC 1985,BEN,4h4,,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1178
20,1:59.38,,Natoya GOULE,30 MAR 1991,JAM,1,,"Atlanta, GA (USA)",04 JUN 2016,1173
21,1:59.41,,Lovisa LINDH,09 JUL 1991,SWE,4sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1173
22,1:59.44,,Ajee' WILSON,08 MAY 1994,USA,2h2,,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1172
23,1:59.45,,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,5sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1172
24,1:59.59,,Chrishuna WILLIAMS,31 MAR 1993,USA,3,,"Hayward Field, Eugene, OR (USA)",04 JUL 2016,1170
25,1:59.64,,Brenda MARTINEZ,08 SEP 1987,USA,1sf2,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1169
26,1:59.70,,Nataliya LUPU,04 NOV 1987,UKR,2,,Lutsk (UKR),19 JUN 2016,1168
