Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:55.16,Caster SEMENYA,07 JAN 1991,RSA,1,,"Olympic Stadium, London (GBR)",13 AUG 2017,1250
2,1:55.27,Caster SEMENYA,07 JAN 1991,RSA,1,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1248
3,1:55.47,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1245
4,1:55.61,Ajee WILSON,08 MAY 1994,USA,3,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1242
5,1:55.84,Caster SEMENYA,07 JAN 1991,RSA,1,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1238
6,1:55.92,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Olympic Stadium, London (GBR)",13 AUG 2017,1236
7,1:56.61,Caster SEMENYA,07 JAN 1991,RSA,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1224
8,1:56.65,Ajee WILSON,08 MAY 1994,USA,3,,"Olympic Stadium, London (GBR)",13 AUG 2017,1223
9,1:56.71,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1222
10,1:56.81,Sifan HASSAN,01 JAN 1993,NED,4,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1220
11,1:56.82,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1220
12,1:56.87,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,3,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1219
13,1:57.01,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,5,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1216
14,1:57.03,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1216
15,1:57.05,Habitam ALEMU,09 JUL 1997,ETH,4,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1216
16,1:57.12,Sifan HASSAN,01 JAN 1993,NED,5,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1214
17,1:57.38,Charlene LIPSEY,16 JUL 1991,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1210
18,1:57.54,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,4,,"Olympic Stadium, London (GBR)",13 AUG 2017,1207
19,1:57.59,Caster SEMENYA,07 JAN 1991,RSA,1,,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1206
20,1:57.68,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,5,,"Olympic Stadium, London (GBR)",13 AUG 2017,1204
21,1:57.72,Ajee WILSON,08 MAY 1994,USA,1,,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1203
22,1:57.78,Caster SEMENYA,07 JAN 1991,RSA,1,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1202
22,1:57.78,Ajee WILSON,08 MAY 1994,USA,1,,"Sacramento, CA (USA)",25 JUN 2017,1202
22,1:57.78,Eunice Jepkoech SUM,10 APR 1988,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1202
25,1:57.88,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,2,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1200
26,1:57.99,Charlene LIPSEY,16 JUL 1991,USA,6,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1198
27,1:58.01,Charlene LIPSEY,16 JUL 1991,USA,2,,"Sacramento, CA (USA)",25 JUN 2017,1198
27,1:58.01,Lynsey SHARP,11 JUL 1990,GBR,6,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1198
29,1:58.13,Sifan HASSAN,01 JAN 1993,NED,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1196
29,1:58.13,Winny CHEBET,20 DEC 1990,KEN,2,,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1196
31,1:58.18,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1195
32,1:58.30,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,7,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1193
33,1:58.34,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Zhukovskiy (RUS),29 JUL 2017,1192
34,1:58.35,Lynsey SHARP,11 JUL 1990,GBR,3,,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1192
35,1:58.41,Angelika CICHOCKA,15 MAR 1988,POL,6,,"Olympic Stadium, London (GBR)",13 AUG 2017,1191
36,1:58.43,Brenda MARTINEZ,08 SEP 1987,USA,7,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1190
37,1:58.46,Brenda MARTINEZ,08 SEP 1987,USA,3,,"Sacramento, CA (USA)",25 JUN 2017,1190
38,1:58.69,Laura MUIR,09 MAY 1993,GBR,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1186
39,1:58.73,Charlene LIPSEY,16 JUL 1991,USA,7,,"Olympic Stadium, London (GBR)",13 AUG 2017,1185
40,1:58.76,Eunice Jepkoech SUM,10 APR 1988,KEN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1185
41,1:58.77,Lovisa LINDH,09 JUL 1991,SWE,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1184
