Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:56.72,,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1222
2,1:57.38,,Eunice Jepkoech SUM,10 APR 1988,KEN,1,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1210
3,1:57.64,,Malika AKKAOUI,25 DEC 1987,MAR,2,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2013,1205
4,1:57.75,,Alysia MONTAÑO,23 APR 1986,USA,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2013,1203
5,1:57.91,,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1200
6,1:58.05,,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,4,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1197
7,1:58.21,,Ajee' WILSON,08 MAY 1994,USA,5,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1194
8,1:58.71,,Janeth JEPKOSGEI,13 DEC 1983,KEN,3,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1185
9,1:58.92,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1182
10,1:58.93,,Mariya SAVINOVA,13 AUG 1985,RUS,2,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1181
11,1:58.96,,Margarita MUKASHEVA,04 JAN 1986,KAZ,1,,"Central Stadium, Kazan (RUS)",09 JUL 2013,1181
12,1:59.20,,Abeba AREGAWI,05 JUL 1990,SWE,1,,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1177
13,1:59.21,,Yekaterina KUPINA,02 FEB 1986,RUS,1f2,,Yerino (RUS),02 JUN 2013,1176
14,1:59.30,,Winny CHEBET,20 DEC 1990,KEN,2,,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1175
15,1:59.38,,Halima HACHLAF,06 SEP 1988,MAR,1,,Rabat (MAR),25 JUL 2013,1173
16,1:59.40,,Nelly JEPKOSGEI,14 JUL 1991,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1173
17,1:59.43,,Marilyn OKORO,23 SEP 1984,GBR,2h1,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1172
17,1:59.43,,Nataliya LUPU,04 NOV 1987,UKR,3sf1,,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1172
