Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:54.01,,Pamela JELIMO,05 DEC 1989,KEN,1,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1272
2,1:56.00,,Tatyana ANDRIANOVA,10 DEC 1979,RUS,1,,Kazan (RUS),18 JUL 2008,1235
3,1:56.07,,Janeth JEPKOSGEI,13 DEC 1983,KEN,2,,"National Stadium, Beijing (CHN)",18 AUG 2008,1234
4,1:56.64,,Svetlana KLYUKA,27 DEC 1978,RUS,2,,Kazan (RUS),18 JUL 2008,1223
5,1:56.67,,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,3,,Kazan (RUS),18 JUL 2008,1223
6,1:56.73,,Hasna BENHASSI,01 JUN 1978,MAR,3,,"National Stadium, Beijing (CHN)",18 AUG 2008,1221
7,1:57.32,,Yuliya KREVSUN,08 DEC 1980,UKR,2sf3,,"National Stadium, Beijing (CHN)",16 AUG 2008,1211
8,1:57.68,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,5,,"National Stadium, Beijing (CHN)",18 AUG 2008,1204
9,1:57.80,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,2,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1202
10,1:57.90,,Mariya ZHURAVLYOVA,07 NOV 1986,RUS,1f3,,Tula (RUS),05 JUL 2008,1200
11,1:58.04,,Yevgeniya ZINUROVA,16 NOV 1982,RUS,1h2,,Kazan (RUS),17 JUL 2008,1198
12,1:58.12,,Olga KOTLYAROVA,12 APR 1976,RUS,4,,Kazan (RUS),18 JUL 2008,1196
13,1:58.24,,Kenia SINCLAIR,14 JUL 1980,JAM,6,,"National Stadium, Beijing (CHN)",18 AUG 2008,1194
14,1:58.38,,Tetyana PETLYUK,22 FEB 1982,UKR,1,,Kyiv (UKR),03 JUL 2008,1191
15,1:58.45,,Marilyn OKORO,23 SEP 1984,GBR,1,,"Crystal Palace, London (GBR)",26 JUL 2008,1190
16,1:58.51,,Lucia KLOCOVÁ,20 NOV 1983,SVK,2,,"Stade de France, Paris-St-Denis (FRA)",18 JUL 2008,1189
17,1:58.72,,Anna ROSTKOWSKA,26 JUL 1980,POL,4,,"Stade de France, Paris-St-Denis (FRA)",18 JUL 2008,1185
18,1:58.78,,Zulia CALATAYUD,09 NOV 1979,CUB,4sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1184
19,1:58.84,,Natalya IGNATOVA,06 MAY 1981,RUS,1,,Moskva (RUS) (i),09 FEB 2008,1205
20,1:58.93,,Elodie GUEGAN,19 DEC 1985,FRA,5,,"Stade de France, Paris-St-Denis (FRA)",18 JUL 2008,1181
21,1:59.11,,Jennifer MEADOWS,17 APR 1981,GBR,6,,"Stade de France, Paris-St-Denis (FRA)",18 JUL 2008,1178
22,1:59.17,,Jemma SIMPSON,10 FEB 1984,GBR,1,,Milano (ITA),02 JUL 2008,1177
23,1:59.22,,Elisa CUSMA,24 JUL 1981,ITA,2,,Milano (ITA),02 JUL 2008,1176
24,1:59.34,,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,1f1,,Bucureşti (ROU),25 MAY 2008,1174
25,1:59.38,,Rosibel GARCÍA,13 FEB 1981,COL,5sf1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1173
26,1:59.43,,Tamsyn MANOU,20 JUL 1978,AUS,6,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1172
27,1:59.46,,Mariya SAVINOVA,13 AUG 1985,RUS,2,,Moskva (RUS) (i),09 FEB 2008,1195
28,1:59.57,,Brigita LANGERHOLC,23 JUL 1976,SLO,9,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1170
29,1:59.60,,Tatyana POPOVA,05 JAN 1984,RUS,1,,"Meteor, Zhukovskiy (RUS)",15 JUN 2008,1169
30,1:59.67,,Alice SCHMIDT,03 OCT 1981,USA,5f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1168
31,1:59.70,,Irina MARACHEVA,24 SEP 1984,RUS,1,,Lappeenranta (FIN),03 AUG 2008,1168
32,1:59.82,,Hazel CLARK,03 OCT 1977,USA,1,,Ponce (PUR),17 MAY 2008,1165
33,1:59.92,,Madeleine PAPE,24 FEB 1984,AUS,2,,Sydney (AUS),16 FEB 2008,1164
34,1:59.98,,Yvonne HAK,30 JUN 1986,NED,4,,"Olympic Stadium, Athina (GRE)",13 JUL 2008,1163
35,2:00.01,,Morgan UCENY,10 MAR 1985,USA,3,,"Crystal Palace, London (GBR)",26 JUL 2008,1162
36,2:00.06,,Elena Mirela LAVRIC,17 FEB 1991,ROU,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1161
37,2:00.09,,Neisha BERNARD-THOMAS,21 JAN 1981,GRN,5h4,,"National Stadium, Beijing (CHN)",15 AUG 2008,1161
38,2:00.12,,Olga CRISTEA,13 DEC 1987,MDA,6sf3,,"National Stadium, Beijing (CHN)",16 AUG 2008,1160
39,2:00.15,,Eglė BALČIŪNAITĖ,31 OCT 1988,LTU,4h6,,"National Stadium, Beijing (CHN)",15 AUG 2008,1160
40,2:00.21,,Vanja PERIŠIĆ,05 JUL 1985,CRO,1,,Velenje (SLO),26 JUN 2008,1158
41,2:00.33,,Merve AYDIN,17 MAR 1990,TUR,1,,Istanbul (TUR),05 JUL 2008,1156
42,2:00.35,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,2,,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1156
43,2:00.36,,Sylwia EJDYS,15 JUL 1984,POL,2,,Moskva (RUS),10 JUN 2008,1156
44,2:00.37,,Jemma SIMS,02 MAR 1985,GBR,2,,Jerez de la Frontera (ESP),24 JUN 2008,1156
44,2:00.37,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,4,,"Crystal Palace, London (GBR)",26 JUL 2008,1156
