Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:54.97,,Athing MU,08 JUN 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1254
2,1:55.19,,Keely HODGKINSON,03 MAR 2002,GBR,2,,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1250
3,1:55.96,,Natoya GOULE-TOPPIN,30 MAR 1991,JAM,3,,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1236
4,1:56.03,,Mary MORAA,15 JUN 2000,KEN,1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",27 AUG 2023,1234
5,1:57.30,,Jemma REEKIE,06 MAR 1998,GBR,1,,"Olympic Stadium, London (GBR)",23 JUL 2023,1211
6,1:57.45,,Raevyn ROGERS,07 SEP 1996,USA,4,,"Nemzeti Atlétikai Központ, Budapest (HUN)",27 AUG 2023,1208
7,1:57.62,,Halimah NAKAAYI,16 OCT 1994,UGA,3,,"Olympic Stadium, London (GBR)",23 JUL 2023,1205
8,1:57.64,,Addison WILEY,24 OCT 2003,USA,2,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1205
9,1:57.71,,Laura MUIR,09 MAY 1993,GBR,1,,"Letzigrund, Zürich (SUI)",31 AUG 2023,1204
10,1:57.73,,Nia AKINS,07 JUL 1998,USA,6,,"Nemzeti Atlétikai Központ, Budapest (HUN)",27 AUG 2023,1203
11,1:57.78,,Catriona BISSET,01 MAR 1994,AUS,4,,"Olympic Stadium, London (GBR)",23 JUL 2023,1202
12,1:58.00,,Katie SNOWDEN,09 MAR 1994,GBR,5,,"Olympic Stadium, London (GBR)",23 JUL 2023,1198
13,1:58.09,,Sage HURTA-KLECKER,23 JUN 1998,USA,4,,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1197
14,1:58.13,,Audrey WERRO,27 MAR 2004,SUI,3,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1196
15,1:58.16,,Ajee' WILSON,08 MAY 1994,USA,2,,"Stade Charléty, Paris (FRA)",09 JUN 2023,1195
16,1:58.23,,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,1,,"Stadio Zecchini, Grosseto (ITA)",27 MAY 2023,1194
17,1:58.41,,Adelle TRACEY,27 MAY 1993,JAM,7,,"Nemzeti Atlétikai Központ, Budapest (HUN)",27 AUG 2023,1191
18,1:58.42,,Rénelle LAMOTE,26 DEC 1993,FRA,4,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1191
19,1:58.48,,Noélie YARIGO,26 DEC 1985,BEN,2,,"Arena, Toruń (POL) (i)",08 FEB 2023,1211
19,1:58.48,,Abbey CALDWELL,03 JUL 2001,AUS,5,,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1190
21,1:58.59,,Habitam ALEMU,09 JUL 1997,ETH,1f1,,"Stade Omnisports Schlossberg, Forbach (FRA)",28 MAY 2023,1188
22,1:58.73,,Anita HORVAT,07 SEP 1996,SLO,1,,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1185
22,1:58.73,,Lore HOFFMANN,25 JUL 1996,SUI,5,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1185
24,1:58.75,,Worknesh MESELE,11 JUN 2001,ETH,1,,"Estadio Vallehermoso, Madrid (ESP)",22 JUL 2023,1185
25,1:58.76,,Peninah Muthoni MUTISYA,02 FEB 2004,KEN,1,,"Stadion Allmend, Luzern (SUI)",20 JUL 2023,1185
26,1:58.78,,Gabriela GAJANOVÁ,12 OCT 1999,SVK,6,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1184
27,1:58.80,,Vivian Chebet KIPROTICH,07 JAN 1996,KEN,1f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1184
28,1:58.87,,Prudence SEKGODISO,05 JAN 2002,RSA,2,,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1183
29,1:59.03,,Nikki HILTZ,23 OCT 1994,USA,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023,1180
30,1:59.08,,Michaela ROSE,13 JUN 2003,USA,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023,1179
31,1:59.15,,Elena BELLÒ,18 JAN 1997,ITA,7,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1177
32,1:59.24,,Allie WILSON,31 MAR 1996,USA,1f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1176
33,1:59.26,,Charlene LIPSEY,16 JUL 1991,USA,2f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1175
34,1:59.27,,Ciara MAGEEAN,12 MAR 1992,IRL,2f1,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1175
35,1:59.28,,Alexandra BELL,04 NOV 1992,GBR,1f1,,"Birmingham University Athletics Track, Birmingham (GBR)",29 JUL 2023,1175
36,1:59.30,,Isabelle BOFFEY,13 APR 2000,GBR,2,,"Estadio Vallehermoso, Madrid (ESP)",22 JUL 2023,1175
37,1:59.35,,Khahisa MHLANGA,26 DEC 1999,GBR,1,,"Woodside Stadium, Watford (GBR)",23 AUG 2023,1174
38,1:59.40,,Tsige DUGUMA,23 FEB 2001,ETH,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1173
38,1:59.40,,Rachel PELLAUD,08 MAR 1995,SUI,8,,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1173
40,1:59.51,,Susan Lokayo EJORE,09 NOV 1995,KEN,3f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1171
41,1:59.53,,Louise SHANAHAN,26 JAN 1997,IRL,1f1,,"Mary Peters Track, Belfast (GBR)",13 MAY 2023,1171
42,1:59.57,,Brenna DETRA,13 AUG 1995,USA,4f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1170
