Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:56.72,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1222
2,1:57.26,Francine NIYONSABA,05 MAY 1993,BDI,1,,Paris (FRA),06 JUL 2013,1212
3,1:57.38,Eunice Jepkoech SUM,10 APR 1988,KEN,1,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1210
4,1:57.64,Malika AKKAOUI,25 DEC 1987,MAR,2,,Paris (FRA),06 JUL 2013,1205
5,1:57.75,Alysia MONTAÑO,23 APR 1986,USA,3,,Paris (FRA),06 JUL 2013,1203
6,1:57.91,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1200
7,1:57.95,Alysia MONTAÑO,23 APR 1986,USA,3,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1199
8,1:58.05,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,4,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1197
9,1:58.18,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1195
10,1:58.19,Brenda MARTINEZ,08 SEP 1987,USA,1,,"Olympic Stadium, London (GBR)",26 JUL 2013,1195
11,1:58.21,Ajee WILSON,08 MAY 1994,USA,5,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1194
12,1:58.67,Alysia MONTAÑO,23 APR 1986,USA,1,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1186
13,1:58.71,Janeth JEPKOSGEI,13 DEC 1983,KEN,3,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1185
14,1:58.78,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1184
15,1:58.82,Eunice Jepkoech SUM,10 APR 1988,KEN,1,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1183
16,1:58.84,Eunice Jepkoech SUM,10 APR 1988,KEN,1,,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1183
17,1:58.92,Alysia MONTAÑO,23 APR 1986,USA,1sf1,,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1182
17,1:58.92,Caster SEMENYA,07 JAN 1991,RSA,1,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1182
19,1:58.93,Mariya SAVINOVA,13 AUG 1985,RUS,2,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1181
20,1:58.96,Margarita MUKASHEVA,04 JAN 1986,KAZ,1,,"Central Stadium, Kazan (RUS)",09 JUL 2013,1181
20,1:58.96,Alysia MONTAÑO,23 APR 1986,USA,2,,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1181
22,1:59.03,Brenda MARTINEZ,08 SEP 1987,USA,2sf1,,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1180
22,1:59.03,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1,,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1180
24,1:59.20,Abeba AREGAWI,05 JUL 1990,SWE,1,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1177
25,1:59.21,Yekaterina KUPINA,02 FEB 1986,RUS,1f2,,Yerino (RUS),02 JUN 2013,1176
26,1:59.30,Winny CHEBET,20 DEC 1990,KEN,2,,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1175
27,1:59.34,Malika AKKAOUI,25 DEC 1987,MAR,3,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1174
28,1:59.38,Halima HACHLAF,06 SEP 1988,MAR,1,,Rabat (MAR),25 JUL 2013,1173
29,1:59.39,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1173
29,1:59.39,Brenda MARTINEZ,08 SEP 1987,USA,1h1,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1173
31,1:59.40,Nelly JEPKOSGEI,14 JUL 1991,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1173
32,1:59.43,Alysia MONTAÑO,23 APR 1986,USA,4,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1172
32,1:59.43,Marilyn OKORO,23 SEP 1984,GBR,2h1,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1172
32,1:59.43,Nataliya LUPU,04 NOV 1987,UKR,3sf1,,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1172
35,1:59.47,Kate GRACE,24 OCT 1988,USA,4,,Paris (FRA),06 JUL 2013,1172
35,1:59.47,Alysia MONTAÑO,23 APR 1986,USA,1h2,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1172
37,1:59.48,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,4sf1,,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1172
38,1:59.51,Mary CAIN,03 MAY 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1171
39,1:59.52,Nataliya LUPU,04 NOV 1987,UKR,3,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1171
40,1:59.55,Ajee WILSON,08 MAY 1994,USA,3,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1170
41,1:59.56,Yelena KOTULSKAYA,08 AUG 1988,RUS,1,,Moskva (RUS),23 JUL 2013,1170
41,1:59.56,Lenka MASNÁ,22 APR 1985,CZE,5sf1,,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1170
43,1:59.57,Yekaterina KUPINA,02 FEB 1986,RUS,2,,"Central Stadium, Kazan (RUS)",09 JUL 2013,1170
44,1:59.58,Winny CHEBET,20 DEC 1990,KEN,3h1,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1170
45,1:59.59,Nataliya LUPU,04 NOV 1987,UKR,2,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1170
45,1:59.59,Nataliya LUPU,04 NOV 1987,UKR,2h2,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1170
47,1:59.60,Yelena KOTULSKAYA,08 AUG 1988,RUS,2f2,,Yerino (RUS),02 JUN 2013,1169
47,1:59.60,Marina ARZAMASOVA,17 DEC 1987,BLR,4h1,,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1169
49,1:59.61,Ayvika MALANOVA,28 NOV 1992,RUS,3f2,,Yerino (RUS),02 JUN 2013,1169
