Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
32,10:06.54,Stephanie JENKS,17 AUG 1997,USA,3,,"Seattle, WA (USA)",21 JUN 2014,1026
33,10:09.08,Hannah DEBALSI,25 FEB 1998,USA,1,,"Greensboro, NC (USA)",14 JUN 2014,1018
34,10:11.24,Audrey BELF,28 DEC 1996,USA,4,,"Seattle, WA (USA)",21 JUN 2014,1012
35,10:11.71,Caroline ALCORTA,27 MAY 1996,USA,5,,"Seattle, WA (USA)",21 JUN 2014,1010
36,10:15.37,Makena MORLEY,21 NOV 1996,USA,6,,"Seattle, WA (USA)",21 JUN 2014,1000
37,10:19.28,Destiny COLLINS,08 APR 1998,USA,7,,"Seattle, WA (USA)",21 JUN 2014,988
38,10:22.17,Makena MORLEY,21 NOV 1996,USA,2,,"Greensboro, NC (USA)",14 JUN 2014,980
39,10:24.22,Katie LEMBO,11 APR 1996,USA,3,,"Greensboro, NC (USA)",14 JUN 2014,974
40,10:25.12,Ryen FRAZIER,14 FEB 1997,USA,4,,"Greensboro, NC (USA)",14 JUN 2014,971
40,10:25.12,Ella DONAGHU,13 APR 1998,USA,8,,"Seattle, WA (USA)",21 JUN 2014,971
42,10:28.78,Allie OSTRANDER,24 DEC 1996,USA,5,,"Greensboro, NC (USA)",14 JUN 2014,961
43,10:30.56,Amber WAY,13 JUL 1996,USA,6,,"Greensboro, NC (USA)",14 JUN 2014,956
44,10:31.48,Brianna SCHWARTZ,17 AUG 1997,USA,9,,"Seattle, WA (USA)",21 JUN 2014,953
45,10:32.80,Addi ZERRENNER,04 MAR 1996,USA,10,,"Seattle, WA (USA)",21 JUN 2014,949
46,10:33.02,Bella BURDA,16 SEP 1997,USA,11,,"Seattle, WA (USA)",21 JUN 2014,948
47,10:36.02,Darby GILFILLAN,,USA,7,,"Greensboro, NC (USA)",14 JUN 2014,940
48,10:38.95,Rachael REDDY,15 MAY 1996,USA,1f2,,"Greensboro, NC (USA)",13 JUN 2014,932
49,10:39.02,Cate ALLEN,1995,USA,8,,"Greensboro, NC (USA)",14 JUN 2014,931
50,10:43.81,Libby DAVIDSON,28 MAY 1999,USA,2f2,,"Greensboro, NC (USA)",13 JUN 2014,918
51,10:44.30,Hannah CHRISTEN,11 MAR 1996,USA,12,,"Seattle, WA (USA)",21 JUN 2014,916
52,10:46.17,Mary BLANKEMEIER,,USA,3f2,,"Greensboro, NC (USA)",13 JUN 2014,911
53,10:48.98,Abby MCNULTY,25 FEB 1996,USA,1f2,,"Bridgewater, MA (USA)",07 JUN 2014,903
54,10:49.44,Molly MCKENNA,1999,USA,4f2,,"Greensboro, NC (USA)",13 JUN 2014,902
55,10:51.10,Libby DAVIDSON,28 MAY 1999,USA,1,,"Richmond, VA (USA)",09 MAY 2014,897
56,10:53.80,Adriana HOOKS,1997,USA,2,,"Richmond, VA (USA)",09 MAY 2014,890
57,10:56.40,Claire EWING-NELSON,,USA,3,,"Richmond, VA (USA)",09 MAY 2014,883
58,10:56.47,Kate MATTOX,,USA,1,,"Mobile, AL (USA)",09 APR 2014,883
59,10:57.20,Erin SAUNDERS,1997,USA,4,,"Richmond, VA (USA)",09 MAY 2014,881
60,10:57.38,Rebecca BUTEAU,,USA,2,,"Mobile, AL (USA)",09 APR 2014,880
61,10:58.31,Natalie RATHJEN,18 JAN 1996,USA,9,,"Greensboro, NC (USA)",14 JUN 2014,877
62,10:59.09,Malia ELLINGTON,06 MAY 1997,USA,10,,"Greensboro, NC (USA)",14 JUN 2014,875
63,10:59.50,Kaley RICHARDS,,USA,1,,"Summerville, SC (USA)",10 MAY 2014,874
64,10:59.95,Rachel COLEMAN,1996,USA,11,,"Greensboro, NC (USA)",14 JUN 2014,873
65,10:59.96,Samantha KING,1998,AUS,1f1,,"Greensboro, NC (USA)",13 JUN 2014,873
66,11:00.13,Emily BRYSON,,USA,2,,"Summerville, SC (USA)",10 MAY 2014,872
67,11:00.27,Sarah KETTEL,,USA,5f2,,"Greensboro, NC (USA)",13 JUN 2014,872
68,11:02.58,Logan MORRIS,07 JUL 1998,USA,6f2,,"Greensboro, NC (USA)",13 JUN 2014,866
69,11:03.60,Amanda SWAAK,28 DEC 1996,USA,5,,"Richmond, VA (USA)",09 MAY 2014,863
70,11:04.47,Mackenzie BARRY,28 SEP 1996,USA,12,,"Greensboro, NC (USA)",14 JUN 2014,861
71,11:05.00,Bailey KOLONICH,1998,USA,2f1,,"Greensboro, NC (USA)",13 JUN 2014,859
72,11:05.20,Megan REBHOLZ,,USA,6,,"Richmond, VA (USA)",09 MAY 2014,859
73,11:06.18,Jerrica BAUER,,USA,3f1,,"Greensboro, NC (USA)",13 JUN 2014,856
74,11:06.26,Meggan GRAMS,,USA,7f2,,"Greensboro, NC (USA)",13 JUN 2014,856
75,11:06.70,Rachel BLOXOM,,USA,7,,"Richmond, VA (USA)",09 MAY 2014,855
76,11:07.60,Sophia RACETTE,,USA,4f1,,"Greensboro, NC (USA)",13 JUN 2014,852
77,11:08.12,Margie CULLEN,17 MAR 1998,USA,1,,"Andover, MA (USA)",10 MAY 2014,851
78,11:08.84,Lauren O'NEIL,,USA,3,,"Summerville, SC (USA)",10 MAY 2014,849
79,11:10.04,Elizabeth MORRIS,,USA,5f1,,"Greensboro, NC (USA)",13 JUN 2014,845
80,11:10.22,Molly PEREGRINE,,USA,6f1,,"Greensboro, NC (USA)",13 JUN 2014,845
81,11:10.36,Stacy MOROZOV,,USA,8f2,,"Greensboro, NC (USA)",13 JUN 2014,845
82,11:10.53,Ashley KO,,USA,7f1,,"Greensboro, NC (USA)",13 JUN 2014,844
83,11:10.93,Emily BRYSON,,USA,2f2,,"Bridgewater, MA (USA)",07 JUN 2014,843
84,11:11.20,Emily MULHERN,1996,USA,8f1,,"Greensboro, NC (USA)",13 JUN 2014,842
85,11:12.24,Samantha HALVORSEN,1997,USA,9f2,,"Greensboro, NC (USA)",13 JUN 2014,840
86,11:12.36,Margie CULLEN,17 MAR 1998,USA,3f2,,"Bridgewater, MA (USA)",07 JUN 2014,839
87,11:13.55,Elizabeth COSTANTINO,,USA,4,,"Summerville, SC (USA)",10 MAY 2014,836
88,11:13.59,Allison RINGLE,,USA,3,,"Mobile, AL (USA)",09 APR 2014,836
89,11:13.88,Carleen JEFFERS,10 JUL 1997,USA,10f2,,"Greensboro, NC (USA)",13 JUN 2014,835
90,11:13.96,Marissa DOBRY,,USA,9f1,,"Greensboro, NC (USA)",13 JUN 2014,835
91,11:14.29,Coralea GERANIOTIS,,USA,4f2,,"Bridgewater, MA (USA)",07 JUN 2014,834
92,11:14.86,Lydon KERSTING,,USA,11f2,,"Greensboro, NC (USA)",13 JUN 2014,833
93,11:15.00,Haley WRIGHT,29 JUN 1998,USA,10f1,,"Greensboro, NC (USA)",13 JUN 2014,832
94,11:15.89,Shannon FAIR,21 MAR 1997,USA,4,,"Mobile, AL (USA)",09 APR 2014,830
95,11:15.90,Jessie CARDIN,14 APR 1996,USA,5f2,,"Bridgewater, MA (USA)",07 JUN 2014,830
96,11:16.43,Rebecca GRUSBY,,USA,2,,"Andover, MA (USA)",10 MAY 2014,828
97,11:16.77,Jaylan FRASER-MINES,,USA,6f2,,"Bridgewater, MA (USA)",07 JUN 2014,827
98,11:17.04,Sarah MASUKEWICZ,,USA,11f1,,"Greensboro, NC (USA)",13 JUN 2014,827
99,11:17.45,Molly OFFSTEIN,,USA,12f2,,"Greensboro, NC (USA)",13 JUN 2014,826
100,11:17.68,Anna FLYNN,,USA,13,,"Greensboro, NC (USA)",14 JUN 2014,825
101,11:18.41,Stella WORTERS,,USA,5,,"Summerville, SC (USA)",10 MAY 2014,823
102,11:18.62,Emily KAEGI,,USA,6,,"Summerville, SC (USA)",10 MAY 2014,822
103,11:19.48,Kelcy WELCH,,USA,13f2,,"Greensboro, NC (USA)",13 JUN 2014,820
