Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
28,10:09.32,Jenna MULHERN,23 MAR 2004,USA,6,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1017
29,10:10.07,Abbey NECHANICKY,,USA,3f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,1015
30,10:13.37,Kaiya ROBERTSON,,USA,5f2,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,1006
31,10:14.24,Kayla WERNER,,USA,4f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,1003
32,10:14.33,Giovanna EPIS,11 OCT 1988,ITA,4,,"Arena Civica, Milano (ITA)",23 APR 2022,1003
33,10:15.17,Arianne OLSON,,USA,7,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1000
34,10:15.93,Gaia COLLI,01 APR 1999,ITA,5,,"Arena Civica, Milano (ITA)",23 APR 2022,998
35,10:16.89,Thais ROLLY,,USA,5f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,995
36,10:17.32,Emma STUTZMAN,,USA,6f2,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,994
37,10:17.34,Ciara O'SHEA,,USA,6f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,994
38,10:18.95,Caroline BAUER,,USA,7f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,989
39,10:19.68,Emily LAMONTAGNE,,USA,7f2,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,987
40,10:19.70,Brooke JOHNSTON,,USA,1,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,987
41,10:20.13,Sophia KENNEDY,11 JAN 2005,USA,8,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,986
42,10:22.18,Jaci SIEVERS,,USA,8f2,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,980
43,10:23.58,Letizia DI LISA,20 DEC 1995,ITA,6,,"Arena Civica, Milano (ITA)",23 APR 2022,976
44,10:24.27,Kensey MAY,,USA,1f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,974
45,10:24.45,Allie ZEALAND,07 SEP 2006,USA,8f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,973
46,10:24.47,Gillian BUSHEE,,USA,9f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,973
47,10:25.38,Ella BORSHEIM,,USA,9,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,970
48,10:29.35,Mia KOTLER,,USA,9f2,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,959
49,10:29.41,Carly WILKES,,USA,10f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,959
50,10:38.18,Brynn GARCIA,2007,USA,1f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,934
51,10:39.23,Allison PIPPERT,,USA,2f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,931
52,10:39.40,Guinn LILY,,USA,2,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,930
53,10:40.82,Ruth WHITE,,USA,1f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,926
54,10:41.32,Catherine GARRISON,,USA,2f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,925
55,10:42.08,Nelah ROBERTS,,USA,10f2,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,923
56,10:42.93,Ella JOHNS,,USA,3f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,920
57,10:44.23,Abigail BASS,,USA,11f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,917
58,10:46.58,Kenzie BIGEJ,,USA,1f1,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,910
59,10:47.35,Hayley BURNS,,USA,4f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,908
60,10:47.88,Megan RANDALL,,USA,3f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,906
61,10:48.16,Bailey RANTA,,USA,3,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,906
62,10:48.67,Leah FUTEY,2005,USA,5f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,904
63,10:49.01,Lily JIN,24 NOV 2005,USA,6f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,903
64,10:49.17,Lily KRIEGEL,,USA,2f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,903
65,10:49.32,Rory CLARE,,USA,2f1,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,902
66,10:49.88,Alice FRANCESCHINI,13 DEC 1996,ITA,7,,"Arena Civica, Milano (ITA)",23 APR 2022,901
67,10:50.80,Kylie BROOKS,,USA,4,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,898
68,10:54.45,Kendall MARTIN,,USA,7f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,888
69,10:54.97,Zoie LAMANNA,,USA,12f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,887
70,10:54.99,Ava ESCORCIA,,USA,3f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,887
71,10:55.04,Rylee FERRETTI,,USA,4f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,886
72,10:55.21,Loghan HUGHES,,USA,1f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,886
73,10:56.14,Lindsay HAUSMAN,,USA,13f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,883
74,10:57.35,Briley BICKERSTAFF,,USA,1,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,880
75,10:57.77,Ella JOHNSON,,USA,2f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,879
76,10:57.78,Shae REGAN,,USA,4f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,879
77,10:58.23,Lillian O'DONOGHU,,USA,5f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,878
78,10:59.34,Faith SMITH,,USA,5f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,875
79,10:59.42,Caroline BARTON,,USA,1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,874
80,10:59.76,Bella GRAHAM,,USA,1f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,873
81,11:00.58,Ainsley WORKMAN,,USA,5,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,871
82,11:01.80,Lillian DICOLA,,USA,2f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,868
83,11:01.90,Beatrice CASAGRANDE,14 JUN 2004,ITA,8,,"Arena Civica, Milano (ITA)",23 APR 2022,868
84,11:02.67,Tessa EVERETT,,USA,6f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,866
85,11:03.36,Charlotte WHITEHURST,,USA,6f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,864
86,11:03.57,Eleanor RAKER,,USA,7f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,863
87,11:03.68,Alessandra GAVRIS,,USA,2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,863
88,11:04.06,Miana CARABALLO,,USA,3f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,862
89,11:04.45,Anna BOYD,,USA,4f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,861
90,11:04.59,Emily STEINBERG,,USA,3,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,860
91,11:04.70,Olivia GAUGEL,,USA,1,,"Hayward Field, Eugene, OR (USA)",16 JUN 2022,860
92,11:04.72,Mary MAC COLLINS,,USA,14f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,860
93,11:04.95,Ellen ANDERSON,,USA,4,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,859
94,11:05.50,Esme HUH,,USA,7f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,858
95,11:05.53,Kinsey POGUE,,USA,8f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,858
96,11:06.61,Makaleigh JESSEE,,USA,6,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,855
97,11:07.32,Landen LEBLOND,,USA,3f1,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,853
98,11:07.59,Abigail KOWALCZYK,,USA,5,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,852
99,11:07.89,Annamaria BACCHET,,USA,2,,"Hayward Field, Eugene, OR (USA)",16 JUN 2022,851
100,11:07.95,Tess SHERRY,,USA,6,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,851
101,11:07.97,Josefina RASTRELL,,USA,9f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,851
102,11:08.04,Liv SHERRY,,USA,7,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,851
103,11:08.39,Sloan WASSERMAN,,USA,3f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,850
104,11:08.94,Kyra COMPTON,,USA,8f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,848
105,11:10.01,Eleanor JEPSEN,,USA,10f2,,"Hayward Field, Eugene, OR (USA)",17 JUN 2022,846
106,11:10.96,Alauna CARSTENS,,USA,9f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,843
107,11:11.12,Federica FRIGERIO,,ITA,9,,"Arena Civica, Milano (ITA)",23 APR 2022,843
108,11:11.97,Sarah PERKINS,,USA,10f1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2022,840
109,11:13.14,Erin VONHOUSEN,,USA,2,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,837
110,11:13.20,Arizona BLANKENSHIP,,USA,3,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,837
111,11:14.37,Caroline PERRONE,,USA,4f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,834
112,11:15.34,Liliah GORDON,,USA,8,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,831
113,11:15.53,Audrey SHELTON,,USA,4,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,831
114,11:15.69,Carolyn TARPLEY,,USA,8f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,830
115,11:16.38,Katie CAROTHERS,,USA,5f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,828
116,11:18.10,Ellie KEEFER,,USA,9f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,824
117,11:19.30,Sara SKAFF,,USA,5,,"Irwin Belk Track, Greensboro, NC (USA)",18 JUN 2022,821
118,11:19.37,Molly KILEY,,USA,5f1,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,820
119,11:19.63,Varri HIGGINS,,USA,6f2,,"Franklin Field, Philadelphia, PA (USA)",17 JUN 2022,820
