Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.85,0.0,Shawn CRAWFORD,14 JAN 1978,USA,1,,Pretoria (RSA),12 APR 2002,1244
1,19.85,-0.5,Konstantinos KENTERIS,11 JUL 1973,GRE,1,,"Olympiastadion, München (GER)",09 AUG 2002,1247
3,19.99,+0.6,Frank FREDERICKS,02 OCT 1967,NAM,1,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1222
4,20.07,+0.5,Coby MILLER,19 OCT 1976,USA,1,,Bruxelles (BEL),30 AUG 2002,1209
5,20.11,-0.8,Morne NAGEL,23 MAR 1978,RSA,1,,Germiston (RSA),05 APR 2002,1207
6,20.12,+0.5,Darvis PATTON,04 DEC 1977,USA,2,,Bruxelles (BEL),30 AUG 2002,1201
7,20.18,-0.6,Francis OBIKWELU,22 NOV 1978,POR,1,,"CM, Madrid (ESP)",21 SEP 2002,1195
8,20.19,+1.3,Bernard WILLIAMS,19 JAN 1978,USA,1,,Athina (GRE),10 JUN 2002,1190
8,20.19,+1.4,Marlon DEVONISH,01 JUN 1976,GBR,2,,Manchester (GBR),29 JUL 2002,1190
10,20.21,+0.7,Dominic DEMERITTE,22 FEB 1978,BAH,1,,Nassau (BAH),22 JUN 2002,1187
10,20.21,+1.4,Darren CAMPBELL,12 SEP 1973,GBR,3,,Manchester (GBR),29 JUL 2002,1187
12,20.22,+1.2,André Domingos DA SILVA,26 NOV 1972,BRA,1,,Ciudad de Guatemala (GUA),12 MAY 2002,1186
13,20.25,+0.8,Deji ALIU,22 NOV 1975,NGR,1f2,,Athina (GRE),10 JUN 2002,1181
14,20.29,-0.3,Stéphan BUCKLAND,12 JAN 1977,MRI,2,,Villeneuve (FRA),16 JUN 2002,1176
14,20.29,+1.4,Aziz ZAKARI,02 SEP 1976,GHA,5,,Manchester (GBR),29 JUL 2002,1175
16,20.30,+1.5,Dion CRABBE,10 MAR 1977,IVB,1,,"Starkville, MS (USA)",12 MAY 2002,1173
16,20.30,-0.5,Christian MALCOLM,03 JUN 1979,GBR,4,,"Olympiastadion, München (GER)",09 AUG 2002,1176
18,20.31,+0.1,Floyd HEARD,24 MAR 1966,USA,1,,"Walnut, CA (USA)",21 APR 2002,1172
18,20.31,+1.8,Brian LEWIS,05 DEC 1974,USA,2,,Fort-de-France (FRA),27 APR 2002,1172
18,20.31,-0.5,Marcin JĘDRUSIŃSKI,28 AUG 1981,POL,5,,"Olympiastadion, München (GER)",09 AUG 2002,1175
18,20.31,+0.4,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Rieti (ITA),08 SEP 2002,1172
22,20.34,+1.2,Leonard SCOTT,19 JAN 1980,USA,1h2,,"Baton Rouge, LA (USA)",29 MAY 2002,1167
22,20.34,+1.9,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Sapporo (JPN),21 JUL 2002,1167
24,20.36,-1.0,Steve MULLINGS,29 NOV 1982,JAM,1,,Bridgetown (BAR),18 MAY 2002,1170
24,20.36,+1.4,Joseph BATANGDON,29 JUL 1978,CMR,7,,Manchester (GBR),29 JUL 2002,1164
26,20.37,-0.1,Christopher LAMBERT,06 APR 1981,GBR,1h3,,Manchester (GBR),16 JUN 2002,1162
27,20.39,+1.3,Cláudio Roberto SOUZA,14 OCT 1973,BRA,1,,Sâo Caetano do Sul (BRA),28 APR 2002,1159
28,20.40,+1.1,Marcin URBAŚ,17 SEP 1976,POL,1,,Biala Podlaska (POL),25 MAY 2002,1158
29,20.41,,Jeremy WARINER,31 JAN 1984,USA,1,,"Lubbock, TX (USA)",27 APR 2002,1156
29,20.41,+1.5,Pierre BROWNE,14 JAN 1980,CAN,3,,"Starkville, MS (USA)",12 MAY 2002,1156
31,20.42,,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1,,Qatif (KSA),29 MAR 2002,1155
31,20.42,0.0,Oumar LOUM,31 DEC 1973,SEN,2,,Pretoria (RSA),12 APR 2002,1155
33,20.44,-1.0,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,,Kuwait (KUW),11 APR 2002,1158
33,20.44,0.0,Corné DU PLESSIS,20 MAR 1978,RSA,4,,Pretoria (RSA),12 APR 2002,1152
33,20.44,+0.4,Robert PARHAM,02 JUN 1982,USA,1,,"Tempe, AZ (USA)",13 APR 2002,1152
33,20.44,+0.6,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,3,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1152
37,20.45,+1.1,Dwight THOMAS,23 SEP 1980,JAM,1,,"Clemson, SC (USA)",13 APR 2002,1150
37,20.45,-1.0,Ricardo WILLIAMS,29 SEP 1976,JAM,3,,Bridgetown (BAR),18 MAY 2002,1156
39,20.46,+1.2,Heber VIERA,29 APR 1979,URU,2,,Ciudad de Guatemala (GUA),12 MAY 2002,1149
40,20.47,+1.6,Milton CAMPBELL,15 MAY 1976,USA,1,,"Atlanta, GA (USA)",01 JUN 2002,1147
41,20.48,+2.0,Christian NSIAH,25 DEC 1975,GHA,2,,"Knoxville, TN (USA)",12 APR 2002,1146
41,20.48,+2.0,Jermaine JOSEPH,25 JUL 1980,CAN,1,,Edmonton (CAN),23 JUN 2002,1146
41,20.48,0.0,Panagiotis SARRIS,14 SEP 1975,GRE,3,,Rethymno (GRE),07 JUL 2002,1146
41,20.48,+0.4,Asafa POWELL,23 NOV 1982,JAM,4,,Rieti (ITA),08 SEP 2002,1146
45,20.49,+0.6,Aaron ARMSTRONG,14 OCT 1977,TTO,2,,St-Martin (FRA),04 MAY 2002,1144
45,20.49,-0.9,Kelly WILLIE,07 SEP 1982,USA,1,,"Albuquerque, NM (USA)",25 MAY 2002,1149
45,20.49,+0.2,Kim COLLINS,05 APR 1976,SKN,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1144
48,20.51,+1.9,Johan WISSMAN,02 NOV 1982,SWE,1,,Sevilla (ESP),23 JUN 2002,1141
49,20.52,-0.7,Anson HENRY,09 MAR 1979,CAN,1,,"Pullman, WA (USA)",19 MAY 2002,1143
50,20.54,-1.5,Marcus LA GRANGE,12 DEC 1977,RSA,1,,Durban (RSA),23 MAR 2002,1145
50,20.54,0.0,Aaron EGBELE,29 JAN 1979,NGR,1,,"El Paso, TX (USA)",04 MAY 2002,1136
50,20.54,+1.1,Bruno Nascimento PACHECO,20 APR 1983,BRA,1,,Belém (BRA),03 AUG 2002,1136
53,20.55,+0.7,Lansford DAVIS,11 OCT 1978,JAM,1,,"San Angelo, TX (USA)",25 MAY 2002,1135
54,20.56,+1.9,Sherwin VRIES,22 MAR 1980,NAM,1,,Germiston (RSA),25 JAN 2002,1133
54,20.56,+0.4,Troy DOUGLAS,30 NOV 1962,NED,3,,Linz (AUT),19 AUG 2002,1133
56,20.57,0.0,Leo SETTLE,19 OCT 1975,USA,2,,"El Paso, TX (USA)",04 MAY 2002,1132
56,20.57,+0.6,Mickey GRIMES,10 OCT 1976,USA,1,,"Modesto, CA (USA)",11 MAY 2002,1132
56,20.57,+0.2,Marco TORRIERI,14 MAY 1978,ITA,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1132
59,20.58,+1.2,Jonathan WADE,27 MAR 1984,USA,1,,"Baton Rouge, LA (USA)",04 MAY 2002,1130
59,20.58,+1.3,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,2,,St-Etienne (FRA),14 JUL 2002,1130
59,20.58,+1.4,Usain BOLT,21 AUG 1986,JAM,1h4,,"National Stadium, Kingston (JAM)",18 JUL 2002,1130
59,20.58,0.0,Yaozu YANG,09 JAN 1981,CHN,3,,Busan (KOR),10 OCT 2002,1130
63,20.59,,Douglas TURNER,02 DEC 1966,GBR,3,,Birmingham (GBR) (i),17 FEB 2002,1196
63,20.59,+1.5,Taylor JACOBS,30 MAY 1981,USA,4,,"Starkville, MS (USA)",12 MAY 2002,1129
63,20.59,+0.8,Ryan OLKOWSKI,19 APR 1980,USA,1,,"Madison, WI (USA)",19 MAY 2002,1129
63,20.59,+0.7,Olan COLEMAN,29 JUL 1980,USA,2,,"San Angelo, TX (USA)",25 MAY 2002,1129
63,20.59,+0.6,Kaaron CONWRIGHT,08 AUG 1976,USA,6,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1129
68,20.61,+1.1,Marek PLAWGO,25 FEB 1981,POL,3,,Biala Podlaska (POL),25 MAY 2002,1126
68,20.61,+2.0,Antoine BOUSSOMBO,18 MAY 1968,GAB,2,,Edmonton (CAN),23 JUN 2002,1126
70,20.62,,Daniel CAINES,15 MAY 1979,GBR,2sf1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",01 MAR 2002,1192
70,20.62,+1.0,David GEDDES,26 JAN 1982,AUS,1,,Brisbane (AUS),13 APR 2002,1124
70,20.62,,Kazuhiro TAKAHASHI,27 JUL 1976,JPN,1,,Maui (USA),30 JUN 2002,1124
73,20.63,+0.6,Michael FRATER,06 OCT 1982,JAM,1h,,"Louisville, KY (USA)",10 MAY 2002,1123
73,20.63,+1.5,Marcin NOWAK,02 AUG 1977,POL,2,,Szczecin (POL),21 JUL 2002,1123
73,20.63,0.0,Patrick JOHNSON,26 SEP 1972,AUS,1,,Canberra (AUS),21 DEC 2002,1123
