Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.79,+1.2,Shawn CRAWFORD,14 JAN 1978,USA,1,,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1253
2,19.93,+1.4,Usain BOLT,21 AUG 1986,JAM,1,,Hamilton (BER),11 APR 2004,1231
3,20.01,-0.7,Justin GATLIN,10 FEB 1982,USA,2,,"Sacramento, CA (USA)",18 JUL 2004,1222
3,20.01,+1.2,Bernard WILLIAMS,19 JAN 1978,USA,2,,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1218
5,20.06,+0.7,Asafa POWELL,23 NOV 1982,JAM,1,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1211
6,20.07,-0.3,Tyson GAY,09 AUG 1982,USA,1h2,,"Sacramento, CA (USA)",16 JUL 2004,1210
7,20.12,+1.9,Brian DZINGAI,29 APR 1981,ZIM,2h1,,"Austin, TX (USA)",10 JUN 2004,1201
7,20.12,+0.1,Francis OBIKWELU,22 NOV 1978,POR,1,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1201
9,20.14,+1.2,Frank FREDERICKS,02 OCT 1967,NAM,4,,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1198
10,20.17,+0.1,Darvis PATTON,04 DEC 1977,USA,2sf2,,"Sacramento, CA (USA)",17 JUL 2004,1193
11,20.20,-0.5,Stéphan BUCKLAND,12 JAN 1977,MRI,1f1,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1192
11,20.20,0.0,Coby MILLER,19 OCT 1976,USA,1,,Linz (AUT),02 AUG 2004,1189
13,20.24,+0.9,Konstantinos KENTERIS,11 JUL 1973,GRE,1,,Herakleion (GRE),04 JUL 2004,1182
13,20.24,0.0,John CAPEL,27 OCT 1978,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1182
15,20.25,+0.7,Wallace SPEARMON,24 DEC 1984,USA,2h1,,"Sacramento, CA (USA)",16 JUL 2004,1181
16,20.27,+0.1,Steve MULLINGS,29 NOV 1982,JAM,1,,"Atlanta, GA (USA)",05 JUN 2004,1178
17,20.28,-0.1,Dominic DEMERITTE,22 FEB 1978,BAH,1,,Nassau (BAH),19 JUN 2004,1176
17,20.28,+0.1,Andrew HOWE,12 MAY 1985,ITA,1,,"Stadio Zecchini, Grosseto (ITA)",16 JUL 2004,1176
17,20.28,+0.1,Joshua J. JOHNSON,10 MAY 1976,USA,2,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1176
20,20.30,+1.1,Tobias UNGER,10 JUL 1979,GER,3qf1,,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1173
21,20.31,-0.4,Mickey GRIMES,10 OCT 1976,USA,1,,"Walnut, CA (USA)",18 APR 2004,1174
21,20.31,+1.1,Jimmie HACKLEY,11 SEP 1975,USA,1,,Fort-de-France (FRA),24 APR 2004,1172
23,20.32,+1.4,Jerome MATHIS,26 JUL 1983,USA,1,,"Gainesville, FL (USA)",29 MAY 2004,1170
24,20.34,+1.1,Christopher WILLIAMS,15 MAR 1972,JAM,4qf1,,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1167
25,20.35,+1.6,Brendan CHRISTIAN,11 DEC 1983,ANT,1h4,,"Austin, TX (USA)",10 JUN 2004,1165
26,20.36,+0.5,Sebastian ERNST,11 OCT 1984,GER,3qf3,,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1164
27,20.39,+1.8,Milton MALLARD,24 NOV 1973,USA,1,,"Walnut, CA (USA)",18 APR 2004,1159
27,20.39,,David NEVILLE,01 JUN 1984,USA,1,,"West Lafayette, IN (USA)",16 MAY 2004,1159
27,20.39,-1.0,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,"Mangueirão, Belém (BRA)",23 MAY 2004,1165
27,20.39,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Rethymno (GRE),23 JUN 2004,1159
31,20.40,+0.4,LaShaunte EDWARDS,26 JUL 1979,USA,1,,Genève (SUI),12 JUN 2004,1158
