Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,20.19,,Wallace SPEARMON,24 DEC 1984,USA,1,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1259
2,20.36,,Rubin WILLIAMS,09 JUL 1983,USA,1f2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1232
3,20.50,,Charles CLARK,10 AUG 1987,USA,2f2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1210
4,20.66,,Arman DIXON,25 JUN 1986,USA,1f2,,"Boston, MA (USA) (i)",01 MAR 2008,1185
5,20.67,,J-Mee SAMUELS,20 MAY 1987,USA,3f1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1184
6,20.70,,Walter DIX,31 JAN 1986,USA,1h1,,"Fayetteville, AR (USA) (i)",16 FEB 2008,1179
7,20.72,,Evander WELLS,07 DEC 1987,USA,1h2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1176
8,20.73,,Willie PERRY,16 MAY 1987,USA,4f1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1175
9,20.76,,Chris DYKES,15 AUG 1987,USA,2h4,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1170
10,20.79,,Michael GARVIN,29 SEP 1986,USA,7f1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1165
11,20.80,,Jordan VADEN,15 SEP 1978,USA,2,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1164
12,20.82,,LaShawn MERRITT,27 JUN 1986,USA,1,,"Blacksburg, VA (USA) (i)",08 MAR 2008,1161
13,20.83,,Antonio SALES,26 JAN 1989,USA,3,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1159
14,20.84,,Tobias UNGER,10 JUL 1979,GER,1f2,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1158
14,20.84,,Marcin URBAŚ,17 SEP 1976,POL,1,,Chemnitz (GER) (i),29 FEB 2008,1158
16,20.87,,Trey HARTS,17 OCT 1987,USA,8f1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1153
17,20.89,,Tim ABEYIE,07 NOV 1982,GBR,1,,Leipzig (GER) (i),17 FEB 2008,1150
18,20.91,,Johan WISSMAN,02 NOV 1982,SWE,1f1,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1147
18,20.91,,Calvin SMITH,10 DEC 1987,USA,2h1,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1147
18,20.91,,Brent GRAY,16 SEP 1984,USA,3h2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1147
21,20.92,,Alexander KOSENKOW,14 MAR 1977,GER,2,,Leipzig (GER) (i),17 FEB 2008,1146
22,20.98,,Chris CLARKE,25 JAN 1990,GBR,1,,Sheffield (GBR) (i),09 FEB 2008,1137
23,20.99,,Jose ACEVEDO,30 MAR 1986,VEN,3h3,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1135
24,21.00,,Stefan KUHLEE,04 FEB 1984,GER,1,,Sindelfingen (GER) (i),24 FEB 2008,1134
25,21.05,,Jiří VOJTÍK,02 JUL 1981,CZE,1,,Praha (CZE) (i),24 FEB 2008,1126
26,21.06,,Roman SMIRNOV,02 SEP 1984,RUS,1,,Moskva (RUS) (i),09 FEB 2008,1124
27,21.09,,Rae Monzavous EDWARDS,07 MAY 1981,USA,2f2,,Karlsruhe (GER) (i),10 FEB 2008,1120
28,21.10,,Armanti HAYES,23 SEP 1987,USA,5,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1118
29,21.11,,Idrissa M'BARKE,30 MAR 1983,FRA,1,,Aubiére (FRA) (i),26 FEB 2008,1117
30,21.12,,Marcus PUGH,30 APR 1986,USA,1h5,,"Fayetteville, AR (USA) (i)",16 FEB 2008,1115
31,21.13,,Elijah WINN,09 AUG 1986,GBR,1sf3,,Birmingham (GBR) (i),03 FEB 2008,1114
32,21.14,,Kamil MASZTAK,16 JUL 1984,POL,2,,Aubiére (FRA) (i),26 FEB 2008,1112
33,21.15,,Oluseyi SMITH,21 FEB 1987,CAN,1sf2,,Birmingham (GBR) (i),03 FEB 2008,1111
34,21.19,,Jeremy DODSON,30 AUG 1987,USA,3,,"Fayetteville, AR (USA) (i)",07 MAR 2008,1105
35,21.20,,Mike MYER,17 JUL 1987,USA,1,,"Lincoln, NE (USA) (i)",26 JAN 2008,1103
35,21.20,,Terrill MCCOMBS,12 MAR 1988,USA,3h1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1103
37,21.21,,Matthieu PRITCHETT,08 APR 1986,USA,6h1,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1102
38,21.22,,Arnaldo ABRANTES,27 NOV 1986,POR,1,,Espinho (POR) (i),27 JAN 2008,1100
38,21.22,,Dmitriy BURYAK,05 JUN 1987,RUS,2,,Moskva (RUS) (i),09 FEB 2008,1100
38,21.22,,Bruce OWENS,25 JUL 1987,USA,1h5,,"Boston, MA (USA) (i)",08 MAR 2008,1100
41,21.23,,Rickie BRATTEN,,USA,7h2,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1099
42,21.24,,Brendan CHRISTIAN,11 DEC 1983,ANT,1,,"Houston, TX (USA) (i)",02 FEB 2008,1098
42,21.24,,Zeb JOHNSON,06 JAN 1986,USA,2,,"Blacksburg, VA (USA) (i)",08 MAR 2008,1098
42,21.24,,Tony COLE,29 APR 1986,USA,4h4,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1098
45,21.25,,Gil ROBERTS,15 MAR 1989,USA,1h15,,"Fayetteville, AR (USA) (i)",16 FEB 2008,1096
46,21.26,,Ingo SCHULTZ,26 JUL 1975,GER,1,,Leverkusen (GER) (i),19 JAN 2008,1095
46,21.26,,Seth AMOO,20 MAR 1983,GHA,1,,"Houston, TX (USA) (i)",16 FEB 2008,1095
48,21.27,,Otis MCDANIEL,30 JUN 1986,USA,4,,"Fayetteville, AR (USA) (i)",07 MAR 2008,1093
48,21.27,,Larrone MOORE,04 OCT 1987,USA,2f3,,"Boston, MA (USA) (i)",09 MAR 2008,1093
50,21.28,,Petr SZETEI,16 SEP 1984,CZE,2,,Praha (CZE) (i),24 FEB 2008,1092
