Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.88,+0.1,Joshua J. JOHNSON,10 MAY 1976,USA,1,,Bruxelles (BEL),24 AUG 2001,1239
2,20.01,+0.1,Bernard WILLIAMS,19 JAN 1978,USA,2,,Bruxelles (BEL),24 AUG 2001,1218
3,20.03,+0.7,Konstantinos KENTERIS,11 JUL 1973,GRE,1sf2,,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1215
4,20.08,+1.0,Christian MALCOLM,03 JUN 1979,GBR,1sf1,,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1207
5,20.11,+0.7,Christopher WILLIAMS,15 MAR 1972,JAM,2sf2,,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1203
6,20.13,+1.0,Kevin LITTLE,03 APR 1968,USA,2sf1,,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1200
7,20.15,+1.0,Stéphan BUCKLAND,12 JAN 1977,MRI,3sf1,,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1196
8,20.17,-0.2,Shawn CRAWFORD,14 JAN 1978,USA,1,,Brisbane (AUS),06 SEP 2001,1194
9,20.19,+0.8,Troy DOUGLAS,30 NOV 1962,NED,1,,Rieti (ITA),02 SEP 2001,1190
10,20.20,+0.1,Kim COLLINS,05 APR 1976,SKN,3,,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001,1189
11,20.24,+0.1,Ato BOLDON,30 DEC 1973,TTO,4,,Bruxelles (BEL),24 AUG 2001,1182
12,20.27,+0.1,Aziz ZAKARI,02 SEP 1976,GHA,5,,Bruxelles (BEL),24 AUG 2001,1178
13,20.29,+0.6,Justin GATLIN,10 FEB 1982,USA,1h1,,"Columbia, SC (USA)",11 MAY 2001,1175
13,20.29,+0.6,Yusuke OMAE,06 APR 1982,JPN,1,,Matsumoto (JPN),30 JUN 2001,1175
13,20.29,+0.7,Marlon DEVONISH,01 JUN 1976,GBR,4sf2,,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1175
16,20.30,,Brendan CHRISTIAN,11 DEC 1983,ANT,1,,"Lockhart, TX (USA)",20 APR 2001,1173
16,20.30,+0.3,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Tokyo (JPN),30 SEP 2001,1173
18,20.31,,Coby MILLER,19 OCT 1976,USA,1,,"Atlanta, GA (USA) (i)",02 MAR 2001,1240
18,20.31,+1.0,Darvis PATTON,04 DEC 1977,USA,h,,"Eugene, OR (USA)",23 JUN 2001,1172
18,20.31,-0.6,Dwain CHAMBERS,05 APR 1978,GBR,1,,"Crystal Palace, London (GBR)",22 JUL 2001,1175
18,20.31,+1.2,Joseph BATANGDON,29 JUL 1978,CMR,4qf1,,"Commonwealth Stadium, Edmonton (CAN)",07 AUG 2001,1172
22,20.33,+0.1,Francis OBIKWELU,22 NOV 1978,NGR,6,,Bruxelles (BEL),24 AUG 2001,1169
23,20.34,+1.3,Leonard SCOTT,19 JAN 1980,USA,1h3,,"Columbia, SC (USA)",11 MAY 2001,1167
