Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,20.11,,Christian COLEMAN,06 MAR 1996,USA,1f1,,"College Station, TX (USA) (i)",11 MAR 2017,1272
2,20.31,,Jereem RICHARDS,13 JAN 1994,TTO,1f2,,"College Station, TX (USA) (i)",11 MAR 2017,1240
3,20.36,,Just'N THYMES,24 JAN 1994,USA,2f2,,"College Station, TX (USA) (i)",11 MAR 2017,1232
4,20.48,,Omar MCLEOD,25 APR 1994,JAM,1f5,,"Fayetteville, AR (USA) (i)",17 FEB 2017,1213
5,20.49,,Lalonde GORDON,25 NOV 1988,TTO,1f1,,"Boston, MA (USA) (i)",28 JAN 2017,1212
5,20.49,,Rondel SORRILLO,24 JAN 1986,TTO,2f1,,"Fayetteville, AR (USA) (i)",11 FEB 2017,1212
5,20.49,,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,1f2,,"Fayetteville, AR (USA) (i)",11 FEB 2017,1212
8,20.52,,Robin EREWA,24 JUN 1991,GER,1f1,,Leipzig (GER) (i),19 FEB 2017,1207
9,20.56,,Marqueze WASHINGTON,29 SEP 1993,USA,2f5,,"Fayetteville, AR (USA) (i)",17 FEB 2017,1201
10,20.57,,Cameron WILLIAMS,11 SEP 1995,USA,1f2,,"Boston, MA (USA) (i)",19 FEB 2017,1199
10,20.57,,Pavel MASLÁK,21 FEB 1991,CZE,1,,Praha (CZE) (i),26 FEB 2017,1199
12,20.58,,Fred KERLEY,07 MAY 1995,USA,1f9,,"Fayetteville, AR (USA) (i)",27 JAN 2017,1198
13,20.59,,Christopher BELCHER,29 JAN 1994,USA,1f1,,"Boston, MA (USA) (i)",26 FEB 2017,1196
14,20.65,,Kenzo COTTON,13 MAY 1996,USA,2h4,,"College Station, TX (USA) (i)",10 MAR 2017,1187
15,20.67,,Ncincilili TITI,15 DEC 1993,RSA,1f3,,"Clemson, SC (USA) (i)",10 FEB 2017,1184
15,20.67,,Jamiel TRIMBLE,25 JUN 1995,USA,1f2,,"Albuquerque, NM (USA) (i)",25 FEB 2017,1184
17,20.69,,Wallace SPEARMON,24 DEC 1984,USA,1,,"Fayetteville, AR (USA) (i)",11 FEB 2017,1181
17,20.69,,Maxwell WILLIS,02 SEP 1998,USA,3f1,,"College Station, TX (USA) (i)",11 MAR 2017,1181
19,20.71,,Elijah HALL-THOMPSON,22 AUG 1994,USA,1f5,,"Lincoln, NE (USA) (i)",21 JAN 2017,1178
19,20.71,,Joshua WASHINGTON,28 AUG 1995,USA,2f9,,"Fayetteville, AR (USA) (i)",27 JAN 2017,1178
21,20.75,,Teray SMITH,28 SEP 1994,BAH,1f2,,"Clemson, SC (USA) (i)",10 FEB 2017,1172
21,20.75,,Michael NORMAN,03 DEC 1997,USA,2f2,,"Fayetteville, AR (USA) (i)",11 FEB 2017,1172
23,20.76,,Rai BENJAMIN,27 JUL 1997,USA,1f1,,"Albuquerque, NM (USA) (i)",10 FEB 2017,1170
24,20.78,,Marcus CHAMBERS,03 NOV 1994,USA,1f1,,"New York, NY (USA) (i)",28 JAN 2017,1167
25,20.80,,Andrew HUDSON,14 DEC 1996,USA,1f5,,"Fayetteville, AR (USA) (i)",13 JAN 2017,1164
25,20.80,,Joseph Paul AMOAH,12 JAN 1997,GHA,1f3,,"Boston, MA (USA) (i)",05 MAR 2017,1164
27,20.84,,Cameron BURRELL,11 SEP 1994,USA,1f2,,"Birmingham, AL (USA) (i)",25 FEB 2017,1158
28,20.85,,Bolade AJOMALE,31 AUG 1995,CAN,2f1,,"Boston, MA (USA) (i)",26 FEB 2017,1156
28,20.85,,Malik MOFFETT,11 APR 1994,USA,3h1,,"College Station, TX (USA) (i)",10 MAR 2017,1156
30,20.86,,Mustaqeem WILLIAMS,24 AUG 1995,USA,3f9,,"Fayetteville, AR (USA) (i)",27 JAN 2017,1155
30,20.86,,Aleixo Platini MENGA,29 SEP 1987,GER,1f1,,Leipzig (GER) (i),11 FEB 2017,1155
30,20.86,,Brendon RODNEY,09 APR 1992,CAN,1f1,,NY (USA) (i),25 FEB 2017,1155
33,20.87,,Obi IGBOKWE,28 JAN 1997,USA,2f5,,"Fayetteville, AR (USA) (i)",13 JAN 2017,1153
