Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.32,+0.4,Usain BOLT,21 AUG 1986,JAM,1,,"Olympic Stadium, London (GBR)",09 AUG 2012,1329
2,19.44,+0.4,Yohan BLAKE,26 DEC 1989,JAM,2,,"Olympic Stadium, London (GBR)",09 AUG 2012,1310
3,19.84,+0.4,Warren WEIR,31 OCT 1989,JAM,3,,"Olympic Stadium, London (GBR)",09 AUG 2012,1245
4,19.85,+1.4,Churandy MARTINA,03 JUL 1984,NED,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1244
4,19.85,0.0,Nickel ASHMEADE,07 APR 1990,JAM,2,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1244
6,19.86,+1.5,Jason YOUNG,21 MAR 1991,JAM,1f1,,Luzern (SUI),17 JUL 2012,1242
7,19.90,+0.4,Wallace SPEARMON,24 DEC 1984,USA,4,,"Olympic Stadium, London (GBR)",09 AUG 2012,1236
8,19.91,+1.1,Christophe LEMAITRE,11 JUN 1990,FRA,1,,"Crystal Palace, London (GBR)",14 JUL 2012,1234
9,20.02,-0.5,Walter DIX,31 JAN 1986,USA,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1220
10,20.10,-1.1,Harry ADAMS,27 NOV 1989,USA,1f1,,"Coral Gables, FL (USA)",14 APR 2012,1210
11,20.11,+1.0,Justin GATLIN,10 FEB 1982,USA,1f1,,"Gainesville, FL (USA)",21 APR 2012,1203
12,20.13,+0.2,Maurice MITCHELL,22 DEC 1989,USA,1sf1,,"Jacksonville, FL (USA)",26 MAY 2012,1200
13,20.14,+1.8,Tyreek HILL,01 MAR 1994,USA,1,,"Orlando, FL (USA)",26 MAY 2012,1198
14,20.16,+0.9,LaShawn MERRITT,27 JUN 1986,USA,1f1,,St-Martin (FRA),05 MAY 2012,1195
14,20.16,+0.8,Michael MATHIEU,24 JUN 1984,BAH,1,,Belém (BRA),06 MAY 2012,1195
16,20.21,+0.1,Marvin ANDERSON,12 MAY 1982,JAM,4,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1187
17,20.22,-0.5,Tremaine HARRIS,10 FEB 1992,CAN,1,,Irapuato (MEX),08 JUL 2012,1189
18,20.23,-1.1,Demetrius PINDER,13 FEB 1989,BAH,2f1,,"Coral Gables, FL (USA)",14 APR 2012,1190
19,20.27,-0.6,Anaso JOBODWANA,30 JUL 1992,RSA,2sf2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1181
20,20.28,+1.5,Calesio NEWMAN,20 AUG 1986,USA,1h3,,"Hayward Field, Eugene, OR (USA)",29 JUN 2012,1176
20,20.28,+0.7,Alex QUIÑÓNEZ,11 AUG 1989,ECU,1h6,,"Olympic Stadium, London (GBR)",07 AUG 2012,1176
22,20.30,+0.3,Jared CONNAUGHTON,20 JUL 1985,CAN,1,,Fortaleza (BRA),09 MAY 2012,1173
