Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,20.12,,Matthew BOLING,20 JUN 2000,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1270
2,20.13,,Courtney LINDSEY,18 NOV 1998,USA,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1269
3,20.17,,Tarsis Gracious OROGOT,24 NOV 2002,UGA,1h3,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1262
3,20.17,,Udodi Chudi ONWUZURIKE,29 JAN 2003,NGR,1h4,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1262
5,20.22,,Robert GREGORY,12 DEC 2001,USA,2f1,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1255
6,20.27,,Cameron MILLER,13 SEP 2000,USA,1f2,,"Norton Sports Center, Louisville, KY (USA) (i)",25 FEB 2023,1247
7,20.29,,Jacory PATTERSON,02 FEB 2000,USA,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1243
8,20.46,,Demar FRANCIS,25 JAN 2001,JAM,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1217
9,20.47,,Tapiwanashe MAKARAWU,14 AUG 2000,ZIM,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",27 JAN 2023,1215
9,20.47,,Lance LANG,01 FEB 2001,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1215
9,20.47,,Javonte' HARDING,29 AUG 2001,USA,1f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",11 FEB 2023,1215
12,20.48,,Amir WILLIS,09 SEP 2000,USA,2h1,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1213
12,20.48,,Issamade ASINGA,29 DEC 2004,SUR,1f2,,"The Track at New Balance, Boston, MA (USA) (i)",12 MAR 2023,1213
14,20.54,,Kennedy LIGHTNER,2000,USA,1f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",11 FEB 2023,1204
14,20.54,,Marcellus MOORE,30 JUN 2002,USA,1h2,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2023,1204
14,20.54,,David DUNLAP,04 AUG 1999,USA,1f2,,"Idaho-Kibbe ASUI Activity Center, Moscow, ID (USA) (i)",25 FEB 2023,1204
17,20.55,,Makanakaishe CHARAMBA,20 DEC 2001,ZIM,1f2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",11 MAR 2023,1203
18,20.56,,Albert KOMAŃSKI,07 FEB 2000,POL,1,,"Arena, Toruń (POL) (i)",19 FEB 2023,1201
19,20.58,,Dominick YANCY,2001,USA,1f7,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1198
20,20.59,,Emmanuel BYNUM,01 OCT 2000,USA,2f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",11 FEB 2023,1196
20,20.59,,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1f2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",19 FEB 2023,1196
20,20.59,,Adam CLAYTON,26 SEP 2000,GBR,2f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1196
23,20.60,,Wanya MCCOY,29 MAR 2003,BAH,3f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",11 FEB 2023,1195
24,20.62,,Cole BECK,05 MAR 1999,USA,1f1,,"Norton Sports Center, Louisville, KY (USA) (i)",25 FEB 2023,1192
25,20.64,,Christian COLEMAN,06 MAR 1996,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 JAN 2023,1189
25,20.64,,Reynier MENA,21 NOV 1996,CUB,1f1,,"Atletická hala, Ostrava (CZE) (i)",02 FEB 2023,1189
25,20.64,,Mark SMYTH,02 JUL 1998,IRL,1,,"National Indoor Arena, Abbotstown, Dublin (IRL) (i)",11 MAR 2023,1189
28,20.66,,Cameron ROSE,01 JUL 2002,USA,2f1,,"Norton Sports Center, Louisville, KY (USA) (i)",25 FEB 2023,1185
29,20.67,,Max THOMAS,24 FEB 2004,USA,1f8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",17 FEB 2023,1184
30,20.68,,Myles MISENER-DALEY,06 MAR 2001,CAN,1f3,,"Convention Center, Albuquerque, NM (USA) (i)",21 JAN 2023,1182
30,20.68,,Brandon MILLER,27 JUN 2003,USA,3f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1182
32,20.70,,Takudzwa CHIYANGWA,02 MAY 2002,ZIM,1f2,,"Convention Center, Albuquerque, NM (USA) (i)",27 JAN 2023,1179
32,20.70,,Connor WASHINGTON,18 JAN 2003,USA,1f3,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1179
32,20.70,,Khullen JEFFERSON,15 JAN 2002,USA,1f4,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1179
32,20.70,,Óscar HUSILLOS,18 JUL 1993,ESP,1f1,,"Pista Cubierta Carlos Gil Perez, Salamanca (ESP) (i)",04 FEB 2023,1179
32,20.70,,Ashton ALLEN,25 MAR 2002,USA,1f4,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",11 FEB 2023,1179
37,20.71,,Brody BUFFINGTON,,USA,2f2,,"The Track at New Balance, Boston, MA (USA) (i)",12 MAR 2023,1178
38,20.72,,Mouhamadou FALL,25 FEB 1992,FRA,2f1,,"Convention Center, Albuquerque, NM (USA) (i)",21 JAN 2023,1176
38,20.72,,Cheickna TRAORE,21 OCT 2000,USA,1f2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",11 MAR 2023,1176
40,20.74,,James BENSON,10 AUG 2000,USA,1f6,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1173
