Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,20.10,,Wallace SPEARMON,24 DEC 1984,USA,1,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1274
2,20.37,,Walter DIX,31 JAN 1986,USA,2,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1231
3,20.38,,Rodney MARTIN,22 DEC 1982,USA,3,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1229
4,20.39,,Xavier CARTER,08 DEC 1985,USA,2,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1228
5,20.40,,LaShawn MERRITT,27 JUN 1986,USA,1,,"Fayetteville, AR (USA) (i)",12 FEB 2005,1226
5,20.40,,Kerron CLEMENT,31 OCT 1985,USA,3,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1226
7,20.43,,Domenik PETERSON,12 DEC 1984,USA,4,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1221
8,20.52,,Omar BROWN,21 JUN 1982,JAM,5,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1207
9,20.53,,Tobias UNGER,10 JUL 1979,GER,1,,"Palacio de Deportes, Madrid (ESP) (i)",06 MAR 2005,1206
10,20.66,,Sebastian ERNST,11 OCT 1984,GER,1,,Chemnitz (GER) (i),25 FEB 2005,1185
11,20.68,,Kelly WILLIE,07 SEP 1982,USA,1h3,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1182
12,20.69,,Christopher LAMBERT,06 APR 1981,GBR,2,,"Palacio de Deportes, Madrid (ESP) (i)",06 MAR 2005,1181
13,20.73,,Joseph BATANGDON,29 JUL 1978,CMR,1,,Liévin (FRA) (i),20 FEB 2005,1175
13,20.73,,Kyle FARMER,15 APR 1983,USA,5,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1175
15,20.75,,Rubin WILLIAMS,09 JUL 1983,USA,3h2,,"Fayetteville, AR (USA) (i)",11 MAR 2005,1172
16,20.80,,Paul HESSION,27 JAN 1983,IRL,2h4,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1164
17,20.81,,Guus HOOGMOED,27 SEP 1981,NED,1h3,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1162
18,20.87,,Marcin URBAŚ,17 SEP 1976,POL,2,,Chemnitz (GER) (i),25 FEB 2005,1153
19,20.89,,Dmitri GLUSHCHENKO,17 FEB 1981,UKR,2sf3,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1150
