Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,20.39,,Ameer WEBB,19 MAR 1991,USA,1h2,,"Nampa, ID (USA) (i)",09 MAR 2012,1228
2,20.50,,Demetrius PINDER,13 FEB 1989,BAH,1f1,,"Albuquerque, NM (USA) (i)",03 FEB 2012,1210
3,20.58,,Lalonde GORDON,25 NOV 1988,TTO,1f1,,"Boston, MA (USA) (i)",28 JAN 2012,1198
3,20.58,,Gil ROBERTS,15 MAR 1989,USA,1f1,,"Albuquerque, NM (USA) (i)",10 FEB 2012,1198
5,20.60,,Maurice MITCHELL,22 DEC 1989,USA,1h3,,"Nampa, ID (USA) (i)",09 MAR 2012,1195
6,20.62,,Akheem GAUNTLETT,26 AUG 1990,JAM,1f1,,"Nampa, ID (USA) (i)",09 MAR 2012,1192
7,20.66,,Anaso JOBODWANA,30 JUL 1992,RSA,1h1,,"Nampa, ID (USA) (i)",09 MAR 2012,1185
8,20.77,,Kind BUTLER,08 APR 1989,USA,2h1,,"Nampa, ID (USA) (i)",09 MAR 2012,1169
8,20.77,,Horatio WILLIAMS,28 AUG 1989,USA,2h2,,"Nampa, ID (USA) (i)",09 MAR 2012,1169
10,20.79,,LaShawn BUTLER,03 FEB 1987,USA,1f1,,"Fayetteville, AR (USA) (i)",02 MAR 2012,1165
11,20.81,,Marquis Sean HOLSTON,10 JUL 1989,PUR,3h1,,"Nampa, ID (USA) (i)",09 MAR 2012,1162
12,20.82,,Yannick FONSAT,16 JUN 1988,FRA,1,,Aubiére (FRA) (i),26 FEB 2012,1161
13,20.85,,Marek NIIT,09 AUG 1987,EST,2f2,,"Fayetteville, AR (USA) (i)",02 MAR 2012,1156
13,20.85,,Johan WISSMAN,02 NOV 1982,SWE,,,Steinkjer (NOR) (i),04 MAR 2012,1156
15,20.89,,Andre WALSH,14 SEP 1989,JAM,1f3,,"Boston, MA (USA) (i)",04 MAR 2012,1150
16,20.90,,Kirk WILSON,27 MAY 1991,USA,1f1,,"Daytona Beach, FL (USA) (i)",18 FEB 2012,1149
17,20.92,,Robin EREWA,24 JUN 1991,GER,1f4,,Leverkusen (GER) (i),05 FEB 2012,1146
17,20.92,,Christophe LEMAITRE,11 JUN 1990,FRA,1f1,,Liévin (FRA) (i),14 FEB 2012,1146
19,20.93,,Tavaris TATE,21 DEC 1990,USA,1f3,,"New York, NY (USA) (i)",04 FEB 2012,1144
19,20.93,,Jeremy WARINER,31 JAN 1984,USA,2f1,,"Fayetteville, AR (USA) (i)",02 MAR 2012,1144
19,20.93,,Javon YOUNG,21 AUG 1990,USA,2h3,,"Nampa, ID (USA) (i)",09 MAR 2012,1144
22,20.94,,Aleixo Platini MENGA,29 SEP 1987,GER,1f2,,Karlsruhe (GER) (i),26 FEB 2012,1143
23,20.95,,Josh SCOTT,03 SEP 1985,USA,1f1,,"University Park, PA (USA) (i)",28 JAN 2012,1141
24,20.96,,Aaron RADDEN,24 JUN 1991,USA,2f3,,"Boston, MA (USA) (i)",04 MAR 2012,1140
25,20.98,,Daveon COLLINS,03 OCT 1992,USA,1f9,,"Nampa, ID (USA) (i)",01 DEC 2012,1137
26,20.99,,Aldrich BAILEY JR,06 FEB 1994,USA,1,,"Fayetteville, AR (USA) (i)",14 JAN 2012,1135
26,20.99,,Prezel HARDY,01 JUN 1992,USA,2f1,,"College Station, TX (USA) (i)",28 JAN 2012,1135
26,20.99,,Errol NOLAN,18 AUG 1991,USA,1h2,,"Birmingham, AL (USA) (i)",25 FEB 2012,1135
29,21.02,,Antoine ADAMS,31 AUG 1988,SKN,2f1,,Liévin (FRA) (i),14 FEB 2012,1130
29,21.02,,Sven KNIPPHALS,20 SEP 1985,GER,1h2,,Karlsruhe (GER) (i),26 FEB 2012,1130
31,21.04,,Ricco HALL,24 NOV 1992,USA,1h6,,"Lincoln, NE (USA) (i)",24 FEB 2012,1127
31,21.04,,Charles SILMON,04 JUL 1991,USA,1f2,,"Albuquerque, NM (USA) (i)",25 FEB 2012,1127
33,21.05,,Ramil GULIYEV,29 MAY 1990,TUR,3f1,,Liévin (FRA) (i),14 FEB 2012,1126
33,21.05,,Evan WHITE,27 OCT 1990,USA,2f3,,"Boston, MA (USA) (i)",25 FEB 2012,1126
35,21.07,,Zye BOEY,08 MAY 1989,USA,1f1,,"Bloomington, IN (USA) (i)",27 JAN 2012,1123
35,21.07,,Sebastian ERNST,11 OCT 1984,GER,4f1,,Liévin (FRA) (i),14 FEB 2012,1123
35,21.07,,Roman SMIRNOV,02 SEP 1984,RUS,1,,Moskva (RUS) (i),23 FEB 2012,1123
35,21.07,,Maximilian KESSLER,06 APR 1989,GER,1h3,,Karlsruhe (GER) (i),26 FEB 2012,1123
39,21.08,,Everett WALKER,03 OCT 1990,USA,1f1,,"College Station, TX (USA) (i)",25 FEB 2012,1121
40,21.09,,Rubin WILLIAMS,09 JUL 1983,USA,2f1,,"Albuquerque, NM (USA) (i)",10 FEB 2012,1120
40,21.09,,Joseph MORRIS,04 OCT 1989,USA,1f4,,"Fayetteville, AR (USA) (i)",02 MAR 2012,1120
40,21.09,,Keenan BROCK,01 JUN 1992,USA,1f4,,"Birmingham, AL (USA) (i)",03 MAR 2012,1120
43,21.10,,Max DYCE,25 APR 1991,USA,1f2,,"Albuquerque, NM (USA) (i)",10 FEB 2012,1118
43,21.10,,Michael BRYAN,09 JUN 1992,GER,2f1,,"College Station, TX (USA) (i)",25 FEB 2012,1118
43,21.10,,Pierre Alexis PESSONNEAUX,25 NOV 1987,FRA,2,,Aubiére (FRA) (i),26 FEB 2012,1118
46,21.11,,Tim ABEYIE,07 NOV 1982,GHA,1f5,,"Kirchberg, Luxembourg (LUX) (i)",14 JAN 2012,1117
47,21.12,,Torrin LAWRENCE,11 APR 1989,USA,1f1,,"Blacksburg, VA (USA) (i)",04 FEB 2012,1115
47,21.12,,Waymon STOREY,10 MAY 1992,USA,1f5,,"Fayetteville, AR (USA) (i)",11 FEB 2012,1115
47,21.12,,Randall DAMERON,10 OCT 1990,USA,2f1,,"Daytona Beach, FL (USA) (i)",18 FEB 2012,1115
50,21.13,,Nigel LEVINE,30 APR 1989,GBR,1f1,,Birmingham (GBR) (i),05 FEB 2012,1114
51,21.14,,Aliaksandr LINNIK,28 JAN 1991,BLR,2f5,,"Fayetteville, AR (USA) (i)",11 FEB 2012,1112
51,21.14,,Marcus ROWLAND,11 MAR 1990,USA,2f4,,"Birmingham, AL (USA) (i)",03 MAR 2012,1112
53,21.15,,Reggie DIXON,07 JUN 1988,USA,1f3,,"University Park, PA (USA) (i)",28 JAN 2012,1111
53,21.15,,Edward HADNOT,07 MAR 1992,USA,1h2,,"Nampa, ID (USA) (i)",24 FEB 2012,1111
55,21.16,,Chris BURROWS,15 MAR 1990,USA,1f3,,"Albuquerque, NM (USA) (i)",10 FEB 2012,1109
55,21.16,,Remontay MCCLAIN,21 SEP 1992,USA,1,,"Azusa, CA (USA) (i)",18 FEB 2012,1109
55,21.16,,Brycen SPRATLING,10 MAR 1992,USA,1f2,,"New York, NY (USA) (i)",19 FEB 2012,1109
58,21.17,,Daniel TALBOT,01 MAY 1991,GBR,1,,Glasgow (GBR) (i),28 JAN 2012,1108
58,21.17,,Jonathan JUIN,17 DEC 1989,HAI,1f3,,"Birmingham, AL (USA) (i)",03 MAR 2012,1108
60,21.18,,Michael LIGGINS,22 JAN 1987,USA,2f1,,"Albuquerque, NM (USA) (i)",27 JAN 2012,1106
60,21.18,,Kamil KRYŃSKI,12 MAY 1987,POL,1,,Spala (POL) (i),26 FEB 2012,1106
62,21.19,,Zwede HEWITT,10 JUN 1989,TTO,2h3,,"College Station, TX (USA) (i)",24 FEB 2012,1105
62,21.19,,Jean-Baptiste FORMET,12 DEC 1991,FRA,1h3,,Aubiére (FRA) (i),26 FEB 2012,1105
62,21.19,,Haichao KAO,15 JUL 1990,CHN,1f1,,Chengdu (CHN) (i),11 MAR 2012,1105
65,21.20,,Konstantin PETRYASHOV,16 DEC 1983,RUS,1f2,,Volgograd (RUS) (i),21 JAN 2012,1103
65,21.20,,Adam GEMILI,06 OCT 1993,GBR,1,,Birmingham (GBR) (i),26 FEB 2012,1103
67,21.22,,Rashad ROSS,,USA,2f3,,"Albuquerque, NM (USA) (i)",10 FEB 2012,1100
67,21.22,,Dwayne EXTOL,24 APR 1991,JAM,1f3,,"College Station, TX (USA) (i)",11 FEB 2012,1100
67,21.22,,Blake HERIOT,26 SEP 1991,USA,2h1,,"College Station, TX (USA) (i)",24 FEB 2012,1100
67,21.22,,Justin AUSTIN,10 AUG 1989,USA,1h3,,"Lincoln, NE (USA) (i)",24 FEB 2012,1100
67,21.22,,Michael DEHAVEN,16 MAY 1989,USA,2f3,,"Birmingham, AL (USA) (i)",03 MAR 2012,1100
67,21.22,,Arman Gino HALL,12 FEB 1994,USA,2,,"New York, NY (USA) (i)",11 MAR 2012,1100
73,21.23,,Pierre VINCENT,20 FEB 1992,FRA,1f1,,Eaubonne (FRA) (i),19 FEB 2012,1099
74,21.24,,Jonathan ÅSTRAND,09 SEP 1985,FIN,1f2,,Steinkjer (NOR) (i),11 FEB 2012,1098
75,21.25,,Zhenye XIE,17 AUG 1993,CHN,1f2,,"College Station, TX (USA) (i)",14 JAN 2012,1096
75,21.25,,Ricky BABINEAUX,14 DEC 1990,USA,1f2,,"College Station, TX (USA) (i)",14 JAN 2012,1096
75,21.25,,Tory WOMACK,17 MAY 1990,USA,1f1,,"New York, NY (USA) (i)",04 FEB 2012,1096
75,21.25,,Pierre CHALUS,10 MAY 1993,FRA,1f1,,Eaubonne (FRA) (i),04 FEB 2012,1096
75,21.25,,Isiah YOUNG,05 JAN 1990,USA,1f4,,"Fayetteville, AR (USA) (i)",11 FEB 2012,1096
