Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,20.21,,Erriyon KNIGHTON,29 JAN 2004,USA,1f1,,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1256
1,20.21,,Terrence JONES,08 NOV 2002,BAH,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1256
3,20.29,,Tapiwanashe MAKARAWU,14 AUG 2000,ZIM,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",13 JAN 2024,1243
3,20.29,,Wanya MCCOY,29 MAR 2003,BAH,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1243
5,20.30,,Cheickna TRAORE,21 OCT 2000,CIV,1f1,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1242
6,20.31,,Robert GREGORY,12 DEC 2001,USA,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1240
7,20.34,,Tarsis Gracious OROGOT,24 NOV 2002,UGA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1235
8,20.41,,Shaun MASWANGANYI,01 FEB 2001,RSA,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1224
9,20.42,,Kennedy LIGHTNER,2000,USA,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",20 JAN 2024,1223
9,20.42,,Demar FRANCIS,25 JAN 2001,JAM,1h2,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1223
11,20.49,,Lance LANG,01 FEB 2001,USA,1h2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1212
12,20.51,,Ryan ZEZE,29 JAN 1998,FRA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",26 JAN 2024,1209
13,20.54,,Cameron MILLER,13 SEP 2000,USA,1h1,,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1204
14,20.56,,Laurenz COLBERT,25 JUN 2003,USA,1h5,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1201
