Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
58,4:39.09,Lou TROIS,12 MAR 1999,FRA,6,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1054
59,4:39.51,Kileigh KANE,12 DEC 2000,USA,4,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2023,1051
60,4:39.67,Kyla JACOBS,14 OCT 1994,RSA,2,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1050
61,4:39.77,Sivan AUERBACH,02 APR 2000,ISR,2f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1050
62,4:39.89,Billah JEPKIRUI,,KEN,7f9,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1049
63,4:39.91,Mary Ellen EUDALY,,USA,3f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1049
64,4:39.93,Kayley DELAY,,USA,6f6,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1048
64,4:39.93,Kaylee MITCHELL,,USA,8f9,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1048
66,4:39.96,Holly MANNING,08 NOV 1996,NZL,2,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1048
67,4:40.26,Sarah ECKEL,27 MAY 1999,AUS,9f9,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1046
67,4:40.26,Rachel MCARTHUR,04 AUG 1999,USA,7,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1046
69,4:40.31,Riley STEWART,,USA,4f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1046
70,4:40.41,Lucy JENKS,,USA,5f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1045
71,4:40.56,Eleonora CURTABBI,27 MAR 1997,ITA,1f1,,"GVSU Kelly Family Sports Cente, Allendale, MI (USA)",10 FEB 2023,1044
72,4:40.94,Annasophia KELLER,,USA,7,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1041
73,4:41.03,Nikita MOORE,18 OCT 2002,AUS,1f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1041
74,4:41.10,Anne Gine LØVNES,14 MAR 2003,NOR,4f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1040
74,4:41.10,Linda PEREZ,,USA,1f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1040
76,4:41.33,Charlotte BELL,,USA,1f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1039
77,4:41.45,Claire MCCUNE,,USA,8,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1038
78,4:41.66,Layla ALMASRI,26 JUN 1999,PLE,9,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1036
79,4:41.92,Natalie CIZMAS,20 APR 1996,USA,10,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1035
80,4:41.93,Samantha TRAN,,USA,8,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1035
80,4:41.93,Samantha HUMPHRIES,,USA,2f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1035
82,4:41.98,Judi JONES,,USA,10f9,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1034
83,4:42.08,Maëlle PORCHER,26 MAY 2002,FRA,2f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1034
84,4:42.19,Leah STEPHENS,,USA,3f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1033
85,4:42.22,Bryn MORLEY,,USA,2f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1033
86,4:42.45,Aziza AYOUB,01 NOV 1998,PUR,11,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1031
87,4:42.46,Rebekah GREENE,26 DEC 1993,NZL,1,,"Aorangi Stadium, Timaru (NZL)",07 JAN 2023,1031
88,4:42.49,Nia AKINS,07 JUL 1998,USA,4,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1031
89,4:42.52,Claire YERBY,07 JAN 2002,USA,1f2,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1030
90,4:42.60,Anna JUUL,18 NOV 1998,DEN,1h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1030
91,4:42.63,Casey MONOSZLAY,,USA,3f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1030
92,4:42.71,Chloe FOERSTER,21 SEP 2003,USA,5f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1029
92,4:42.71,Olivia HOWELL,2001,USA,2h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1029
94,4:42.82,Olivia COOPER,2001,CAN,3f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1028
95,4:42.84,Rayna STANZIANO,,USA,4f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1028
96,4:42.87,Gwynn GEORGE,,USA,6f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1028
97,4:42.90,Stella KERMES,,USA,4f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1028
98,4:42.92,Sara VAN DYKE,,USA,4f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1028
99,4:42.94,Carmie PRINSLOO,31 JAN 2002,RSA,6f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1028
100,4:43.15,Kaiya ROBERTSON,,USA,5f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1026
101,4:43.17,Samree DISHON,,ETH,7f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1026
102,4:43.37,Paityn NOE,,USA,5f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1025
103,4:43.38,Claire YERBY,07 JAN 2002,USA,1f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1025
104,4:43.39,Alycia BUTTERWORTH,01 OCT 1992,CAN,7f6,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1024
104,4:43.39,Samantha TRAN,,USA,5,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2023,1024
106,4:43.42,Tillie HOLLYER,06 JUN 2002,NZL,3,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1024
107,4:43.51,Madison MOONEY,21 MAR 2000,USA,3h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1024
108,4:43.54,Gia NAPOLEON,01 OCT 2000,USA,4h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1023
108,4:43.54,Mia BERGMAN,,USA,5f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1023
110,4:43.55,Kayla WINDEMULLER,01 AUG 2000,USA,9,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1023
111,4:43.67,Allison INCE,,USA,6f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1023
112,4:43.75,Ally RYAN,29 JUL 1999,USA,2f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1022
113,4:43.87,Ashley JOHNSON,,USA,1f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1021
114,4:43.96,Melissa BERRY,,USA,3f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1021
115,4:44.17,Sydney THORVALDSON,07 MAR 2003,USA,6f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1019
116,4:44.33,Madey DICKSON,,USA,1f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1018
117,4:44.35,Klaudia O'MALLEY,,USA,10,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1018
118,4:44.47,Abrielle JIRELE,,USA,7f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1017
119,4:44.53,Alycia BUTTERWORTH,01 OCT 1992,CAN,8f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1017
120,4:44.59,Abby CHEESEMAN,,USA,7f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1016
121,4:44.67,Ellie LEATHER,09 DEC 1998,GBR,12,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1016
122,4:44.68,Nicole LOUW,26 JUL 2001,RSA,2f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1016
123,4:44.78,Katie MACKEY,12 NOV 1987,USA,8f6,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1015
124,4:44.80,Claire MCCUNE,,USA,2f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1015
125,4:44.87,Kaiya ROBERTSON,,USA,3f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1014
126,4:45.06,Daniella SANTOS,,USA,1f1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1013
126,4:45.06,Billie HATCH,26 MAR 1999,USA,9f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1013
128,4:45.16,Misaki SHITAMORI,04 AUG 2005,JPN,2,,"National Stadium, Tokyo (JPN)",22 APR 2023,1012
129,4:45.17,Olivia BOROWIAK,,USA,2f1,,"GVSU Kelly Family Sports Cente, Allendale, MI (USA)",10 FEB 2023,1012
130,4:45.21,Heidi DEMEO,17 FEB 2000,AUS,3f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1012
131,4:45.23,Ella BARAN,,USA,2,,"Colorado-Indoor Practice Facility, Boulder, CO (USA)",27 JAN 2023,1012
132,4:45.38,Ella NELSON,,USA,4f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1011
133,4:45.62,Olivia CIESLAK,,USA,8f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1009
134,4:45.65,Anna COFFIN,,USA,5h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1009
135,4:45.67,Madison MOONEY,21 MAR 2000,USA,6,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2023,1009
136,4:45.87,Tillie HOLLYER,06 JUN 2002,NZL,2,,"Aorangi Stadium, Timaru (NZL)",07 JAN 2023,1007
137,4:45.90,Anneke GROGAN,27 AUG 1996,NZL,4,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1007
137,4:45.90,Anna COFFIN,,USA,7,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2023,1007
139,4:45.93,Jennifer ERICKSON,,CAN,4f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1007
140,4:45.94,Olivia MILLEN,,USA,6h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1007
141,4:45.98,Klara DESS,16 MAR 2000,AUS,8f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1007
142,4:46.05,Ella BYERS,,USA,9f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1006
143,4:46.16,Emily CARTER,,USA,4f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1005
144,4:46.17,Guinn LILY,,USA,1,,"Icahn Stadium, New York, NY (USA)",19 MAY 2023,1005
145,4:46.26,Carmen ALDER CAISALITIN,03 MAR 2003,ECU,7f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1005
146,4:46.29,Gia NAPOLEON,01 OCT 2000,USA,8,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2023,1004
147,4:46.32,Ryley FICK,,USA,1f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1004
148,4:46.64,Alaine STONE BOGGS,,USA,2f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1002
149,4:46.66,Phoebe MCCOWAN,,USA,5f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1002
150,4:46.71,Katja PATTIS,21 MAY 2002,ITA,3f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1002
151,4:46.77,Berlyn SCHUTZ,,USA,1f2,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1001
152,4:46.80,Holly MANNING,08 NOV 1996,NZL,3,,"Aorangi Stadium, Timaru (NZL)",07 JAN 2023,1001
153,4:46.86,Nicole HUMPHRIES,,USA,9f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1001
154,4:47.07,Courtney KLATT,,USA,2f2,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,999
155,4:47.09,Madi MOFFITT,,USA,1f1,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,999
156,4:47.16,Brigid DENNEHY,23 AUG 1994,NZL,5,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,999
157,4:47.21,Laura TABORDA,01 JAN 1999,POR,6f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,998
158,4:47.29,Aubrey FRENTHEWAY,,USA,3f2,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,998
159,4:47.31,Melissa TANAKA,,USA,8f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,998
160,4:47.55,Jessica KAIN,,USA,5f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,996
161,4:47.70,Alaine STONE BOGGS,,USA,4f2,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,995
162,4:47.76,Gracelyn LARKIN,2001,CAN,10f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,994
162,4:47.76,Gioana LOPIZZO,,USA,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",14 APR 2023,994
164,4:47.77,Greta KARINAUSKAITĖ,11 FEB 2001,LTU,6f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,994
165,4:47.84,Emma BENNETT,,USA,1,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,994
166,4:47.87,Heidi NIELSON,22 MAY 2003,USA,10f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,994
167,4:47.95,Zariel MACCHIA,14 MAY 2006,USA,2,,"Icahn Stadium, New York, NY (USA)",19 MAY 2023,993
168,4:47.97,Alex BARBOUR,01 MAR 1999,GBR,6f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,993
168,4:47.97,Samantha SAENZ,,USA,11,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,993
170,4:48.16,Rosa TWYFORD,27 MAY 2002,NZL,4,,"Aorangi Stadium, Timaru (NZL)",07 JAN 2023,992
171,4:48.19,Courtney KLATT,,USA,2f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,992
172,4:48.21,Hannah RIGGINS,,USA,3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",14 APR 2023,991
173,4:48.28,Alex BARBOUR,01 MAR 1999,GBR,4f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,991
174,4:48.29,Katelyn WINTON,,USA,7h2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,991
175,4:48.34,Ella JOHNS,,USA,10f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,991
176,4:48.41,Piper GAY,29 AUG 2008,AUS,1f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,990
177,4:48.48,Andrea KUHN,,USA,2f1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,990
177,4:48.48,Mei OKAZAKI,22 MAR 2007,JPN,3,,"National Stadium, Tokyo (JPN)",22 APR 2023,990
179,4:48.49,Maddie DALTON,,USA,9,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2023,989
180,4:48.53,Melissa BERRY,,USA,3f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,989
181,4:48.61,Rahel BRÖMMEL,29 JUL 2002,GER,7f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,989
182,4:48.64,Sophia NORDENHOLZ,,USA,11f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,988
183,4:48.69,Rylee BLADE,,USA,4,,"Hilmer Lodge Stadium, Walnut, CA (USA)",14 APR 2023,988
184,4:48.82,Leah STEPHENS,,USA,3,,"Icahn Stadium, New York, NY (USA)",19 MAY 2023,987
185,4:48.98,Audrey SUAREZ,,USA,5f2,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,986
186,4:49.00,Katerina SHUBLE,,USA,3f1,,"GVSU Kelly Family Sports Cente, Allendale, MI (USA)",10 FEB 2023,986
187,4:49.07,Boh RITCHIE,08 FEB 2007,NZL,1,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,986
188,4:49.20,Mica RIVERA,,USA,5f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,985
189,4:49.32,Josie BAKER,,USA,2f2,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,984
190,4:49.36,Angelina NAPOLEON,,USA,1,,"Franklin Field, Philadelphia, PA (USA)",28 APR 2023,984
191,4:49.48,Kileigh KANE,12 DEC 2000,USA,1h3,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,983
192,4:49.58,Adrienne BUETTNER-CABLE,,USA,1,,"Drake Stadium, Des Moines, IA (USA)",28 APR 2023,982
193,4:49.65,Tatiana CORNEJO,,USA,4f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,982
194,4:49.66,Halle HILL,,USA,3f1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,982
194,4:49.66,Misty DIAZ,,USA,7f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,982
196,4:49.68,Lauren BETTENCOURT,,USA,7f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,981
197,4:49.70,Katelyn MITCHEM,,USA,3,,"Colorado-Indoor Practice Facility, Boulder, CO (USA)",27 JAN 2023,981
198,4:49.71,Anna VESS,,USA,13,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,981
199,4:49.73,Sarah FORSYTH,2004,USA,4f1,,"GVSU Kelly Family Sports Cente, Allendale, MI (USA)",10 FEB 2023,981
200,4:49.74,Abby JENSEN,,USA,6f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,981
201,4:49.77,Julia FLYNN,,USA,2f1,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,981
202,4:49.86,Emma FERGUSON,2004,NZL,2,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,980
202,4:49.86,Gracie HYDE,,USA,11f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,980
202,4:49.86,Samantha TRAN,,USA,2h3,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,980
205,4:49.90,Grace COPELAND,11 OCT 2000,GBR,5f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,980
206,4:49.91,Christina GEISLER,,USA,5f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,980
206,4:49.91,Paityn NOE,,USA,2,,"Drake Stadium, Des Moines, IA (USA)",28 APR 2023,980
208,4:49.92,Tatiana CORNEJO,,USA,8f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,980
