Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
45,4:35.5h,Alisha WILLIAMS,05 FEB 1982,USA,13,,"Concord, MA (USA)",04 JUN 2015,1080
46,4:35.56,Lennie WAITE,04 FEB 1986,GBR,6,,Dublin (IRL),24 JUL 2015,1079
47,4:36.5h,Nicole BUSH,04 APR 1986,USA,14,,"Concord, MA (USA)",04 JUN 2015,1073
48,4:37.12,Brittany MCGOWAN,24 APR 1991,AUS,7,,Dublin (IRL),24 JUL 2015,1068
49,4:37.46,Sheila REID,02 AUG 1989,CAN,2,,"Philadelphia, PA (USA)",25 APR 2015,1066
50,4:37.77,Cory Ann MCGEE,29 MAY 1992,USA,3,,"Portland, OR (USA)",08 AUG 2015,1064
51,4:37.91,Christina ARAGON,17 JUN 1997,USA,1,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1063
52,4:38.13,Gemma KERSEY,06 FEB 1992,GBR,8,,Dublin (IRL),24 JUL 2015,1061
53,4:38.37,Julia COOKE,09 SEP 1988,GBR,1,,Cardiff (GBR),29 JUL 2015,1059
54,4:38.59,Ryen FRAZIER,14 FEB 1997,USA,2,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1058
55,4:38.6h,Anne BECK,08 NOV 1987,USA,15,,"Concord, MA (USA)",04 JUN 2015,1058
56,4:38.87,Laura NAGEL,11 FEB 1992,NZL,6,,"Huntington, NY (USA)",09 SEP 2015,1056
57,4:39.05,Rebecca TRACY,20 FEB 1991,USA,1,,"Nashville, TN (USA)",06 JUN 2015,1055
58,4:39.66,Lennie WAITE,04 FEB 1986,GBR,7,,"Huntington, NY (USA)",09 SEP 2015,1050
59,4:39.68,Emily LIPARI,19 NOV 1992,USA,3,,"Philadelphia, PA (USA)",25 APR 2015,1050
60,4:39.70,Christy CAZZOLA,18 JUN 1985,USA,5,,"Raleigh, NC (USA)",07 AUG 2015,1050
61,4:39.84,Ryen FRAZIER,14 FEB 1997,USA,1,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1049
62,4:39.88,Blanca FERNÁNDEZ,01 APR 1992,ESP,4,,"Philadelphia, PA (USA)",25 APR 2015,1049
62,4:39.88,Danielle JONES,21 AUG 1996,USA,2,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1049
64,4:40.1h,Amber SCHULTZ,27 DEC 1990,USA,16,,"Concord, MA (USA)",04 JUN 2015,1047
65,4:40.25,Amanda GEHRICH,29 SEP 1997,USA,3,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1046
66,4:40.30,Rosa FLANAGAN,28 FEB 1996,NZL,1,,Wanganui (NZL),20 JAN 2015,1046
67,4:40.58,Molly RENFER,22 AUG 1993,SUI,5,,"Philadelphia, PA (USA)",25 APR 2015,1044
68,4:40.75,Christina ARAGON,17 JUN 1997,USA,3,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1043
69,4:40.92,Katie RAINSBERGER,18 AUG 1998,USA,4,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1042
70,4:40.95,Kerry O’FLAHERTY,15 JUL 1981,IRL,9,,Dublin (IRL),24 JUL 2015,1041
71,4:41.06,Emily LIPARI,19 NOV 1992,USA,4,,"West Chester, PA (USA)",13 AUG 2015,1041
72,4:41.10,Jordyn COLTER,21 MAY 1997,USA,4,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1040
73,4:41.11,Lauren GREGORY,25 JUL 1999,USA,5,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1040
73,4:41.11,Kendra POMFRET,1991,CAN,10,,Dublin (IRL),24 JUL 2015,1040
75,4:41.31,Julia HEYMACH,20 NOV 1998,USA,5,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1039
75,4:41.31,Hannah FIELDS,04 FEB 1993,USA,4,,"Portland, OR (USA)",08 AUG 2015,1039
77,4:41.35,Danielle JONES,21 AUG 1996,USA,6,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1039
78,4:41.66,Ella DONAGHU,13 APR 1998,USA,6,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1036
79,4:42.02,Megan MANSY,27 MAR 1994,USA,2,,"Nashville, TN (USA)",06 JUN 2015,1034
80,4:42.16,Stephanie JENKS,17 AUG 1997,USA,7,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1033
81,4:42.52,Catherine MILLER,20 APR 2000,AUS,1f1,,Wollongong (AUS),17 JAN 2015,1030
82,4:42.74,Kelsey DUERKSEN,05 NOV 1989,USA,3,,"Nashville, TN (USA)",06 JUN 2015,1029
82,4:42.74,Brittany MCGOWAN,24 APR 1991,AUS,1,,Sydney (AUS),17 DEC 2015,1029
84,4:43.07,Ella DONAGHU,13 APR 1998,USA,1,,"Shoreline, WA (USA)",20 JUN 2015,1027
85,4:43.18,Allie SCHADLER,07 JUL 1999,USA,8,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1026
86,4:43.24,Kelsey DUERKSEN,05 NOV 1989,USA,6,,"Philadelphia, PA (USA)",25 APR 2015,1025
87,4:43.40,Ellie STAKER,11 MAY 1992,USA,1f1,,"Daytona Beach, FL (USA)",17 JAN 2015,1024
88,4:43.45,Destiny COLLINS,08 APR 1998,USA,7,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1024
89,4:43.5h,Coreena VAN DER KLOOSTER,16 JAN 1989,AUS,1f1,,Melbourne (AUS),17 FEB 2015,1024
90,4:43.56,Mel LAWRENCE,29 AUG 1989,USA,5,,"Portland, OR (USA)",08 AUG 2015,1023
91,4:43.98,Katie RAINSBERGER,18 AUG 1998,USA,2,,"Shoreline, WA (USA)",20 JUN 2015,1020
91,4:43.98,Bridey DELANEY,16 JUL 1989,AUS,2,,Sydney (AUS),17 DEC 2015,1020
93,4:44.15,Molly MCNAMARA,12 DEC 1992,USA,7,,"Philadelphia, PA (USA)",25 APR 2015,1019
94,4:44.30,Katie RAINSBERGER,18 AUG 1998,USA,9,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1018
95,4:44.4h,Maddison CAULFIELD,14 SEP 1999,AUS,2f1,,Melbourne (AUS),17 FEB 2015,1017
96,4:44.65,Devin CLARK,10 JUN 1997,USA,10,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1016
97,4:44.94,Yolanda NGARAMBE,14 SEP 1991,SWE,4,,"Nashville, TN (USA)",06 JUN 2015,1014
98,4:44.99,Jessica HULL,22 OCT 1996,AUS,2f1,,Wollongong (AUS),17 JAN 2015,1013
99,4:45.01,Jennifer HALL,07 JUL 1988,USA,5,,"Nashville, TN (USA)",06 JUN 2015,1013
100,4:45.15,Hannah LONG,04 APR 1997,USA,8,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1012
101,4:45.23,Ryen FRAZIER,14 FEB 1997,USA,1f2,,"Greensboro, NC (USA)",21 JUN 2015,1012
102,4:45.24,Jordyn COLTER,21 MAY 1997,USA,1,,"Arcadia, CA (USA)",11 APR 2015,1012
103,4:45.60,Charlotte BROWNING,08 OCT 1987,GBR,8,,"Huntington, NY (USA)",09 SEP 2015,1009
104,4:45.61,Brighie LEACH,,USA,3,,"Shoreline, WA (USA)",20 JUN 2015,1009
105,4:45.68,Sonja FRIEND-UHL,22 MAR 1971,USA,6,,"Nashville, TN (USA)",06 JUN 2015,1009
106,4:45.86,Rolanda BELL,27 OCT 1987,PAN,8,,"Philadelphia, PA (USA)",25 APR 2015,1007
107,4:45.94,Madison GRANGER,,USA,1,,"Durham, NC (USA)",11 APR 2015,1007
108,4:46.17,Danielle JONES,21 AUG 1996,USA,1,,"Chandler, AZ (USA)",21 MAR 2015,1005
109,4:46.29,Leah ROSENFELD,28 JUL 1988,USA,7,,"Nashville, TN (USA)",06 JUN 2015,1004
110,4:46.33,Emily LIPARI,19 NOV 1992,USA,6,,"Raleigh, NC (USA)",07 AUG 2015,1004
111,4:46.49,Haley MEIER,06 DEC 1994,USA,9,,"Philadelphia, PA (USA)",25 APR 2015,1003
112,4:46.59,Devin CLARK,10 JUN 1997,USA,4,,"Shoreline, WA (USA)",20 JUN 2015,1002
113,4:47.29,Viktoriya VORONKO,15 MAY 1991,RUS,7,,"Raleigh, NC (USA)",07 AUG 2015,998
114,4:47.66,Amanda GEHRICH,29 SEP 1997,USA,2,,"Arcadia, CA (USA)",11 APR 2015,995
115,4:47.82,Stephanie JENKS,17 AUG 1997,USA,1f2,,St. Louis (USA),04 JUN 2015,994
116,4:47.85,Katie RAINSBERGER,18 AUG 1998,USA,3,,"Arcadia, CA (USA)",11 APR 2015,994
117,4:47.92,Ryen FRAZIER,14 FEB 1997,USA,1,,"Chapel Hill, NC (USA)",21 MAR 2015,993
117,4:47.92,Andie COZZARELLI,14 AUG 1990,USA,8,,"Raleigh, NC (USA)",07 AUG 2015,993
119,4:48.29,Annie FULLER,14 NOV 1997,USA,5,,"Shoreline, WA (USA)",20 JUN 2015,991
120,4:48.32,Annie HILL,30 SEP 1999,USA,6,,"Shoreline, WA (USA)",20 JUN 2015,991
121,4:48.46,Holly CAMPBELL,27 JUN 1997,AUS,3,,Sydney (AUS),17 DEC 2015,990
122,4:48.65,Rachel MCARTHUR,04 AUG 1999,USA,1,,"Orlando, FL (USA)",23 MAY 2015,988
123,4:48.85,Lauren GREGORY,25 JUL 1999,USA,4,,"Arcadia, CA (USA)",11 APR 2015,987
124,4:48.95,Rylee BOWEN,25 JUL 1999,USA,7,,"Shoreline, WA (USA)",20 JUN 2015,986
125,4:49.03,Clare PEABODY,,USA,1f1,,"Providence, RI (USA)",25 APR 2015,986
126,4:49.04,Hannah LONG,04 APR 1997,USA,8,,"Shoreline, WA (USA)",20 JUN 2015,986
127,4:49.23,Marissa WILLIAMS,13 SEP 1997,USA,5,,"Arcadia, CA (USA)",11 APR 2015,984
128,4:49.27,Ariel KEKLAK,03 MAR 1998,USA,1f1,,"Greensboro, NC (USA)",21 JUN 2015,984
129,4:49.37,Allie SCHADLER,07 JUL 1999,USA,2f2,,"Greensboro, NC (USA)",21 JUN 2015,984
130,4:49.45,Allie SCHADLER,07 JUL 1999,USA,6,,"Arcadia, CA (USA)",11 APR 2015,983
131,4:49.46,Gabriela ELENO,17 FEB 1989,MEX,1f1,,"San Francisco, CA (USA)",04 APR 2015,983
132,4:49.52,Lauren GREGORY,25 JUL 1999,USA,2,,"Orlando, FL (USA)",23 MAY 2015,983
133,4:49.54,Stephanie JENKS,17 AUG 1997,USA,9,,"Shoreline, WA (USA)",20 JUN 2015,982
134,4:50.1h,Claudia VERSTRATEN,29 NOV 1996,AUS,3f1,,Melbourne (AUS),17 FEB 2015,979
135,4:50.30,Bianca MARTIN,,USA,8,,"Nashville, TN (USA)",06 JUN 2015,977
136,4:50.78,Tabor SCHOLL,04 FEB 1997,USA,1,,"Portland, OR (USA)",13 JUN 2015,974
137,4:51.07,Rachel SCHILKOWSKY,15 APR 1992,USA,2f1,,"Providence, RI (USA)",25 APR 2015,972
138,4:51.21,Morgan ILSE,,USA,1,,"Nashville, TN (USA)",06 JUN 2015,971
139,4:51.24,Rebecca FRIDAY,07 MAY 1991,USA,9,,"Nashville, TN (USA)",06 JUN 2015,971
140,4:51.29,Jesselea CARLIN,13 OCT 1986,USA,10,,"Philadelphia, PA (USA)",25 APR 2015,971
141,4:51.44,Briana GESS,06 AUG 1998,USA,3f2,,"Greensboro, NC (USA)",21 JUN 2015,970
142,4:51.47,Stephanie JENKS,17 AUG 1997,USA,9,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,969
143,4:51.49,Nicky AKANDE,10 JUL 1992,NGR,11,,"Philadelphia, PA (USA)",25 APR 2015,969
144,4:51.54,Haley MEIER,06 DEC 1994,USA,2,,"Durham, NC (USA)",11 APR 2015,969
145,4:51.82,Brenna PELOQUIN,,USA,2,,"Portland, OR (USA)",13 JUN 2015,967
146,4:51.93,Rachel MCARTHUR,04 AUG 1999,USA,1,,"Richmond, VA (USA)",09 MAY 2015,966
147,4:51.99,Nicole HUTCHINSON,17 JUN 1997,CAN,7,,"Arcadia, CA (USA)",11 APR 2015,966
148,4:52.25,Megan REMPEL,19 JUL 1996,CAN,3,,"Durham, NC (USA)",11 APR 2015,964
149,4:52.34,Katie RAINSBERGER,18 AUG 1998,USA,2,,"Chandler, AZ (USA)",21 MAR 2015,964
149,4:52.34,Lydia DAVENPORT,,USA,3f1,,"Providence, RI (USA)",25 APR 2015,964
151,4:52.39,Sarah PEASE,09 NOV 1987,USA,9,,"Raleigh, NC (USA)",07 AUG 2015,963
152,4:52.50,Gabrielle JENNINGS,15 SEP 1998,USA,2,,"Nashville, TN (USA)",06 JUN 2015,962
153,4:52.51,Malia ELLINGTON,06 MAY 1997,USA,10,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,962
154,4:52.56,Madeleine BERKSON,26 MAR 1996,USA,12,,"Philadelphia, PA (USA)",25 APR 2015,962
155,4:52.62,Bryn MORLEY,,USA,10,,"Shoreline, WA (USA)",20 JUN 2015,962
156,4:52.68,Hannah MEIER,06 DEC 1994,USA,4,,"Durham, NC (USA)",11 APR 2015,961
157,4:52.82,Katherine CAMP,06 FEB 1992,NZL,2,,Wanganui (NZL),20 JAN 2015,960
157,4:52.82,Anna WEST,13 JUL 1998,USA,2f2,,St. Louis (USA),04 JUN 2015,960
159,4:52.86,Bryn MORLEY,,USA,3,,"Chandler, AZ (USA)",21 MAR 2015,960
160,4:52.9h,Erin KOCH,,USA,17,,"Concord, MA (USA)",04 JUN 2015,960
161,4:53.08,Destiny COLLINS,08 APR 1998,USA,8,,"Arcadia, CA (USA)",11 APR 2015,959
162,4:53.23,Emily ROUGHAN,30 OCT 1993,NZL,3,,Wanganui (NZL),20 JAN 2015,958
162,4:53.23,Molly KEATING,13 AUG 1994,USA,4f1,,"Providence, RI (USA)",25 APR 2015,958
162,4:53.23,Beth CROFT,09 JUL 1997,AUS,4,,Sydney (AUS),17 DEC 2015,958
165,4:53.36,Madie BOREMAN,10 JUL 1998,USA,3,,"Orlando, FL (USA)",23 MAY 2015,957
166,4:53.42,Ariel KEKLAK,03 MAR 1998,USA,1f2,,"Lowell, MA (USA)",30 MAY 2015,956
167,4:53.46,Cailie LOGUE,04 JAN 1999,USA,3f2,,St. Louis (USA),04 JUN 2015,956
168,4:53.60,Maegan DOODY,23 MAR 1998,USA,4f2,,"Greensboro, NC (USA)",21 JUN 2015,955
169,4:53.74,Annie HILL,30 SEP 1999,USA,4,,"Chandler, AZ (USA)",21 MAR 2015,954
170,4:53.75,Malia ELLINGTON,06 MAY 1997,USA,1,,"Raleigh, NC (USA)",27 MAR 2015,954
170,4:53.75,Christina ARAGON,17 JUN 1997,USA,1f1,,"Palo Alto, CA (USA)",04 APR 2015,954
170,4:53.75,Bryn MORLEY,,USA,9,,"Arcadia, CA (USA)",11 APR 2015,954
173,4:53.76,Georgia WINKCUP,09 MAY 1997,AUS,3f1,,Wollongong (AUS),17 JAN 2015,954
174,4:53.82,Ariel KEKLAK,03 MAR 1998,USA,1f2,,"Fitchburg, MA (USA)",06 JUN 2015,954
175,4:53.96,Yoyo BARNSLEY,15 JUN 1999,GBR,1,,Oxford (GBR),18 JUL 2015,953
176,4:54.11,Kashley CARTER,14 APR 1997,USA,10,,"Arcadia, CA (USA)",11 APR 2015,952
177,4:54.27,Kaleigh HUGHES,,USA,2f1,,"Greensboro, NC (USA)",21 JUN 2015,951
177,4:54.27,Mady CLAHANE,,USA,5f2,,"Greensboro, NC (USA)",21 JUN 2015,951
179,4:54.35,Anna ROHRER,24 FEB 1997,USA,11,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,950
180,4:54.38,Malia ELLINGTON,06 MAY 1997,USA,1,,"Philadelphia, PA (USA)",23 APR 2015,950
181,4:54.46,Keely SMALL,09 JUN 2001,AUS,5,,Sydney (AUS),17 DEC 2015,949
182,4:54.52,Marissa WILLIAMS,13 SEP 1997,USA,1,,"Walnut, CA (USA)",17 APR 2015,949
183,4:54.78,Lexi REED,,USA,4f2,,St. Louis (USA),04 JUN 2015,947
183,4:54.78,Rebecca STORY,12 OCT 1999,USA,3,,"Nashville, TN (USA)",06 JUN 2015,947
185,4:54.79,Alyssa SNYDER,,USA,4,,"Orlando, FL (USA)",23 MAY 2015,947
185,4:54.79,Libby DAVIDSON,28 MAY 1999,USA,3f1,,"Greensboro, NC (USA)",21 JUN 2015,947
187,4:54.88,Jessica WATYCHOWICZ,27 FEB 1991,USA,1,,"Chicago, IL (USA)",05 JUN 2015,947
188,4:54.89,Samantha KING,1998,AUS,4f1,,Wollongong (AUS),17 JAN 2015,947
188,4:54.89,Kaleigh HUGHES,,USA,2f2,,"Lowell, MA (USA)",30 MAY 2015,947
190,4:54.96,Riley BOWEN,,USA,2,,"Walnut, CA (USA)",17 APR 2015,946
191,4:54.98,Sage HURTA,23 JUN 1998,USA,2,,"Philadelphia, PA (USA)",23 APR 2015,946
192,4:54.99,Camille DAVRE,24 DEC 1998,USA,4f1,,"Greensboro, NC (USA)",21 JUN 2015,946
193,4:55.11,Hannah BELL,,USA,2f1,,"San Francisco, CA (USA)",04 APR 2015,945
194,4:55.22,Georgia TUCKFIELD,24 DEC 1996,GBR,2,,Cardiff (GBR),29 JUL 2015,944
195,4:55.23,Amanda GEHRICH,29 SEP 1997,USA,1,,"Azusa, CA (USA)",28 MAR 2015,944
196,4:55.43,Tina HARRIS,04 DEC 1982,NZL,4,,Wanganui (NZL),20 JAN 2015,943
197,4:55.46,Ann CAMPBELL,,USA,5f2,,St. Louis (USA),04 JUN 2015,943
198,4:55.51,Aynslee VAN GRAAN,15 DEC 1995,RSA,1f1,,"Myrtle Beach, SC (USA)",21 MAR 2015,942
199,4:55.52,Lucy BILES,08 AUG 1997,USA,1,,"New York, NY (USA)",18 APR 2015,942
200,4:55.70,Eliza REGO,,USA,2,,"New York, NY (USA)",18 APR 2015,941
200,4:55.70,Amanda COTTER,,USA,10,,"Nashville, TN (USA)",06 JUN 2015,941
202,4:55.89,Letitia SAAYMAN,28 OCT 1992,RSA,2f1,,"Myrtle Beach, SC (USA)",21 MAR 2015,940
203,4:56.19,Hailey HENDRY,,USA,4,,"Nashville, TN (USA)",06 JUN 2015,938
204,4:56.30,Katie NICHOLLS,04 OCT 1993,USA,1f2,,"Provo, UT (USA)",24 APR 2015,937
205,4:56.31,Lucy BILES,08 AUG 1997,USA,5,,"Chandler, AZ (USA)",21 MAR 2015,937
206,4:56.34,Elese GALLEN,03 JUL 1994,AUS,6,,Sydney (AUS),17 DEC 2015,937
207,4:56.71,Alyvia CLARK,,USA,2,,"Chicago, IL (USA)",05 JUN 2015,934
208,4:56.73,Malia ELLINGTON,06 MAY 1997,USA,5,,"Orlando, FL (USA)",23 MAY 2015,934
209,4:56.81,Fiona O'KEEFFE,24 MAY 1998,USA,2f1,,"Palo Alto, CA (USA)",04 APR 2015,934
210,4:56.95,Emily SCHNEIDER,09 SEP 2001,AUS,7,,Sydney (AUS),17 DEC 2015,933
211,4:57.0h,Ellen SCHAEF,25 OCT 1990,NZL,4f1,,Melbourne (AUS),17 FEB 2015,933
212,4:57.05,Jessica DROP,07 OCT 1998,USA,1f3,,"Greensboro, NC (USA)",19 JUN 2015,932
213,4:57.06,Regan ROME,26 MAR 1996,USA,1,,"Williamsburg, VA (USA)",21 MAR 2015,932
214,4:57.12,Katie LEMBO,11 APR 1996,USA,1,,"Providence, RI (USA)",10 APR 2015,932
215,4:57.14,Gabriella KARAS,,USA,5f1,,"Greensboro, NC (USA)",21 JUN 2015,932
216,4:57.22,Molly BREIDENBAUGH,,USA,2,,"Williamsburg, VA (USA)",21 MAR 2015,931
217,4:57.33,Kaleigh HUGHES,,USA,2f2,,"Fitchburg, MA (USA)",06 JUN 2015,930
218,4:57.34,Crystal ORTIZ,20 AUG 2000,USA,3,,"New York, NY (USA)",18 APR 2015,930
219,4:57.35,Tabor SCHOLL,04 FEB 1997,USA,11,,"Shoreline, WA (USA)",20 JUN 2015,930
220,4:57.45,Dylan HASSETT,19 MAY 1993,USA,3,,"Williamsburg, VA (USA)",21 MAR 2015,930
221,4:57.51,Libby DAVIDSON,28 MAY 1999,USA,2,,"Raleigh, NC (USA)",27 MAR 2015,929
222,4:57.52,Rylee BOWEN,25 JUL 1999,USA,1f2,,"Palo Alto, CA (USA)",04 APR 2015,929
223,4:57.53,Baylee JONES,,USA,6,,"Chandler, AZ (USA)",21 MAR 2015,929
223,4:57.53,Emily HAMLIN,01 SEP 1996,USA,11,,"Arcadia, CA (USA)",11 APR 2015,929
225,4:57.56,Jessica PASCOE,26 FEB 1997,AUS,8,,Sydney (AUS),17 DEC 2015,929
226,4:57.58,Sarah ROBINSON,,USA,3f1,,"San Francisco, CA (USA)",04 APR 2015,929
226,4:57.58,Mikayla SODERSTEN,,USA,1,,"Folsom, CA (USA)",13 JUN 2015,929
228,4:57.59,Kaitlyn KRAMER,,USA,5,,"Durham, NC (USA)",11 APR 2015,929
229,4:57.62,Margie CULLEN,17 MAR 1998,USA,3f2,,"Lowell, MA (USA)",30 MAY 2015,928
230,4:57.65,Katherine LEE,09 FEB 2000,USA,1f2,,"Greensboro, NC (USA)",20 JUN 2015,928
231,4:57.72,Hannah BENOIT-BUCHER,02 SEP 1997,USA,2,,"Azusa, CA (USA)",28 MAR 2015,928
232,4:57.74,Tatianna ETIENNE,,USA,1f1,,"Birmingham, AL (USA)",14 MAR 2015,928
232,4:57.74,Amanda DAVIS,,USA,7,,"Chandler, AZ (USA)",21 MAR 2015,928
234,4:57.79,Olivia LANTZ,,USA,4f2,,"Lowell, MA (USA)",30 MAY 2015,927
235,4:57.86,Anika GASNER,,USA,1f1,,"Claremont, CA (USA)",21 FEB 2015,927
236,4:57.90,Bronwen OWEN,21 JAN 1997,GBR,3,,Cardiff (GBR),29 JUL 2015,927
237,4:57.96,Sophie CANTINE,14 APR 1999,USA,12,,"Arcadia, CA (USA)",11 APR 2015,926
238,4:57.97,Gabrielle JENNINGS,15 SEP 1998,USA,6,,"Orlando, FL (USA)",23 MAY 2015,926
239,4:57.99,Lexi REED,,USA,8,,"Chandler, AZ (USA)",21 MAR 2015,926
240,4:58.10,Marissa SHEVA,22 APR 1997,USA,3,,"Philadelphia, PA (USA)",23 APR 2015,925
