Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
22,4:28.21,Linden HALL,20 JUN 1991,AUS,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1132
23,4:28.32,Hannah FIELDS,04 FEB 1993,USA,1,,"Falmouth, MA (USA)",19 AUG 2017,1131
24,4:28.51,Nicole SIFUENTES,30 JUN 1986,CAN,2,,"Falmouth, MA (USA)",19 AUG 2017,1130
25,4:28.59,Jess JUDD,07 JAN 1995,GBR,14,,"Olympic Stadium, London (GBR)",09 JUL 2017,1129
26,4:28.82,Jenny BLUNDELL,09 MAY 1994,AUS,10,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1128
27,4:28.84,Emily LIPARI,19 NOV 1992,USA,1,,"Huntington, NY (USA)",06 SEP 2017,1127
28,4:28.96,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Huntington, NY (USA)",06 SEP 2017,1127
29,4:29.21,Lauren JOHNSON,04 MAY 1987,USA,3,,"Falmouth, MA (USA)",19 AUG 2017,1125
30,4:29.32,Kate VAN BUSKIRK,09 JUN 1987,CAN,4,,"Falmouth, MA (USA)",19 AUG 2017,1124
31,4:30.06,Blanca FERNÁNDEZ,01 APR 1992,ESP,11,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1119
32,4:30.22,Nicole TULLY,30 OCT 1986,USA,1f1,,"Concord, MA (USA)",01 JUN 2017,1117
33,4:30.24,Hannah FIELDS,04 FEB 1993,USA,1,,"West Chester, PA (USA)",10 AUG 2017,1117
33,4:30.24,Dominique SCOTT,24 JUN 1992,RSA,5,,"Falmouth, MA (USA)",19 AUG 2017,1117
35,4:30.32,Hannah FIELDS,04 FEB 1993,USA,3,,"Huntington, NY (USA)",06 SEP 2017,1117
36,4:30.34,Eleanor FULTON,17 MAY 1993,USA,2f1,,"Concord, MA (USA)",01 JUN 2017,1117
37,4:30.60,Sara SUTHERLAND,31 JAN 1992,USA,2,,"West Chester, PA (USA)",10 AUG 2017,1115
38,4:30.78,Emily INFELD,21 MAR 1990,USA,4,,"Huntington, NY (USA)",06 SEP 2017,1113
39,4:31.07,Linden HALL,20 JUN 1991,AUS,5,,"Huntington, NY (USA)",06 SEP 2017,1111
40,4:31.56,Genevieve LACAZE,04 AUG 1989,AUS,6,,"Huntington, NY (USA)",06 SEP 2017,1108
41,4:31.58,Katie MACKEY,12 NOV 1987,USA,6,,"Falmouth, MA (USA)",19 AUG 2017,1108
42,4:31.72,Amanda ECCLESTON,18 JUN 1990,USA,1,,"Raleigh, NC (USA)",04 AUG 2017,1107
43,4:31.87,Stephanie GARCIA,03 MAY 1988,USA,2,,"Raleigh, NC (USA)",04 AUG 2017,1106
44,4:32.05,Ellinor PURRIER,20 FEB 1995,USA,1,,"Philadelphia, PA (USA)",29 APR 2017,1104
45,4:32.06,Heidi SEE,09 AUG 1989,AUS,7,,"Huntington, NY (USA)",06 SEP 2017,1104
46,4:32.11,Kate VAN BUSKIRK,09 JUN 1987,CAN,3,,"Raleigh, NC (USA)",04 AUG 2017,1104
46,4:32.11,Kate VAN BUSKIRK,09 JUN 1987,CAN,8,,"Huntington, NY (USA)",06 SEP 2017,1104
48,4:32.12,Emily LIPARI,19 NOV 1992,USA,4,,"Raleigh, NC (USA)",04 AUG 2017,1104
49,4:32.49,Stephanie SCHAPPERT,25 APR 1993,USA,3f1,,"Concord, MA (USA)",01 JUN 2017,1101
50,4:32.50,Hanna GREEN,16 OCT 1994,USA,2,,"Philadelphia, PA (USA)",29 APR 2017,1101
51,4:32.66,Rachel SCHNEIDER,18 JUL 1991,USA,5,,"Raleigh, NC (USA)",04 AUG 2017,1100
52,4:32.68,Emily LIPARI,19 NOV 1992,USA,3,,"West Chester, PA (USA)",10 AUG 2017,1100
53,4:32.77,Marielle HALL,28 JAN 1992,USA,3,,"Philadelphia, PA (USA)",29 APR 2017,1099
54,4:32.79,Regan YEE,04 JUL 1995,CAN,4,,"West Chester, PA (USA)",10 AUG 2017,1099
55,4:32.87,Sasha GOLLISH,27 DEC 1981,CAN,4,,"Philadelphia, PA (USA)",29 APR 2017,1098
56,4:32.88,Sara SUTHERLAND,31 JAN 1992,USA,6,,"Raleigh, NC (USA)",04 AUG 2017,1098
57,4:33.07,Kate VAN BUSKIRK,09 JUN 1987,CAN,5,,"West Chester, PA (USA)",10 AUG 2017,1097
58,4:33.19,Dana MECKE,20 SEP 1987,USA,5,,"Philadelphia, PA (USA)",29 APR 2017,1096
59,4:33.24,Heather KAMPF,19 JAN 1987,USA,7,,"Raleigh, NC (USA)",04 AUG 2017,1096
60,4:33.67,Shannon OSIKA,15 JUN 1993,USA,6,,"Philadelphia, PA (USA)",29 APR 2017,1093
61,4:34.04,Dana GIORDANO,30 DEC 1993,USA,4f1,,"Concord, MA (USA)",01 JUN 2017,1090
62,4:34.21,Stephanie SCHAPPERT,25 APR 1993,USA,7,,"Philadelphia, PA (USA)",29 APR 2017,1089
63,4:34.26,Rebecca ADDISON,28 MAY 1991,USA,8,,"Philadelphia, PA (USA)",29 APR 2017,1089
64,4:34.32,Katrina COOGAN,15 NOV 1993,USA,5f1,,"Concord, MA (USA)",01 JUN 2017,1088
65,4:34.54,Megan MANSY,27 MAR 1994,USA,8,,"Raleigh, NC (USA)",04 AUG 2017,1087
66,4:34.58,Rachel SCHNEIDER,18 JUL 1991,USA,6,,"West Chester, PA (USA)",10 AUG 2017,1086
67,4:34.64,Leah O'CONNOR,30 AUG 1992,USA,9,,"Huntington, NY (USA)",06 SEP 2017,1086
68,4:35.54,Axumawit EMBAYE,18 OCT 1994,ETH,15,,"Olympic Stadium, London (GBR)",09 JUL 2017,1079
69,4:35.61,Ciara MAGEEAN,12 MAR 1992,IRL,10,,"Huntington, NY (USA)",06 SEP 2017,1079
70,4:36.68,Lianne FARBER,12 JUN 1992,USA,6f1,,"Concord, MA (USA)",01 JUN 2017,1071
71,4:36.78,Selah BUSIENEI,27 DEC 1991,KEN,1,,Melbourne (AUS),11 FEB 2017,1071
72,4:36.90,Linden HALL,20 JUN 1991,AUS,1,,Melbourne (AUS),04 FEB 2017,1070
73,4:37.0h,Marisa HOWARD,10 AUG 1992,USA,1,,"Bend, OR (USA)",22 JUL 2017,1069
74,4:37.06,Heidi SEE,09 AUG 1989,AUS,1,,Melbourne (AUS),09 FEB 2017,1069
75,4:37.47,Angel PICCIRILLO,08 JAN 1994,USA,7,,"West Chester, PA (USA)",10 AUG 2017,1066
76,4:37.77,Lauren PAQUETTE,27 JUN 1986,USA,9,,"Raleigh, NC (USA)",04 AUG 2017,1064
77,4:38.74,Katie LANDWEHR,23 JAN 1993,USA,8,,"West Chester, PA (USA)",10 AUG 2017,1057
78,4:39.14,Stephanie BROWN,04 MAR 1991,USA,9,,"West Chester, PA (USA)",10 AUG 2017,1054
79,4:39.67,Katrina COOGAN,15 NOV 1993,USA,10,,"Raleigh, NC (USA)",04 AUG 2017,1050
80,4:39.96,Maddie ALM,09 JAN 1993,USA,7f1,,"Concord, MA (USA)",01 JUN 2017,1048
81,4:40.00,Lindsey BUTTERWORTH,27 SEP 1992,CAN,1,,Richmond (CAN),28 MAY 2017,1048
81,4:40.0h,Megan ROLLAND,30 AUG 1988,USA,2,,"Bend, OR (USA)",22 JUL 2017,1048
83,4:40.49,Rebecca ADDISON,28 MAY 1991,USA,8f1,,"Concord, MA (USA)",01 JUN 2017,1045
84,4:40.55,Jemma REEKIE,06 MAR 1998,GBR,1,,Manchester (GBR),16 AUG 2017,1044
85,4:41.05,Anna DIBABA,26 OCT 1999,ETH,12,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1041
86,4:41.28,Hanna GREEN,16 OCT 1994,USA,10,,"West Chester, PA (USA)",10 AUG 2017,1039
87,4:41.41,Megan MANSY,27 MAR 1994,USA,11,,"West Chester, PA (USA)",10 AUG 2017,1038
88,4:41.80,Lexy HALLADAY,23 JUL 2001,USA,1,,"Somerville, MA (USA)",02 JUN 2017,1035
89,4:41.95,Brie OAKLEY,25 MAR 1999,USA,2,,"Somerville, MA (USA)",02 JUN 2017,1034
90,4:42.00,Lauren GREGORY,25 JUL 1999,USA,3,,"Somerville, MA (USA)",02 JUN 2017,1034
91,4:42.43,Selah BUSIENEI,27 DEC 1991,KEN,2,,Melbourne (AUS),04 FEB 2017,1031
92,4:42.61,Melany SMART,25 MAY 2001,AUS,1,,Perth (AUS),10 MAR 2017,1030
93,4:42.75,Kathryn LAZARCHICK,27 OCT 1994,USA,12,,"West Chester, PA (USA)",10 AUG 2017,1029
94,4:42.84,Charlene THOMAS,06 MAY 1982,GBR,2,,Manchester (GBR),16 AUG 2017,1028
95,4:42.87,Myah HICKS,13 FEB 1993,USA,9,,"Philadelphia, PA (USA)",29 APR 2017,1028
96,4:42.94,Cailie LOGUE,04 JAN 1999,USA,4,,"Somerville, MA (USA)",02 JUN 2017,1028
97,4:43.00,Allie SCHADLER,07 JUL 1999,USA,5,,"Somerville, MA (USA)",02 JUN 2017,1027
98,4:43.06,Anna GIBSON,,USA,6,,"Somerville, MA (USA)",02 JUN 2017,1027
99,4:43.07,Paige KOUBA,,USA,9f1,,"Concord, MA (USA)",01 JUN 2017,1027
100,4:43.12,Jacqueline FAIRCHILD,03 MAY 1989,GBR,3,,Manchester (GBR),16 AUG 2017,1026
101,4:43.77,Anna GIBSON,,USA,1,,"Seattle, WA (USA)",17 JUN 2017,1022
102,4:43.86,Lauren JOHNSON,04 MAY 1987,USA,11,,"Huntington, NY (USA)",06 SEP 2017,1021
103,4:44.03,Allie SCHADLER,07 JUL 1999,USA,2,,"Seattle, WA (USA)",17 JUN 2017,1020
104,4:44.15,Genevieve LACAZE,04 AUG 1989,AUS,2,,Melbourne (AUS),11 FEB 2017,1019
105,4:44.21,Stephanie BROWN,04 MAR 1991,USA,11,,"Raleigh, NC (USA)",04 AUG 2017,1019
106,4:44.24,Lexy HALLADAY,23 JUL 2001,USA,3,,"Seattle, WA (USA)",17 JUN 2017,1019
107,4:45.06,Kenyetta IYEVBELE,22 AUG 1992,USA,10,,"Philadelphia, PA (USA)",29 APR 2017,1013
108,4:45.16,Leya SALIS,07 SEP 1999,USA,7,,"Somerville, MA (USA)",02 JUN 2017,1012
109,4:45.62,Sarah RAPP,09 MAR 1993,USA,12,,"Raleigh, NC (USA)",04 AUG 2017,1009
110,4:45.63,Rebecca STORY,12 OCT 1999,USA,1,,"Nashville, TN (USA)",10 JUN 2017,1009
111,4:45.95,Katelyn TUOHY,18 MAR 2002,USA,1f2,,"Greensboro, NC (USA)",18 JUN 2017,1007
112,4:46.0h,Alycia BUTTERWORTH,01 OCT 1992,CAN,3,,"Bend, OR (USA)",22 JUL 2017,1006
112,4:46.0h,Lianne FARBER,12 JUN 1992,USA,4,,"Bend, OR (USA)",22 JUL 2017,1006
114,4:46.04,Victoria MITCHELL,25 APR 1982,AUS,1,,Sydney (AUS),04 MAR 2017,1006
115,4:46.18,Annie HILL,30 SEP 1999,USA,4,,"Seattle, WA (USA)",17 JUN 2017,1005
116,4:46.37,Cory Ann MCGEE,29 MAY 1992,USA,12,,"Huntington, NY (USA)",06 SEP 2017,1004
117,4:46.54,Katelynne HART,02 NOV 2001,USA,1,,"Chicago, IL (USA)",02 JUN 2017,1003
118,4:46.82,Lianne FARBER,12 JUN 1992,USA,13,,"West Chester, PA (USA)",10 AUG 2017,1001
119,4:47.0h,Jennifer RANDALL,,USA,5,,"Bend, OR (USA)",22 JUL 2017,1000
120,4:47.1h,Madeleine MURRAY,19 OCT 1993,GBR,1f1,,Melbourne (AUS),16 FEB 2017,999
121,4:47.16,Brogan MACDOUGALL,15 NOV 2000,CAN,8,,"Somerville, MA (USA)",02 JUN 2017,999
122,4:47.22,Tamara ARMOUSH,08 MAY 1992,JOR,4,,Manchester (GBR),16 AUG 2017,998
123,4:47.32,Madison MOONEY,21 MAR 2000,USA,1,,"Arcadia, CA (USA)",08 APR 2017,997
124,4:47.34,Ce'Aira BROWN,04 NOV 1993,USA,11,,"Philadelphia, PA (USA)",29 APR 2017,997
125,4:47.44,Katrina COOGAN,15 NOV 1993,USA,14,,"West Chester, PA (USA)",10 AUG 2017,997
126,4:47.50,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1,,Tel Aviv (ISR),15 APR 2017,996
127,4:47.72,Samantha WATSON,10 NOV 1999,USA,2,,"Arcadia, CA (USA)",08 APR 2017,995
128,4:47.73,Claudia LANE,18 MAY 2001,USA,1f1,,"Palo Alto, CA (USA)",01 APR 2017,995
129,4:47.83,Anne FORSYTH,02 OCT 2000,CAN,2f2,,"Greensboro, NC (USA)",18 JUN 2017,994
130,4:48.03,Rachel POCRATSKY,23 JAN 1997,USA,12,,"Philadelphia, PA (USA)",29 APR 2017,993
131,4:48.10,Charlotte TAYLOR,17 JAN 1994,GBR,5,,Manchester (GBR),16 AUG 2017,992
132,4:48.33,Julia VAN VELTHOVEN,12 MAR 1994,NED,1f1,,Kessel-Lo (BEL),19 AUG 2017,991
133,4:48.40,Line Kalstrup SCHULZ,18 JUL 1996,DEN,6,,Manchester (GBR),16 AUG 2017,990
134,4:48.44,Rylee BOWEN,25 JUL 1999,USA,1,,"Torrance, CA (USA)",14 APR 2017,990
135,4:48.48,Anna GIBSON,,USA,2,,"Torrance, CA (USA)",14 APR 2017,990
136,4:48.49,Philippa MILLAGE,15 AUG 1980,GBR,7,,Manchester (GBR),16 AUG 2017,989
137,4:48.56,Jessica FURLAN,15 MAR 1990,CAN,2f1,,Kessel-Lo (BEL),19 AUG 2017,989
138,4:48.69,Stephanie VAN PELT,,USA,10f1,,"Concord, MA (USA)",01 JUN 2017,988
139,4:48.90,Michelle MCKINNEY,,USA,1,,"Columbus, OH (USA)",22 APR 2017,987
140,4:48.92,Rylee BOWEN,25 JUL 1999,USA,3,,"Arcadia, CA (USA)",08 APR 2017,987
141,4:49.22,Haley HERBERG,17 JAN 2000,USA,4,,"Arcadia, CA (USA)",08 APR 2017,985
142,4:49.36,Kristlin GEAR,20 JUL 1999,USA,1f1,,"Greensboro, NC (USA)",18 JUN 2017,984
143,4:49.62,Abbe GOLDSTEIN,18 JUN 1999,USA,5,,"Seattle, WA (USA)",17 JUN 2017,982
144,4:49.71,Regan ROME,26 MAR 1996,USA,1,,"Williamsburg, VA (USA)",18 MAR 2017,981
145,4:49.82,Xiaoqian ZHENG,15 AUG 1996,CHN,3,,Melbourne (AUS),11 FEB 2017,980
146,4:49.93,Martha BISSAH,24 AUG 1997,GHA,2,,"Williamsburg, VA (USA)",18 MAR 2017,980
147,4:50.21,Caitlyn COLLIER,05 AUG 1999,USA,3f2,,"Greensboro, NC (USA)",18 JUN 2017,978
148,4:50.26,Emily WALIGURSKI,26 APR 1995,USA,1,,"New Haven, CT (USA)",08 APR 2017,978
149,4:50.32,Maddy DENNER,31 JUL 2000,USA,2f1,,"Palo Alto, CA (USA)",01 APR 2017,977
150,4:50.33,Quinn MCCONNELL,,USA,6,,"Seattle, WA (USA)",17 JUN 2017,977
151,4:50.66,Madison MOONEY,21 MAR 2000,USA,1,,St. Louis (USA),01 JUN 2017,975
152,4:51.00,Taylor ROE,13 OCT 2000,USA,7,,"Seattle, WA (USA)",17 JUN 2017,973
153,4:51.20,Charlene THOMAS,06 MAY 1982,GBR,2,,Melbourne (AUS),09 FEB 2017,971
154,4:51.22,Ellie ATKINSON,15 OCT 1996,GBR,2,,"New Haven, CT (USA)",08 APR 2017,971
155,4:51.26,Rachel SESSA,,USA,1f2,,"Greensboro, NC (USA)",16 JUN 2017,971
156,4:51.28,Alexandra HAYS,,USA,2f2,,"Greensboro, NC (USA)",16 JUN 2017,971
157,4:51.42,Elena DENNER,,USA,3f1,,"Palo Alto, CA (USA)",01 APR 2017,970
158,4:51.71,Zita KÁCSER,02 OCT 1988,HUN,1,,Bělá nad Radbuzou (CZE),14 SEP 2017,968
159,4:51.74,Quinn MCCONNELL,,USA,5,,"Arcadia, CA (USA)",08 APR 2017,968
160,4:51.87,Emily VENTERS,06 JUN 1999,USA,2,,St. Louis (USA),01 JUN 2017,967
161,4:52.08,Anna CAMP,1998,USA,1f3,,"Provo, UT (USA)",29 APR 2017,965
162,4:52.16,Nanouk STEVENS,29 NOV 2000,BEL,3f1,,Kessel-Lo (BEL),19 AUG 2017,965
163,4:52.45,Madeleine HUNT,,USA,3f2,,"Greensboro, NC (USA)",16 JUN 2017,963
164,4:52.57,Julia HOWLEY,1996,CAN,1f1,,"San Francisco, CA (USA)",01 APR 2017,962
165,4:52.66,Annie BOOS,21 AUG 1999,USA,3,,"Torrance, CA (USA)",14 APR 2017,961
166,4:52.68,Taylor ROE,13 OCT 2000,USA,9,,"Somerville, MA (USA)",02 JUN 2017,961
167,4:52.95,Leya SALIS,07 SEP 1999,USA,1,,"Philadelphia, PA (USA)",27 APR 2017,959
168,4:53.0h,Anna CONNOR,10 JAN 1986,USA,6,,"Bend, OR (USA)",22 JUL 2017,959
169,4:53.14,Samantha SCHADLER,,USA,1f1,,"Greensboro, NC (USA)",16 JUN 2017,958
170,4:53.2h,Kayla DE BONDT,04 JAN 1994,AUS,2f1,,Melbourne (AUS),16 FEB 2017,958
171,4:53.24,Ashton ENDSLEY,,USA,8,,"Seattle, WA (USA)",17 JUN 2017,957
172,4:53.52,Tylee NEWMAN,,USA,2f3,,"Provo, UT (USA)",29 APR 2017,956
173,4:53.62,Julia HEYMACH,20 NOV 1998,USA,10,,"Somerville, MA (USA)",02 JUN 2017,955
174,4:53.66,Camille DAVRE,24 DEC 1998,USA,2,,"Philadelphia, PA (USA)",27 APR 2017,955
175,4:53.78,Kieran GALLAGHER,09 MAY 1995,USA,1,,"Washington, DC (USA)",15 JUL 2017,954
176,4:53.79,Josina PAPENFUß,24 SEP 2000,GER,4f1,,Kessel-Lo (BEL),19 AUG 2017,954
177,4:53.8h,Teleah HAYES,09 SEP 1997,AUS,3f1,,Melbourne (AUS),16 FEB 2017,954
178,4:53.93,Maudie SKYRING,09 APR 1997,AUS,2,,Sydney (AUS),04 MAR 2017,953
178,4:53.93,Taylor JANSSEN,,USA,1,,"Riverside, CA (USA)",25 MAR 2017,953
180,4:54.00,Joy RIPSLINGER,26 SEP 1998,USA,11,,"Somerville, MA (USA)",02 JUN 2017,952
181,4:54.04,Abbe GOLDSTEIN,18 JUN 1999,USA,3,,"Philadelphia, PA (USA)",27 APR 2017,952
182,4:54.26,Kayla HUHNERKOCH,,USA,2,,"Riverside, CA (USA)",25 MAR 2017,951
183,4:54.28,Caroline TIMM,15 JUN 2000,USA,4f2,,"Greensboro, NC (USA)",18 JUN 2017,951
184,4:54.39,Emily SCHNEIDER,09 SEP 2001,AUS,3,,Sydney (AUS),04 MAR 2017,950
184,4:54.39,Rolanda BELL,27 OCT 1987,PAN,13,,"Philadelphia, PA (USA)",29 APR 2017,950
186,4:54.41,Gillian WAGNER,,USA,4,,"Torrance, CA (USA)",14 APR 2017,950
187,4:54.60,Jenna HINKLE,30 JAN 1996,USA,1,,"Santa Barbara, CA (USA)",18 FEB 2017,948
188,4:54.61,Morgan SZEKELY,,USA,14,,"Philadelphia, PA (USA)",29 APR 2017,948
189,4:54.62,Sadie SARGENT,,USA,1,,"Albuquerque, NM (USA)",03 JUN 2017,948
190,4:54.64,Kayla RICHARDSON,08 NOV 1997,USA,2,,"Washington, DC (USA)",15 JUL 2017,948
191,4:54.68,Erika SCHROEDER,02 JAN 1999,USA,6,,"Arcadia, CA (USA)",08 APR 2017,948
192,4:54.74,Marielle HALL,28 JAN 1992,USA,15,,"West Chester, PA (USA)",10 AUG 2017,947
193,4:54.77,Dani CHATTENTON,04 JUL 1996,GBR,3,,"New Haven, CT (USA)",08 APR 2017,947
194,4:54.79,Jacalyn OVERDIER,,USA,4f2,,"Greensboro, NC (USA)",16 JUN 2017,947
195,4:54.89,Charlotte KOWALK,22 SEP 1997,USA,3,,"Williamsburg, VA (USA)",18 MAR 2017,947
196,4:54.9h,Natalie RULE,08 AUG 1996,AUS,4f1,,Melbourne (AUS),16 FEB 2017,946
197,4:54.94,Miryam BASSETT,1996,CAN,2f1,,"San Francisco, CA (USA)",01 APR 2017,946
198,4:54.96,Erika SCHROEDER,02 JAN 1999,USA,4f1,,"Palo Alto, CA (USA)",01 APR 2017,946
199,4:55.0h,Ashley MATON,20 NOV 1993,USA,7,,"Bend, OR (USA)",22 JUL 2017,946
200,4:55.01,McKenna BROWN,,USA,5f1,,"Palo Alto, CA (USA)",01 APR 2017,946
201,4:55.13,Madison MOONEY,21 MAR 2000,USA,9,,"Seattle, WA (USA)",17 JUN 2017,945
202,4:55.16,Morgan Claire ROSE,,USA,2,,"Nashville, TN (USA)",10 JUN 2017,945
203,4:55.35,Rebecca DURHAM,,USA,5f2,,"Greensboro, NC (USA)",16 JUN 2017,943
204,4:55.51,Stephanie VAN PELT,,USA,15,,"Philadelphia, PA (USA)",29 APR 2017,942
205,4:55.72,Hannah BELL,,USA,3f1,,"San Francisco, CA (USA)",01 APR 2017,941
206,4:55.74,Grace PING,07 JUL 2003,USA,4f1,,"San Francisco, CA (USA)",01 APR 2017,941
207,4:55.85,Chloe ARRIAGA,,USA,5,,"Torrance, CA (USA)",14 APR 2017,940
208,4:55.89,Victoria STARCHER,23 MAY 2002,USA,2f1,,"Greensboro, NC (USA)",18 JUN 2017,940
209,4:55.90,Lily FLYNN,20 FEB 2001,USA,6f2,,"Greensboro, NC (USA)",16 JUN 2017,940
210,4:55.94,Molly MCKENNA,1999,USA,4,,"Williamsburg, VA (USA)",18 MAR 2017,940
211,4:55.96,Sarah ADLER,1993,USA,1f1,,"Providence, RI (USA)",30 APR 2017,939
212,4:55.98,Alison LEONARD,17 MAR 1990,GBR,3,,Melbourne (AUS),04 FEB 2017,939
213,4:56.01,Victoria FINDLEY,,USA,3,,St. Louis (USA),01 JUN 2017,939
214,4:56.08,Imogen STEWART,27 JUL 2005,AUS,4,,Sydney (AUS),04 MAR 2017,939
215,4:56.14,Sabrina JANES,,USA,1f1,,"Fullerton, CA (USA)",11 MAR 2017,938
216,4:56.20,Glennis MURPHY,,USA,6,,"Torrance, CA (USA)",14 APR 2017,938
217,4:56.35,Misty DIAZ,,USA,7,,"Torrance, CA (USA)",14 APR 2017,937
218,4:56.37,Kaat VERMEULEN,05 OCT 1994,BEL,5f1,,Kessel-Lo (BEL),19 AUG 2017,937
219,4:56.47,Glennis MURPHY,,USA,6f1,,"Palo Alto, CA (USA)",01 APR 2017,936
220,4:56.54,Katie DAMMER,,USA,5f2,,"Greensboro, NC (USA)",18 JUN 2017,936
221,4:56.71,Marlena PREIGH,04 APR 2001,USA,4,,St. Louis (USA),01 JUN 2017,934
222,4:56.72,Kate HUNTER,27 AUG 1999,USA,7,,"Arcadia, CA (USA)",08 APR 2017,934
223,4:56.90,Haley HERBERG,17 JAN 2000,USA,6f2,,"Greensboro, NC (USA)",18 JUN 2017,933
224,4:56.97,Hayley JACKSON,1999,USA,4,,"Philadelphia, PA (USA)",27 APR 2017,933
225,4:57.1h,Charlotte WILSON,02 OCT 1992,AUS,5f1,,Melbourne (AUS),16 FEB 2017,932
226,4:57.12,Marea ZLATUNICH,,USA,7f1,,"Palo Alto, CA (USA)",01 APR 2017,932
227,4:57.20,Samantha HUERTA,1997,USA,2f1,,"Fullerton, CA (USA)",11 MAR 2017,931
228,4:57.23,Katie DAMMER,,USA,5,,"Philadelphia, PA (USA)",27 APR 2017,931
229,4:57.26,Danielle ORIE,13 JAN 1999,USA,2f1,,"Greensboro, NC (USA)",16 JUN 2017,931
230,4:57.38,Rylee ROBINSON,,USA,3f1,,"Greensboro, NC (USA)",18 JUN 2017,930
231,4:57.39,Grace MCCABE,18 SEP 1999,USA,1f2,,"Chicago, IL (USA)",02 JUN 2017,930
232,4:57.51,Heather HOLT,21 AUG 2000,USA,1,,"Raleigh, NC (USA)",24 MAR 2017,929
233,4:57.61,Anna JENSEN,2002,USA,4f1,,"Greensboro, NC (USA)",18 JUN 2017,929
234,4:57.68,Julia COOKE,09 SEP 1988,GBR,8,,Manchester (GBR),16 AUG 2017,928
235,4:58.02,Ericka CHARLES,1989,USA,3,,"Washington, DC (USA)",15 JUL 2017,926
236,4:58.16,McKenna LEE,,USA,8,,"Arcadia, CA (USA)",08 APR 2017,925
237,4:58.20,Anuscha NICE,26 AUG 1991,RSA,1,,Germiston (RSA),22 MAR 2017,925
238,4:58.22,Heather HOLT,21 AUG 2000,USA,6,,"Philadelphia, PA (USA)",27 APR 2017,925
239,4:58.27,Mackenzi CALLAHAN,,USA,2,,"Chicago, IL (USA)",02 JUN 2017,924
240,4:58.29,Margot EHRENTHAL,,USA,7f2,,"Greensboro, NC (USA)",16 JUN 2017,924
