Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
75,4:52.18,Hannah CAMERON,21 JUL 1997,GBR,4,,"University of Stirling Track, Stirling (GBR)",18 SEP 2020,965
76,4:52.22,Tillie HOLLYER,06 JUN 2002,NZL,2,,"Aorangi Stadium, Timaru (NZL)",11 JAN 2020,964
77,4:52.60,Bethany SCOTT,10 FEB 1991,AUS,3f2,,"The Crest Athletics Centre, Sydney (AUS)",19 DEC 2020,962
78,4:53.12,Andrea ROMERO,20 APR 2000,ESP,12,,"Estadi Joan Serrahima, Barcelona (ESP)",22 SEP 2020,958
79,4:53.50,Linda WREDE,09 OCT 1993,GER,6,,"Stadion Manfort, Leverkusen (GER)",16 AUG 2020,956
80,4:53.61,Abbey ROCKLIFF,04 OCT 2001,AUS,9f1,,"The Crest Athletics Centre, Sydney (AUS)",19 DEC 2020,955
81,4:53.90,Mireya ARNEDILLO,28 MAR 2003,ESP,13,,"Estadi Joan Serrahima, Barcelona (ESP)",22 SEP 2020,953
82,4:54.69,Georgia LEDINGHAM,24 JUL 2003,GBR,5,,"University of Stirling Track, Stirling (GBR)",18 SEP 2020,948
83,4:54.72,Sarah MARVIN,05 AUG 1997,AUS,4f2,,"The Crest Athletics Centre, Sydney (AUS)",19 DEC 2020,948
84,4:54.95,Imogen GARDINER,23 AUG 2002,AUS,5,,"Kerryn McCann Athletic Centre, Wollongong (AUS)",11 JAN 2020,946
85,4:55.21,Likina AMEBAW,30 NOV 1997,ETH,1,,Valladolid (ESP),24 OCT 2020,944
86,4:55.33,Josephine WELIN,,USA,2,,"Hope Academy, Chicago, IL (USA)",01 AUG 2020,944
87,4:55.45,Michaelis BETHANY,,USA,8f2,,"Poston Butte HS, San Tan Valley, AZ (USA)",12 JUN 2020,943
88,4:55.54,Ava O'CONNOR,19 SEP 2003,IRL,1,,"Morton Stadium, Dublin (IRL)",11 SEP 2020,942
89,4:56.07,Briar BRUMLEY,20 NOV 1996,USA,2,,"Columbia International University, Columbia, SC (USA)",12 DEC 2020,939
90,4:56.52,Ada RAND,22 JUL 2005,AUS,10f1,,"The Crest Athletics Centre, Sydney (AUS)",19 DEC 2020,936
91,4:57.13,Maddie ALM,09 JAN 1993,USA,6,,"Colorado Mesa Univ., Grand Junction, CO (USA)",27 JUN 2020,932
92,4:57.29,Bethany ARENTZ,28 MAY 2001,AUS,6,,"Kerryn McCann Athletic Centre, Wollongong (AUS)",11 JAN 2020,931
93,4:57.33,Viktorija VARNAGIRYTĖ,23 APR 1991,LTU,1,,"Vingis Park Stadium, Vilnius (LTU)",22 AUG 2020,930
94,4:57.49,Hannah ADDISON,11 DEC 1997,GBR,6,,"University of Stirling Track, Stirling (GBR)",18 SEP 2020,929
95,4:57.50,Megan DICKSON,06 JUN 2004,AUS,5f1,,"Rawlinson Track – Melbourne Uni, Melbourne (AUS)",18 FEB 2020,929
96,4:57.55,Laura DALLA MONTÀ,06 OCT 1993,ITA,1,,"Impianti Sportivi San Lazzaro, Treviso (ITA)",04 OCT 2020,929
97,4:57.80,Clara VIÑARAS,08 SEP 1993,ESP,2,,Valladolid (ESP),24 OCT 2020,927
98,4:57.84,Alia GRAY,12 NOV 1988,USA,2,,"Nevin Platt Middle School, Boulder, CO (USA)",15 AUG 2020,927
99,4:58.51,Ava DOBSON,,USA,1,,"Dorman HS, Spartanburg, SC (USA)",22 FEB 2020,923
100,4:58.74,Rolanda BELL,27 OCT 1987,PAN,3,,"Columbia International University, Columbia, SC (USA)",12 DEC 2020,921
101,4:58.91,Giulia ZANNE,14 AUG 1997,ITA,1f4,,"Centro Enrico Mattei, San Donato Milanese (ITA)",05 SEP 2020,920
102,4:59.37,Angela VICIOSA,29 MAY 2002,ESP,3,,Valladolid (ESP),24 OCT 2020,917
103,4:59.59,Ilaria BONETTO,05 SEP 1994,ITA,2,,"Impianti Sportivi San Lazzaro, Treviso (ITA)",04 OCT 2020,916
104,4:59.61,Gemma MAINI,30 NOV 1986,AUS,6f1,,"Rawlinson Track – Melbourne Uni, Melbourne (AUS)",18 FEB 2020,915
105,4:59.75,Sarah COUTTS,09 MAY 2003,GBR,7,,"University of Stirling Track, Stirling (GBR)",18 SEP 2020,914
106,4:59.96,Bethany ARENTZ,28 MAY 2001,AUS,5f2,,"The Crest Athletics Centre, Sydney (AUS)",19 DEC 2020,913
