Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
67,4:34.45,Laura PELLICORO,24 DEC 2000,ITA,7f9,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1087
68,4:34.49,Micaela DEGENERO,12 APR 1998,USA,2f3,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1087
69,4:34.51,Madison HEISTERMAN,2000,CAN,5f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1087
70,4:34.56,Molly SUGHROUE,02 SEP 1995,USA,1,,"Tatnall High School, Wilmington, DE (USA)",09 APR 2022,1086
71,4:34.66,Madie BOREMAN,10 JUL 1998,USA,1f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1086
72,4:34.78,Molly SUGHROUE,02 SEP 1995,USA,4,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1085
73,4:34.89,Ellie LEATHER,09 DEC 1998,GBR,2f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1084
73,4:34.89,Annie RODENFELS,24 JUL 1996,USA,1f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1084
75,4:34.92,Rachel MCARTHUR,04 AUG 1999,USA,2f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1084
76,4:35.04,Alycia CRIDEBRING,11 JAN 1992,USA,6,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1083
77,4:35.16,Sadie ENGELHARDT,21 AUG 2006,USA,1,,"Arcadia HS Track, Arcadia, CA (USA)",09 APR 2022,1082
78,4:35.18,Allie SCHADLER,07 JUL 1999,USA,3f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1082
79,4:35.23,Laura NAGEL,11 FEB 1992,NZL,1,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2022,1082
80,4:35.27,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,9,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1081
81,4:35.36,Abby KOHUT-JACKSON,,USA,2,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",26 FEB 2022,1081
81,4:35.36,Isabella THORNTON-BOTT,14 MAR 1998,AUS,1,,"The Crest Athletics Centre, Sydney (AUS)",03 DEC 2022,1081
83,4:35.45,Rachel MCARTHUR,04 AUG 1999,USA,3f3,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1080
84,4:35.66,Hanna HERMANSSON,18 MAY 1989,SWE,4,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1079
85,4:35.79,Alexandra LUCKI,30 JUL 1996,CAN,5,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1078
86,4:35.96,Anna CONNOR,10 JAN 1986,USA,6,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1076
87,4:36.12,Simone PLOURDE,08 AUG 2000,CAN,4f3,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1075
87,4:36.12,Jaylah HANCOCK-CAMERON,28 MAY 2002,AUS,2,,"The Crest Athletics Centre, Sydney (AUS)",03 DEC 2022,1075
89,4:36.13,Molly SUGHROUE,02 SEP 1995,USA,7,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1075
90,4:36.24,Juliette WHITTAKER,01 DEC 2003,USA,1,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1074
91,4:36.31,Megan MANSY,27 MAR 1994,USA,10,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1074
92,4:36.34,Sara BENFARES,27 MAY 2001,GER,6,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1074
93,4:36.46,Cailie LOGUE,04 JAN 1999,USA,2,,"Lied Recreation Center, Ames, IA (USA)",26 FEB 2022,1073
94,4:36.50,Micol MAJORI,04 JUN 1998,ITA,2f2,,"Arena Civica, Milano (ITA)",11 JUN 2022,1073
94,4:36.50,Sadie ENGELHARDT,21 AUG 2006,USA,2,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1073
96,4:36.55,Nicole FEGANS,,USA,3f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1072
97,4:36.82,Molly SUGHROUE,02 SEP 1995,USA,11,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1070
98,4:36.93,Carmen ALDER CAISALITIN,03 MAR 2003,ECU,3f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1070
99,4:37.10,Ingeborg ØSTGÅRD,05 OCT 2003,NOR,1,,"Nye Skarpsno Arena, Moelv (NOR)",10 SEP 2022,1068
100,4:37.11,Olivia HOWELL,2001,USA,1,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1068
100,4:37.11,Kristlin GEAR,20 JUL 1999,USA,8f9,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1068
102,4:37.27,Yazmine WRIGHT,,USA,8,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1067
103,4:37.41,Presley WEEMS,14 AUG 1997,USA,2,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1066
104,4:37.42,Taylor CHIOTTI,17 APR 2000,USA,5f3,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1066
105,4:37.48,Anneke GROGAN,27 AUG 1996,NZL,2,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2022,1066
106,4:37.51,Hannah STEELMAN,09 JUN 1999,USA,12,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1065
107,4:37.63,Sarah BILLINGS,07 MAR 1998,AUS,7,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1065
108,4:37.74,Julia FLYNN,,USA,3,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1064
109,4:37.79,Laura PELLICORO,24 DEC 2000,ITA,4f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1064
110,4:37.86,Netsanet DESTA,26 OCT 2000,ETH,15,,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1063
111,4:37.95,Anna GIBSON,,USA,6f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1062
112,4:38.01,Karisa NELSON,12 JUN 1996,USA,9,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1062
113,4:38.08,Haley HERBERG,17 JAN 2000,USA,5f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1061
114,4:38.09,Madeline STRANDEMO,12 JUL 1995,USA,2f3,,"Lied Recreation Center, Ames, IA (USA)",12 FEB 2022,1061
115,4:38.13,Jenna GEARING,02 MAY 1998,USA,4f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1061
116,4:38.21,Riley STEWART,,USA,4,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1061
117,4:38.23,Tracee VAN DER WYK,,USA,1f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1060
118,4:38.25,Kaylee MITCHELL,,USA,1f6,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1060
118,4:38.25,Simone PLOURDE,08 AUG 2000,CAN,4f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1060
120,4:38.30,Valerie CONSTIEN,21 MAR 1996,USA,1,,"Colorado-Indoor Practice Facility, Boulder, CO (USA)",29 JAN 2022,1060
121,4:38.35,Kara MACDERMID,19 SEP 1997,NZL,3,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2022,1060
121,4:38.35,Katie OSIKA,,USA,3,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",26 FEB 2022,1060
121,4:38.35,Jenna WYNS,16 AUG 1993,BEL,6,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1060
124,4:38.40,Sadie ENGELHARDT,21 AUG 2006,USA,1f3,,"Hayward Field, Eugene, OR (USA)",19 JUN 2022,1059
125,4:38.44,Samantha MCDONNELL,,USA,5,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1059
126,4:38.49,Fleur COOPER,26 SEP 2007,AUS,3,,"The Crest Athletics Centre, Sydney (AUS)",03 DEC 2022,1059
126,4:38.49,Aynslee VAN GRAAN,15 DEC 1995,RSA,,,"The Crest Athletics Centre, Sydney (AUS)",03 DEC 2022,1059
128,4:38.55,Isabel CONDE FRANKENBERG,2005,USA,6,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1058
129,4:38.57,Tracee VAN DER WYK,,USA,7f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1058
130,4:38.61,Rebekah GREENE,26 DEC 1993,NZL,7,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1058
131,4:38.87,Holly MANNING,08 NOV 1996,NZL,4,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2022,1056
132,4:38.94,Grace JENSEN,,USA,5f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1055
133,4:38.99,Tracee VAN DER WYK,,USA,6f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1055
133,4:38.99,Ceili MCCABE,17 SEP 2001,CAN,3,,"Lied Recreation Center, Ames, IA (USA)",26 FEB 2022,1055
135,4:39.14,Shannon FLOCKHART,05 APR 2002,GBR,2f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1054
136,4:39.17,Hannah STOFFEL,,USA,1,,"Franklin Field, Philadelphia, PA (USA)",09 JUL 2022,1054
137,4:39.22,Kate HUNTER,27 AUG 1999,USA,9f9,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1053
138,4:39.23,Mia COCHRAN,,USA,7,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1053
139,4:39.35,Katherine THRONSON,23 AUG 2000,USA,3,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1053
140,4:39.43,Ayla GRANADOS,18 SEP 1991,USA,8f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1052
141,4:39.47,Rebecca JOHNSON,06 FEB 1995,GBR,2,,"Tooting Bec Athletics Track, London (GBR)",24 AUG 2022,1052
142,4:39.55,Alison PRAY,,USA,7f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1051
143,4:39.56,Carla SWEENEY,26 JAN 1998,IRL,8,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1051
144,4:39.67,Gina MCNAMARA,05 DEC 1994,USA,10,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1050
145,4:39.68,Georgia WINKCUP,09 MAY 1997,AUS,4,,"The Crest Athletics Centre, Sydney (AUS)",03 DEC 2022,1050
146,4:39.79,Grace JENSEN,,USA,2f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",22 JAN 2022,1049
147,4:39.83,Loral WINN,,USA,6f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1049
148,4:40.19,Taryn O'NEILL,18 NOV 2000,CAN,8f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1047
149,4:40.20,Maisy O'SULLIVAN,11 FEB 1993,IRL,9,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1047
150,4:40.21,Samantha TRAN,,USA,4,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",26 FEB 2022,1047
151,4:40.22,Christina ARAGON,17 JUN 1997,USA,6f3,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1046
152,4:40.23,Alexandra CARLSON,,USA,5,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",26 FEB 2022,1046
153,4:40.24,Logan JOLLY,07 JUL 1998,USA,5f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1046
153,4:40.24,Sadi HENDERSON,12 APR 1996,USA,5,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1046
155,4:40.27,Chloe FOERSTER,21 SEP 2003,USA,2,,"Arcadia HS Track, Arcadia, CA (USA)",09 APR 2022,1046
156,4:40.31,Lexy HALLADAY,23 JUL 2001,USA,9f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1046
157,4:40.37,Micaela DEGENERO,12 APR 1998,USA,2f6,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1045
158,4:40.41,Isabel VAN CAMP,,USA,3f6,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1045
159,4:40.51,Taylor CHIOTTI,17 APR 2000,USA,4f6,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1044
160,4:40.58,Ellie SHEA,06 SEP 2005,USA,6,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1044
161,4:40.63,Samantha MCDONNELL,,USA,3,,"Arcadia HS Track, Arcadia, CA (USA)",09 APR 2022,1044
162,4:40.66,Katherine THRONSON,23 AUG 2000,USA,7f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1043
163,4:40.77,Victoria HEILIGENTHAL,2000,USA,6,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",26 FEB 2022,1043
164,4:40.81,Gracie MORRIS,,USA,4,,"Lied Recreation Center, Ames, IA (USA)",26 FEB 2022,1042
165,4:40.82,Riley STEWART,,USA,4,,"Arcadia HS Track, Arcadia, CA (USA)",09 APR 2022,1042
166,4:40.83,Abbey WHEELER,29 OCT 1998,USA,3f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1042
167,4:40.86,Sivan AUERBACH,02 APR 2000,ISR,6f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1042
168,4:40.96,Julia DAVID-SMITH,24 JAN 2003,USA,5f6,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1041
169,4:40.97,Maisy O'SULLIVAN,11 FEB 1993,IRL,1f1,,"Mary Peters Track, Belfast (GBR)",09 JUL 2022,1041
170,4:40.99,Susan Lokayo EJORE,09 NOV 1995,KEN,2f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1041
171,4:41.10,Melissa LODGE,,USA,7,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1040
172,4:41.18,Juliette WHITTAKER,01 DEC 2003,USA,1,,"Franklin Field, Philadelphia, PA (USA)",28 APR 2022,1040
173,4:41.23,Alsu LENNEMAN,12 MAY 1994,RUS,4,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1039
174,4:41.24,Megan MOONEY,,USA,3f3,,"Lied Recreation Center, Ames, IA (USA)",12 FEB 2022,1039
175,4:41.25,Abby KOHUT-JACKSON,,USA,1f2,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1039
176,4:41.43,Katie WASSERMAN,08 APR 1998,USA,11,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1038
177,4:41.44,Kimberley MAY,08 MAY 2003,NZL,4f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1038
178,4:41.49,Samantha TRAN,,USA,1h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1038
179,4:41.52,Georgie GRGEC,18 NOV 1993,NZL,3,,"Tooting Bec Athletics Track, London (GBR)",24 AUG 2022,1037
180,4:41.58,Amber AESOPH,20 OCT 2001,USA,4f3,,"Lied Recreation Center, Ames, IA (USA)",12 FEB 2022,1037
180,4:41.58,Alexandra CARLSON,,USA,2h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1037
182,4:41.62,Grace FETHERSTONHAUGH,13 OCT 2000,CAN,6f6,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1037
183,4:41.71,Melissa MENGHINI,,USA,2f2,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1036
184,4:41.83,Taylor ROHATINKSY,,USA,8,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1035
184,4:41.83,Malin HOELSVEEN,25 JAN 2005,NOR,2,,"Nye Skarpsno Arena, Moelv (NOR)",10 SEP 2022,1035
186,4:41.89,Madeleine BERKSON,26 MAR 1996,USA,2,,"Tatnall High School, Wilmington, DE (USA)",09 APR 2022,1035
187,4:41.98,Bailey HERTENSTEIN,,USA,7,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",26 FEB 2022,1034
187,4:41.98,Holly CAMPBELL,27 JUN 1997,AUS,5,,"The Crest Athletics Centre, Sydney (AUS)",03 DEC 2022,1034
189,4:42.01,Cailie LOGUE,04 JAN 1999,USA,3f2,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1034
189,4:42.01,Haley HERBERG,17 JAN 2000,USA,7f3,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1034
191,4:42.08,Anna ELKIN,,USA,3f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",22 JAN 2022,1034
192,4:42.09,Hannah STOFFEL,,USA,3h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1033
193,4:42.11,Hannah BOYLE,,USA,1f3,,"Franklin Field, Philadelphia, PA (USA)",19 JUN 2022,1033
194,4:42.15,Carmen GRAVES,27 JAN 1991,USA,4f2,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1033
194,4:42.15,Tatum DAVID,,USA,1,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1033
196,4:42.27,Jennifer MARTINEZ,09 JUL 1996,USA,7,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1032
197,4:42.28,Samantha TRAN,,USA,5,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1032
198,4:42.33,Natalie COOK,14 MAY 2003,USA,12,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1032
199,4:42.40,Claire STEGALL,,USA,1f1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1031
200,4:42.43,Mia COCHRAN,,USA,1,,"Icahn Stadium, New York, NY (USA)",20 MAY 2022,1031
201,4:42.46,Addie ENGEL,,USA,5f3,,"Lied Recreation Center, Ames, IA (USA)",12 FEB 2022,1031
