Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:35.34,,Larisa CHZHAO,04 FEB 1971,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2005,1189
2,2:35.39,,Kelly HOLMES,19 APR 1970,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2005,1188
3,2:36.99,,Agnes SAMARIA,11 AUG 1972,NAM,2,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2005,1168
4,2:37.57,,Lidia CHOJECKA,25 JAN 1977,POL,1,,Liévin (FRA) (i),26 FEB 2005,1160
5,2:37.98,,Irina VASHENTSEVA,30 SEP 1980,RUS,2,,Yekaterinburg (RUS) (i),07 JAN 2005,1155
6,2:38.07,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Madrid (ESP) (i),24 FEB 2005,1154
7,2:38.68,,Svetlana CHERKASOVA,20 MAY 1978,RUS,3,,Yekaterinburg (RUS) (i),07 JAN 2005,1146
8,2:38.80,,Mayte MARTÍNEZ,17 MAY 1976,ESP,2,,Madrid (ESP) (i),24 FEB 2005,1145
9,2:39.39,,Oksana ZBROZHEK,12 JAN 1978,RUS,4,,Yekaterinburg (RUS) (i),07 JAN 2005,1137
10,2:39.61,,Mina AIT HAMMOU,18 JUL 1978,MAR,3,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2005,1135
11,2:39.66,,Seltana AIT HAMMOU,21 MAY 1980,MAR,4,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2005,1134
12,2:39.68,,Sandra STALS,05 JUN 1975,BEL,2,,Liévin (FRA) (i),26 FEB 2005,1134
13,2:40.67,,Virginie FOUQUET,09 SEP 1975,FRA,3,,Liévin (FRA) (i),26 FEB 2005,1121
14,2:41.04,,Esther DESVIAT,27 JAN 1982,ESP,5,,Madrid (ESP) (i),24 FEB 2005,1117
15,2:41.09,,Natalya TSYGANOVA,07 FEB 1971,RUS,5,,Yekaterinburg (RUS) (i),07 JAN 2005,1116
16,2:41.36,,Laetitia VALDONADO,04 AUG 1977,FRA,4,,Liévin (FRA) (i),26 FEB 2005,1113
17,2:41.55,,Nédia SEMEDO,14 NOV 1978,POR,6,,Madrid (ESP) (i),24 FEB 2005,1110
18,2:41.9h,,Natalya KUTKINA,04 FEB 1977,RUS,1,,Yekaterinburg (RUS) (i),25 DEC 2005,1106
19,2:42.49,,Margarita PLAKSINA,01 OCT 1977,RUS,1,,Moskva (RUS) (i),07 JAN 2005,1099
20,2:43.02,,Yelena SOBOLEVA,03 OCT 1982,RUS,2,,Moskva (RUS) (i),07 JAN 2005,1092
21,2:43.18,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,3,,Moskva (RUS) (i),07 JAN 2005,1090
22,2:43.22,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,5,,Liévin (FRA) (i),26 FEB 2005,1090
23,2:43.40,,Sarah BROWN,15 OCT 1986,USA,1,,"Blacksburg, VA (USA) (i)",26 FEB 2005,1088
24,2:43.68,,Yekaterina NOZKOVA-ROZENBERG,23 JAN 1980,RUS,4,,Moskva (RUS) (i),07 JAN 2005,1084
25,2:43.92,,Svetlana KLYUKA,27 DEC 1978,RUS,5,,Moskva (RUS) (i),07 JAN 2005,1081
26,2:44.00,,Tatyana KONONENKO,29 MAR 1981,RUS,6,,Moskva (RUS) (i),07 JAN 2005,1080
27,2:44.13,,Lisa DOBRISKEY,23 DEC 1983,GBR,1,,Birmingham (GBR) (i),10 FEB 2005,1079
28,2:44.65,,Marina ANISIMOVA,04 MAR 1973,RUS,7,,Moskva (RUS) (i),07 JAN 2005,1072
29,2:45.40,,Marina MUNĆAN,06 NOV 1982,SCG,1,,"University Park, PA (USA) (i)",29 JAN 2005,1063
30,2:45.79,,Meaghan LEON,01 AUG 1983,USA,1,,"Boston, MA (USA) (i)",06 MAR 2005,1058
31,2:45.90,,Anita BRÄGGER,06 OCT 1972,SUI,6,,Liévin (FRA) (i),26 FEB 2005,1057
32,2:45.96,,Ashley PATTEN,15 JUL 1984,USA,1,,"Lincoln, NE (USA) (i)",26 FEB 2005,1056
33,2:46.01,,Olesya SYREVA,25 NOV 1983,RUS,7,,Yekaterinburg (RUS) (i),07 JAN 2005,1056
34,2:46.5h,,Oksana SUNTSOVA,25 FEB 1981,RUS,2,,Yekaterinburg (RUS) (i),25 DEC 2005,1050
35,2:46.82,,Jennifer MEADOWS,17 APR 1981,GBR,5,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2005,1046
36,2:46.97,,Tatyana RODIONOVA-PASHNINA,27 AUG 1980,RUS,8,,Moskva (RUS) (i),07 JAN 2005,1044
37,2:47.0h,,Dinara GAYNULLINA,25 DEC 1980,RUS,3,,Yekaterinburg (RUS) (i),25 DEC 2005,1044
38,2:47.21,,Katie DOSWELL,09 FEB 1988,USA,1,,"New York, NY (USA) (i)",04 FEB 2005,1041
39,2:47.51,,Lizaira DEL VALLE,10 MAR 1982,PUR,2,,"Lincoln, NE (USA) (i)",26 FEB 2005,1038
40,2:47.52,,Petra LOCHMANOVÁ,12 NOV 1980,CZE,1,,Praha (CZE) (i),25 JAN 2005,1037
41,2:47.58,,Carlee CLARK,16 MAY 1985,USA,3,,"Lincoln, NE (USA) (i)",26 FEB 2005,1037
42,2:47.68,,Liliya OLSHANSKAYA,25 FEB 1984,RUS,8,,Yekaterinburg (RUS) (i),07 JAN 2005,1036
43,2:47.85,,Janine DAVIS,27 OCT 1986,USA,2,,"New York, NY (USA) (i)",04 FEB 2005,1034
44,2:47.94,,Alison KOPLAR,05 SEP 1982,USA,2,,"Boston, MA (USA) (i)",06 MAR 2005,1032
45,2:47.98,,Olga GORSHKOVA,09 MAR 1983,RUS,9,,Moskva (RUS) (i),07 JAN 2005,1032
45,2:47.98,,Joanna KUS,04 JAN 1984,POL,1,,Spala (POL) (i),12 FEB 2005,1032
