Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:34.71,,Ajee' WILSON,08 MAY 1994,USA,1,,"New York, NY (USA) (i)",24 FEB 2019,1197
2,2:35.40,,Hanna GREEN,16 OCT 1994,USA,2,,"New York, NY (USA) (i)",24 FEB 2019,1188
3,2:35.62,,Ce'Aira BROWN,04 NOV 1993,USA,3,,"New York, NY (USA) (i)",24 FEB 2019,1185
4,2:36.03,,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2019,1180
5,2:36.60,,Laura ROESLER,19 DEC 1991,USA,4,,"New York, NY (USA) (i)",24 FEB 2019,1173
6,2:37.04,,Jenna WESTAWAY,19 JUN 1994,CAN,1f1,,"Boston, MA (USA) (i)",08 FEB 2019,1167
7,2:37.40,,Genzebe DIBABA,08 FEB 1991,ETH,1,,Liévin (FRA) (i),10 FEB 2019,1163
8,2:37.55,,Natoya GOULE,30 MAR 1991,JAM,1,,"New York, NY (USA) (i)",26 JAN 2019,1161
9,2:37.79,,Madeleine KELLY,28 DEC 1995,CAN,2f1,,"Boston, MA (USA) (i)",08 FEB 2019,1158
10,2:37.80,,Winnie NANYONDO,23 AUG 1993,UGA,2,,Liévin (FRA) (i),10 FEB 2019,1157
11,2:38.21,,Rababe ARAFI,12 JAN 1991,MAR,3,,Liévin (FRA) (i),10 FEB 2019,1152
12,2:38.58,,Danae RIVERS,03 FEB 1998,USA,1f1,,"University Park, PA (USA) (i)",12 JAN 2019,1148
13,2:38.60,,Hannah FIELDS,04 FEB 1993,USA,5,,"New York, NY (USA) (i)",24 FEB 2019,1147
14,2:38.95,,Claudia SAUNDERS,19 MAY 1994,FRA,3,,"New York, NY (USA) (i)",26 JAN 2019,1143
15,2:39.25,,Simona VRZALOVÁ,07 APR 1988,CZE,4,,Liévin (FRA) (i),10 FEB 2019,1139
16,2:39.84,,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,2,,Orenburg (RUS) (i),26 JAN 2019,1132
17,2:39.98,,Julianne LABACH,14 NOV 1996,CAN,3f1,,"Boston, MA (USA) (i)",08 FEB 2019,1130
18,2:40.16,,Shannon OSIKA,15 JUN 1993,USA,4,,"New York, NY (USA) (i)",26 JAN 2019,1128
19,2:40.29,,Katharina TROST,28 JUN 1995,GER,1f1,,Pliezhausen (GER),12 MAY 2019,1100
20,2:40.35,,Esther GUERRERO,07 FEB 1990,ESP,1,,Elvissa (ESP),18 MAY 2019,1099
21,2:40.86,,Freweyni HAILU,12 FEB 2001,ETH,5,,Liévin (FRA) (i),10 FEB 2019,1119
22,2:40.88,,Anna SHCHAGINA,07 DEC 1991,RUS,1,,Dolgoprudny (RUS),30 JUN 2019,1092
23,2:41.32,,Kaela EDWARDS,08 DEC 1993,USA,4h1,,"New York, NY (USA) (i)",23 FEB 2019,1113
24,2:41.37,,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,6,,Liévin (FRA) (i),10 FEB 2019,1113
25,2:41.41,,Angel PICCIRILLO,08 JAN 1994,USA,6,,"New York, NY (USA) (i)",26 JAN 2019,1112
26,2:41.58,,Gabriela GAJANOVÁ,12 OCT 1999,SVK,1,,Brno (CZE),28 AUG 2019,1083
27,2:41.76,,Allie WILSON,31 MAR 1996,USA,6,,"New York, NY (USA) (i)",24 FEB 2019,1108
28,2:41.79,,Delia SCLABAS,08 NOV 2000,SUI,1,,Magglingen (SUI) (i),24 FEB 2019,1107
29,2:42.13,,Millie PALADINO,18 OCT 1995,USA,1f1,,"Boston, MA (USA) (i)",25 JAN 2019,1103
30,2:42.16,,Megan MALASARTE,01 AUG 1992,USA,5h1,,"New York, NY (USA) (i)",23 FEB 2019,1103
31,2:42.22,,Baylee MIRES,10 DEC 1992,USA,2h2,,"New York, NY (USA) (i)",23 FEB 2019,1102
32,2:42.29,,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1f1,,Andorf (AUT),03 AUG 2019,1074
33,2:42.30,,Līga VELVERE,10 FEB 1990,LAT,1,,Kuldiga (LAT) (i),19 JAN 2019,1101
34,2:42.47,,Kenyetta IYEVBELE,22 AUG 1992,USA,4f1,,"Boston, MA (USA) (i)",08 FEB 2019,1099
35,2:42.51,,Anna SHIELDS,1991,USA,2f1,,"University Park, PA (USA) (i)",12 JAN 2019,1099
36,2:42.58,,Olivia ROMANIW,27 JAN 1995,CAN,5f1,,"Boston, MA (USA) (i)",08 FEB 2019,1098
37,2:42.60,,Jana REINERT,14 MAY 1998,GER,2f1,,Pliezhausen (GER),12 MAY 2019,1070
38,2:42.65,,Emily RICHARDS,21 JUL 1995,USA,3h2,,"New York, NY (USA) (i)",23 FEB 2019,1097
39,2:42.67,,Heather MACLEAN,31 AUG 1995,USA,4h2,,"New York, NY (USA) (i)",23 FEB 2019,1097
40,2:42.88,,Alisa SIBLANI,28 AUG 1996,RUS,2,,Dolgoprudny (RUS),30 JUN 2019,1066
41,2:42.97,,Stephanie SCHAPPERT,25 APR 1993,USA,7,,"New York, NY (USA) (i)",26 JAN 2019,1093
42,2:43.03,,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,3,,Orenburg (RUS) (i),26 JAN 2019,1092
43,2:43.07,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,"Seattle, WA (USA) (i)",12 JAN 2019,0
43,2:43.07,,Vera VASILYEVA,22 JUN 1994,RUS,4,,Orenburg (RUS) (i),26 JAN 2019,1092
45,2:43.08,,Kayla VAN DER LINDEN,28 MAY 2004,AUS,1,,"WA Sports Centre, Perth (AUS)",09 DEC 2019,1064
46,2:43.17,,Aurélie DUBÉ-LAVOIE,06 MAR 1996,CAN,1,,Québec (CAN),12 JUL 2019,1063
47,2:43.25,,Claudia HOLLINGSWORTH,12 APR 2005,AUS,2,,"WA Sports Centre, Perth (AUS)",09 DEC 2019,1062
48,2:43.33,,Yelena PAUSHKINA,08 NOV 1998,RUS,3,,Dolgoprudny (RUS),30 JUN 2019,1061
49,2:43.37,,Sinclaire JOHNSON,13 APR 1998,USA,1f2,,"Fayetteville, AR (USA) (i)",11 JAN 2019,1088
50,2:43.38,,Brianna STRATZ,,USA,6f1,,"Boston, MA (USA) (i)",08 FEB 2019,1088
51,2:43.41,,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,8,,"New York, NY (USA) (i)",26 JAN 2019,1087
51,2:43.41,,Jamie MORRISSEY,14 SEP 1995,USA,2,,"New York, NY (USA) (i)",01 FEB 2019,1087
53,2:43.54,,Britt UMMELS,24 AUG 1993,NED,1f1,,Lisse (NED),18 MAY 2019,1058
54,2:43.65,,Rachel POCRATSKY,23 JAN 1997,USA,1f1,,"Blacksburg, VA (USA) (i)",18 JAN 2019,1084
55,2:43.72,,Rebecca MEHRA,25 OCT 1994,USA,3h3,,"New York, NY (USA) (i)",23 FEB 2019,1084
56,2:43.92,,Nia AKINS,07 JUL 1998,USA,1,,"Cambridge, MA (USA) (i)",24 FEB 2019,1081
57,2:43.97,,Vera HOFFMANN,02 NOV 1996,LUX,3f1,,Pliezhausen (GER),12 MAY 2019,1053
58,2:43.98,,Molly SUGHROUE,02 SEP 1995,USA,2f2,,"Fayetteville, AR (USA) (i)",11 JAN 2019,1080
59,2:44.21,,Nigina TUKHTAYEVA,19 JAN 1993,RUS,3,,Yekaterinburg (RUS) (i),07 JAN 2019,1078
60,2:44.43,,Athing MU,08 JUN 2002,USA,1,,"New York, NY (USA) (i)",26 JAN 2019,1075
61,2:44.44,,Lauren GREGORY,25 JUL 1999,USA,3f2,,"Fayetteville, AR (USA) (i)",11 JAN 2019,1075
62,2:44.84,,Susan Lokayo EJORE,09 NOV 1995,KEN,2,,"Seattle, WA (USA) (i)",12 JAN 2019,0
63,2:45.07,,Kristina MÄKI,22 SEP 1991,CZE,4f1,,Pliezhausen (GER),12 MAY 2019,1039
64,2:45.15,,Savannah COLÓN,29 MAR 1994,USA,6h3,,"New York, NY (USA) (i)",23 FEB 2019,1066
65,2:45.17,,Heather WILSON,13 JUN 1990,USA,3,,"New York, NY (USA) (i)",01 FEB 2019,1066
66,2:45.32,,Giulia APRILE,11 OCT 1995,ITA,1,,Ancona (ITA) (i),27 JAN 2019,1064
67,2:45.36,,Lauren TRUMBLE,,USA,1f2,,"Boston, MA (USA) (i)",23 FEB 2019,1064
68,2:45.39,,Annette MELCHER,18 APR 1992,USA,5h2,,"New York, NY (USA) (i)",23 FEB 2019,1063
69,2:45.45,,Lotte KRAUSE,29 NOV 1992,NED,2f1,,Lisse (NED),18 MAY 2019,1034
70,2:45.52,,Martha BISSAH,24 AUG 1997,GHA,1f3,,"Lexington, VA (USA) (i)",18 JAN 2019,1062
71,2:45.60,,Anna KNYAZEVA,20 MAR 1989,RUS,5,,Orenburg (RUS) (i),26 JAN 2019,1061
72,2:45.65,,Jetske VAN KAMPEN,28 DEC 1998,NED,3f1,,Lisse (NED),18 MAY 2019,1031
73,2:45.67,,Alexis FULLER,,USA,1f1,,"Nampa, ID (USA) (i)",19 JAN 2019,1060
73,2:45.67,,Kathryn GILLESPIE,27 SEP 1996,GBR,2,,"Cambridge, MA (USA) (i)",24 FEB 2019,1060
75,2:45.69,,Kassidy JOHNSON,,USA,2,,"Lubbock, TX (USA) (i)",23 FEB 2019,1060
76,2:45.80,,Olga ONUFRIYENKO,08 MAR 1999,RUS,4,,Yekaterinburg (RUS) (i),07 JAN 2019,1058
77,2:45.88,,Lucía RODRÍGUEZ,26 JUL 1998,ESP,2,,Elvissa (ESP),18 MAY 2019,1028
78,2:46.10,,Natalia ROMERO,17 NOV 1988,ESP,3,,Elvissa (ESP),18 MAY 2019,1026
79,2:46.25,,Anna JUREW,12 JAN 1997,USA,3,,"Cambridge, MA (USA) (i)",24 FEB 2019,1053
80,2:46.37,,Mariya KURILOVA,24 NOV 1995,RUS,1,,"FSK Lokomotiv Arena, Bryansk (RUS) (i)",21 DEC 2019,1051
81,2:46.4h,,Kelly NEVOLIHHIN,15 NOV 1992,EST,1,,Tallinn (EST),05 JUN 2019,1022
82,2:46.48,,Courtney HUFSMITH,24 OCT 1998,CAN,1,,Edmonton (CAN) (i),19 JAN 2019,1050
83,2:46.51,,Rachel MCARTHUR,04 AUG 1999,USA,1f1,,"Annapolis, MD (USA) (i)",11 JAN 2019,1050
84,2:46.54,,Monika ELENSKA,17 FEB 1996,LTU,2,,Kuldiga (LAT) (i),19 JAN 2019,1049
85,2:46.59,,Beata TOPKA,20 JAN 1999,POL,1f1,,Chojnice (POL),17 AUG 2019,1020
86,2:46.74,,Millie HOWARD,04 FEB 1998,GBR,1f3,,"Boston, MA (USA) (i)",08 FEB 2019,1047
