Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:37.58,,Yelena KOFANOVA,08 AUG 1988,RUS,1f1,,Moskva (RUS) (i),05 FEB 2012,1160
2,2:37.84,,Zoe BUCKMAN,21 DEC 1988,AUS,1,,Oslo (NOR),24 MAY 2012,1132
3,2:38.14,,Ibtissam LAKHOUAD,07 DEC 1980,MAR,1,,"Boston, MA (USA) (i)",04 FEB 2012,1153
4,2:38.44,,Morgan UCENY,10 MAR 1985,USA,2,,"Boston, MA (USA) (i)",04 FEB 2012,1149
5,2:38.48,,Brenda MARTINEZ,08 SEP 1987,USA,1,,Dubnica nad Váhom (SVK),26 AUG 2012,1123
5,2:38.48,,Marina ARZAMASOVA,17 DEC 1987,BLR,2,,Dubnica nad Váhom (SVK),26 AUG 2012,1123
7,2:38.72,,Lucia KLOCOVÁ,20 NOV 1983,SVK,3,,Dubnica nad Váhom (SVK),26 AUG 2012,1120
8,2:38.78,,Angelika CICHOCKA,15 MAR 1988,POL,4,,Dubnica nad Váhom (SVK),26 AUG 2012,1119
9,2:38.89,,Ciara MAGEEAN,12 MAR 1992,IRL,2,,Oslo (NOR),24 MAY 2012,1118
10,2:38.91,,Anna WILLARD,31 MAR 1984,USA,3,,"Boston, MA (USA) (i)",04 FEB 2012,1143
11,2:38.92,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,1f2,,Moskva (RUS) (i),14 JAN 2012,1143
12,2:38.94,,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1f2,,Moskva (RUS) (i),05 FEB 2012,1143
13,2:38.97,,Yekaterina KUPINA,02 FEB 1986,RUS,2f2,,Moskva (RUS) (i),05 FEB 2012,1143
14,2:39.55,,Olga SOLDATOVA,08 SEP 1985,RUS,3f2,,Moskva (RUS) (i),05 FEB 2012,1135
15,2:39.65,,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,3,,Oslo (NOR),24 MAY 2012,1108
16,2:39.68,,Charlotte BEST,07 MAR 1985,GBR,4,,Oslo (NOR),24 MAY 2012,1108
17,2:39.79,,Amela TERZIĆ,02 JAN 1993,SRB,5,,Dubnica nad Váhom (SVK),26 AUG 2012,1106
18,2:39.80,,Annett HORNA,04 FEB 1987,GER,1f2,,Pliezhausen (GER),06 MAY 2012,1106
19,2:39.99,,Margaret INFELD,,USA,4,,"Boston, MA (USA) (i)",04 FEB 2012,1130
20,2:40.03,,Charlene THOMAS,06 MAY 1982,GBR,5,,"Boston, MA (USA) (i)",04 FEB 2012,1129
21,2:40.09,,Diana SUJEW,02 NOV 1990,GER,2f2,,Pliezhausen (GER),06 MAY 2012,1102
22,2:40.22,,Yuliya TUTAYEVA,07 DEC 1988,RUS,1,,Chelyabinsk (RUS) (i),27 JAN 2012,1127
23,2:40.30,,Anna LUCHKINA,13 JAN 1986,RUS,2f2,,Moskva (RUS) (i),14 JAN 2012,1126
24,2:40.32,,Phoebe WRIGHT,30 AUG 1988,USA,6,,"Boston, MA (USA) (i)",04 FEB 2012,1126
