Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:32.21,,Oksana ZBROZHEK,12 JAN 1978,RUS,1f2,,Moskva (RUS) (i),28 JAN 2007,1229
2,2:33.06,,Mayte MARTÍNEZ,17 MAY 1976,ESP,1,,Huelva (ESP),13 SEP 2007,1195
3,2:34.35,,Hasna BENHASSI,01 JUN 1978,MAR,2,,Huelva (ESP),13 SEP 2007,1178
4,2:34.76,,Tetyana PETLYUK,22 FEB 1982,UKR,2f2,,Moskva (RUS) (i),28 JAN 2007,1196
5,2:36.40,,Mariya DRYAKHLOVA,24 APR 1984,RUS,3f2,,Moskva (RUS) (i),28 JAN 2007,1175
6,2:36.56,,Yelena KANALES,07 FEB 1976,RUS,4f2,,Moskva (RUS) (i),28 JAN 2007,1173
7,2:36.95,,Anna ROSTKOWSKA,26 JUL 1980,POL,1,,Miedzyzdroje (POL),18 AUG 2007,1143
8,2:37.31,,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,1f1,,Moskva (RUS) (i),28 JAN 2007,1164
9,2:37.66,,Diane CUMMINS,19 JAN 1974,CAN,3,,Huelva (ESP),13 SEP 2007,1134
10,2:38.31,,Olga KOMYAGINA,10 FEB 1974,RUS,5f2,,Moskva (RUS) (i),28 JAN 2007,1151
11,2:38.42,,Tatyana DUDCHENKO,18 NOV 1983,RUS,2f1,,Moskva (RUS) (i),28 JAN 2007,1150
12,2:38.47,,Natallia KAREIVA,14 NOV 1985,BLR,1,,Königs Wusterhausen (GER),09 SEP 2007,1123
13,2:38.60,,Mariya ZHURAVLYOVA,07 NOV 1986,RUS,6f2,,Moskva (RUS) (i),28 JAN 2007,1147
14,2:38.61,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,3f1,,Moskva (RUS) (i),28 JAN 2007,1147
15,2:38.91,,Maria MARTINS,01 APR 1974,FRA,1,,Longeville (FRA),15 JUL 2007,1118
16,2:39.26,,Faith MACHARIA,09 FEB 1976,KEN,1,,Glasgow (GBR),03 JUN 2007,1113
17,2:39.50,,Erin DONOHUE,08 MAY 1983,USA,1,,Linz (AUT),11 SEP 2007,1110
18,2:39.69,,Jolanda ČEPLAK,12 SEP 1976,SLO,2,,Glasgow (GBR),03 JUN 2007,1108
19,2:39.76,,Sonja ROMAN,11 MAR 1979,SLO,2,,Königs Wusterhausen (GER),09 SEP 2007,1107
