Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:34.09,,Nikki HILTZ,23 OCT 1994,USA,1,,"Dempsey Indoor, Seattle, WA (USA) (i)",26 JAN 2024,1182
2,2:34.71,,Jessica HULL,22 OCT 1996,AUS,2,,"Dempsey Indoor, Seattle, WA (USA) (i)",26 JAN 2024,1173
3,2:35.42,,Allie WILSON,31 MAR 1996,USA,1f1,,"Norton Sports Center, Louisville, KY (USA) (i)",19 JAN 2024,1188
4,2:35.65,,Angel PICCIRILLO,08 JAN 1994,USA,3,,"Dempsey Indoor, Seattle, WA (USA) (i)",26 JAN 2024,1161
5,2:37.26,,Dorcas EWOI,,KEN,4,,"Dempsey Indoor, Seattle, WA (USA) (i)",26 JAN 2024,1139
6,2:37.28,,Martyna GALANT,26 JAN 1995,POL,1f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1139
7,2:37.57,,Esther GUERRERO,07 FEB 1990,ESP,1,,"Centro de Tecnificación de Atletismo, Antequera (ESP) (i)",13 JAN 2024,1160
8,2:37.96,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1130
9,2:38.33,,Anna WIELGOSZ,09 NOV 1993,POL,3f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1125
10,2:38.75,,Vanessa SCAUNET,07 SEP 1996,BEL,4f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1120
11,2:39.21,,Kimberley FICENEC,23 JUL 1994,CZE,5f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1114
12,2:39.54,,Kristiina SASÍNEK MÄKI,22 SEP 1991,CZE,6f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1109
13,2:39.62,,Lucia STAFFORD,17 AUG 1998,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1135
14,2:40.15,,Madeleine KELLY,28 DEC 1995,CAN,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1128
15,2:40.33,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,7f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1099
16,2:40.48,,Addy TOWNSEND,14 DEC 1997,CAN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1124
17,2:40.67,,Melissa RIGGINS,,USA,1f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1121
18,2:40.75,,Aleksandra PŁOCIŃSKA,05 OCT 1999,POL,1f1,,"Hala COS OPO, Spala (POL) (i)",28 JAN 2024,1120
19,2:40.87,,Oratile NOWE,20 MAY 2000,BOT,1,,"Pilditch Stadium, Pretoria (RSA)",17 FEB 2024,1092
20,2:40.90,,Marissa DAMINK,24 OCT 1995,NED,1,,"Sportpark Ter Specke, Lisse (NED)",11 MAY 2024,1092
21,2:41.00,,Lindsey BUTLER,28 AUG 2000,USA,2f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1117
21,2:41.00,,Sadie ENGELHARDT,21 AUG 2006,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 FEB 2024,1117
23,2:41.21,,Mariya PROKHORETS,24 NOV 1995,RUS,1,,"SOK Luch, Yekaterinburg (RUS) (i)",07 JAN 2024,1115
