Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
203,2:53.25,Riley PERLAKOWSKI,,USA,3f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",02 DEC 2022,970
204,2:53.33,Avery PEARSON,24 MAR 2003,CAN,4,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,969
205,2:53.35,Lea HATCHER,,USA,4f1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,969
206,2:53.37,Katarina MILOSAVLJEVIĆ,11 SEP 2000,SRB,1,,"Atletska dvorana, Beograd (SRB)",11 DEC 2022,968
207,2:53.39,Hallee KNELSEN,27 MAY 2003,CAN,8f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",14 JAN 2023,968
208,2:53.41,Hallee KNELSEN,27 MAY 2003,CAN,13,,"Field House, Saskatoon (CAN)",10 MAR 2023,968
209,2:53.45,Elise LAMBERT,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,968
210,2:53.53,Lena PAJĘCKA,25 OCT 2007,POL,4f1,,"Arena, Toruń (POL)",29 JAN 2023,967
211,2:53.54,Amy KLIPPENSTEIN,2000,CAN,5,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,966
211,2:53.54,Cami STREFF,,USA,1f1,,"Shelly Ellig Indoor T&F Facility, Fargo, ND (USA)",04 FEB 2023,966
213,2:53.57,Pippa NUTTALL,,USA,5f1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,966
214,2:53.65,Marianne MIHAS,,USA,10f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,965
215,2:53.68,Malin RAHM,21 MAR 2005,SUI,4,,"Halle End der Welt, Magglingen (SUI)",26 FEB 2023,965
216,2:53.70,Claire GARDNER,,USA,1f5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,965
217,2:53.72,Keely JONES,05 OCT 2000,USA,5f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,964
218,2:53.84,Grace COOK,2001,CAN,5f1,,"Universiade Pavilion, Edmonton (CAN)",10 FEB 2023,963
219,2:53.85,Rebecca DURHAM,,USA,3h1,,"Mackal Fieldhouse, Kingston, RI (USA)",25 FEB 2023,963
220,2:53.88,Alexandra WERCINSKI,,USA,2f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,963
221,2:53.89,Małgorzata STRZEŻYSZ,02 OCT 2004,POL,4f1,,"Hala COS OPO, Spala (POL)",14 JAN 2023,962
221,2:53.89,Rianne MCHUGH,1992,IRL,6f1,,"Universiade Pavilion, Edmonton (CAN)",10 FEB 2023,962
223,2:53.95,Daniela SIERRA,28 DEC 2008,ESP,2,,"Pistas Expourense, Ourense (ESP)",26 MAR 2023,962
224,2:53.99,Lucia GARCIA,03 APR 2008,ESP,3,,"Pistas Expourense, Ourense (ESP)",26 MAR 2023,961
225,2:54.03,Marine GARNIER,30 JUN 2000,FRA,4f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,961
226,2:54.07,Krystal CLARK,15 OCT 2001,NZL,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,960
227,2:54.08,Seneca WILLEN,,USA,1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",03 FEB 2023,960
228,2:54.09,Nicole RE,,USA,1f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,960
229,2:54.10,Clara HARMAN,,USA,2f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,960
230,2:54.11,Jessica MCLEAN,28 DEC 2002,JAM,4f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",02 DEC 2022,960
231,2:54.14,Sabrina LAVIGNE,1999,CAN,9f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,960
232,2:54.22,Leah DISHER,,USA,5f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",02 DEC 2022,959
233,2:54.23,Christina ESPOSITO,2001,CAN,9f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",14 JAN 2023,958
234,2:54.29,Vanessa FEIERABEND,2008,SUI,2,,"Halle End der Welt, Magglingen (SUI)",26 FEB 2023,958
235,2:54.31,Seneca WILLEN,,USA,6f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,958
236,2:54.38,Grace ZAMROWSKI,2002,USA,6f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",02 DEC 2022,957
237,2:54.40,Caroline O'SHEA,,USA,7f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,957
238,2:54.42,Marta GUTIERREZ,21 DEC 2008,ESP,4,,"Pistas Expourense, Ourense (ESP)",26 MAR 2023,956
239,2:54.43,Nina-carla GUNTHER,19 DEC 1998,FRA,5f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,956
240,2:54.45,Mélissa GIRARDIN,04 FEB 2003,SUI,3f1,,"Halle End der Welt, Magglingen (SUI)",29 JAN 2023,956
241,2:54.50,Bailey GOGGANS,30 MAR 2003,USA,8f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,955
242,2:54.52,Roksana PIECHOWSKA,12 JUL 2005,POL,5f1,,"Hala COS OPO, Spala (POL)",14 JAN 2023,955
243,2:54.54,Murielle AGLOT,1996,CAN,1f2,,"Tomlinson Fieldhouse, Montréal (CAN)",25 FEB 2023,955
244,2:54.59,Lauren TUNNELL,,USA,4,,"Mackal Fieldhouse, Kingston, RI (USA)",26 FEB 2023,954
245,2:54.63,Megan PERROTTA,,USA,3f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,954
246,2:54.67,Melissa JACHIM,,USA,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,953
247,2:54.68,Myriam POIRIER,1999,CAN,6f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,953
248,2:54.69,Kaitlin SWARTZ,2000,CAN,7f1,,"Universiade Pavilion, Edmonton (CAN)",10 FEB 2023,953
249,2:54.75,Audra TAMAŠAUSKAITĖ,28 NOV 2000,LTU,1,,"LSU maniežas, Kaunas (LTU)",14 DEC 2022,952
250,2:54.76,Rebecca DURHAM,,USA,2f1,,"The Track at New Balance, Boston, MA (USA)",10 DEC 2022,952
251,2:54.78,Amanda STONE,,USA,2f5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,952
252,2:54.85,Jenna MCFADYEN,2002,CAN,3f1,,"Field House, Saskatoon (CAN)",13 JAN 2023,951
253,2:54.88,Abby LEWIS,2006,CAN,3f5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,951
254,2:54.89,Eirlys RAULIUK DUNN,2000,CAN,2f2,,"Dennis Fairall Fieldhouse, Windsor (CAN)",11 FEB 2023,951
255,2:54.92,Morgane DROUIN,2004,CAN,4f5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,951
255,2:54.92,Mia SALAS,11 DEC 2000,USA,1,,"Myers Fieldhouse, Mankato, MN (USA)",26 FEB 2023,951
257,2:54.93,Avery PEARSON,24 MAR 2003,CAN,4f1,,"Field House, Saskatoon (CAN)",13 JAN 2023,950
257,2:54.93,Addie COPPINGER,,USA,8,,"Sports Performance Center, Lubbock, TX (USA)",25 FEB 2023,950
259,2:54.94,Danielle ADAMS,,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,950
260,2:55.01,Olivia TAKLA,,USA,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,949
261,2:55.02,Katelyn LOCKER,,USA,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",02 DEC 2022,949
262,2:55.07,PJ ENGLISH,,USA,2f1,,"Shelly Ellig Indoor T&F Facility, Fargo, ND (USA)",04 FEB 2023,949
263,2:55.11,Hanna OWCZARUK,16 AUG 2007,POL,5f1,,"Arena, Toruń (POL)",29 JAN 2023,948
264,2:55.14,Jagoda MUSIELAK,24 MAY 2004,POL,6f1,,"Arena, Toruń (POL)",29 JAN 2023,948
264,2:55.14,Nicolette SCHMIDT,06 JAN 1999,USA,3f1,,"Shelly Ellig Indoor T&F Facility, Fargo, ND (USA)",04 FEB 2023,948
266,2:55.22,Keira FLAHERTY,,USA,5f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,947
267,2:55.23,Alicia SCHÄR,19 JUL 2003,SUI,4f1,,"Halle End der Welt, Magglingen (SUI)",29 JAN 2023,947
268,2:55.33,Madelyn HUSTON,1999,CAN,1f1,,"Bruce Kidd Field House, Toronto (CAN)",17 FEB 2023,946
269,2:55.39,Marne SULLIVAN,,USA,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,945
270,2:55.44,Jessica KAISER,1987,CAN,1f2,,"Universiade Pavilion, Edmonton (CAN)",10 FEB 2023,945
271,2:55.49,Julianna MULTAN,31 DEC 2004,POL,5f1,,"Hala COS OPO, Spala (POL)",28 JAN 2023,944
272,2:55.53,Payton HINKLE,,USA,6h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,944
273,2:55.56,Olivia MACASKILL,2001,CAN,2f1,,"Bruce Kidd Field House, Toronto (CAN)",17 FEB 2023,943
274,2:55.67,Emily SESSA,,USA,1f2,,"The Track at New Balance, Boston, MA (USA)",19 FEB 2023,942
275,2:55.68,Kat KWIATKOWSKI,,USA,4f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,942
275,2:55.68,Oliwia BEŁCZEW,09 APR 2006,POL,1f1,,"Hala Uniwersytetu, Rzeszów (POL)",11 FEB 2023,942
277,2:55.71,Lauren PERKINS,2000,CAN,3f2,,"Dennis Fairall Fieldhouse, Windsor (CAN)",11 FEB 2023,941
278,2:55.75,Olivia BIRNEY,,USA,5f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,941
279,2:55.81,Sierra WILLIAMS,,USA,7h1,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,940
280,2:55.83,Simi RAI,2000,CAN,8f1,,"Universiade Pavilion, Edmonton (CAN)",10 FEB 2023,940
281,2:55.85,Isabella GIESING,,USA,2f2,,"The Track at New Balance, Boston, MA (USA)",19 FEB 2023,940
282,2:55.86,Sofiya VALYAYEVA,02 AUG 2004,RUS,8,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,940
283,2:55.89,Naomi TOFT,13 MAR 2004,GBR,8f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,939
284,2:56.04,London CULBREATH,01 MAR 2002,USA,7h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,938
285,2:56.11,Mia SALAS,11 DEC 2000,USA,4f1,,"Shelly Ellig Indoor T&F Facility, Fargo, ND (USA)",04 FEB 2023,937
286,2:56.15,Maia ZATORSKA,23 DEC 2004,POL,6f1,,"Hala COS OPO, Spala (POL)",28 JAN 2023,936
287,2:56.23,McKenzie CHARLIZE-TRINITY,2007,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,936
288,2:56.26,Lena PAJĘCKA,25 OCT 2007,POL,2f1,,"Arena, Toruń (POL)",14 JAN 2023,935
289,2:56.31,Kelsey HACZKEWICZ,1999,CAN,1f1,,"James Daly Fieldhouse, Winnipeg (CAN)",03 FEB 2023,935
290,2:56.41,Alison HODGSON,,USA,1f2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,933
291,2:56.43,Kelly Ann SUTTERFIELD,,USA,3f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,933
292,2:56.44,Jessica PALISCA,,USA,2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",02 DEC 2022,933
292,2:56.44,Sylwana GAJDA,10 NOV 1999,POL,1,,"Hala AWF, Warszawa (POL)",22 JAN 2023,933
294,2:56.46,Carmen MEJIA,,USA,6f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,933
295,2:56.50,Amirr EVANS,,USA,1,,"Illinois State-Horton FH, Normal, IL (USA)",03 DEC 2022,932
296,2:56.52,Angela KROEKER,2001,CAN,6,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,932
297,2:56.54,Lauren TUNNELL,,USA,1h2,,"Mackal Fieldhouse, Kingston, RI (USA)",25 FEB 2023,932
298,2:56.62,Claire CUSHING,2001,CAN,2,,"Ocean Breeze Athl. Complex, New York, NY (USA)",03 FEB 2023,931
299,2:56.64,Marie JENSEN,,DEN,5f5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,931
300,2:56.67,Andie CORNISH,,USA,3f2,,"The Track at New Balance, Boston, MA (USA)",19 FEB 2023,931
301,2:56.69,Siobhan WHELAN,17 DEC 2002,IRL,3,,"AIT International Arena, Athlone (IRL)",14 DEC 2022,930
302,2:56.71,Sabela CASTELO LOPEZ,07 JUL 2009,ESP,1,,"Pista de atletismo Cuberta de Ourense, Ourense (ESP)",18 DEC 2022,930
303,2:56.73,Hanna STRAND,2009,SWE,1,,"Bærum Idrettspark, Rud, Bærum (NOR)",14 JAN 2023,930
304,2:56.74,Caroline O'SHEA,,USA,4f2,,"The Track at New Balance, Boston, MA (USA)",19 FEB 2023,930
305,2:56.77,Sára FEKETE,2009,HUN,1,,"Športová hala Elán, Bratislava (SVK)",05 JAN 2023,929
306,2:56.80,Sinead SARGEANT,04 AUG 2000,USA,7f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,929
307,2:56.85,Monika MAŁEK,13 JAN 2001,POL,7f1,,"Hala COS OPO, Spala (POL)",28 JAN 2023,928
308,2:56.86,Sabela MARTINEZ,24 AUG 2008,ESP,2,,"Pista de atletismo Cuberta de Ourense, Ourense (ESP)",18 DEC 2022,928
308,2:56.86,Meadow DREBERT,2006,CAN,1f1,,"Universiade Pavilion, Edmonton (CAN)",04 MAR 2023,928
310,2:56.96,Sofia CONDRON,,USA,2,,"Armory Track&Field Center, New York, NY (USA)",03 DEC 2022,927
311,2:57.00,Nicole BAUER,1993,CAN,1,,"Jack Simpson Gymnasium, Calgary (CAN)",04 DEC 2022,927
311,2:57.00,Dylan MILLER,,USA,5,,"Mackal Fieldhouse, Kingston, RI (USA)",26 FEB 2023,927
