Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:33.75,,Lucia STAFFORD,17 AUG 1998,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1209
2,2:34.53,,Laura MUIR,09 MAY 1993,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1199
3,2:34.63,,Abbey CALDWELL,03 JUL 2001,AUS,1,,"Stadion Wankdorf, Bern (SUI)",04 AUG 2023,1174
4,2:34.64,,Danielle JONES,21 AUG 1996,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2023,1198
5,2:34.89,,Audrey WERRO,27 MAR 2004,SUI,1,,"Parc des Sports C. Ehrmann, Nice (FRA)",17 JUN 2023,1171
6,2:35.03,,Heather MACLEAN,31 AUG 1995,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2023,1193
7,2:35.12,,Linden HALL,20 JUN 1991,AUS,2,,"Stadion Wankdorf, Bern (SUI)",04 AUG 2023,1168
8,2:35.35,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1189
9,2:35.69,,Sofia ENNAOUI,30 AUG 1995,POL,3,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1184
10,2:35.97,,Ajee' WILSON,08 MAY 1994,USA,1,,"Armory Track&Field Center, New York, NY (USA) (i)",28 JAN 2023,1181
11,2:36.31,,Allie WILSON,31 MAR 1996,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1176
12,2:36.35,,Elena BELLÒ,18 JAN 1997,ITA,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",17 JUN 2023,1151
13,2:36.37,,Sage HURTA-KLECKER,23 JUN 1998,USA,2,,"Armory Track&Field Center, New York, NY (USA) (i)",28 JAN 2023,1176
14,2:36.67,,Revee WALCOTT-NOLAN,06 MAR 1995,GBR,3,,"Stadion Wankdorf, Bern (SUI)",04 AUG 2023,1147
15,2:36.76,,Zoya NAUMOV,17 JUL 1995,ESP,3,,"Parc des Sports C. Ehrmann, Nice (FRA)",17 JUN 2023,1146
16,2:37.08,,Sophie O'SULLIVAN,23 DEC 2001,IRL,4,,"Stadion Wankdorf, Bern (SUI)",04 AUG 2023,1142
17,2:37.42,,Carley THOMAS,26 DEC 2000,AUS,5,,"Stadion Wankdorf, Bern (SUI)",04 AUG 2023,1137
18,2:37.46,,Katie SNOWDEN,09 MAR 1994,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1162
18,2:37.46,,Sarah MCDONALD,02 AUG 1993,GBR,6,,"Stadion Wankdorf, Bern (SUI)",04 AUG 2023,1137
20,2:37.48,,Gemma FINCH,01 AUG 1997,GBR,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1162
21,2:37.85,,Maureen KOSTER,03 JUL 1992,NED,6,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1157
21,2:37.85,,Majtie KOLBERG,05 DEC 1999,GER,1f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1132
23,2:38.04,,Katharina TROST,28 JUN 1995,GER,2f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1129
