Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:34.71,Ajee WILSON,08 MAY 1994,USA,1,,"New York, NY (USA)",24 FEB 2019,1197
2,2:35.40,Hanna GREEN,16 OCT 1994,USA,2,,"New York, NY (USA)",24 FEB 2019,1188
3,2:35.62,Ce'Aira BROWN,04 NOV 1993,USA,3,,"New York, NY (USA)",24 FEB 2019,1185
4,2:36.03,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Yekaterinburg (RUS),07 JAN 2019,1180
5,2:36.60,Laura ROESLER,19 DEC 1991,USA,4,,"New York, NY (USA)",24 FEB 2019,1173
6,2:37.04,Jenna WESTAWAY,19 JUN 1994,CAN,1f1,,"Boston, MA (USA)",08 FEB 2019,1167
7,2:37.08,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Orenburg (RUS),26 JAN 2019,1167
8,2:37.40,Genzebe DIBABA,08 FEB 1991,ETH,1,,Liévin (FRA),10 FEB 2019,1163
9,2:37.55,Natoya GOULE,30 MAR 1991,JAM,1,,"New York, NY (USA)",26 JAN 2019,1161
10,2:37.79,Madeleine KELLY,28 DEC 1995,CAN,2f1,,"Boston, MA (USA)",08 FEB 2019,1158
11,2:37.80,Winnie NANYONDO,23 AUG 1993,UGA,2,,Liévin (FRA),10 FEB 2019,1157
12,2:37.96,Ajee WILSON,08 MAY 1994,USA,1h1,,"New York, NY (USA)",23 FEB 2019,1155
13,2:38.11,Laura ROESLER,19 DEC 1991,USA,2,,"New York, NY (USA)",26 JAN 2019,1154
14,2:38.16,Hanna GREEN,16 OCT 1994,USA,2h1,,"New York, NY (USA)",23 FEB 2019,1153
15,2:38.21,Rababe ARAFI,12 JAN 1991,MAR,3,,Liévin (FRA),10 FEB 2019,1152
16,2:38.58,Danae RIVERS,03 FEB 1998,USA,1f1,,"University Park, PA (USA)",12 JAN 2019,1148
17,2:38.60,Hannah FIELDS,04 FEB 1993,USA,5,,"New York, NY (USA)",24 FEB 2019,1147
18,2:38.95,Claudia SAUNDERS,19 MAY 1994,FRA,3,,"New York, NY (USA)",26 JAN 2019,1143
19,2:39.19,Ce'Aira BROWN,04 NOV 1993,USA,1,,"New York, NY (USA)",01 FEB 2019,1140
20,2:39.22,Hannah FIELDS,04 FEB 1993,USA,3h1,,"New York, NY (USA)",23 FEB 2019,1140
21,2:39.25,Simona VRZALOVÁ,07 APR 1988,CZE,4,,Liévin (FRA),10 FEB 2019,1139
22,2:39.84,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,2,,Orenburg (RUS),26 JAN 2019,1132
23,2:39.98,Julianne LABACH,14 NOV 1996,CAN,3f1,,"Boston, MA (USA)",08 FEB 2019,1130
24,2:40.16,Shannon OSIKA,15 JUN 1993,USA,4,,"New York, NY (USA)",26 JAN 2019,1128
25,2:40.32,Ce'Aira BROWN,04 NOV 1993,USA,1h2,,"New York, NY (USA)",23 FEB 2019,1126
26,2:40.42,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,2,,Yekaterinburg (RUS),07 JAN 2019,1125
27,2:40.61,Jenna WESTAWAY,19 JUN 1994,CAN,5,,"New York, NY (USA)",26 JAN 2019,1122
28,2:40.86,Freweyni HAILU,12 FEB 2001,ETH,5,,Liévin (FRA),10 FEB 2019,1119
29,2:41.32,Kaela EDWARDS,08 DEC 1993,USA,4h1,,"New York, NY (USA)",23 FEB 2019,1113
30,2:41.36,Jenna WESTAWAY,19 JUN 1994,CAN,1,,Winnipeg (CAN),08 MAR 2019,1113
31,2:41.37,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,6,,Liévin (FRA),10 FEB 2019,1113
32,2:41.41,Angel PICCIRILLO,08 JAN 1994,USA,6,,"New York, NY (USA)",26 JAN 2019,1112
33,2:41.76,Allie WILSON,31 MAR 1996,USA,6,,"New York, NY (USA)",24 FEB 2019,1108
34,2:41.79,Delia SCLABAS,08 NOV 2000,SUI,1,,Magglingen (SUI),24 FEB 2019,1107
35,2:42.13,Millie PALADINO,18 OCT 1995,USA,1f1,,"Boston, MA (USA)",25 JAN 2019,1103
36,2:42.16,Megan MALASARTE,01 AUG 1992,USA,5h1,,"New York, NY (USA)",23 FEB 2019,1103
37,2:42.20,Laura ROESLER,19 DEC 1991,USA,1h3,,"New York, NY (USA)",23 FEB 2019,1102
38,2:42.22,Baylee MIRES,10 DEC 1992,USA,2h2,,"New York, NY (USA)",23 FEB 2019,1102
39,2:42.23,Julianne LABACH,14 NOV 1996,CAN,2,,Winnipeg (CAN),08 MAR 2019,1102
40,2:42.30,Līga VELVERE,10 FEB 1990,LAT,1,,Kuldiga (LAT),19 JAN 2019,1101
41,2:42.47,Kenyetta IYEVBELE,22 AUG 1992,USA,4f1,,"Boston, MA (USA)",08 FEB 2019,1099
42,2:42.51,Anna SHIELDS,1991,USA,2f1,,"University Park, PA (USA)",12 JAN 2019,1099
42,2:42.51,Allie WILSON,31 MAR 1996,USA,2h3,,"New York, NY (USA)",23 FEB 2019,1099
44,2:42.58,Olivia ROMANIW,27 JAN 1995,CAN,5f1,,"Boston, MA (USA)",08 FEB 2019,1098
45,2:42.65,Emily BROOKS-RICHARDS,21 JUL 1995,USA,3h2,,"New York, NY (USA)",23 FEB 2019,1097
46,2:42.67,Heather MACLEAN,31 AUG 1995,USA,4h2,,"New York, NY (USA)",23 FEB 2019,1097
47,2:42.68,Delia SCLABAS,08 NOV 2000,SUI,1h2,,Magglingen (SUI),23 FEB 2019,1096
48,2:42.70,Delia SCLABAS,08 NOV 2000,SUI,1f1,,Magglingen (SUI),02 FEB 2019,1096
49,2:42.79,Baylee MIRES,10 DEC 1992,USA,7,,"New York, NY (USA)",24 FEB 2019,1095
50,2:42.97,Stephanie SCHAPPERT,25 APR 1993,USA,7,,"New York, NY (USA)",26 JAN 2019,1093
51,2:43.03,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,3,,Orenburg (RUS),26 JAN 2019,1092
52,2:43.07,Vera VASILYEVA,22 JUN 1994,RUS,4,,Orenburg (RUS),26 JAN 2019,1092
53,2:43.28,Megan MALASARTE,01 AUG 1992,USA,2f1,,"Boston, MA (USA)",25 JAN 2019,1089
54,2:43.37,Sinclaire JOHNSON,14 APR 1998,USA,1f2,,"Fayetteville, AR (USA)",11 JAN 2019,1088
55,2:43.38,Brianna STRATZ,,USA,6f1,,"Boston, MA (USA)",08 FEB 2019,1088
56,2:43.41,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,8,,"New York, NY (USA)",26 JAN 2019,1087
56,2:43.41,Jamie MORRISSEY,14 SEP 1995,USA,2,,"New York, NY (USA)",01 FEB 2019,1087
58,2:43.65,Rachel POCRATSKY,23 JAN 1997,USA,1f1,,"Blacksburg, VA (USA)",18 JAN 2019,1084
59,2:43.72,Rebecca MEHRA,25 OCT 1994,USA,3h3,,"New York, NY (USA)",23 FEB 2019,1084
