Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:35.21,,Yelena ARZHAKOVA,08 SEP 1989,RUS,1f2,,Moskva (RUS) (i),06 FEB 2011,1191
2,2:35.3h,,Irina MARACHEVA,24 SEP 1984,RUS,1,,Florø (NOR),04 JUN 2011,1165
3,2:36.0h,,Marina ARZAMASOVA,17 DEC 1987,BLR,2,,Florø (NOR),04 JUN 2011,1156
4,2:36.7h,,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,3,,Florø (NOR),04 JUN 2011,1147
5,2:37.07,,Olesya SYREVA,25 NOV 1983,RUS,1f1,,Moskva (RUS) (i),06 FEB 2011,1167
6,2:37.28,,Adriana MUÑOZ,16 MAR 1982,CUB,1,,La Habana (CUB),23 SEP 2011,1139
7,2:37.33,,Angelika CICHOCKA,15 MAR 1988,POL,1,,"Stadion Orzeł, Warszawa (POL)",20 SEP 2011,1138
8,2:37.63,,Tatyana DUDCHENKO,18 NOV 1983,RUS,2f2,,Moskva (RUS) (i),06 FEB 2011,1160
9,2:37.66,,Yekaterina SHARMINA,06 AUG 1986,RUS,3f2,,Moskva (RUS) (i),06 FEB 2011,1159
10,2:37.89,,Renata PLIŚ,05 FEB 1985,POL,2,,"Stadion Orzeł, Warszawa (POL)",20 SEP 2011,1131
11,2:38.18,,Jennifer WENTH,24 JUL 1991,AUT,1,,Gent (BEL),05 JUL 2011,1127
12,2:38.25,,Aleksandra BULANOVA,10 JUN 1989,RUS,4f2,,Moskva (RUS) (i),06 FEB 2011,1152
13,2:38.27,,Anastasiya VOLODKINA,15 JUL 1988,RUS,2f1,,Moskva (RUS) (i),06 FEB 2011,1152
14,2:38.46,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,3,,"Stadion Orzeł, Warszawa (POL)",20 SEP 2011,1124
15,2:38.50,,Anna BALAKSHINA,22 NOV 1986,RUS,1f3,,Moskva (RUS) (i),09 JAN 2011,1149
15,2:38.50,,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,3f1,,Moskva (RUS) (i),06 FEB 2011,1149
17,2:38.71,,Denise KREBS,27 JUN 1987,GER,1f2,,Pliezhausen (GER),22 MAY 2011,1120
18,2:38.83,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,2f3,,Moskva (RUS) (i),09 JAN 2011,1144
19,2:39.3h,,Lydia WAFULA,15 FEB 1988,KEN,4,,Florø (NOR),04 JUN 2011,1113
20,2:39.35,,Anna LUCHKINA,13 JAN 1986,RUS,5f1,,Moskva (RUS) (i),06 FEB 2011,1138
21,2:39.5h,,Rose Mary ALMANZA,13 JUL 1992,CUB,2,,La Habana (CUB),08 SEP 2011,1110
22,2:39.53,,Yuliya KREVSUN,08 DEC 1980,UKR,6f1,,Moskva (RUS) (i),06 FEB 2011,1136
23,2:40.03,,Diana SUJEW,02 NOV 1990,GER,2f2,,Pliezhausen (GER),22 MAY 2011,1103
24,2:40.53,,Yuliya TUTAYEVA,07 DEC 1988,RUS,5f2,,Moskva (RUS) (i),06 FEB 2011,1123
25,2:40.75,,Elina SUJEW,02 NOV 1990,GER,3f2,,Pliezhausen (GER),22 MAY 2011,1094
26,2:40.9h,,Kelly HETHERINGTON,10 MAR 1989,AUS,1f1,,Melbourne (AUS),20 DEC 2011,1092
27,2:41.00,,Kate VAN BUSKIRK,09 JUN 1987,CAN,1f1,,"Blacksburg, VA (USA) (i)",22 JAN 2011,1117
28,2:41.19,,Yelena KOFANOVA,08 AUG 1988,RUS,5f3,,Moskva (RUS) (i),09 JAN 2011,1115
29,2:41.23,,Olga SOLDATOVA,08 SEP 1985,RUS,6f3,,Moskva (RUS) (i),09 JAN 2011,1114
30,2:41.59,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,1,,Wehrheim (GER),31 JUL 2011,1083
31,2:42.07,,Annet NEGESA,24 APR 1992,UGA,1f1,,Pliezhausen (GER),22 MAY 2011,1077
32,2:42.22,,Urdileidis QUIALA,09 JAN 1993,CUB,3,,La Habana (CUB),23 SEP 2011,1075
33,2:42.23,,Olena ZHUSHMAN,30 DEC 1985,UKR,4,,"Stadion Orzeł, Warszawa (POL)",20 SEP 2011,1075
34,2:42.35,,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,2,,Kraków (POL),30 APR 2011,1073
35,2:42.37,,Sandra MICHALAK,01 APR 1987,POL,5,,"Stadion Orzeł, Warszawa (POL)",20 SEP 2011,1073
36,2:42.42,,Yekaterina KUPINA,02 FEB 1986,RUS,6f2,,Moskva (RUS) (i),06 FEB 2011,1100
37,2:42.93,,Valerie LEHMANN,19 SEP 1980,SUI,4f2,,Pliezhausen (GER),22 MAY 2011,1066
38,2:43.37,,Karoline PILAWA,19 SEP 1985,GER,5f2,,Pliezhausen (GER),22 MAY 2011,1060
39,2:43.4h,,Eliza CURNOW,03 MAR 1992,AUS,2f1,,Melbourne (AUS),20 DEC 2011,1060
40,2:43.94,,Stephanie BROWN,04 MAR 1991,USA,1,,"Fayetteville, AR (USA) (i)",07 JAN 2011,1081
41,2:43.95,,Diosmely PEŃA,12 JUN 1985,CUB,4,,La Habana (CUB),23 SEP 2011,1053
42,2:44.60,,Caroline KING,21 SEP 1988,USA,1,,"Cambridge, MA (USA) (i)",04 FEB 2011,1073
43,2:44.73,,Natoya GOULE,30 MAR 1991,JAM,1,,"Lubbock, TX (USA) (i)",18 FEB 2011,0
44,2:44.79,,Alena FESENKO,04 OCT 1988,RUS,7f3,,Moskva (RUS) (i),09 JAN 2011,1071
45,2:44.89,,Matylda KOWAL,11 JAN 1989,POL,3,,Kraków (POL),30 APR 2011,1041
46,2:44.9h,,Yadira BATAILLE,01 NOV 1984,CUB,1,,La Habana (CUB),01 MAR 2011,1041
47,2:45.01,,Svetlana KARAMASHEVA,24 MAY 1988,RUS,4,,Yekaterinburg (RUS) (i),07 JAN 2011,1068
