Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:41.08,,Miesha MARZELL-ARNOLD,12 APR 1975,USA,1,,"Pocatello, ID (USA) (i)",17 FEB 2001,1116
2,2:42.25,,Yekaterina PUZANOVA,01 JAN 1979,RUS,1,,Moskva (RUS) (i),06 JAN 2001,1102
3,2:42.31,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,1,,Madrid (ESP) (i),14 MAR 2001,1101
4,2:42.52,,Natalya GORELOVA,18 APR 1973,RUS,2,,Moskva (RUS) (i),06 JAN 2001,1098
5,2:44.82,,Adoración GARCÍA,19 JUL 1976,ESP,2,,Madrid (ESP) (i),14 MAR 2001,1070
6,2:44.9h,,Larisa MIKHAYLOVA,03 JAN 1969,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2001,1069
7,2:45.69,,Romina RASTELLI,1979,ITA,1,,Ancona (ITA) (i),03 FEB 2001,1060
8,2:46.15,,Yelena AFANASYEVA,01 MAR 1967,RUS,3,,Moskva (RUS) (i),06 JAN 2001,1054
9,2:46.73,,Charmaine HOWELL,13 MAR 1975,JAM,2,,"Pocatello, ID (USA) (i)",17 FEB 2001,1047
10,2:46.8h,,Margarita PLAKSINA,01 OCT 1977,RUS,1,,St. Petersburg (RUS) (i),23 DEC 2001,1046
11,2:47.11,,Julie HENNER,13 MAY 1970,USA,1,,"University Park, PA (USA) (i)",27 JAN 2001,1042
12,2:47.20,,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,,Madrid (ESP) (i),14 MAR 2001,1041
13,2:47.47,,Korene HINDS,18 JAN 1976,JAM,1,,"Lincoln, NE (USA) (i)",24 FEB 2001,1038
14,2:47.6h,,Yuliya CHIZHENKO,30 AUG 1979,RUS,2,,St. Petersburg (RUS) (i),23 DEC 2001,1037
