Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:32.16,,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,Moskva (RUS) (i),25 JAN 2006,1230
2,2:32.40,,Yelena SOBOLEVA,03 OCT 1982,RUS,2,,Moskva (RUS) (i),25 JAN 2006,1227
3,2:32.91,,Yelena KANALES,07 FEB 1976,RUS,3,,Moskva (RUS) (i),25 JAN 2006,1220
4,2:35.67,,Tetyana PETLYUK,22 FEB 1982,UKR,4,,Moskva (RUS) (i),25 JAN 2006,1185
5,2:35.92,,Svetlana CHERKASOVA,20 MAY 1978,RUS,5,,Moskva (RUS) (i),25 JAN 2006,1181
6,2:36.71,,Natalya PANTELEYEVA,10 SEP 1983,RUS,2,,Linz (AUT),22 AUG 2006,1147
7,2:36.76,,Olga KOMYAGINA,10 FEB 1974,RUS,1,,Liévin (FRA) (i),03 MAR 2006,1171
8,2:37.06,,Olesya SYREVA,25 NOV 1983,RUS,6,,Moskva (RUS) (i),25 JAN 2006,1167
9,2:37.13,,Jolanda ČEPLAK,12 SEP 1976,SLO,3,,Linz (AUT),22 AUG 2006,1141
10,2:37.42,,Irina VASHENTSEVA,30 SEP 1980,RUS,1,,Moskva (RUS) (i),12 JAN 2006,1162
11,2:37.43,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,4,,Linz (AUT),22 AUG 2006,1137
12,2:37.47,,Brigita LANGERHOLC,23 JUL 1976,SLO,5,,Linz (AUT),22 AUG 2006,1137
13,2:38.38,,Anna ALMINOVA,17 JAN 1985,RUS,6,,Linz (AUT),22 AUG 2006,1125
14,2:38.77,,Irina KRAKOVIAK,16 NOV 1977,LTU,8,,Moskva (RUS) (i),25 JAN 2006,1145
15,2:38.93,,Mariya ZHURAVLYOVA,07 NOV 1986,RUS,9,,Moskva (RUS) (i),25 JAN 2006,1143
16,2:39.32,,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,,Liévin (FRA) (i),03 MAR 2006,1138
17,2:39.42,,Svetlana KLYUKA,27 DEC 1978,RUS,10,,Moskva (RUS) (i),25 JAN 2006,1137
18,2:39.57,,Yekaterina VOLKOVA,16 FEB 1978,RUS,11,,Moskva (RUS) (i),25 JAN 2006,1135
18,2:39.57,,Lidia CHOJECKA,25 JAN 1977,POL,4,,Liévin (FRA) (i),03 MAR 2006,1135
20,2:39.70,,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,5,,Liévin (FRA) (i),03 MAR 2006,1134
21,2:39.73,,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,7,,Linz (AUT),22 AUG 2006,1107
22,2:39.81,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,13,,Moskva (RUS) (i),25 JAN 2006,1132
23,2:40.05,,Zhanna SMOLINA,19 JAN 1978,RUS,3,,Yekaterinburg (RUS) (i),07 JAN 2006,1129
24,2:40.17,,Natalya KUTKINA,04 FEB 1977,RUS,5,,Yekaterinburg (RUS) (i),07 JAN 2006,1128
