Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:31.93,Laura MUIR,09 MAY 1993,GBR,1,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1233
2,2:33.06,Genzebe DIBABA,08 FEB 1991,ETH,1,,Madrid (ESP),24 FEB 2017,1218
3,2:36.97,Kate GRACE,24 OCT 1988,USA,2,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1168
4,2:37.97,Charlene LIPSEY,16 JUL 1991,USA,1,,"Albuquerque, NM (USA)",05 MAR 2017,1155
5,2:38.05,Gudaf TSEGAY,23 JUN 1997,ETH,2,,Madrid (ESP),24 FEB 2017,1154
6,2:38.19,Darya BARYSEVICH,06 APR 1990,BLR,3,,Madrid (ESP),24 FEB 2017,1153
7,2:38.33,Lauren JOHNSON,04 MAY 1987,USA,2,,"Albuquerque, NM (USA)",05 MAR 2017,1151
8,2:38.55,Axumawit EMBAYE,18 OCT 1994,ETH,4,,Madrid (ESP),24 FEB 2017,1148
9,2:38.72,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,3,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1146
10,2:39.47,Zoe BUCKMAN,21 DEC 1988,AUS,4,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1136
11,2:39.53,Sarah MCDONALD,02 AUG 1993,GBR,5,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1136
12,2:39.76,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Yekaterinburg (RUS),07 JAN 2017,1133
13,2:40.18,Hannah FIELDS,04 FEB 1993,USA,3,,"Albuquerque, NM (USA)",05 MAR 2017,1128
14,2:40.63,Lauren JOHNSON,04 MAY 1987,USA,1f1,,"Boston, MA (USA)",10 FEB 2017,1122
15,2:40.72,Samantha WATSON,10 NOV 1999,USA,4,,"Albuquerque, NM (USA)",05 MAR 2017,1121
16,2:40.79,Kaela EDWARDS,08 DEC 1993,USA,1f2,,"Lincoln, NE (USA)",13 JAN 2017,1120
17,2:40.89,Zoe BUCKMAN,21 DEC 1988,AUS,5,,Madrid (ESP),24 FEB 2017,1119
18,2:40.99,Sasha GOLLISH,27 DEC 1981,CAN,2f1,,"Boston, MA (USA)",10 FEB 2017,1117
19,2:41.26,Ayvika MALANOVA,28 NOV 1992,RUS,1f2,,Moskva (RUS),10 JAN 2017,1114
20,2:41.42,Megan KRUMPOCH,31 AUG 1992,USA,5,,"Albuquerque, NM (USA)",05 MAR 2017,1112
21,2:41.46,Anna SHCHAGINA,07 DEC 1991,RUS,2f2,,Moskva (RUS),10 JAN 2017,1112
22,2:41.76,Stephanie SCHAPPERT,25 APR 1993,USA,6,,"Albuquerque, NM (USA)",05 MAR 2017,1108
23,2:41.86,Charlene LIPSEY,16 JUL 1991,USA,1h1,,"Albuquerque, NM (USA)",04 MAR 2017,1107
24,2:42.02,Jenna WESTAWAY,19 JUN 1994,CAN,1f4,,"New York, NY (USA)",03 FEB 2017,1105
25,2:42.21,Lucia STAFFORD,17 AUG 1998,CAN,2f4,,"New York, NY (USA)",03 FEB 2017,1102
26,2:42.63,Hannah FIELDS,04 FEB 1993,USA,2h1,,"Albuquerque, NM (USA)",04 MAR 2017,1097
27,2:42.65,Lauren JOHNSON,04 MAY 1987,USA,3h1,,"Albuquerque, NM (USA)",04 MAR 2017,1097
28,2:42.67,Stephanie SCHAPPERT,25 APR 1993,USA,4h1,,"Albuquerque, NM (USA)",04 MAR 2017,1097
29,2:42.71,Ajee WILSON,08 MAY 1994,USA,1,,"Haverford, PA (USA)",03 DEC 2016,1096
30,2:42.73,Revee WALCOTT-NOLAN,06 MAR 1995,GBR,6,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1096
31,2:42.76,Charlene LIPSEY,16 JUL 1991,USA,2,,"Haverford, PA (USA)",03 DEC 2016,1095
32,2:42.77,Stephanie SCHAPPERT,25 APR 1993,USA,1,,NY (USA),18 FEB 2017,1095
33,2:42.91,Madeleine KELLY,28 DEC 1995,CAN,3f4,,"New York, NY (USA)",03 FEB 2017,1094
34,2:43.08,Renata PLIŚ,05 FEB 1985,POL,6,,Madrid (ESP),24 FEB 2017,1091
35,2:43.15,Jazmine FRAY,06 JUN 1997,USA,1,,"College Station, TX (USA)",10 DEC 2016,1091
36,2:43.18,Samantha WATSON,10 NOV 1999,USA,1h2,,"Albuquerque, NM (USA)",04 MAR 2017,1090
37,2:43.29,Danuta URBANIK,24 DEC 1989,POL,1,,Spala (POL),28 JAN 2017,1089
38,2:43.42,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,2,,Spala (POL),28 JAN 2017,1087
39,2:43.45,Meghan MANLEY,03 JUN 1993,USA,2,,NY (USA),18 FEB 2017,1087
40,2:43.69,Eleanor FULTON,17 MAY 1993,USA,2h2,,"Albuquerque, NM (USA)",04 MAR 2017,1084
41,2:43.70,Yekaterina SOKOLOVA,16 DEC 1995,RUS,1,,Bryansk (RUS),24 DEC 2016,1084
42,2:43.73,Claudia SAUNDERS,19 MAY 1994,FRA,3h2,,"Albuquerque, NM (USA)",04 MAR 2017,1084
43,2:43.76,Megan KRUMPOCH,31 AUG 1992,USA,4h2,,"Albuquerque, NM (USA)",04 MAR 2017,1083
44,2:43.81,Santa TKHAKUR,23 APR 1993,RUS,3f2,,Moskva (RUS),10 JAN 2017,1083
45,2:43.90,Baylee MIRES,10 DEC 1992,USA,5h2,,"Albuquerque, NM (USA)",04 MAR 2017,1081
46,2:43.91,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1,,Praha (CZE),20 JAN 2017,1081
47,2:43.93,Lenka MASNÁ,22 APR 1985,CZE,2,,Praha (CZE),20 JAN 2017,1081
48,2:43.94,Karolina GIZA,04 APR 1989,POL,3,,Spala (POL),28 JAN 2017,1081
49,2:44.00,Dana MECKE,20 SEP 1987,USA,5h1,,"Albuquerque, NM (USA)",04 MAR 2017,1080
50,2:44.10,Frances SCHMIEDE,04 JUN 1993,AUS,1f2,,"New Haven, CT (USA)",29 JAN 2017,1079
51,2:44.17,Delia SCLABAS,08 NOV 2000,SUI,1f1,,Magglingen (SUI),29 JAN 2017,1078
52,2:44.23,Rachel POCRATSKY,23 JAN 1997,USA,1f1,,"Blacksburg, VA (USA)",20 JAN 2017,1077
52,2:44.23,Rolanda BELL,27 OCT 1987,PAN,3,,NY (USA),18 FEB 2017,1077
54,2:44.33,Yelena KOBELEVA,12 JUN 1988,RUS,2,,Yekaterinburg (RUS),07 JAN 2017,1076
55,2:44.44,Lucia STAFFORD,17 AUG 1998,CAN,1f2,,Toronto (CAN),24 FEB 2017,1075
56,2:44.52,Amanda CORBOSIERO,,USA,4f4,,"New York, NY (USA)",03 FEB 2017,1074
57,2:44.56,Hanna GREEN,16 OCT 1994,USA,2f1,,"Blacksburg, VA (USA)",20 JAN 2017,1073
58,2:44.66,Eleanor FULTON,17 MAY 1993,USA,7,,"Albuquerque, NM (USA)",05 MAR 2017,1072
59,2:44.89,Kristin ANDREWS,26 JAN 1989,USA,4,,NY (USA),18 FEB 2017,1069
60,2:45.08,Natalya DANILOVA,28 AUG 1991,RUS,3,,Yekaterinburg (RUS),07 JAN 2017,1067
61,2:45.12,Claudia SAUNDERS,19 MAY 1994,FRA,8,,"Albuquerque, NM (USA)",05 MAR 2017,1067
62,2:45.18,Jenna WESTAWAY,19 JUN 1994,CAN,1f1,,Edmonton (CAN),20 JAN 2017,1066
63,2:45.43,Stephanie HERRICK,13 AUG 1987,USA,5,,NY (USA),18 FEB 2017,1063
64,2:45.51,Megan MALASARTE,01 AUG 1992,USA,1f1,,"Boston, MA (USA)",27 JAN 2017,1062
65,2:45.71,Myah HICKS,13 FEB 1993,USA,6,,NY (USA),18 FEB 2017,1059
66,2:45.91,Kaley CILUFFO,11 SEP 1996,USA,1f1,,NY (USA),20 JAN 2017,1057
67,2:46.08,Jazz SHUKLA,24 AUG 1998,CAN,5f4,,"New York, NY (USA)",03 FEB 2017,1055
