Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,5:35.46,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1189
2,5:40.35,Sally KIPYEGO,19 DEC 1985,KEN,2,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1161
3,5:41.11,Emma COBURN,19 OCT 1990,USA,3,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1157
4,5:43.82,Heidi SEE,09 AUG 1989,AUS,4,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1142
5,5:52.52,Anna SHCHAGINA,07 DEC 1991,RUS,1,,Yekaterinburg (RUS),07 JAN 2015,1094
6,5:52.59,Lyudmila LEBEDEVA,23 MAY 1990,RUS,2,,Yekaterinburg (RUS),07 JAN 2015,1093
7,5:53.84,Svetlana KARAMASHEVA,24 MAY 1988,RUS,1,,Omsk (RUS),27 DEC 2014,1087
8,5:55.75,Yekaterina SOKOLENKO,13 SEP 1992,RUS,2,,Omsk (RUS),27 DEC 2014,1076
9,5:56.33,Svetlana KARAMASHEVA,24 MAY 1988,RUS,3,,Yekaterinburg (RUS),07 JAN 2015,1073
10,5:56.40,Natalya GORCHAKOVA,17 APR 1983,RUS,4,,Yekaterinburg (RUS),07 JAN 2015,1073
11,5:59.71,Kristina UGAROVA,22 OCT 1987,RUS,1,,Moskva (RUS),11 JAN 2015,1055
12,5:59.84,Natalya GORCHAKOVA,17 APR 1983,RUS,3,,Omsk (RUS),27 DEC 2014,1054
13,6:00.02,Natalya LEONTYEVA,05 JUL 1987,RUS,5,,Yekaterinburg (RUS),07 JAN 2015,1053
14,6:04.18,Alla KULYATINA,09 JUN 1990,RUS,4,,Omsk (RUS),27 DEC 2014,1031
15,6:07.17,Yekaterina DOSEYKINA,30 MAR 1990,RUS,2,,Moskva (RUS),11 JAN 2015,1015
16,6:09.50,Urszula NĘCKA,28 JUN 1984,POL,1,,Spala (POL),25 JAN 2015,1003
17,6:09.52,Marina KOVALYOVA,19 AUG 1984,RUS,5,,Omsk (RUS),27 DEC 2014,1003
18,6:13.24,Kseniya ORLOVA,09 FEB 1994,RUS,6,,Yekaterinburg (RUS),07 JAN 2015,983
19,6:13.45,Yekaterina ROGOZINA,21 DEC 1989,RUS,6,,Omsk (RUS),27 DEC 2014,982
20,6:14.69,Olga ZABORSKAYA,23 JUN 1990,RUS,7,,Omsk (RUS),27 DEC 2014,976
21,6:20.4h,Irina ANDRIKEVICH,27 FEB 1992,BLR,1,,Brest (BLR),10 JAN 2015,946
22,6:21.34,Yelizveta PAKHOMOVA,03 AUG 1995,RUS,8,,Omsk (RUS),27 DEC 2014,942
23,6:24.79,Galina BUBNOVA,10 DEC 1993,RUS,7,,Yekaterinburg (RUS),07 JAN 2015,924
24,6:25.51,Anna SZYJKA,20 OCT 1998,POL,1,,Toruń (POL),15 FEB 2015,921
25,6:28.11,Eliza MEGGER,29 AUG 1999,POL,1,,Toruń (POL),24 JAN 2015,908
