Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:29.47,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1252
2,3:30.20,,Haron KEITANY,17 DEC 1983,KEN,2,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1242
3,3:30.96,,Mehdi BAALA,17 AUG 1978,FRA,1,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1231
4,3:31.20,,Asbel KIPROP,30 JUN 1989,KEN,1,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1228
5,3:31.21,,Anter ZERGUELAINE,04 JAN 1985,ALG,2,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1228
6,3:31.47,,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1224
7,3:31.56,,Amine LAALOU,13 MAY 1982,MAR,2,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1223
7,3:31.56,,Yusuf Saad KAMEL,29 MAR 1983,BRN,4,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1223
9,3:31.70,,Ilham Tanui ÖZBILEN,05 MAR 1990,KEN,3,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1221
10,3:31.90,,Tarek BOUKENSA,19 NOV 1981,ALG,5,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1218
11,3:32.10,,Belal Mansoor ALI,17 OCT 1988,BRN,5,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1215
12,3:32.18,,Deresse MEKONNEN,20 OCT 1987,ETH,6,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1214
13,3:32.56,,Bernard LAGAT,12 DEC 1974,USA,1,,Tanger (MAR),12 JUL 2009,1209
14,3:32.59,,Juan Carlos HIGUERO,03 AUG 1978,ESP,6,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1208
15,3:32.60,,Mohamed MOUSTAOUI,02 APR 1985,MAR,7,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1208
16,3:32.93,,Jeffrey RISELEY,11 NOV 1986,AUS,8,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1203
17,3:32.94,,Lopez LOMONG,01 JAN 1985,USA,7,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1203
18,3:33.33,,Leonel MANZANO,12 SEP 1984,USA,2,,Rieti (ITA),06 SEP 2009,1198
19,3:33.59,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,3,,Rieti (ITA),06 SEP 2009,1194
20,3:33.63,,Johan CRONJE,13 APR 1982,RSA,9,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1194
21,3:33.68,,Alfred Kirwa YEGO,28 NOV 1986,KEN,5,,Doha (QAT),08 MAY 2009,1193
22,3:33.69,,Yassine BENSGHIR,03 JAN 1983,MAR,2,,Tanger (MAR),12 JUL 2009,1193
23,3:33.92,,Stefan EBERHARDT,12 JAN 1985,GER,5,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1190
24,3:33.97,,Gideon GATHIMBA,09 MAR 1980,KEN,6,,Doha (QAT),08 MAY 2009,1189
25,3:33.98,,Mo FARAH,23 MAR 1983,GBR,10,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1189
26,3:34.05,,Arturo CASADO,26 JAN 1983,ESP,10,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1188
27,3:34.18,,Rui SILVA,03 AUG 1977,POR,1f1,,Huelva (ESP),10 JUN 2009,1186
28,3:34.29,,Thomas LANCASHIRE,02 JUL 1985,GBR,7,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1184
29,3:34.30,,Juan VAN DEVENTER,26 MAR 1983,RSA,2,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1184
30,3:34.34,,Taoufik MAKHLOUFI,29 APR 1988,ALG,11,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1184
31,3:34.39,,Jeremy ROFF,22 NOV 1983,AUS,8,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1183
32,3:34.42,,Henok LEGESSE,19 SEP 1988,ETH,3,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1183
33,3:34.49,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1182
34,3:34.56,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,9,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1181
35,3:34.60,,Carsten SCHLANGEN,31 DEC 1980,GER,10,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1180
36,3:34.65,,Bouabdellah TAHRI,20 DEC 1978,FRA,5,,Rieti (ITA),06 SEP 2009,1179
37,3:34.86,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,2,,Gent (BEL) (i),08 FEB 2009,1230
38,3:34.90,,Mounir YEMMOUNI,12 OCT 1983,FRA,11,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1176
39,3:35.06,,Mahiedine MEKHISSI,15 MAR 1985,FRA,3,,Rabat (MAR),23 MAY 2009,1174
40,3:35.07,,Youssef BABA,07 AUG 1979,MAR,4,,Rabat (MAR),23 MAY 2009,1174
40,3:35.07,,Andrew BADDELEY,20 JUN 1982,GBR,6,,Rieti (ITA),06 SEP 2009,1174
42,3:35.23,,Dorian ULREY,11 JUL 1987,USA,12,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1171
43,3:35.25,,Diego RUIZ,05 FEB 1982,ESP,3f1,,Huelva (ESP),10 JUN 2009,1171
44,3:35.33,,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,4,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1170
45,3:35.39,,Yoann KOWAL,28 MAY 1987,FRA,12,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1169
46,3:35.47,,Nicholas Kiptanui KEMBOI,18 DEC 1989,KEN,1f1,,Málaga (ESP),27 JUN 2009,1168
47,3:35.51,,Shadrack KORIR,14 DEC 1978,KEN,2,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1220
48,3:35.76,,Álvaro RODRÍGUEZ,25 MAY 1987,ESP,5f1,,Huelva (ESP),10 JUN 2009,1164
48,3:35.76,,Collis BIRMINGHAM,27 DEC 1984,AUS,8,,Rieti (ITA),06 SEP 2009,1164
50,3:35.84,,Fouad EL KAAM,27 MAY 1988,MAR,6,,Rabat (MAR),23 MAY 2009,1163
51,3:35.88,,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"Wattenscheid, Bochum (GER)",02 AUG 2009,1162
52,3:35.96,,Hais WELDAY,24 OCT 1989,ERI,6f1,,Huelva (ESP),10 JUN 2009,1161
53,3:36.15,,Álvaro FERNÁNDEZ CEREZO,07 APR 1981,ESP,5,,Tanger (MAR),12 JUL 2009,1159
54,3:36.24,,Collins CHEBOI,25 SEP 1987,KEN,1,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1157
55,3:36.41,,Isaac Kiprono SONGOK,25 APR 1984,KEN,5,,Shanghai (CHN),20 SEP 2009,1155
56,3:36.45,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,7,,Shanghai (CHN),20 SEP 2009,1155
57,3:36.53,,Bader RASSIOUI,08 JUN 1985,MAR,7,,Rabat (MAR),23 MAY 2009,1154
57,3:36.53,,Nathan BRANNEN,08 SEP 1982,CAN,1f1,,Heusden-Zolder (BEL),18 JUL 2009,1154
59,3:36.66,,Rob MYERS,05 AUG 1980,USA,5,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1152
60,3:36.67,,Pablo SOLARES,22 DEC 1984,MEX,6,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1152
61,3:36.71,,Vickson Naran POLONET,02 JUL 1985,KEN,5f1,,Málaga (ESP),27 JUN 2009,1151
62,3:36.74,,Dawit WOLDE,19 MAY 1991,ETH,8,,Shanghai (CHN),20 SEP 2009,1151
63,3:36.77,,Churchill KIPSANG,14 JAN 1985,KEN,2f1,,Heusden-Zolder (BEL),18 JUL 2009,1150
64,3:36.8h,,James Kiplagat MAGUT,20 JUL 1990,KEN,1,,Nairobi (KEN),16 JUN 2009,1150
65,3:36.92,,Matthew CENTROWITZ,18 OCT 1989,USA,1f1,,"Palo Alto, CA (USA)",02 MAY 2009,1148
66,3:36.96,,Mohammed SHAWEEN,15 FEB 1986,KSA,9,,Rabat (MAR),23 MAY 2009,1148
67,3:37.00,,Samir KHADAR,10 JUN 1986,ALG,4,,Villeneuve d'Ascq (FRA),30 JUN 2009,1147
68,3:37.17,,James BREWER,18 JUN 1988,GBR,3h4,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1145
69,3:37.2h,,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,2,,Nairobi (KEN),16 JUN 2009,1144
70,3:37.24,,Ryan GREGSON,26 APR 1990,AUS,3,,Sydney (AUS),28 FEB 2009,1144
71,3:37.25,,Lee EMANUEL,24 JAN 1985,GBR,3f1,,"Palo Alto, CA (USA)",02 MAY 2009,1144
72,3:37.26,,Taylor MILNE,14 SEP 1981,CAN,7,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1144
73,3:37.32,,Chris LUKEZIC,24 APR 1984,USA,4f1,,"Palo Alto, CA (USA)",02 MAY 2009,1143
73,3:37.32,,Russell BROWN,06 MAR 1985,USA,1f1,,Gent (BEL),21 JUL 2009,1143
75,3:37.36,,Gideon Kiage MAGEKA,31 DEC 1993,KEN,1,,Bressanone (ITA),12 JUL 2009,1142
76,3:37.37,,Abdelslam KENNOUCHE,07 OCT 1980,FRA,1,,Nantes (FRA),24 JUN 2009,1142
76,3:37.37,,Will LEER,15 APR 1985,USA,2f1,,Gent (BEL),21 JUL 2009,1142
78,3:37.50,,Imad TOUIL,11 FEB 1989,ALG,3f1,,Heusden-Zolder (BEL),18 JUL 2009,1140
79,3:37.55,,Colin MCCOURT,11 DEC 1984,GBR,5,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1140
79,3:37.55,,Reyes ESTÉVEZ,02 AUG 1976,ESP,8sf2,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1140
81,3:37.57,,Garrett HEATH,03 NOV 1985,USA,5f1,,"Palo Alto, CA (USA)",02 MAY 2009,1139
82,3:37.64,,Jack BOLAS,01 NOV 1987,USA,6f1,,"Palo Alto, CA (USA)",02 MAY 2009,1138
83,3:37.67,,Thomas CHAMNEY,16 APR 1984,IRL,4f1,,Heusden-Zolder (BEL),18 JUL 2009,1138
84,3:37.79,,Pharson MAGAGANE,04 JUN 1986,RSA,3,,Stellenbosch (RSA),14 MAR 2009,1136
85,3:37.81,,Craig MILLER,03 AUG 1987,USA,7f1,,"Palo Alto, CA (USA)",02 MAY 2009,1136
86,3:37.96,,Daniel GITAU,01 OCT 1987,KEN,1,,Nobeoka (JPN),30 MAY 2009,1134
87,3:37.97,,Christian OBRIST,20 NOV 1980,ITA,6f1,,Barcelona (ESP),25 JUL 2009,1134
88,3:38.06,,Stephen PIFER,07 DEC 1984,USA,1,,"Eugene, OR (USA)",09 JUL 2009,1133
89,3:38.09,,Jesús ESPAÑA,21 AUG 1978,ESP,8f1,,Barcelona (ESP),25 JUL 2009,1132
90,3:38.2h,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,3,,Nairobi (KEN),16 JUN 2009,1131
91,3:38.23,,Andrew BUMBALOUGH,14 MAR 1987,USA,8,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1130
92,3:38.3h,,Tshamano SETONE,07 MAY 1987,RSA,2f1,,Durban (RSA),06 FEB 2009,1129
93,3:38.33,,Evan JAGER,08 MAR 1989,USA,1f2,,Heusden-Zolder (BEL),18 JUL 2009,1129
94,3:38.38,,Demma Daba BIKILA,18 JUL 1989,ETH,9,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1128
95,3:38.39,,David TORRENCE,26 NOV 1985,USA,2f2,,Heusden-Zolder (BEL),18 JUL 2009,1128
96,3:38.44,,Matt LINCOLN,30 JUL 1982,CAN,8f1,,"Palo Alto, CA (USA)",02 MAY 2009,1127
96,3:38.44,,Alistair Ian CRAGG,13 JUN 1980,IRL,7,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1127
98,3:38.5h,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3f1,,Durban (RSA),06 FEB 2009,1127
99,3:38.54,,Yacob JARSO,05 FEB 1988,ETH,1,,Osaka (JPN),09 MAY 2009,1126
100,3:38.59,,Elroy GELANT,25 AUG 1986,RSA,1,,Uden (NED),27 JUN 2009,1125
101,3:38.60,,Jamale AARRASS,15 NOV 1981,FRA,6,,Casablanca (MAR),14 JUN 2009,1125
102,3:38.75,,Víctor RIOBO,06 APR 1980,ESP,9f1,,Huelva (ESP),10 JUN 2009,1123
103,3:38.80,,Wolfram MÜLLER,08 JUL 1981,GER,3,,Karlsruhe (GER) (i),15 FEB 2009,1174
103,3:38.80,,Fumikazu KOBAYASHI,21 MAR 1978,JPN,2,,Nobeoka (JPN),30 MAY 2009,1123
103,3:38.80,,Moritz WALDMANN,23 JUL 1985,GER,5,,"Wattenscheid, Bochum (GER)",02 AUG 2009,1123
106,3:38.86,,Benjamin KIPLAGAT,04 MAR 1989,UGA,2f1,,Nijmegen (NED),29 MAY 2009,1122
107,3:38.88,,Mauris Surel CASTILLO,19 OCT 1984,CUB,1,,La Habana (CUB),18 JUN 2009,1122
108,3:38.90,,Jukka KESKISALO,27 MAR 1981,FIN,1,,Tallinn (EST),25 AUG 2009,1121
109,3:38.99,,Cornelius NDIWA,17 DEC 1988,KEN,10,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1120
110,3:39.00,,German FERNANDEZ,02 NOV 1990,USA,1,,"Fayetteville, AR (USA)",13 JUN 2009,1120
111,3:39.0h,,Clement Kiprono LANGAT,18 DEC 1991,KEN,4,,Nairobi (KEN),16 JUN 2009,1120
112,3:39.04,,Joshphat Mitunga KITHII,28 DEC 1990,KEN,4f1,,Madrid (ESP),04 JUL 2009,1119
113,3:39.06,,Mohamad ALGARNI,02 JUL 1992,QAT,2f2,,Huelva (ESP),10 JUN 2009,1119
114,3:39.1h,,Silas KIPLAGAT,20 AUG 1989,KEN,1,,Kakamega (KEN),18 APR 2009,1119
115,3:39.10,,Kristof VAN MALDEREN,30 MAY 1983,BEL,8f1,,Heusden-Zolder (BEL),18 JUL 2009,1119
116,3:39.14,,Galen RUPP,08 MAY 1986,USA,2,,"Eugene, OR (USA)",30 MAY 2009,1118
117,3:39.17,,Neil SPEAIGHT,09 SEP 1978,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1168
118,3:39.23,,Christoph LOHSE,26 NOV 1983,GER,3,,Cuxhaven (GER),22 JUL 2009,1117
119,3:39.25,,Bernard Kipchirchir KIPLAGAT,10 AUG 1988,KEN,2f1,,Solihull (GBR),18 JUL 2009,1117
120,3:39.31,,Daniel Lemashon SALEL,11 DEC 1990,KEN,2f1,,Merksem (BEL),29 AUG 2009,1116
121,3:39.4h,,André OLIVIER,29 DEC 1989,RSA,5f1,,Durban (RSA),06 FEB 2009,1115
122,3:39.40,,Juan Luis BARRIOS,24 JUN 1983,MEX,9f1,,"Palo Alto, CA (USA)",02 MAY 2009,1115
122,3:39.40,,Benson Marrianyi ESHO,02 FEB 1987,KEN,4f1,,Nijmegen (NED),29 MAY 2009,1115
124,3:39.44,,Goran NAVA,15 APR 1981,SRB,10f1,,Heusden-Zolder (BEL),18 JUL 2009,1114
125,3:39.58,,Morten VELDE,19 DEC 1984,NOR,8,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1112
126,3:39.60,,Simon AYEKO,10 MAY 1987,UGA,2,,Nantes (FRA),24 JUN 2009,1112
127,3:39.63,,Austin ABBOTT,08 DEC 1985,USA,2h1,,"Fayetteville, AR (USA)",11 JUN 2009,1111
127,3:39.63,,Derek SCOTT,07 NOV 1985,USA,1,,"Indianapolis, IN (USA)",13 JUN 2009,1111
129,3:39.68,,Otmane BELHARBAZI,03 NOV 1988,FRA,10,,Villeneuve d'Ascq (FRA),30 JUN 2009,1111
130,3:39.69,,Dmitrijs JURKEVIČS,07 JAN 1987,LAT,3,,Tallinn (EST),25 AUG 2009,1111
131,3:39.75,,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,7,,Zagreb (CRO),31 AUG 2009,1110
132,3:39.77,,Omar AL RASHEEDI,10 NOV 1984,KUW,5,,Algiers (ALG),11 JUN 2009,1110
133,3:39.81,,Mthobisi BALOYI,26 FEB 1985,RSA,2,,Uden (NED),27 JUN 2009,1109
134,3:39.84,,David BUSTOS,25 AUG 1990,ESP,8f1,,Málaga (ESP),27 JUN 2009,1109
135,3:39.87,,Abdelmadjed TOUIL,11 FEB 1989,ALG,11,,Villeneuve d'Ascq (FRA),30 JUN 2009,1108
136,3:39.88,,Girma BEKELE,29 DEC 1992,ETH,3,,Bressanone (ITA),12 JUL 2009,1108
137,3:39.89,,Abubaker KAKI,21 JUN 1989,SUD,1f1,,Sollentuna (SWE),25 JUN 2009,1108
138,3:39.90,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,6,,"Carson, CA (USA)",16 MAY 2009,1108
139,3:39.92,,Jermaine MAYS,23 DEC 1982,GBR,4f2,,Heusden-Zolder (BEL),18 JUL 2009,1108
140,3:39.97,,Steve SHERER,05 MAY 1981,USA,7,,"Carson, CA (USA)",16 MAY 2009,1107
141,3:39.98,,Craig HUFFER,27 OCT 1989,AUS,5,,Sydney (AUS),28 FEB 2009,1107
142,3:39.99,,Javier Adolfo CARRIQUEO,29 MAY 1979,ARG,11f1,,Barcelona (ESP),25 JUL 2009,1107
143,3:40.01,,Daniel Ntitina NJIROINE,1985,KEN,1f1,,Metz (FRA),03 JUL 2009,1106
144,3:40.07,,Adil BRIAMI,23 JAN 1983,MAR,6,,Algiers (ALG),11 JUN 2009,1106
145,3:40.15,,David CAMPBELL,28 JAN 1982,IRL,2f1,,Sollentuna (SWE),25 JUN 2009,1104
146,3:40.16,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,12f1,,Barcelona (ESP),25 JUL 2009,1104
147,3:40.20,,Remmy Limo NDIWA,03 FEB 1988,KEN,4,,Karlsruhe (GER) (i),15 FEB 2009,1154
148,3:40.2h,,Silas KIPRUTO,26 SEP 1984,KEN,3,,Nairobi (KEN),06 JUN 2009,1104
149,3:40.21,,Geoffrey MARRION,18 NOV 1978,BEL,5f1,,Nijmegen (NED),29 MAY 2009,1104
150,3:40.24,,Shaun MORALEE,13 APR 1985,GBR,3f1,,Stretford (GBR),27 JUN 2009,1103
151,3:40.25,,Rizak DIRSHE,05 JAN 1972,SWE,4f1,,Stretford (GBR),27 JUN 2009,1103
151,3:40.25,,Barnabás BENE,27 AUG 1986,HUN,12,,Villeneuve d'Ascq (FRA),30 JUN 2009,1103
