Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
25,3:32.43,Michał ROZMYS,13 MAR 1995,POL,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1210
26,3:32.50,Matthew STONIER,24 SEP 2001,GBR,7,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1209
27,3:32.62,Jake WIGHTMAN,11 JUL 1994,GBR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1208
28,3:32.71,Mario GARCÍA,29 JUN 1999,ESP,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1206
29,3:32.76,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Olympiastadion, München (GER)",18 AUG 2022,1206
30,3:32.91,Timothy CHERUIYOT,20 NOV 1995,KEN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1204
31,3:32.93,Neil GOURLEY,07 FEB 1995,GBR,8,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1203
32,3:32.98,Teddese LEMI,20 JAN 1999,ETH,8,,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1203
33,3:33.16,Charles GRETHEN,02 JUN 1992,LUX,7,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1200
34,3:33.24,Stewart MCSWEYN,01 JUN 1995,AUS,9,,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1199
35,3:33.26,Yared NUGUSE,01 JUN 1999,USA,1,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1199
36,3:33.54,Jake HEYWARD,26 APR 1999,GBR,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1195
37,3:33.56,Elliot GILES,26 MAY 1994,GBR,9,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1195
38,3:33.67,Samuel TANNER,24 AUG 2000,NZL,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1193
39,3:33.68,Abel KIPSANG,22 NOV 1996,KEN,1sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1193
40,3:33.74,Eliud KIPSANG,09 SEP 1996,KEN,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2022,1192
41,3:33.81,Jonathan DAVIS,10 OCT 1997,USA,1f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1191
42,3:33.93,Abdellatif SADIKI,15 JAN 1999,MAR,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1189
43,3:33.97,William PAULSON,17 NOV 1994,CAN,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2022,1189
43,3:33.97,William PAULSON,17 NOV 1994,CAN,10,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1189
45,3:34.02,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1188
46,3:34.12,Abdellatif SADIKI,15 JAN 1999,MAR,8,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1187
47,3:34.19,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1186
48,3:34.27,Jake HEYWARD,26 APR 1999,GBR,9,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1185
49,3:34.32,Charlie HUNTER,20 JUL 1996,AUS,2f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1184
50,3:34.33,Charles GRETHEN,02 JUN 1992,LUX,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1184
51,3:34.37,Samuel TANNER,24 AUG 2000,NZL,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1183
52,3:34.39,Ismael DEBJANI,25 SEP 1990,BEL,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1183
53,3:34.44,Jake HEYWARD,26 APR 1999,GBR,2,,"Olympiastadion, München (GER)",18 AUG 2022,1182
54,3:34.45,Mohamed KATIR,17 FEB 1998,ESP,2sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1182
55,3:34.48,Jake WIGHTMAN,11 JUL 1994,GBR,3sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1182
56,3:34.55,Abel KIPSANG,22 NOV 1996,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1181
57,3:34.58,Michał ROZMYS,13 MAR 1995,POL,10,,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1180
58,3:34.59,Timothy CHERUIYOT,20 NOV 1995,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1180
59,3:34.65,Festus LAGAT,10 OCT 1996,KEN,3f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1179
60,3:34.66,Mafori Ryan MPHAHLELE,20 JUN 1998,RSA,11,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1179
61,3:34.71,Ignacio FONTES,22 JUN 1998,ESP,11,,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1179
62,3:34.73,Kumari TAKI,06 MAY 1999,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1178
63,3:34.77,Kumari TAKI,06 MAY 1999,KEN,1,,"Blankers-Koen Stadion, Hengelo (NED)",06 JUN 2022,1178
63,3:34.77,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,4,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1178
65,3:34.80,Samuel ZELEKE,09 MAR 1999,ETH,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1177
65,3:34.80,Michał ROZMYS,13 MAR 1995,POL,10,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1177
67,3:34.81,Cooper TEARE,18 AUG 1999,USA,1f2,,"Hayward Field, Eugene, OR (USA)",06 MAY 2022,1177
68,3:34.85,Neil GOURLEY,07 FEB 1995,GBR,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1177
69,3:34.86,Andrew HUNTER,05 SEP 1997,USA,4f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1177
70,3:34.88,Mario GARCÍA,29 JUN 1999,ESP,3,,"Olympiastadion, München (GER)",18 AUG 2022,1176
71,3:34.91,Stewart MCSWEYN,01 JUN 1995,AUS,1h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1176
72,3:34.92,Samuel PRAKEL,29 OCT 1994,USA,5f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1176
73,3:34.95,Mohamed KATIR,17 FEB 1998,ESP,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1175
73,3:34.95,Yared NUGUSE,01 JUN 1999,USA,1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",29 JUL 2022,1175
75,3:34.98,Yared NUGUSE,01 JUN 1999,USA,1f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1175
76,3:34.99,Jake HEYWARD,26 APR 1999,GBR,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1175
77,3:35.00,Pietro ARESE,08 OCT 1999,ITA,4,,"Olympiastadion, München (GER)",18 AUG 2022,1175
78,3:35.02,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,2h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1174
79,3:35.04,Teddese LEMI,20 JAN 1999,ETH,4sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1174
79,3:35.04,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,1,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1174
81,3:35.05,Azeddine HABZ,19 JUL 1993,FRA,1f1,,"TSV Stadion, Pfungstadt (GER)",07 SEP 2022,1174
82,3:35.07,Vincent CIATTEI,21 JAN 1995,USA,3,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1174
82,3:35.07,Stewart MCSWEYN,01 JUN 1995,AUS,5sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1174
84,3:35.12,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,3h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1173
85,3:35.15,Abel KIPSANG,22 NOV 1996,KEN,1,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1173
86,3:35.17,Timothy CHERUIYOT,20 NOV 1995,KEN,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1172
86,3:35.17,Robert HEPPENSTALL,28 FEB 1997,CAN,6f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1172
88,3:35.18,Cole HOCKER,06 JUN 2001,USA,2,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1172
89,3:35.19,Ruben VERHEYDEN,22 DEC 2000,BEL,2f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1172
90,3:35.20,Abel KIPSANG,22 NOV 1996,KEN,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1172
91,3:35.27,Michał ROZMYS,13 MAR 1995,POL,6sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1171
92,3:35.29,John GREGOREK,07 DEC 1991,USA,2f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1171
93,3:35.30,George MILLS,12 MAY 1999,GBR,2,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1170
94,3:35.31,Cole HOCKER,06 JUN 2001,USA,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1170
94,3:35.31,Jake WIGHTMAN,11 JUL 1994,GBR,4h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1170
96,3:35.36,Mafori Ryan MPHAHLELE,20 JUN 1998,RSA,1f2,,"Coetzenburg Stadium, Stellenbosch (RSA)",28 MAR 2022,1170
97,3:35.40,Michał ROZMYS,13 MAR 1995,POL,2,,"Blankers-Koen Stadion, Hengelo (NED)",06 JUN 2022,1169
98,3:35.43,Neil GOURLEY,07 FEB 1995,GBR,1f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022,1169
98,3:35.43,Mario GARCÍA,29 JUN 1999,ESP,5h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1169
98,3:35.43,Andrew COSCORAN,18 JUN 1996,IRL,3,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1169
101,3:35.48,Hicham OULADHA,31 JAN 1995,MAR,8,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1168
102,3:35.49,William PAULSON,17 NOV 1994,CAN,2f1,,"TSV Stadion, Pfungstadt (GER)",07 SEP 2022,1168
103,3:35.50,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1168
104,3:35.51,David RIBICH,27 DEC 1995,USA,7f1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",15 JUL 2022,1168
105,3:35.52,Mario GARCÍA,29 JUN 1999,ESP,1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",26 JUN 2022,1167
106,3:35.53,Grant FISHER,22 APR 1997,USA,3f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1167
107,3:35.54,Oliver HOARE,29 JAN 1997,AUS,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1167
108,3:35.55,Joshua THOMPSON,09 MAY 1993,USA,7sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1167
109,3:35.57,Joshua THOMPSON,09 MAY 1993,USA,12,,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1167
109,3:35.57,Matthew STONIER,24 SEP 2001,GBR,10,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1167
111,3:35.58,William PAULSON,17 NOV 1994,CAN,4,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1167
112,3:35.60,Ronald MUSAGALA,16 DEC 1992,UGA,3f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1166
113,3:35.61,Samuel TANNER,24 AUG 2000,NZL,2f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022,1166
114,3:35.62,Mohamed KATIR,17 FEB 1998,ESP,2,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1166
114,3:35.62,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",23 JUN 2022,1166
116,3:35.65,Luke MCCANN,12 MAR 1998,IRL,4f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1166
116,3:35.65,John GREGOREK,07 DEC 1991,USA,6h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1166
118,3:35.66,Tom ELMER,01 APR 1997,SUI,3f1,,"TSV Stadion, Pfungstadt (GER)",07 SEP 2022,1165
119,3:35.67,Mike FOPPEN,29 NOV 1996,NED,4f1,,"TSV Stadion, Pfungstadt (GER)",07 SEP 2022,1165
120,3:35.69,Mohamed ABDILAAHI,24 MAR 1999,GER,1,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1165
121,3:35.70,Abel KIPSANG,22 NOV 1996,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",13 MAY 2022,1165
122,3:35.72,Josh KERR,08 OCT 1997,GBR,12,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1165
123,3:35.73,Illia KARNAVUKHAU,03 JUL 1999,BLR,1f2,,"Dinamo National Olympic Stadium, Minsk (BLR)",17 AUG 2022,1165
124,3:35.76,Oliver HOARE,29 JAN 1997,AUS,3,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1164
125,3:35.80,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,4f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1164
125,3:35.80,Eric HOLT,12 MAY 1995,USA,2,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",29 JUL 2022,1164
127,3:35.81,Adisu GIRMA,10 DEC 1999,ETH,2,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1163
128,3:35.82,Paul RYAN,29 MAY 1997,USA,5f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1163
129,3:35.83,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,1,,"Pascual Guerrero Stadium, Cali (COL)",03 AUG 2022,1163
130,3:35.85,Mohamed KATIR,17 FEB 1998,ESP,2,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",26 JUN 2022,1163
131,3:35.86,Michał ROZMYS,13 MAR 1995,POL,4,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1163
131,3:35.86,Peter BOL,22 FEB 1994,AUS,1f1,,"Stade Raymond Troussier, Decines (FRA)",11 JUN 2022,1163
131,3:35.86,George Meitamei MANANGOI,29 NOV 2000,KEN,5,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1163
131,3:35.86,Santiago CATROFE,13 FEB 1999,URU,7h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1163
135,3:35.87,Hicham OULADHA,31 JAN 1995,MAR,1f2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 APR 2022,1163
136,3:35.91,Cooper TEARE,18 AUG 1999,USA,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1162
137,3:35.92,Josh KERR,08 OCT 1997,GBR,5,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1162
137,3:35.92,Matthew STONIER,24 SEP 2001,GBR,3,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1162
137,3:35.92,Gonzalo GARCÍA,26 JAN 1995,ESP,1f1,,Castellón (ESP),16 JUN 2022,1162
140,3:35.93,Adel MECHAAL,05 DEC 1990,ESP,6,,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1162
141,3:35.94,Ignacio FONTES,22 JUN 1998,ESP,3,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",26 JUN 2022,1162
142,3:35.95,Illia KARNAVUKHAU,03 JUL 1999,BLR,1,,"RTSOP, Minsk (BLR)",29 JUL 2022,1161
143,3:35.97,Elhassane MOUJAHID,19 FEB 2000,MAR,9,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1161
143,3:35.97,Matthew STONIER,24 SEP 2001,GBR,5,,"Olympiastadion, München (GER)",18 AUG 2022,1161
145,3:36.00,Christian NOBLE,21 APR 1997,USA,1,,"Hayward Field, Eugene, OR (USA)",22 APR 2022,1161
145,3:36.00,George MILLS,12 MAY 1999,GBR,1,,"Stade Raymond Petit, Tomblaine (FRA)",02 JUL 2022,1161
147,3:36.01,Mohamed ABDILAAHI,24 MAR 1999,GER,1f1,,"Putbosstadion, Oordegem (BEL)",28 MAY 2022,1161
148,3:36.04,Ossama MESLEK,08 JAN 1997,ITA,1,,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",30 JUL 2022,1160
149,3:36.08,Vincent CIATTEI,21 JAN 1995,USA,6f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1160
149,3:36.08,Mario GARCÍA,29 JUN 1999,ESP,2f1,,Castellón (ESP),16 JUN 2022,1160
151,3:36.09,Tshepo TSHITE,15 JAN 1997,RSA,1,,"Green Point Stadium, Cape Town (RSA)",23 MAR 2022,1160
151,3:36.09,Cameron PROCEVIAT,20 SEP 1993,CAN,7f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1160
151,3:36.09,Jimmy GRESSIER,04 MAY 1997,FRA,2f1,,"Stade Raymond Troussier, Decines (FRA)",11 JUN 2022,1160
151,3:36.09,Daniel KIMAIYO,10 AUG 2004,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",02 JUL 2022,1160
151,3:36.09,Jochem VERMEULEN,02 AUG 1998,BEL,1,,"TSV Stadion, Pfungstadt (GER)",26 JUL 2022,1160
156,3:36.11,Baptiste MISCHLER,23 NOV 1997,FRA,10,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1159
156,3:36.11,John GREGOREK,07 DEC 1991,USA,3,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",29 JUL 2022,1159
158,3:36.12,Kyumbe MUNGUTI,28 FEB 1995,KEN,4,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1159
159,3:36.16,Timothy CHERUIYOT,20 NOV 1995,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",13 MAY 2022,1159
160,3:36.17,Abel KIPSANG,22 NOV 1996,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",28 APR 2022,1158
160,3:36.17,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1158
160,3:36.17,Oliver HOARE,29 JAN 1997,AUS,1h1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1158
160,3:36.17,Samuel PRAKEL,29 OCT 1994,USA,4,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",29 JUL 2022,1158
164,3:36.22,Filip SASÍNEK,08 JAN 1996,CZE,5,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1158
164,3:36.22,Azeddine HABZ,19 JUL 1993,FRA,1f1,,"Stade Delort, Marseille (FRA)",15 JUN 2022,1158
164,3:36.22,Sam PARSONS,18 JUN 1994,GER,3,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1158
167,3:36.23,Narve Gilje NORDÅS,30 SEP 1998,NOR,1f1,,"Estadio Iberoamericano, Huelva (ESP)",25 MAY 2022,1158
168,3:36.24,Cole HOCKER,06 JUN 2001,USA,3f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022,1157
168,3:36.24,Teddese LEMI,20 JAN 1999,ETH,8h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1157
170,3:36.26,Elliot GILES,26 MAY 1994,GBR,1f1,,"Woodside Stadium, Watford (GBR)",10 AUG 2022,1157
171,3:36.27,Azeddine HABZ,19 JUL 1993,FRA,1,,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022,1157
172,3:36.28,Abel KIPSANG,22 NOV 1996,KEN,1,,Nairobi (KEN),15 APR 2022,1157
172,3:36.28,Ermias GIRMA,20 JAN 2005,ETH,2f1,,"Putbosstadion, Oordegem (BEL)",28 MAY 2022,1157
174,3:36.29,Joshua THOMPSON,09 MAY 1993,USA,8f1,,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1157
175,3:36.30,Elzan BIBIĆ,08 JAN 1999,SRB,4,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1157
176,3:36.32,Samuel TANNER,24 AUG 2000,NZL,8sf2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1156
177,3:36.33,Abdihamid NUR,14 OCT 1997,USA,1f2,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2022,1156
178,3:36.34,Jake HEYWARD,26 APR 1999,GBR,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1156
178,3:36.34,Yared NUGUSE,01 JUN 1999,USA,1,,"Stadion Allmend, Luzern (SUI)",30 AUG 2022,1156
180,3:36.35,Samuel TEFERA,23 OCT 1999,ETH,2h1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1156
181,3:36.36,Andrew COSCORAN,18 JUN 1996,IRL,3h1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1156
182,3:36.37,Elhassane MOUJAHID,19 FEB 2000,MAR,2f2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 APR 2022,1156
182,3:36.37,Andrew HUNTER,05 SEP 1997,USA,5,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1156
184,3:36.38,Matthew RAMSDEN,23 JUL 1997,AUS,6,,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1156
185,3:36.39,Kumari TAKI,06 MAY 1999,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",28 APR 2022,1155
186,3:36.40,Filip SASÍNEK,08 JAN 1996,CZE,3,,"Blankers-Koen Stadion, Hengelo (NED)",06 JUN 2022,1155
187,3:36.41,Adrián BEN,04 AUG 1998,ESP,2f1,,"Estadio Iberoamericano, Huelva (ESP)",25 MAY 2022,1155
187,3:36.41,Timothy CHERUIYOT,20 NOV 1995,KEN,4h1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1155
189,3:36.42,Santiago CATROFE,13 FEB 1999,URU,3f1,,Castellón (ESP),16 JUN 2022,1155
190,3:36.43,William PAULSON,17 NOV 1994,CAN,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1155
190,3:36.43,Samuel PRAKEL,29 OCT 1994,USA,4,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1155
190,3:36.43,Tarik MOUKRIME,03 MAR 1992,BEL,5f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1155
193,3:36.44,Reed BROWN,06 AUG 1998,USA,2,,"Hayward Field, Eugene, OR (USA)",22 APR 2022,1155
194,3:36.47,Kumari TAKI,06 MAY 1999,KEN,9h2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1154
195,3:36.48,Hafid RIZQY,26 OCT 1997,MAR,3f2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 APR 2022,1154
196,3:36.51,Charles GRETHEN,02 JUN 1992,LUX,5h1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1154
197,3:36.52,Stijn BAETEN,03 JUN 1994,BEL,6f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1154
198,3:36.53,George BEAMISH,24 OCT 1996,NZL,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1154
