Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:28.80,,Elijah Motonei MANANGOI,05 JAN 1993,KEN,1,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1262
2,3:29.10,,Timothy CHERUIYOT,20 NOV 1995,KEN,2,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1258
3,3:30.89,,Ronald KWEMOI,19 SEP 1995,KEN,1,,Nairobi (KEN),24 JUN 2017,1232
4,3:31.63,,Aman WOTE,18 APR 1984,ETH,2,,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1222
5,3:32.23,,Silas KIPLAGAT,20 AUG 1989,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1213
6,3:32.27,,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1213
7,3:32.48,,Filip INGEBRIGTSEN,20 APR 1993,NOR,4,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1210
8,3:32.59,,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1208
9,3:32.66,,Vincent KIBET,06 MAY 1991,KEN,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1207
10,3:32.94,,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1203
11,3:32.97,,Justus SOGET,22 OCT 1999,KEN,4,,Nairobi (KEN),24 JUN 2017,1203
12,3:33.17,,Asbel KIPROP,30 JUN 1989,KEN,3,,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1200
13,3:33.41,,Matthew CENTROWITZ,18 OCT 1989,USA,1f3,,"Los Angeles, CA (USA)",18 MAY 2017,1197
14,3:33.47,,Homiyu TESFAYE,23 JUN 1993,GER,5,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1196
15,3:33.61,,Chris O'HARE,23 NOV 1990,GBR,7,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1194
16,3:33.65,,Ronald MUSAGALA,16 DEC 1992,UGA,2,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1193
17,3:33.70,,Ismael DEBJANI,25 SEP 1990,BEL,3,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1193
18,3:33.78,,Samuel TEFERA,23 OCT 1999,ETH,1,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1192
19,3:34.04,,Marcin LEWANDOWSKI,13 JUN 1987,POL,8,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1188
