Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
38,3:34.96,Cooper TEARE,18 AUG 1999,USA,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1175
39,3:35.01,Mafori Ryan MPHAHLELE,20 JUN 1998,RSA,1f3,,"Green Point Stadium, Cape Town (RSA)",14 APR 2023,1174
40,3:35.08,Tshepo TSHITE,15 JAN 1997,RSA,2f3,,"Green Point Stadium, Cape Town (RSA)",14 APR 2023,1173
41,3:35.12,Elzan BIBIĆ,08 JAN 1999,SRB,7,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1173
42,3:35.16,Fouad MESSAOUDI,07 JAN 2001,MAR,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1172
43,3:35.21,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,6,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1172
44,3:35.33,Andrew HUNTER,05 SEP 1997,USA,7,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1170
45,3:35.38,Ashenafi GADISA,2005,ETH,3f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1169
46,3:35.43,Kieran LUMB,02 AUG 1998,CAN,8,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1169
47,3:35.45,Henry WYNNE,18 APR 1995,USA,9,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1168
48,3:35.52,Matthew RAMSDEN,23 JUL 1997,AUS,8,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1167
49,3:35.59,Brian KOMEN,,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",29 APR 2023,1166
50,3:35.60,Hicham AKANKAM,04 APR 1998,MAR,4f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1166
51,3:35.62,Tom ELMER,01 APR 1997,SUI,5,,"Bungertstadion, Rehlingen (GER)",28 MAY 2023,1166
52,3:35.66,Abdellatif SADIKI,15 JAN 1999,MAR,4,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1165
53,3:35.70,Salim KEDDAR,23 NOV 1993,ALG,5,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1165
54,3:35.72,Ruben VERHEYDEN,22 DEC 2000,BEL,9,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1165
55,3:35.78,Samuel PRAKEL,29 OCT 1994,USA,6,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1164
55,3:35.78,Saúl ORDÓÑEZ,10 APR 1994,ESP,5f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1164
57,3:35.80,Jochem VERMEULEN,02 AUG 1998,BEL,1f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1164
58,3:35.86,Joe WASKOM,,USA,3f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1163
59,3:35.91,Narve Gilje NORDÅS,30 SEP 1998,NOR,2f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1162
60,3:35.99,Kieran LUMB,02 AUG 1998,CAN,1f2,,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1161
60,3:35.99,Bastien AUGUSTO,10 AUG 1999,FRA,6,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1161
62,3:36.00,Mike FOPPEN,29 NOV 1996,NED,2f1,,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1161
63,3:36.03,Filip OSTROWSKI,12 JUL 2001,POL,10,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1160
64,3:36.09,Jochem VERMEULEN,02 AUG 1998,BEL,11,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1160
65,3:36.12,Mohamed ATTAOUI,26 SEP 2001,ESP,6f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1159
66,3:36.13,Ruben VERHEYDEN,22 DEC 2000,BEL,3f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1159
67,3:36.21,Maciej WYDERKA,29 JUL 2002,POL,12,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1158
67,3:36.21,Pieter SISK,08 DEC 1999,BEL,7f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1158
69,3:36.23,Ignacio FONTES,22 JUN 1998,ESP,8f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1158
70,3:36.24,John GREGOREK,07 DEC 1991,USA,7,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1157
70,3:36.24,Pol ORIACH,20 SEP 2002,ESP,9f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1157
72,3:36.32,Noah KIBET,12 APR 2004,KEN,4f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1156
73,3:36.35,Kamar ETIANG,14 OCT 2002,KEN,1,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1156
74,3:36.41,Robert HEPPENSTALL,28 FEB 1997,CAN,13,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1155
75,3:36.49,Paul RYAN,29 MAY 1997,USA,5f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1154
76,3:36.50,Vincent Kibet KETER,11 MAR 2002,KEN,2,,"Nyayo National Stadium, Nairobi (KEN)",29 APR 2023,1154
77,3:36.52,Elzan BIBIĆ,08 JAN 1999,SRB,7,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1154
78,3:36.55,Salim KEDDAR,23 NOV 1993,ALG,1f1,,"Salle couverte Daniel Faucher, Toulouse (FRA)",18 MAY 2023,1153
79,3:36.58,Athanas KIOKO,1995,KEN,1f1,,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",21 APR 2023,1153
79,3:36.58,Elhassane MOUJAHID,19 FEB 2000,MAR,10f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1153
81,3:36.59,Fouad MESSAOUDI,07 JAN 2001,MAR,1,,"John Jacobs Track Complex, Norman, OK (USA)",14 MAY 2023,1153
82,3:36.64,Matthew CENTROWITZ,18 OCT 1989,USA,8,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1152
82,3:36.64,Jesús GÓMEZ,24 APR 1991,ESP,11f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1152
84,3:36.70,Oliver HOARE,29 JAN 1997,AUS,,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1151
84,3:36.70,Cameron PROCEVIAT,20 SEP 1993,CAN,10,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1151
86,3:36.75,Hicham AKANKAM,04 APR 1998,MAR,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1151
87,3:36.77,Jye EDWARDS,06 MAR 1998,AUS,4f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1150
88,3:36.79,Amon KEMBOI,,KEN,2f1,,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",21 APR 2023,1150
88,3:36.79,Joao BUSSOTTI NEVES,10 MAY 1993,ITA,5f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1150
88,3:36.79,Craig ENGELS,01 MAY 1994,USA,11,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1150
91,3:36.85,Grant FISHER,22 APR 1997,USA,6f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1149
92,3:36.89,Anass ESSAYI,18 MAY 2001,MAR,7f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1149
93,3:36.91,Emedy KIPLIMO,1996,KEN,3,,"Nyayo National Stadium, Nairobi (KEN)",29 APR 2023,1148
93,3:36.91,Baptiste MISCHLER,23 NOV 1997,FRA,6,,"Bungertstadion, Rehlingen (GER)",28 MAY 2023,1148
95,3:36.92,Ezekiel ROP,,USA,1f3,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1148
95,3:36.92,Vincent Kibet KETER,11 MAR 2002,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1148
97,3:36.97,Robert HEPPENSTALL,28 FEB 1997,CAN,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1147
98,3:36.98,Ashenafi GADISA,2005,ETH,2,,"Levy Mwanawasa Stadion, Ndola (ZAM)",30 APR 2023,1147
99,3:36.99,Isaac BASTEN,,USA,8f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1147
100,3:37.01,Pieter SISK,08 DEC 1999,BEL,1f2,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1147
101,3:37.02,Noah BALTUS,03 FEB 2002,NED,3f1,,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1147
102,3:37.03,Ezekiel ROP,,USA,2,,"John Jacobs Track Complex, Norman, OK (USA)",14 MAY 2023,1147
103,3:37.07,Mohamed Amin JHINAOUI,02 APR 1997,TUN,1f1,,"Arena Civica, Milano (ITA)",29 APR 2023,1146
104,3:37.17,Dillon MAGGARD,16 OCT 1995,USA,12,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1145
105,3:37.19,Baptiste MISCHLER,23 NOV 1997,FRA,8,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1144
106,3:37.21,Stijn BAETEN,03 JUN 1994,BEL,12f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1144
107,3:37.22,Michał ROZMYS,13 MAR 1995,POL,8,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1144
107,3:37.22,Gonzalo GARCÍA,26 JAN 1995,ESP,13f1,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1144
109,3:37.23,Baptiste MISCHLER,23 NOV 1997,FRA,14,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1144
110,3:37.28,Abdulkarim TEKI ABDURAHMAN,,ETH,2,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1143
111,3:37.30,Pieter SISK,08 DEC 1999,BEL,4f1,,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1143
112,3:37.32,William KINCAID,21 SEP 1992,USA,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1143
113,3:37.34,James WEST,30 JAN 1996,GBR,3,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1142
114,3:37.35,Kyumbe MUNGUTI,28 FEB 1995,KEN,1,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",26 MAY 2023,1142
115,3:37.40,Gilbert KIPNGETICH,22 JAN 2004,KEN,3,,"Levy Mwanawasa Stadion, Ndola (ZAM)",30 APR 2023,1142
116,3:37.42,Elijah Motonei MANANGOI,05 JAN 1993,KEN,3f3,,"Green Point Stadium, Cape Town (RSA)",17 APR 2023,1141
116,3:37.42,Julian RANC,14 SEP 1996,FRA,6f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1141
118,3:37.46,Adam FOGG,27 JAN 1999,GBR,1,,"Østerbro Stadion, København (DEN)",07 JUN 2023,1141
119,3:37.53,Jesse HUNT,28 JUL 1998,AUS,3f1,,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",21 APR 2023,1140
119,3:37.53,Joao BUSSOTTI NEVES,10 MAY 1993,ITA,2,,"Østerbro Stadion, København (DEN)",07 JUN 2023,1140
121,3:37.54,Andrew HUNTER,05 SEP 1997,USA,9,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1140
122,3:37.57,Festus LAGAT,10 OCT 1996,KEN,3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1139
122,3:37.57,Eric HOLT,12 MAY 1995,USA,2f2,,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1139
124,3:37.63,Samuel TANNER,24 AUG 2000,NZL,,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1138
125,3:37.69,Eliud KIPSANG,09 SEP 1996,KEN,9f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1138
126,3:37.71,Nickson CHEBII,,KEN,4,,"Nyayo National Stadium, Nairobi (KEN)",29 APR 2023,1137
126,3:37.71,Benoit CAMPION,12 FEB 1998,FRA,5f1,,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1137
128,3:37.72,Adam SPENCER,04 OCT 2001,AUS,10f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1137
129,3:37.76,Mohamed ATTAOUI,26 SEP 2001,ESP,4,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1137
130,3:37.78,Emedy KIPLIMO,1996,KEN,2f1,,"Salle couverte Daniel Faucher, Toulouse (FRA)",18 MAY 2023,1136
131,3:37.80,Adisu GIRMA,10 DEC 1999,ETH,4,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1136
132,3:37.82,Kyumbe MUNGUTI,28 FEB 1995,KEN,1h5,,"Nyayo National Stadium, Nairobi (KEN)",27 APR 2023,1136
133,3:37.84,Kamar ETIANG,14 OCT 2002,KEN,5,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1136
134,3:37.85,Arthur GERVAIS,28 FEB 2000,FRA,9,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1136
135,3:37.91,Jye EDWARDS,06 MAR 1998,AUS,7,,"Bungertstadion, Rehlingen (GER)",28 MAY 2023,1135
136,3:37.92,Callum DAVIES,18 JUL 1999,AUS,1,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",01 APR 2023,1135
137,3:37.93,Nkosinathi SIBIYA,02 JAN 1994,RSA,3f3,,"Green Point Stadium, Cape Town (RSA)",14 APR 2023,1134
138,3:37.97,Andrew COSCORAN,18 JUN 1996,IRL,1,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1134
139,3:37.98,Hicham AKANKAM,04 APR 1998,MAR,3f1,,"Salle couverte Daniel Faucher, Toulouse (FRA)",18 MAY 2023,1134
139,3:37.98,Abdellatif SADIKI,15 JAN 1999,MAR,9,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1134
139,3:37.98,Flavien SZOT,06 SEP 2001,FRA,10,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1134
142,3:38.00,Simon DENISSEL,22 MAY 1990,FRA,6f1,,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1133
142,3:38.00,Elliot GILES,26 MAY 1994,GBR,2,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1133
144,3:38.02,Cameron MYERS,09 JUN 2006,AUS,2,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",01 APR 2023,1133
144,3:38.02,Henry WYNNE,18 APR 1995,USA,3f2,,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1133
146,3:38.07,Henry WYNNE,18 APR 1995,USA,4,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1133
146,3:38.07,Yohanes ASMARE,29 MAR 2006,ETH,6,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1133
146,3:38.07,Pol ORIACH,20 SEP 2002,ESP,5,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1133
146,3:38.07,Mohamed ABDILAAHI,24 MAR 1999,GER,11,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1133
150,3:38.08,Kieran LUMB,02 AUG 1998,CAN,5,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1132
151,3:38.12,Elliott COOK,,USA,4f2,,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1132
152,3:38.13,Ethan STRAND,,USA,1,,"Paul Derr TF Facility, Raleigh, NC (USA)",13 MAY 2023,1132
152,3:38.13,Nathan GREEN,10 APR 2003,USA,1h2,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1132
152,3:38.13,Simon DENISSEL,22 MAY 1990,FRA,12,,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1132
155,3:38.15,Samuel BUCHE,2006,ETH,4,,"Levy Mwanawasa Stadion, Ndola (ZAM)",30 APR 2023,1131
156,3:38.17,Darragh MCELHINNEY,09 NOV 2000,IRL,7f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1131
156,3:38.17,Matt WISNER,21 MAY 1998,USA,5f2,,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1131
156,3:38.17,Robin VAN RIEL,30 APR 2000,NED,1,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1131
159,3:38.20,Matthew CENTROWITZ,18 OCT 1989,USA,13,,"Mt. Hood Community College, Gresham, OR (USA)",04 JUN 2023,1131
160,3:38.22,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,2,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",26 MAY 2023,1130
161,3:38.24,Nkosinathi SIBIYA,02 JAN 1994,RSA,4f3,,"Green Point Stadium, Cape Town (RSA)",17 APR 2023,1130
161,3:38.24,Jye EDWARDS,06 MAR 1998,AUS,3,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1130
163,3:38.27,Christopher SWART,19 APR 2000,RSA,5f3,,"Green Point Stadium, Cape Town (RSA)",17 APR 2023,1130
164,3:38.30,Colin SAHLMAN,,USA,2f3,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1129
165,3:38.34,Matthew RAMSDEN,23 JUL 1997,AUS,3,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",01 APR 2023,1129
165,3:38.34,Anthony CAMERIERI,,USA,1f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",21 APR 2023,1129
165,3:38.34,Niels LAROS,17 APR 2005,NED,4,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1129
168,3:38.35,Ermias GIRMA,20 JAN 2005,ETH,7,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1129
169,3:38.36,Marco AROP,20 SEP 1998,CAN,1,,"Percy Beard Track, Gainesville, FL (USA)",31 MAR 2023,1129
169,3:38.36,Álvaro DE ARRIBA,02 JUN 1994,ESP,6,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1129
171,3:38.37,Tim VERBAANDERT,17 JUL 2000,NED,8f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1128
172,3:38.38,Simas BERTAŠIUS,31 OCT 1993,LTU,1f2,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1128
173,3:38.39,Brian FAY,09 NOV 1998,IRL,6,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1128
173,3:38.39,Mariano GARCÍA,25 SEP 1997,ESP,1f1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",18 MAY 2023,1128
175,3:38.41,Eduardo HERRERA,23 SEP 1997,USA,1f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1128
175,3:38.41,Salim KEDDAR,23 NOV 1993,ALG,5,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1128
175,3:38.41,Abdulkarim TEKI ABDURAHMAN,,ETH,1,,"Stadion Juliska, Praha (CZE)",05 JUN 2023,1128
178,3:38.44,Nuno PEREIRA,27 NOV 2000,POR,2f2,,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1127
179,3:38.45,Kazuki KAWAMURA,13 NOV 1997,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",02 JUN 2023,1127
180,3:38.47,Topi RAITANEN,07 FEB 1996,FIN,9f1,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023,1127
181,3:38.48,Charlie HUNTER,20 JUL 1996,AUS,10,,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1127
182,3:38.49,Abdihamid NUR,14 OCT 1997,USA,7,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1127
183,3:38.52,Muluken TEWALT,20 JAN 2003,USA,2,,"Paul Derr TF Facility, Raleigh, NC (USA)",13 MAY 2023,1126
184,3:38.53,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,10,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1126
185,3:38.55,Matthew PAYAMPS,,USA,1f2,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1126
185,3:38.55,Charlie DA'VALL GRICE,07 NOV 1993,GBR,8,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1126
187,3:38.56,Sergio PANIAGUA,26 OCT 1995,ESP,7,,"Polideportivo Municipal, Andújar (ESP)",26 MAY 2023,1126
188,3:38.57,Muluken TEWALT,20 JAN 2003,USA,4f1,,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",21 APR 2023,1126
189,3:38.61,Ben ALLEN,22 APR 1991,USA,1f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1125
190,3:38.62,Luke MCCANN,12 MAR 1998,IRL,6,,"Blankers-Koen Stadion, Hengelo (NED)",04 JUN 2023,1125
191,3:38.63,Tshepo TSHITE,15 JAN 1997,RSA,1,,"McArthur Stadium, Potchefstroom (RSA)",31 MAR 2023,1125
192,3:38.68,Hafid RIZQY,26 OCT 1997,MAR,2,,"Stadion Juliska, Praha (CZE)",05 JUN 2023,1124
193,3:38.69,Yusuke TAKAHASHI,28 JUL 1999,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",02 JUN 2023,1124
