Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:28.77,,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1262
2,3:30.16,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1242
3,3:30.58,,Ronald MUSAGALA,16 DEC 1992,UGA,3,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1236
4,3:30.62,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,4,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1236
5,3:30.66,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1235
6,3:30.82,,Filip INGEBRIGTSEN,20 APR 1993,NOR,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1233
7,3:31.04,,Samuel TEFERA,23 OCT 1999,ETH,1,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1285
8,3:31.25,,Yomif KEJELCHA,01 AUG 1997,ETH,,,"Boston, MA (USA) (i)",03 MAR 2019,1282
9,3:31.38,,Taoufik MAKHLOUFI,29 APR 1988,ALG,2,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1225
10,3:31.45,,Bethwell BIRGEN,06 AUG 1988,KEN,5,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1224
11,3:31.46,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1224
12,3:31.49,,George Meitamei MANANGOI,29 NOV 2000,KEN,6,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1224
13,3:31.64,,Abdelaati IGUIDER,25 MAR 1987,MAR,6,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1221
14,3:31.81,,Stewart MCSWEYN,01 JUN 1995,AUS,8,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1219
15,3:31.87,,Jake WIGHTMAN,11 JUL 1994,GBR,5,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1218
16,3:32.21,,Elijah Motonei MANANGOI,05 JAN 1993,KEN,1,,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1213
17,3:32.52,,Josh KERR,08 OCT 1997,GBR,6,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1209
18,3:32.72,,Ronald KWEMOI,19 SEP 1995,KEN,7,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1206
19,3:32.81,,Matthew CENTROWITZ,18 OCT 1989,USA,8,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1205
20,3:33.11,,Rabii DOUKKANA,06 DEC 1987,FRA,11,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1201
21,3:33.21,,Vincent KIBET,06 MAY 1991,KEN,4,,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1199
22,3:33.25,,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,9,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1199
23,3:33.70,,Kalle BERGLUND,11 MAR 1996,SWE,9,,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1193
24,3:33.91,,Adel MECHAAL,05 DEC 1990,ESP,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1190
