Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:29.33,Asbel KIPROP,30 JUN 1989,KEN,1,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1254
2,3:30.49,Ronald KWEMOI,19 SEP 1995,KEN,1,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1238
3,3:31.19,Elijah Motonei MANANGOI,05 JAN 1993,KEN,2,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1228
4,3:31.34,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1226
5,3:31.35,Taoufik MAKHLOUFI,29 APR 1988,ALG,3,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1226
6,3:31.40,Abdelaati IGUIDER,25 MAR 1987,MAR,2,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1225
7,3:31.54,Abdelaati IGUIDER,25 MAR 1987,MAR,4,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1223
8,3:31.68,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Heusden-Zolder (BEL),16 JUL 2016,1221
9,3:31.74,Mo FARAH,23 MAR 1983,GBR,5,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1220
10,3:31.87,Asbel KIPROP,30 JUN 1989,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1218
11,3:32.03,Asbel KIPROP,30 JUN 1989,KEN,6,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1216
12,3:32.13,Ryan GREGSON,26 APR 1990,AUS,7,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1215
13,3:32.15,Asbel KIPROP,30 JUN 1989,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1214
14,3:32.21,Taoufik MAKHLOUFI,29 APR 1988,ALG,4,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1213
15,3:32.43,Filip INGEBRIGTSEN,20 APR 1993,NOR,5,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1210
16,3:32.97,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,2f1,,Heusden-Zolder (BEL),16 JUL 2016,1203
