Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:26.89,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,,Zürich (SUI),16 AUG 2002,1289
2,3:27.91,,Bernard LAGAT,12 DEC 1974,KEN,2,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1275
3,3:30.07,,Rui SILVA,03 AUG 1977,POR,3,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1244
4,3:30.24,,Cornelius CHIRCHIR,05 JUN 1983,KEN,4,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1241
5,3:30.88,,William CHIRCHIR,06 FEB 1979,KEN,5,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1232
6,3:30.99,,Robert RONO,16 AUG 1978,KEN,3,,Bruxelles (BEL),30 AUG 2002,1231
7,3:31.45,,Driss MAAZOUZI,15 OCT 1969,FRA,6,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1224
8,3:31.93,,David KRUMMENACKER,24 MAY 1975,USA,2,,Stockholm (SWE),16 JUL 2002,1217
9,3:32.03,,Mehdi BAALA,17 AUG 1978,FRA,5,,Bruxelles (BEL),30 AUG 2002,1216
10,3:32.37,,Vyacheslav SHABUNIN,27 SEP 1969,RUS,7,,Bruxelles (BEL),30 AUG 2002,1211
11,3:32.43,,Anthony WHITEMAN,13 NOV 1971,GBR,7,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1210
12,3:32.82,,Laban ROTICH,20 JAN 1969,KEN,8,,Bruxelles (BEL),30 AUG 2002,1205
13,3:32.93,,Reyes ESTÉVEZ,02 AUG 1976,ESP,9,,Bruxelles (BEL),30 AUG 2002,1203
14,3:32.95,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,1,,Zürich (SUI),16 AUG 2002,1203
15,3:33.02,,Noah NGENY,02 NOV 1978,KEN,1,,Doha (QAT),15 MAY 2002,1202
16,3:33.66,,Abdelkader HACHLAF,03 JUL 1979,MAR,8,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1193
17,3:33.72,,Juan Carlos HIGUERO,03 AUG 1978,ESP,10,,Bruxelles (BEL),30 AUG 2002,1192
18,3:33.73,,David KIPLAK,27 DEC 1981,KEN,3,,Doha (QAT),15 MAY 2002,1192
19,3:33.93,,Fouad CHOUKI,01 OCT 1978,FRA,11,,Bruxelles (BEL),30 AUG 2002,1189
20,3:34.02,,Hudson SANTOS DE SOUZA,25 FEB 1977,BRA,9,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1188
21,3:34.17,,Michael TOO,03 AUG 1983,KEN,4,,Doha (QAT),15 MAY 2002,1186
22,3:34.20,,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,,Zürich (SUI),16 AUG 2002,1186
23,3:34.85,,Bouabdellah TAHRI,20 DEC 1978,FRA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1177
24,3:34.89,,John MAYOCK,26 OCT 1970,GBR,8,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1176
25,3:34.99,,Kevin SULLIVAN,20 MAR 1974,CAN,4,,Rieti (ITA),08 SEP 2002,1175
26,3:35.08,,Tarek BOUKENSA,19 NOV 1981,ALG,5,,Rieti (ITA),08 SEP 2002,1173
27,3:35.12,,Kamal BOULAHFANE,01 JUL 1976,ALG,9,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1173
28,3:35.47,,Daham Najim BASHIR,08 NOV 1979,QAT,2,,San Sebastián (ESP),20 AUG 2002,1168
29,3:35.53,,Andrew GRAFFIN,20 DEC 1977,GBR,10,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1167
30,3:35.72,,Ali MAATAOUI,11 DEC 1980,MAR,9,,Stockholm (SWE),16 JUL 2002,1165
31,3:35.74,,Christian OBRIST,20 NOV 1980,ITA,4,,Zürich (SUI),16 AUG 2002,1164
32,3:35.79,,Stephen CHERONO,15 OCT 1982,KEN,2,,Zagreb (CRO),08 JUL 2002,1164
33,3:36.10,,Japheth KIMUTAI,20 DEC 1978,KEN,3,,San Sebastián (ESP),20 AUG 2002,1159
34,3:36.11,,Luis Miguel MARTÍN,11 JAN 1972,ESP,4,,San Sebastián (ESP),20 AUG 2002,1159
35,3:36.13,,Marko KOERS,03 NOV 1972,NED,13,,Bruxelles (BEL),30 AUG 2002,1159
36,3:36.28,,Peter Kipkorir BIWOTT,22 AUG 1976,KEN,3,,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1157
37,3:36.32,,Shadrack KORIR,14 DEC 1978,KEN,4,,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1156
38,3:36.33,,Matthieu VANDIEST,10 FEB 1981,BEL,14,,Bruxelles (BEL),30 AUG 2002,1156
