Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:27.64,,Silas KIPLAGAT,20 AUG 1989,KEN,1,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1279
2,3:28.45,,Asbel KIPROP,30 JUN 1989,KEN,2,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1267
3,3:28.81,,Ronald KWEMOI,19 SEP 1995,KEN,3,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1262
4,3:29.58,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,4,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1251
5,3:29.83,,Abdelaati IGUIDER,25 MAR 1987,MAR,5,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1247
6,3:29.91,,Aman WOTE,18 APR 1984,ETH,6,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1246
6,3:29.91,,Nick WILLIS,25 APR 1983,NZL,7,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1246
8,3:30.40,,Taoufik MAKHLOUFI,29 APR 1988,ALG,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1239
9,3:30.61,,James Kiplagat MAGUT,20 JUL 1990,KEN,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1236
10,3:30.98,,Leonel MANZANO,12 SEP 1984,USA,8,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1231
11,3:31.09,,Matthew CENTROWITZ,18 OCT 1989,USA,9,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1229
12,3:31.22,,Bethwell BIRGEN,06 AUG 1988,KEN,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1227
13,3:31.46,,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,10,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1224
14,3:31.96,,Vincent KIBET,06 MAY 1991,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1217
15,3:31.98,,Homiyu TESFAYE,23 JUN 1993,GER,4,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1217
16,3:32.00,,Collins CHEBOI,25 SEP 1987,KEN,3,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1216
17,3:32.09,,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1215
18,3:32.79,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,4,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1205
19,3:33.31,,Johan CRONJE,13 APR 1982,RSA,10,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1198
20,3:33.47,,Sadik MIKHOU,25 JUL 1990,MAR,1f2,,Oordegem (BEL),05 JUL 2014,1196
21,3:34.15,,Galen RUPP,08 MAY 1986,USA,11,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1186
22,3:34.19,,Zane ROBERTSON,14 NOV 1989,NZL,5,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1186
23,3:34.24,,Benson SEUREI,27 MAR 1984,BRN,12,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1185
24,3:34.26,,Will LEER,15 APR 1985,USA,1f1,,Heusden-Zolder (BEL),19 JUL 2014,1185
25,3:34.49,,Pieter-Jan HANNES,30 OCT 1992,BEL,2f1,,Heusden-Zolder (BEL),19 JUL 2014,1182
26,3:34.54,,Florian ORTH,24 JUL 1989,GER,2f2,,Oordegem (BEL),05 JUL 2014,1181
27,3:34.64,,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,13,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1180
28,3:34.69,,Fouad EL KAAM,27 MAY 1988,MAR,3f1,,Heusden-Zolder (BEL),19 JUL 2014,1179
29,3:34.94,,Timo BENITZ,24 DEC 1991,GER,1f1,,Dessau (GER),11 JUN 2014,1175
30,3:34.97,,Abiyote ABINET,10 MAY 1989,ETH,1f1,,Carquefou (FRA),20 JUN 2014,1175
31,3:35.0h,,Mohamed MOUSTAOUI,02 APR 1985,MAR,1,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1228
31,3:35.0h,,Elijah Motonei MANANGOI,05 JAN 1993,KEN,2,,Nairobi (KEN),07 JUN 2014,1175
33,3:35.06,,Chris O'HARE,23 NOV 1990,GBR,5,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1174
34,3:35.12,,Tesfaye CHERU,02 MAR 1993,ETH,4f1,,Heusden-Zolder (BEL),19 JUL 2014,1173
35,3:35.26,,Jakub HOLUŠA,20 FEB 1988,CZE,1,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1171
36,3:35.32,,Patrick CASEY,23 MAY 1990,USA,3f2,,Oordegem (BEL),05 JUL 2014,1170
37,3:35.34,,Mahiedine MEKHISSI,15 MAR 1985,FRA,2,,Montreuil-sous-Bois (FRA),07 JUL 2014,1170
38,3:35.49,,Jake WIGHTMAN,11 JUL 1994,GBR,6,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1168
39,3:35.5h,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,Nairobi (KEN),17 MAY 2014,1168
40,3:35.51,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,10,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1168
41,3:35.59,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,9,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1166
41,3:35.59,,David BUSTOS,25 AUG 1990,ESP,5f1,,Heusden-Zolder (BEL),19 JUL 2014,1166
43,3:35.63,,Vincent Kiprotich MUTAI,03 NOV 1994,KEN,6f1,,Heusden-Zolder (BEL),19 JUL 2014,1166
44,3:35.68,,Yassine HETHAT,30 AUG 1991,ALG,5f2,,Oordegem (BEL),05 JUL 2014,1165
45,3:35.8h,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,2,,Nairobi (KEN),17 MAY 2014,1164
46,3:35.81,,Elijah Kipchirchir KIPTOO,09 JUN 1986,KEN,1,,Bellinzona (SUI),03 JUN 2014,1163
46,3:35.81,,Zakaria MAZOUZI,15 JUN 1985,MAR,11,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1163
48,3:35.89,,Garrett HEATH,03 NOV 1985,USA,10,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1162
49,3:35.96,,Tarik MOUKRIME,03 MAR 1992,BEL,7f1,,Heusden-Zolder (BEL),19 JUL 2014,1161
50,3:36.08,,Bryan CANTERO,28 APR 1991,FRA,8f1,,Heusden-Zolder (BEL),19 JUL 2014,1160
51,3:36.11,,Andreas VOJTA,09 JUN 1989,AUT,11,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1159
52,3:36.17,,Ryan GREGSON,26 APR 1990,AUS,3f1,,"Los Angeles, CA (USA)",15 MAY 2014,1158
53,3:36.21,,Hillary Kipkorir MAIYO,02 OCT 1993,KEN,1,,"Stadion Juliska, Praha (CZE)",09 JUN 2014,1158
53,3:36.21,,Abednego CHESEBE,20 JUN 1982,KEN,5,,Montreuil-sous-Bois (FRA),07 JUL 2014,1158
55,3:36.34,,Lawi LALANG,15 JUN 1991,KEN,1,,"Pullman, WA (USA)",18 MAY 2014,1156
56,3:36.36,,David TORRENCE,26 NOV 1985,USA,6,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1156
57,3:36.45,,Paul ROBINSON,24 MAY 1991,IRL,12,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1155
58,3:36.50,,Edward CHESEREK,02 FEB 1994,KEN,2,,"Pullman, WA (USA)",18 MAY 2014,1154
59,3:36.55,,Bashir ABDI,10 FEB 1989,BEL,7f2,,Oordegem (BEL),05 JUL 2014,1153
60,3:36.71,,Jack BOLAS,01 NOV 1987,USA,8f2,,Oordegem (BEL),05 JUL 2014,1151
61,3:36.74,,Jerry MOTSAU,12 MAR 1990,RSA,7,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1151
62,3:36.96,,Imad TOUIL,11 FEB 1989,ALG,4,,"Le Grand Stade, Marrakech (MAR)",08 JUN 2014,1148
63,3:37.10,,Ryan HILL,31 JAN 1990,USA,6f1,,"Los Angeles, CA (USA)",15 MAY 2014,1146
64,3:37.21,,Otmane BELHARBAZI,03 NOV 1988,FRA,9f2,,Oordegem (BEL),05 JUL 2014,1144
65,3:37.27,,John TRAVERS,16 MAR 1991,IRL,,,Dublin (IRL),11 JUL 2014,1143
66,3:37.30,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,3f1,,Huelva (ESP),12 JUN 2014,1143
67,3:37.34,,Mauris Surel CASTILLO,19 OCT 1984,CUB,4f1,,Huelva (ESP),12 JUN 2014,1142
68,3:37.36,,Younéss ESSALHI,20 FEB 1993,MAR,1,,Fes (MAR),24 MAY 2014,1142
69,3:37.37,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"National Indoor Arena, Birmingham (GBR) (i)",15 FEB 2014,1194
70,3:37.39,,Jordan MCNAMARA,07 MAR 1987,USA,1f2,,"Los Angeles, CA (USA)",15 MAY 2014,1142
71,3:37.54,,Bouabdellah TAHRI,20 DEC 1978,FRA,1,,Metz (FRA),26 JUN 2014,1140
72,3:37.64,,Cory LESLIE,24 OCT 1989,USA,,,Dublin (IRL),11 JUL 2014,1138
73,3:37.72,,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,1f1,,Watford (GBR),16 JUL 2014,1137
74,3:37.75,,Ronald MUSAGALA,16 DEC 1992,UGA,1f1,,Nijmegen (NED),11 JUN 2014,1137
75,3:37.78,,Carsten SCHLANGEN,31 DEC 1980,GER,3f1,,Dessau (GER),11 JUN 2014,1136
76,3:37.81,,Rabii DOUKKANA,06 DEC 1987,FRA,1f1,,Amiens (FRA),21 JUN 2014,1136
77,3:37.84,,Manuel OLMEDO,17 MAY 1983,ESP,1,,Lignano Sabbiadoro (ITA),08 JUL 2014,1136
78,3:37.88,,Michael HAMMOND,07 NOV 1989,USA,1,,"Greenville, SC (USA)",31 MAY 2014,1135
79,3:37.90,,Thomas FARRELL,23 MAR 1991,GBR,14,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1135
80,3:37.99,,Jeff SEE,06 JUN 1986,USA,2,,"Greenville, SC (USA)",31 MAY 2014,1134
81,3:38.00,,Riley MASTERS,05 APR 1990,USA,2f1,,Watford (GBR),16 JUL 2014,1133
82,3:38.04,,Teklit TEWELDEBRHAN,01 OCT 1993,ERI,2f1,,Carquefou (FRA),20 JUN 2014,1133
83,3:38.06,,Chala REGASA,30 APR 1997,ETH,2f1,,Nijmegen (NED),11 JUN 2014,1133
84,3:38.11,,German FERNANDEZ,02 NOV 1990,USA,10f2,,Oordegem (BEL),05 JUL 2014,1132
85,3:38.20,,Julian MATTHEWS,21 JUL 1988,NZL,3f2,,"Los Angeles, CA (USA)",15 MAY 2014,1131
85,3:38.20,,Geofrey BARUSEI,01 JAN 1994,KEN,2,,Bellinzona (SUI),03 JUN 2014,1131
87,3:38.27,,Steve MITCHELL,24 MAY 1988,GBR,11f2,,Oordegem (BEL),05 JUL 2014,1130
88,3:38.33,,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,1f1,,"Indianapolis, IN (USA)",15 JUN 2014,1129
89,3:38.36,,Nathan BRANNEN,08 SEP 1982,CAN,4f2,,"Los Angeles, CA (USA)",15 MAY 2014,1129
90,3:38.37,,Valentin SMIRNOV,13 FEB 1986,RUS,1f2,,Sochi (RUS),29 MAY 2014,1128
91,3:38.39,,Jamal HITRANE,01 SEP 1989,MAR,1f1,,Mataró (ESP),15 JUL 2014,1128
92,3:38.41,,Guillaume ADAM,15 JAN 1990,FRA,1f1,,Montbéliard (FRA),06 JUN 2014,1128
92,3:38.41,,Jeffrey RISELEY,11 NOV 1986,AUS,3,,Lignano Sabbiadoro (ITA),08 JUL 2014,1128
94,3:38.44,,Andreas BUENO,07 JUL 1988,DEN,3f1,,Watford (GBR),16 JUL 2014,1127
95,3:38.46,,Cameron LEVINS,28 MAR 1989,CAN,5f2,,"Los Angeles, CA (USA)",15 MAY 2014,1127
96,3:38.47,,Lopez LOMONG,01 JAN 1985,USA,,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1127
97,3:38.48,,Brahim KAAZOUZI,15 JUN 1990,MAR,3,,Fes (MAR),24 MAY 2014,1127
98,3:38.53,,Andrew WHEATING,21 NOV 1987,USA,1f1,,"Portland, OR (USA)",15 JUN 2014,1126
