Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:27.64,Silas KIPLAGAT,20 AUG 1989,KEN,1,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1279
2,3:28.45,Asbel KIPROP,30 JUN 1989,KEN,2,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1267
3,3:28.81,Ronald KWEMOI,19 SEP 1995,KEN,3,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1262
4,3:29.18,Asbel KIPROP,30 JUN 1989,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1256
5,3:29.58,Ayanleh SOULEIMAN,03 DEC 1992,DJI,4,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1251
6,3:29.70,Silas KIPLAGAT,20 AUG 1989,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1249
7,3:29.83,Abdelaati IGUIDER,25 MAR 1987,MAR,5,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1247
8,3:29.91,Aman WOTE,18 APR 1984,ETH,6,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1246
8,3:29.91,Nick WILLIS,25 APR 1983,NZL,7,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1246
10,3:30.16,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1242
11,3:30.40,Taoufik MAKHLOUFI,29 APR 1988,ALG,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1239
12,3:30.44,Silas KIPLAGAT,20 AUG 1989,KEN,1,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1238
13,3:30.61,James Kiplagat MAGUT,20 JUL 1990,KEN,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1236
14,3:30.86,Aman WOTE,18 APR 1984,ETH,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1233
15,3:30.98,Leonel MANZANO,12 SEP 1984,USA,8,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1231
16,3:31.09,Matthew CENTROWITZ,18 OCT 1989,USA,9,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1229
17,3:31.19,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1228
18,3:31.22,Bethwell BIRGEN,06 AUG 1988,KEN,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1227
19,3:31.44,Silas KIPLAGAT,20 AUG 1989,KEN,1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1224
20,3:31.46,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,10,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1224
21,3:31.48,Ronald KWEMOI,19 SEP 1995,KEN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1224
22,3:31.78,Taoufik MAKHLOUFI,29 APR 1988,ALG,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1220
23,3:31.80,Silas KIPLAGAT,20 AUG 1989,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1219
24,3:31.81,Silas KIPLAGAT,20 AUG 1989,KEN,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1219
25,3:31.89,Asbel KIPROP,30 JUN 1989,KEN,3,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1218
26,3:31.91,James Kiplagat MAGUT,20 JUL 1990,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1218
27,3:31.96,Aman WOTE,18 APR 1984,ETH,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1217
27,3:31.96,Vincent KIBET,06 MAY 1991,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1217
29,3:31.98,Homiyu TESFAYE,23 JUN 1993,GER,4,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1217
30,3:32.00,Collins CHEBOI,25 SEP 1987,KEN,3,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1216
31,3:32.09,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1215
31,3:32.09,Abdelaati IGUIDER,25 MAR 1987,MAR,5,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1215
33,3:32.10,Abdelaati IGUIDER,25 MAR 1987,MAR,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1215
34,3:32.29,Collins CHEBOI,25 SEP 1987,KEN,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1212
35,3:32.30,Collins CHEBOI,25 SEP 1987,KEN,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1212
36,3:32.35,Collins CHEBOI,25 SEP 1987,KEN,6,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1211
37,3:32.70,Matthew CENTROWITZ,18 OCT 1989,USA,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1207
38,3:32.72,Ayanleh SOULEIMAN,03 DEC 1992,DJI,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1206
39,3:32.79,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,4,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1205
40,3:32.80,Bethwell BIRGEN,06 AUG 1988,KEN,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1205
41,3:32.82,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1205
42,3:32.84,Silas KIPLAGAT,20 AUG 1989,KEN,1,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1205
43,3:32.85,Collins CHEBOI,25 SEP 1987,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1204
44,3:32.94,Aman WOTE,18 APR 1984,ETH,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1203
45,3:32.96,Silas KIPLAGAT,20 AUG 1989,KEN,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1203
46,3:33.10,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,11,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1201
47,3:33.20,Abdelaati IGUIDER,25 MAR 1987,MAR,2,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1200
48,3:33.22,Homiyu TESFAYE,23 JUN 1993,GER,6,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1199
49,3:33.24,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,1,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1199
50,3:33.31,Johan CRONJE,13 APR 1982,RSA,10,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1198
51,3:33.32,Aman WOTE,18 APR 1984,ETH,2,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1198
52,3:33.33,Homiyu TESFAYE,23 JUN 1993,GER,11,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1198
53,3:33.47,Sadik MIKHOU,25 JUL 1990,MAR,1f2,,Oordegem (BEL),05 JUL 2014,1196
53,3:33.47,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,7,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1196
55,3:33.58,Vincent KIBET,06 MAY 1991,KEN,3,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1194
55,3:33.58,Vincent KIBET,06 MAY 1991,KEN,8,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1194
57,3:33.62,Abdelaati IGUIDER,25 MAR 1987,MAR,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1194
58,3:33.68,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1193
59,3:33.69,Johan CRONJE,13 APR 1982,RSA,12,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1193
60,3:33.70,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,9,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1193
61,3:33.78,Abdelaati IGUIDER,25 MAR 1987,MAR,10,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1192
62,3:33.82,Aman WOTE,18 APR 1984,ETH,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1191
63,3:33.96,Aman WOTE,18 APR 1984,ETH,7,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1189
64,3:34.09,Vincent KIBET,06 MAY 1991,KEN,1,,Montreuil-sous-Bois (FRA),07 JUL 2014,1187
65,3:34.13,James Kiplagat MAGUT,20 JUL 1990,KEN,4,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1187
66,3:34.15,Galen RUPP,08 MAY 1986,USA,11,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1186
67,3:34.19,Zane ROBERTSON,14 NOV 1989,NZL,5,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1186
68,3:34.24,Benson SEUREI,27 MAR 1984,BRN,12,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1185
68,3:34.24,Homiyu TESFAYE,23 JUN 1993,GER,5,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1185
70,3:34.26,Will LEER,15 APR 1985,USA,1f1,,Heusden-Zolder (BEL),19 JUL 2014,1185
71,3:34.27,James Kiplagat MAGUT,20 JUL 1990,KEN,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1185
72,3:34.32,Asbel KIPROP,30 JUN 1989,KEN,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1184
73,3:34.36,Sadik MIKHOU,25 JUL 1990,MAR,1,,"Le Grande Stade, Marrakesh (MAR)",08 JUN 2014,1183
74,3:34.38,Ayanleh SOULEIMAN,03 DEC 1992,DJI,,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1183
75,3:34.40,Leonel MANZANO,12 SEP 1984,USA,3,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1183
76,3:34.41,Homiyu TESFAYE,23 JUN 1993,GER,10,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1183
76,3:34.41,Asbel KIPROP,30 JUN 1989,KEN,12,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1183
78,3:34.49,Homiyu TESFAYE,23 JUN 1993,GER,,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1182
78,3:34.49,Pieter-Jan HANNES,30 OCT 1992,BEL,2f1,,Heusden-Zolder (BEL),19 JUL 2014,1182
80,3:34.54,Florian ORTH,24 JUL 1989,GER,2f2,,Oordegem (BEL),05 JUL 2014,1181
80,3:34.54,Abdelaati IGUIDER,25 MAR 1987,MAR,6,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1181
82,3:34.6h,Ronald KWEMOI,19 SEP 1995,KEN,1,,Nairobi (KEN),07 JUN 2014,1180
83,3:34.64,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,13,,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1180
84,3:34.65,Collins CHEBOI,25 SEP 1987,KEN,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1179
85,3:34.69,Fouad EL KAAM,27 MAY 1988,MAR,3f1,,Heusden-Zolder (BEL),19 JUL 2014,1179
86,3:34.72,Nick WILLIS,25 APR 1983,NZL,,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1178
87,3:34.74,Benson SEUREI,27 MAR 1984,BRN,1,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1178
88,3:34.76,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,2,,"Le Grande Stade, Marrakesh (MAR)",08 JUN 2014,1178
89,3:34.78,Matthew CENTROWITZ,18 OCT 1989,USA,7,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1178
90,3:34.80,Taoufik MAKHLOUFI,29 APR 1988,ALG,f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1177
90,3:34.80,Aman WOTE,18 APR 1984,ETH,3,,"Le Grande Stade, Marrakesh (MAR)",08 JUN 2014,1177
92,3:34.90,Johan CRONJE,13 APR 1982,RSA,8,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1176
