Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:29.02,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1259
2,3:29.14,,Rashid RAMZI,17 JUL 1980,BRN,2,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1257
3,3:29.68,,Bernard LAGAT,12 DEC 1974,USA,1,,Rieti (ITA),27 AUG 2006,1249
4,3:31.08,,Ivan HESHKO,19 AUG 1979,UKR,1,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1229
5,3:31.10,,Adil KAOUCH,01 JAN 1979,MAR,3,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1229
6,3:31.36,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,2,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1225
7,3:31.57,,Juan Carlos HIGUERO,03 AUG 1978,ESP,4,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1222
8,3:31.58,,Tarek BOUKENSA,19 NOV 1981,ALG,5,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1222
9,3:31.67,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,4,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1221
10,3:31.85,,Isaac Kiprono SONGOK,25 APR 1984,KEN,5,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1219
11,3:31.96,,Shadrack KORIR,14 DEC 1978,KEN,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1217
12,3:31.97,,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,7,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1217
13,3:32.01,,Mehdi BAALA,17 AUG 1978,FRA,1,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1216
14,3:32.17,,Nick WILLIS,25 APR 1983,NZL,7,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1214
15,3:32.48,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,"Olympiastadion, Berlin (GER)",03 SEP 2006,1210
16,3:32.51,,Mohamed MOUSTAOUI,02 APR 1985,MAR,4,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1209
17,3:32.65,,Kevin SULLIVAN,20 MAR 1974,CAN,9,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1207
18,3:32.68,,Abdelaati IGUIDER,25 MAR 1987,MAR,5,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1207
19,3:33.01,,Kamal BOULAHFANE,01 JUL 1976,ALG,11,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1202
20,3:33.08,,Kenenisa BEKELE,13 JUN 1982,ETH,1f1,,Stockholm (SWE),25 JUL 2006,1201
21,3:33.23,,Bernard Kiptanui KIPTUM,08 OCT 1986,KEN,5,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1199
22,3:33.28,,Chris LUKEZIC,24 APR 1984,USA,12,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1198
23,3:33.51,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,2,,"Olympiastadion, Berlin (GER)",03 SEP 2006,1195
24,3:33.72,,Nicholas Kiptanui KEMBOI,18 DEC 1989,KEN,1,,Zürich (SUI),18 AUG 2006,1192
25,3:33.88,,Hudson SANTOS DE SOUZA,25 FEB 1977,BRA,6,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1190
26,3:33.97,,Craig MOTTRAM,18 JUN 1980,AUS,5,,Zürich (SUI),18 AUG 2006,1189
27,3:34.00,,Rui SILVA,03 AUG 1977,POR,6,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1188
28,3:34.04,,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,2,,Zürich (SUI),18 AUG 2006,1188
29,3:34.30,,Belal Mansoor ALI,17 OCT 1988,BRN,3,,Rieti (ITA),27 AUG 2006,1184
30,3:34.45,,Yusuf Saad KAMEL,29 MAR 1983,BRN,4,,Heusden-Zolder (BEL),22 JUL 2006,1182
31,3:34.60,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,5,,Rieti (ITA),27 AUG 2006,1180
32,3:34.88,,Nathan BRANNEN,08 SEP 1982,CAN,7,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1176
33,3:34.95,,Sergio GALLARDO,22 MAR 1979,ESP,8,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1175
34,3:35.23,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,1f2,,Stockholm (SWE),25 JUL 2006,1171
35,3:35.26,,Yassine BENSGHIR,03 JAN 1983,MAR,6,,Madrid (ESP),17 JUL 2006,1171
36,3:35.38,,Mark FOUNTAIN,10 MAR 1982,AUS,6,,Rieti (ITA),27 AUG 2006,1169
37,3:35.43,,Driss MAAZOUZI,15 OCT 1969,FRA,8,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1169
38,3:35.45,,Arturo CASADO,26 JAN 1983,ESP,12,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1168
39,3:35.83,,Anthony FAMIGLIETTI,08 NOV 1978,USA,7,,Rieti (ITA),27 AUG 2006,1163
40,3:35.94,,Said AHMED,10 DEC 1982,USA,2f2,,Stockholm (SWE),25 JUL 2006,1162
41,3:35.96,,Matt TEGENKAMP,19 JAN 1982,USA,7,,"Olympiastadion, Berlin (GER)",03 SEP 2006,1161
42,3:36.10,,Youssef BABA,07 AUG 1979,MAR,12f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1159
42,3:36.10,,Manuel DAMIAO,19 JUL 1978,POR,6,,Heusden-Zolder (BEL),22 JUL 2006,1159
44,3:36.18,,Bouabdellah TAHRI,20 DEC 1978,FRA,13f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1158
45,3:36.25,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1210
46,3:36.52,,Andrew BADDELEY,20 JUN 1982,GBR,4,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1154
47,3:36.60,,Samir KHADAR,10 JUN 1986,ALG,4f2,,Stockholm (SWE),25 JUL 2006,1153
48,3:36.73,,Johan CRONJE,13 APR 1982,RSA,5f2,,Stockholm (SWE),25 JUL 2006,1151
49,3:36.76,,Álvaro FERNÁNDEZ CEREZO,07 APR 1981,ESP,9,,Rieti (ITA),27 AUG 2006,1150
50,3:36.77,,Mounir YEMMOUNI,12 OCT 1983,FRA,12,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1150
51,3:36.81,,Eugenio BARRIOS,03 NOV 1976,ESP,8,,"Olympiastadion, Berlin (GER)",03 SEP 2006,1150
52,3:36.99,,Nordine GEZZAR,17 FEB 1980,FRA,1,,Nantes (FRA),02 JUN 2006,1147
53,3:37.02,,James Kwalia C'KURUI,12 JUN 1984,QAT,7,,Shanghai (CHN),23 SEP 2006,1147
54,3:37.04,,Edward Kibet MUTAI,28 AUG 1984,KEN,7,,Heusden-Zolder (BEL),22 JUL 2006,1147
55,3:37.18,,Isaac Kipruto SANG,05 JAN 1978,KEN,1,,Cuxhaven (GER),07 JUL 2006,1145
56,3:37.41,,Said DOULAL,17 DEC 1979,MAR,3,,Algiers (ALG),22 JUN 2006,1141
57,3:37.48,,Ali MAATAOUI,11 DEC 1980,MAR,3,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1141
58,3:37.49,,Jason LUNN,19 SEP 1974,USA,9,,Heusden-Zolder (BEL),22 JUL 2006,1140
59,3:37.50,,Daniel LINCOLN,22 OCT 1980,USA,6,,"Carson, CA (USA)",21 MAY 2006,1140
60,3:37.54,,Juan VAN DEVENTER,26 MAR 1983,RSA,2,,Cottbus (GER),02 JUN 2006,1140
61,3:37.64,,Wesley CHERUIYOT,10 DEC 1988,KEN,3,,Oslo (NOR),02 JUN 2006,1138
62,3:37.71,,Abdelslam KENNOUCHE,07 OCT 1980,ALG,2,,Nantes (FRA),02 JUN 2006,1137
63,3:37.75,,Kumsa Adugna MEGERSA,17 JUL 1986,ETH,1,,Bilbao (ESP),01 JUL 2006,1137
