Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:28.45,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1267
2,3:28.68,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1264
3,3:29.47,Jake WIGHTMAN,11 JUL 1994,GBR,3,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1252
4,3:30.25,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1241
5,3:30.35,Filip INGEBRIGTSEN,20 APR 1993,NOR,4,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1240
6,3:30.51,Stewart MCSWEYN,01 JUN 1995,AUS,1f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1237
7,3:30.69,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2020,1235
8,3:30.74,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1234
9,3:31.48,Stewart MCSWEYN,01 JUN 1995,AUS,3,,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1224
10,3:32.17,Stewart MCSWEYN,01 JUN 1995,AUS,1,,"Sports Park Mladost, Zagreb (CRO)",15 SEP 2020,1214
11,3:32.69,Yomif KEJELCHA,01 AUG 1997,ETH,5,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1207
12,3:32.97,Selemon BAREGA,20 JAN 2000,ETH,2f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1203
13,3:33.07,Jesús GÓMEZ,24 APR 1991,ESP,6,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1201
14,3:33.45,Soufiane EL BAKKALI,07 JAN 1996,MAR,3f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1196
15,3:33.46,Jesús GÓMEZ,24 APR 1991,ESP,4,,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1196
16,3:33.72,Ignacio FONTES,22 JUN 1998,ESP,1f1,,Castellón (ESP),24 AUG 2020,1192
17,3:33.77,Lamecha GIRMA,26 NOV 2000,ETH,4f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1192
